Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ὶ ὲϧⲟⲩⲛ	ὶ ὲϧουν	ìː ekʰoːn	i `ekhoun	ì èkhün	فعل		"يدخل
يغوص
يتعمق
يتغلغل
يسري"		ὶ ὲϧⲟⲩⲛ (v.)	(v.)
ὶ ὲϧⲣⲏⲓ	ὶ ὲϧρηι	ìː ekʰriːi	i `ekhryi	ì èkhrïi	فعل		"ينزل
ينحدر
يهبط
يحل على
يسقط"		ὶ ὲϧⲣⲏⲓ (v.)	(v.)
ὶ ὲ`ϩⲣⲁ	ὶ ὲ`ϩρα	ìː e-ehrɑ	i `e`hra	ì èehra	فعل		"يلاقي
يقابل
يستقبل
يواجه"		ὶ ὲ`ϩⲣⲁ (v.)	(v.)
ὶ ὲ`ϩⲣⲉⲛ	ὶ ὲ`ϩρεν	ìː e-ehren	i `e`hren	ì èehren	فعل		"يلاقي
يقابل
يستقبل
يواجه"		ὶ ὲ`ϩⲣⲉⲛ (v.)	(v.)
ὶ ὲ`ϩⲣⲏⲓ	ὶ ὲ`ϩρηι	ìː e-ehriːi	i `e`hryi	ì èehrïi	فعل		"يصعد
يركب
يعتلي
ينمو
يترعرع
يشب"		ὶ ὲ`ϩⲣⲏⲓ (v.)	(v.)
ὶ ὲϫⲉⲛ	ὶ ὲϫεν	ìː egen	i `egen	ì ègen	فعل		"يأتي إلى
يحل ب
يصيب
يكتنف
يصادف"		ὶ ὲϫⲉⲛ (v.)	(v.)
ὶ `ⲛⲥⲁ	ὶ `νςα	ìː ensɑ	i `nsa	ì ensa	فعل		يجيء لطلب		ὶ `ⲛⲥⲁ (v.)	(v.)
ὶ ϩⲓⲛⲉⲙ ὲⲣⲏⲟⲩ	ὶ ϩινεμ ὲρηου	ìː hinem eriːoː	i hinem `eryou	ì hinem èrïü	فعل		"يتفق
يوافق
يناسب
يتوافق
يطابق"		ὶ ϩⲓⲛⲉⲙ ὲⲣⲏⲟⲩ (v.)	(v.)
ὶ ϩⲓⲫⲁϩⲟⲩ	ὶ ϩιφαϩου	ìː hipʰɑhoː	i hiphahou	ì hiphahü	فعل		"يأتي وراء
يتقهقر
يتجنب
يتراجع
يتخلف"		ὶ ϩⲓⲫⲁϩⲟⲩ (v.)	(v.)
ⲓⲁ	ια	iɑ	ia	ia	اسم	مذكر	"وادي
سهل
خندق
شق
غور"		ⲓⲁ (ⲡ)	(ⲡ)
ⲓⲁ	ια	iɑ	ia	ia	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يغسل
يغتسل"		ⲓⲁ	
ⲓⲁ	ια	iɑ	ia	ia	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يغسل
يغتسل"		ⲓⲁ	
ⲓⲁ	ια	iɑ	ia	ia	اسم	صيغة مركبة	"أتان
حمار"		ⲓⲁ	
ⲓⲁⲃ	ιαβ	iɑb	iab	iab	اسم	مذكر	"مرض
سقم
علة"		ⲓⲁⲃ (ⲡ)	(ⲡ)
ⲓⲁⲃⲓ	ιαβι	iɑvi	iavi	iavi	اسم	مؤنث	"مرض
سقم
علة
صديد
قيح
عفن من الجروح"		ⲓⲁⲃⲓ (ⲧ)	(ⲧ)
ⲓⲁⲕⲱⲃ	ιακωβ	iɑkoːb	iakwb	iakōb	اسم		يعقوب	عبري	ⲓⲁⲕⲱⲃ	
ⲓⲁⲕⲱⲃⲟⲥ	ιακωβος	iɑkoːvos	iakwbos	iakōvos	اسم		يعقوب	يوناني	ⲓⲁⲕⲱⲃⲟⲥ	
ⲓⲁⲗ	ιαλ	iɑl	ial	ial	اسم	مؤنث	"مرأة
سطح عاكس"		ⲓⲁⲗ (ⲧ)	(ⲧ)
ⲓⲁⲛ	ιαν	iɑn	ian	ian	اسم	مذكر	"بنفسج
زهرة البنفسج"		ⲓⲁⲛ (ⲡ)	(ⲡ)
ⲓⲁⲛ	ιαν	iɑn	ian	ian	اسم	مذكر	"بنفسج
لون بنفسجي"		ⲓⲁⲛ (ⲡ)	(ⲡ)
ⲓⲁⲛⲛⲟϣⲉⲣ	ιαννοϣερ	iɑnnosher	iannosher	iannosher	اسم	مذكر	"هندباء بري
بنفسج بري
chicory"		ⲓⲁⲛⲛⲟϣⲉⲣ (ⲡ)	(ⲡ)
ⲓⲁⲛⲟⲩⲁⲣⲓⲟⲥ	ιανουαριος	iɑnoːwɑrios	ianouarios	ianüarios	اسم	مذكر	"يناير
شهر ميلادي"		ⲓⲁⲛⲟⲩⲁⲣⲓⲟⲥ (ⲡ)	(ⲡ)
ⲓⲁ`ⲛⲧⲱⲟⲩ	ια`ντωου	iɑentoːoː	ia`ntwou	iaentōü	اسم	مذكر ، مؤنث	"حمار بري
حمار وحشي
حمار جبلي"		ⲓⲁ`ⲛⲧⲱⲟⲩ (ⲡ/ⲧ)	(ⲡ/ⲧ)
ⲓⲁⲣⲟ	ιαρο	iɑro	iaro	iaro	اسم	مذكر	"نهر
مجرى ماء
قناة"		ⲓⲁⲣⲟ (ⲡ)	(ⲡ)
ⲓⲁⲣⲱⲟⲩ	ιαρωου	iɑroː	iarwou	iarōü	اسم	جمع	"أنهار
مجاري
قنوات"		ⲓⲁⲣⲱⲟⲩ (ⲛ)	(ⲛ)
ⲓⲁⲥⲡⲓⲥ	ιαςπις	iɑspis	iaspis	iaspis	اسم	مؤنث	"يشب
حجر كريم أخضر مسود"	يوناني	ⲓⲁⲥⲡⲓⲥ (ⲧ)	(ⲧ)
ⲓⲁⲧ	ιατ	iɑt	iat	iat	اسم	مذكر	"عين
نظرة
بصر
لمحة
تأمل
التفات"		ⲓⲁⲧ (ⲡ)	(ⲡ)
ⲓⲁⲧⲟⲧ `ⲛⲥⲁ	ιατοτ `νςα	iɑtot ensɑ	iatot `nsa	iatot ensa	فعل		"يتبرأ من
ييئس من"		ⲓⲁⲧⲟⲧ `ⲛⲥⲁ (v.)	(v.)
ⲓⲁⲩ	ιαυ	iav / iɑv	iau	iav	اسم	مذكر	"كتان
بوص"		ⲓⲁⲩ (ⲡ)	(ⲡ)
ⲓⲁϩ	ιαϩ	iɑh	iah	iah	اسم	صيغة مركبة	حقل		ⲓⲁϩ	
ⲓⲁϩⲁⲗⲟⲗⲓ	ιαϩαλολι	iɑhɑloli	iahaloli	iahaloli	اسم	مذكر	"كرم
حقل عنب"		ⲓⲁϩⲁⲗⲟⲗⲓ (ⲡ)	(ⲡ)
ⲓⲁϩⲥⲟⲩⲟ	ιαϩςουο	iɑhsoːo	iahsouo	iahsüo	اسم	مذكر	حقل قمح		ⲓⲁϩⲥⲟⲩⲟ (ⲡ)	(ⲡ)
ⲓⲁϩⲱⲟⲩⲧ	ιαϩωουτ	iɑhoːt	iahwout	iahōüt	اسم	مذكر	"حمار
حمار ذكر"		ⲓⲁϩⲱⲟⲩⲧ (ⲡ)	(ⲡ)
ⲓⲁϩ`ϣϣⲏⲛ	ιαϩ`ϣϣην	iɑheshshiːn	iah`shshyn	iaheshshïn	اسم	مذكر	"غابة
غيضة
أجمة
حقل أشجار"		ⲓⲁϩ`ϣϣⲏⲛ (ⲡ)	(ⲡ)
ⲓⲁϩϫⲱⲓⲧ	ιαϩϫωιτ	iɑhgoːit	iahgwit	iahgōit	اسم	مذكر	حقل زيتون		ⲓⲁϩϫⲱⲓⲧ (ⲡ)	(ⲡ)
ὶⲃⲓ	ὶβι	ìːvi	ivi	ìvi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعطش
يظمأ"		ὶⲃⲓ	
ⲓⲇⲓⲑⲟⲩⲛ	ιδιθουν	iditʰoːn	idithoun	idithün	اسم		"يديثون
يدوثون
اسم رئيس المغنيين في زمن داود النبي ، معناه مداح ، حامد"	عبري	ⲓⲇⲓⲑⲟⲩⲛ	
ⲓⲇⲓⲟⲛ	ιδιον	idion	idion	idion	صفة		"خاص ب
شخصي
ذاتي"	يوناني	ⲓⲇⲓⲟⲛ (adj.)	(adj.)
ⲓⲇⲓⲟⲥ	ιδιος	idios	idios	idios	صفة		"خاص ب
شخصي
ذاتي"	يوناني	ⲓⲇⲓⲟⲥ (adj.)	(adj.)
ⲓⲇⲓⲱⲧⲏⲥ	ιδιωτης	idioːtiːs	idiwtys	idiōtïs	اسم	مذكر	"عامي
علماني
شخص عادي
أمي
جاهل"	يوناني	ⲓⲇⲓⲱⲧⲏⲥ (ⲡ)	(ⲡ)
ⲓⲇⲟⲛ	ιδον	idon	idon	idon	اسم	مذكر	"هيئة
مثال
شكل
مشهد
منظر
شبه
نوع
سلعة
بضاعة
شيء ما"	يوناني	ⲓⲇⲟⲛ (ⲡ)	(ⲡ)
ⲓⲇⲟⲥ	ιδος	idos	idos	idos	اسم	مذكر	"هيئة
مثال
شكل
مشهد
منظر
شبه
نوع
سلعة
بضاعة
شيء ما"	يوناني	ⲓⲇⲟⲥ (ⲡ)	(ⲡ)
ⲓⲇⲟⲩ	ιδου	idoː	idou	idü	أداة تنبيه		"أنظر
هو ذا
ها"	يوناني	ⲓⲇⲟⲩ	
ⲉⲓⲇⲱⲗⲟⲛ	ειδωλον	eidoːlon	eidwlon	eidōlon	اسم	مذكر	"صنم
وثن
إله زائف
تمثال"	يوناني	ⲉⲓⲇⲱⲗⲟⲛ (ⲡ)	(ⲡ)
ⲓⲇⲱⲗⲟⲛ	ιδωλον	idoːlon	idwlon	idōlon	اسم	مذكر	"صنم
وثن
إله زائف
تمثال"	يوناني	ⲓⲇⲱⲗⲟⲛ (ⲡ)	(ⲡ)
ⲓⲉ	ιε	ie	ie	ie	أداة ربط		"أو
أم
إذا
ف
إلا إذا
إن مع ذلك
هل
أي"		ⲓⲉ	
ⲓⲏⲃ	ιηβ	iiːb	iyb	iïb	اسم	مذكر	"حافر
ظلف
مخلب
ظفر
طرف"		ⲓⲏⲃ (ⲡ)	(ⲡ)
ⲓⲉⲃ	ιεβ	ieb	ieb	ieb	اسم	مذكر	"حافر
ظلف
مخلب
ظفر
طرف"		ⲓⲉⲃ (ⲡ)	(ⲡ)
ⲓⲉⲫ	ιεφ	iepʰ	ieph	ieph	اسم	صيغة مركبة	"زينة
حلية
زخرفة
ترصيع
تطعيم
تطريز
شغل
فن
صناعة
عمل
تتصل بالأسم للدلالة على نوع الصناعة أو الفن"		ⲓⲉⲫ	
ⲓⲉⲡ	ιεπ	iep	iep	iep	اسم	صيغة مركبة	"زينة
حلية
زخرفة
ترصيع
تطعيم
تطريز
شغل
فن
صناعة
عمل
تتصل بالأسم للدلالة على نوع الصناعة أو الفن"		ⲓⲉⲡ	
ⲓⲉⲃ	ιεβ	ieb	ieb	ieb	اسم	صيغة مركبة	"زينة
حلية
زخرفة
ترصيع
تطعيم
تطريز
شغل
فن
صناعة
عمل
تتصل بالأسم للدلالة على نوع الصناعة أو الفن"		ⲓⲉⲃ	
ⲓⲉⲃ	ιεβ	ieb	ieb	ieb	فعل	صيغة مركبة	"يغزل
ينسج"		ⲓⲉⲃ	
ⲓⲉⲃ	ιεβ	ieb	ieb	ieb	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يغزل
ينسج"		ⲓⲉⲃ	
ⲓⲉⲃ`ⲛϩⲁⲧ	ιεβ`νϩατ	ievenhɑt	ieb`nhat	ievenhat	اسم	مذكر	"مفضض
مرصع بالفضة
مطلي بالفضة"		ⲓⲉⲃ`ⲛϩⲁⲧ (ⲡ)	(ⲡ)
ⲓⲉⲃ`ⲛϩⲟⲙⲧ	ιεβ`νϩομτ	ievenhomt	ieb`nhomt	ievenhomt	اسم	مذكر	مرصع بالنحاس		ⲓⲉⲃ`ⲛϩⲟⲙⲧ (ⲡ)	(ⲡ)
ⲓⲉⲃⲥⲁⲓ	ιεβςαι	iebsɑi	iebsai	iebsai	اسم	مذكر	"زينة
زخرفة
تزويق"		ⲓⲉⲃⲥⲁⲓ (ⲡ)	(ⲡ)
ⲓⲉⲃⲥⲱⲟⲩϩⲓ	ιεβςωουϩι	iebsoːhi	iebswouhi	iebsōühi	اسم	مذكر	شكل بيضاوي		ⲓⲉⲃⲥⲱⲟⲩϩⲓ (ⲡ)	(ⲡ)
ⲓⲉⲃ`ⲥϧⲁⲓ	ιεβ`ςϧαι	ieveskʰɑi	ieb`skhai	ieveskhai	اسم	مذكر	"خط
فن الكتابة"		ⲓⲉⲃ`ⲥϧⲁⲓ (ⲡ)	(ⲡ)
ⲉⲓⲉⲃⲧ	ειεβτ	eiebt	eiebt	eiebt	اسم	مذكر	"شرق
مشرق
جهة الشرق
شرقي"		ⲉⲓⲉⲃⲧ (ⲡ)	(ⲡ)
ⲓⲉⲃⲧ	ιεβτ	iebt	iebt	iebt	اسم	مذكر	"شرق
مشرق
جهة الشرق
شرقي"		ⲓⲉⲃⲧ (ⲡ)	(ⲡ)
ⲓⲉⲃⲕⲱⲧ	ιεβκωτ	iebkoːt	iebkwt	iebkōt	اسم	مذكر	"بناء
تشييد
زخرفة المباني"		ⲓⲉⲃⲕⲱⲧ (ⲡ)	(ⲡ)
ⲓⲉⲃϣⲉ	ιεβϣε	iebshe	iebshe	iebshe	صفة		"مطعم بالخشب
شيش الشباك
مشربية"		ⲓⲉⲃϣⲉ (adj.)	(adj.)
ⲓⲉⲃϣⲱⲧ	ιεβϣωτ	iebshoːt	iebshwt	iebshōt	اسم	مذكر	"تجارة
متجر
بيع وشراء
مساومة
سلعة"		ⲓⲉⲃϣⲱⲧ (ⲡ)	(ⲡ)
ⲓⲉⲍⲉⲕⲓⲏⲗ	ιεζεκιηλ	iezekiiːl	iezekiyl	iezekiïl	اسم		"حزقيال
سفر حزقيال"	عبري	ⲓⲉⲍⲉⲕⲓⲏⲗ	
ⲓⲉⲗⲉⲗ	ιελελ	ielel	ielel	ielel	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يبرق
يلمع
يضيء"		ⲓⲉⲗⲉⲗ	
ⲓⲉⲗⲉⲗ	ιελελ	ielel	ielel	ielel	اسم	مذكر	"بريق
لمعان"		ⲓⲉⲗⲉⲗ (ⲡ)	(ⲡ)
ⲓⲉⲃ	ιεβ	ieb	ieb	ieb	اسم	صيغة مركبة	"فن
حلية
زينة
زخرفة"		ⲓⲉⲃ	
ⲓⲉⲡ	ιεπ	iep	iep	iep	اسم	صيغة مركبة	"فن
حلية
زينة
زخرفة"		ⲓⲉⲡ	
ⲓⲉⲣ	ιερ	ier	ier	ier	اسم	صيغة مركبة	"عين
نظرة
لمحة"		ⲓⲉⲣ	
ⲓⲉⲣⲁⲧⲓⲟⲛ	ιερατιον	ierɑtion	ieration	ieration	اسم	مذكر	"موضع رجال الكهنوت
إراديون"	يوناني	ⲓⲉⲣⲁⲧⲓⲟⲛ (ⲡ)	(ⲡ)
ⲓⲉⲣⲃⲟⲛⲓ	ιερβονι	iervoni	ierboni	iervoni	اسم	مؤنث	"نظرة شريرة
عين شريرة"		ⲓⲉⲣⲃⲟⲛⲓ (ⲧ)	(ⲧ)
ⲓⲉⲣⲃⲟⲛⲓ	ιερβονι	iervoni	ierboni	iervoni	اسم	مذكر	"حسود
ذو نظرة شريرة"		ⲓⲉⲣⲃⲟⲛⲓ (ⲡ)	(ⲡ)
ⲓⲉⲣⲁⲧⲓⲕⲏ	ιερατικη	ierɑtikiː	ieratiky	ieratikï	صفة		"كهنوتية
منسوبة للكاهن"	يوناني	ⲓⲉⲣⲁⲧⲓⲕⲏ (adj.)	(adj.)
ⲓⲉⲣⲁⲧⲓⲕⲟⲥ	ιερατικος	ierɑtikos	ieratikos	ieratikos	صفة		"كاهنوتي
منسوب للكاهن"	يوناني	ⲓⲉⲣⲁⲧⲓⲕⲟⲥ (adj.)	(adj.)
ⲓⲉⲣⲉⲙⲓⲁⲥ	ιερεμιας	ieremiɑs	ieremias	ieremias	اسم		"إرميا
أحد كبار الأنبياء"	عبري	ⲓⲉⲣⲉⲙⲓⲁⲥ	
ⲉⲣⲉⲩⲥ	ερευς	erevs	ereus	erevs	اسم	مذكر	"كاهن
مقدم الذبيحة"	يوناني	ⲉⲣⲉⲩⲥ (ⲡ)	(ⲡ)
ⲓⲉⲣⲉⲩⲥ	ιερευς	ierevs	iereus	ierevs	اسم	مذكر	"كاهن
مقدم الذبيحة"	يوناني	ⲓⲉⲣⲉⲩⲥ (ⲡ)	(ⲡ)
ⲓⲉⲣⲟ	ιερο	iero	iero	iero	اسم	صيغة مركبة	"مقدس
في الكلمات المركبة"	يوناني	ⲓⲉⲣⲟ	
ⲓⲉⲣⲟⲙⲁⲣⲧⲩⲣⲟⲥ	ιερομαρτυρος	ieromɑrtiros	ieromarturos	ieromartiros	اسم	مذكر	"كاهن شهيد
شهيد مقدس"	يوناني	ⲓⲉⲣⲟⲙⲁⲣⲧⲩⲣⲟⲥ (ⲡ)	(ⲡ)
ⲓⲉⲣⲟⲛ	ιερον	ieron	ieron	ieron	اسم	مذكر	"هيكل
معبد
موضع عبادة"	يوناني	ⲓⲉⲣⲟⲛ (ⲡ)	(ⲡ)
ⲓⲉⲣⲟⲥ	ιερος	ieros	ieros	ieros	صفة		"مقدس
مكرس"	يوناني	ⲓⲉⲣⲟⲥ (adj.)	(adj.)
ⲓⲉⲣⲟⲥⲁⲗⲏⲙ	ιεροςαλημ	ierosɑliːm	ierosalym	ierosalïm	اسم		أورشليم	عبري	ⲓⲉⲣⲟⲥⲁⲗⲏⲙ	
ⲓⲉⲣⲟⲫⲁⲛⲧⲏⲥ	ιεροφαντης	ieropʰɑntiːs	ierophantys	ierophantïs	اسم	مذكر	"معلم الناموس
شارح أو مفسر طقوس الشريعة"	يوناني	ⲓⲉⲣⲟⲫⲁⲛⲧⲏⲥ (ⲡ)	(ⲡ)
ⲓⲉⲣⲟⲯⲁⲗⲧⲏⲥ	ιεροψαλτης	ieropsɑltiːs	ieropsaltys	ieropsaltïs	اسم	مذكر	"مرتل
منشد"	يوناني	ⲓⲉⲣⲟⲯⲁⲗⲧⲏⲥ (ⲡ)	(ⲡ)
