Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ϣⲁⲧⲃⲟⲓ	ϣατβοι	shɑtbοi	shatboi	shatvoi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يقص الشعر
يدب
يزحف"		ϣⲁⲧⲃⲟⲓ	
ϣⲁⲧⲉ	ϣατε	shɑte	shate	shate	أداة		"حتى
إلى أن
لكي
ل"		ϣⲁⲧⲉ	
ϣⲁⲧ	ϣατ	shɑt	shat	shat	أداة		"حتى
إلى أن
لكي
ل"		ϣⲁⲧ	
ϣⲁⲧⲉⲗⲁ	ϣατελα	shɑtelɑ	shatela	shatela	اسم	مذكر	"شنطة
زكيبة
تليس
كيس"		ϣⲁⲧⲉⲗⲁ (ⲡ)	(ⲡ)
ϣⲁⲧⲉⲛ	ϣατεν	shɑten	shaten	shaten	أداة نفي		"إلا
ما عدا
ما خلا
سوى"		ϣⲁⲧⲉⲛ	
ϣⲁⲧⲓⲗⲁ	ϣατιλα	shɑtilɑ	shatila	shatila	اسم	مذكر	"شنطة
زكيبة
تليس
كيس"		ϣⲁⲧⲓⲗⲁ (ⲡ)	(ⲡ)
ϣⲁⲧⲙⲉⲑⲛⲁⲓ	ϣατμεθναι	shɑtmetʰnɑi	shatmethnai	shatmethnai	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يسأل صدقة
يستعطى
يتسول
يشحذ"		ϣⲁⲧⲙⲉⲑⲛⲁⲓ	
ϣⲁⲧⲙⲉⲑⲛⲁⲓ	ϣατμεθναι	shɑtmetʰnɑi	shatmethnai	shatmethnai	اسم	مذكر	"شحاذ
مستعطي
متسول
بائس"		ϣⲁⲧⲙⲉⲑⲛⲁⲓ (ⲡ)	(ⲡ)
ϣⲁⲧⲥ	ϣατς	shɑts	shats	shats	اسم	مؤنث	"نقب
ثقب
خرق
حفرة
ثغرة
شق
شرخ
فجوة
أخدود
خندق
سرداب
ترعة
مجرى
قطفة
جنية"		ϣⲁⲧⲥ (ⲧ)	(ⲧ)
ϣⲁⲧⲱⲛⲓ	ϣατωνι	shɑtoːni	shatwni	shatōni	اسم	مذكر	قاطع أحجار		ϣⲁⲧⲱⲛⲓ (ⲡ)	(ⲡ)
ϣⲁⲧϣⲉ	ϣατϣε	shɑtshe	shatshe	shatshe	اسم	مذكر	"فرع شجرة
غصن
جرح
تقليم الشجرة
تشريط"		ϣⲁⲧϣⲉ (ⲡ)	(ⲡ)
ϣⲁⲩ	ϣαυ	shɔː / shɑv	shau	shav	صفة		"نافع
مفيد
ملائم
صالح
فاضل"		ϣⲁⲩ (adj.)	(adj.)
ϣⲁⲩ	ϣαυ	shɔː / shɑv	shau	shav	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينفع
يصلح
يفطن
يدرك
يحس"		ϣⲁⲩ	
ϣⲁⲩ	ϣαυ	shɔː / shɑv	shau	shav	اسم	مذكر	"فائدة
منفعة
نجاح
فلاح
ازدهار
جدوى
قطعة
جزلة
قرمة
أسفل ساق الشجرة
مدى
مسافة
مدة
قدر
مقدار"		ϣⲁⲩ (ⲡ)	(ⲡ)
ϣⲁⲩ	ϣαυ	shɔː / shɑv	shau	shav	اسم	مذكر ، مؤنث	"هر
قط
قطة
هرة"		ϣⲁⲩ (ⲡ/ⲧ)	(ⲡ/ⲧ)
