Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ϩⲟϥⲧ	ϩοϥτ	hοft	hoft	hoft	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يغشي
يغطي"		ϩⲟϥⲧ	
ϩⲉϥⲧ	ϩεϥτ	heft	heft	heft	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يغشي
يغطي"		ϩⲉϥⲧ	
ϩⲱϥⲧ	ϩωϥτ	hoːft	hwft	hōft	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يغشي
يغطي"		ϩⲱϥⲧ	
ϩⲱϫ	ϩωϫ	hoːg	hwg	hōg	صفة		"بارد
ساقع"		ϩⲱϫ (adj.)	(adj.)
ϩⲟϫ	ϩοϫ	hοg	hog	hog	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يضيق
يضايق"		ϩⲟϫ	
ϩⲉϫ	ϩεϫ	heg	heg	heg	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يضيق
يضايق"		ϩⲉϫ	
ϩⲱϫ	ϩωϫ	hoːg	hwg	hōg	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يضيق
يضايق"		ϩⲱϫ	
ϩⲟϫⲡ	ϩοϫπ	hοgp	hogp	hogp	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يحجب
يسد
يغلق
يوصد"		ϩⲟϫⲡ	
ϩⲉϫⲡ	ϩεϫπ	hegp	hegp	hegp	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يحجب
يسد
يغلق
يوصد"		ϩⲉϫⲡ	
ϩⲱϫⲡ	ϩωϫπ	hoːgp	hwgp	hōgp	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحجب
يسد
يغلق
يوصد"		ϩⲱϫⲡ	
ϩⲱϫⲡ	ϩωϫπ	hoːgp	hwgp	hōgp	اسم	مذكر	"سر
إخفاء
غلق
حجب
احتجاب"		ϩⲱϫⲡ (ⲡ)	(ⲡ)
ϩⲱϭⲡ	ϩωϭπ	hoːtshp	hwtschp	hōtshp	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يهدم
ييبس
يجف
ينشف
يطفيء
يخمد
يذبل
يوهن
يبهت
يضعف لونه
ينقضي
تنتهي صلاحيته
يموت
ينقض أجله"		ϩⲱϭⲡ	
ϩⲱϭⲡ	ϩωϭπ	hoːtshp	hwtschp	hōtshp	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يهدم
ييبس
يجف
ينشف
يطفيء
يخمد
يذبل
يوهن
يبهت
يضعف لونه
ينقضي
تنتهي صلاحيته
يموت
ينقض أجله"		ϩⲱϭⲡ	
ϩⲱϯ	ϩωϯ	hoːti	hwti	hōti	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يهرس
يسحق
يرض
يكدم
يحك
يدعك
يفرك
يدلك
يغرز
يوخز"		ϩⲱϯ	
ϩⲱϯ	ϩωϯ	hoːti	hwti	hōti	اسم	مذكر	"لزوم
احتياج
حاجة
اضطرار
ضرورة
عوز
فاقة"		ϩⲱϯ (ⲡ)	(ⲡ)
ϩⲱϯ	ϩωϯ	hoːti	hwti	hōti	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينبغي
يجب
يلزم
لابد
يقتضي أن"		ϩⲱϯ	
ϩⲱϯ	ϩωϯ	hoːti	hwti	hōti	اسم	مذكر	"عصا مبرومة
نبوت
عارضة
دعامة
مرينة
عريش
عامود خشب"		ϩⲱϯ (ⲡ)	(ⲡ)
ϩⲱϯ	ϩωϯ	hoːti	hwti	hōti	اسم	مذكر	"جزية
ضريبة
إتاوة
خراج
ميزان"		ϩⲱϯ (ⲡ)	(ⲡ)
ϩⲱϯ ⲡⲉ	ϩωϯ πε	hoːti pe	hwti pe	hōti pe	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يلزم
ينبغي
يجب
لابد"		ϩⲱϯ ⲡⲉ	
`ϩϥⲱⲧ	`ϩϥωτ	ehfoːt	`hfwt	ehfōt	اسم	مذكر	"عمق
قرار"		`ϩϥⲱⲧ (ⲡ)	(ⲡ)
`ϩϥⲟⲧ	`ϩϥοτ	ehfοt	`hfot	ehfot	اسم	مذكر	"عمق
قرار"		`ϩϥⲟⲧ (ⲡ)	(ⲡ)
ϩⲟϥ	ϩοϥ	hοf	hof	hof	اسم	مذكر	"حية
ثعبان"		ϩⲟϥ (ⲡ)	(ⲡ)
`ϩϥⲟⲩὶ	`ϩϥουὶ	ehfoːwiː	`hfoui	ehfüì	اسم	جمع	حيات		`ϩϥⲟⲩὶ (ⲛ)	(ⲛ)
`ϩϥⲟⲩⲣ	`ϩϥουρ	ehfoːr	`hfour	ehfür	اسم	مذكر	"زقزوق
بساريا
سمك صغير"		`ϩϥⲟⲩⲣ (ⲡ)	(ⲡ)
`ϩϥⲟⲧ	`ϩϥοτ	ehfοt	`hfot	ehfot	اسم	مذكر	"فامة
باع
(مقياس)"		`ϩϥⲟⲧ (ⲡ)	(ⲡ)
`ϩϥⲱⲧ	`ϩϥωτ	ehfoːt	`hfwt	ehfōt	اسم	مذكر	"فامة
باع
(مقياس)"		`ϩϥⲱⲧ (ⲡ)	(ⲡ)
`ϩϫⲉ	`ϩϫε	ehge	`hge	ehge	اسم	مذكر	"ثعبان السمك
سمك الثعبان"		`ϩϫⲉ (ⲡ)	(ⲡ)
`ϩϯⲧⲓⲧ	`ϩϯτιτ	ehtitit	`htitit	ehtitit	اسم	مذكر	"بنجر
شمندر"		`ϩϯⲧⲓⲧ (ⲡ)	(ⲡ)
`ϩϯⲧ	`ϩϯτ	ehtit	`htit	ehtit	اسم	مذكر	"بنجر
شمندر"		`ϩϯⲧ (ⲡ)	(ⲡ)
										
ϫ , ϫ (ϫⲉⲛϫⲁ)	ϫ , ϫ (ϫενϫα)	g , g (dgendgɑ)	g , g (genga)	g , g (genga)	حرف	الحرف الثلاثون من الابجدية القبطية			ϫ , ϫ (ϫⲉⲛϫⲁ)	
ϫⲁⲃⲁϫⲓⲃ	ϫαβαϫιβ	gɑvagib	gabagib	gavagib	صفة		"مشعر
أشعر
كثير الشعر"		ϫⲁⲃⲁϫⲓⲃ (adj.)	(adj.)
ϫⲁⲃⲓ	ϫαβι	gɑvi	gavi	gavi	صفة		"ضعيف
( في الكلمات المركبة )"		ϫⲁⲃⲓ (adj.)	(adj.)
ϫⲁⲃⲓϩⲏⲧ	ϫαβιϩητ	gɑvihiːt	gavihyt	gavihït	صفة		"ضعيف القلب
جبان
رعديد
بليد الأحساس"		ϫⲁⲃⲓϩⲏⲧ (adj.)	(adj.)
ϫⲁⲃⲓϩⲏⲧ	ϫαβιϩητ	gɑvihiːt	gavihyt	gavihït	اسم	مذكر	"حزن
غم
كأبة
تحسر
خوف
رعب
رعدة
جزع قلب
ضعف قلب
جبن
انزعاج"		ϫⲁⲃⲓϩⲏⲧ (ⲡ)	(ⲡ)
ϫⲁⲃϫⲓⲃ	ϫαβϫιβ	gɑbgib	gabgib	gabgib	صفة		"ضئيل الحجم
صغير القامة
قزم
صغير القوام"		ϫⲁⲃϫⲓⲃ (adj.)	(adj.)
ϫⲁⲓ	ϫαι	gɑi	gai	gai	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يأتي
يقدم
يتصرف
يسير الأمور"		ϫⲁⲓ	
ϫⲁⲓ	ϫαι	gɑi	gai	gai	اسم	مذكر	"شخص
تصرف
سير
سلوك"		ϫⲁⲓ (ⲡ)	(ⲡ)
ϫⲁⲓ ὲ	ϫαι ὲ	gɑi è	gai `e	gai è	اسم	مذكر	"قبيح المنظر
دميم
بشع
قبح"		ϫⲁⲓ ὲ (ⲡ)	(ⲡ)
ϫⲁⲓὴ	ϫαιὴ	gɑieiː	gai`y	gaiỳ	اسم	مؤنث	"قبيحة المنظر
دميمة
بشعة"		ϫⲁⲓὴ (ⲧ)	(ⲧ)
ϫⲁⲓⲟ	ϫαιο	gɑiο	gaio	gaio	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يشين
يدين
يشجب
ينتقد
يقلل من شأن
يلوم
يعيب
يخزي
يفضح
يشهر
يوصم
يقبح
يذم
يوبخ
يؤنب
يحتقر
يهين
يحط من قدر
يسيء معاملة"		ϫⲁⲓⲟ	
ϫⲁⲓⲉ	ϫαιε	gɑie	gaie	gaie	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يشين
يدين
يشجب
ينتقد
يقلل من شأن
يلوم
يعيب
يخزي
يفضح
يشهر
يوصم
يقبح
يذم
يوبخ
يؤنب
يحتقر
يهين
يحط من قدر
يسيء معاملة"		ϫⲁⲓⲉ	
ϫⲁⲓⲟ	ϫαιο	gɑiο	gaio	gaio	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يشين
يدين
يشجب
ينتقد
يقلل من شأن
يلوم
يعيب
يخزي
يفضح
يشهر
يوصم
يقبح
يذم
يوبخ
يؤنب
يحتقر
يهين
يحط من قدر
يسيء معاملة"		ϫⲁⲓⲟ	
ϫⲁⲓⲟ	ϫαιο	gɑiο	gaio	gaio	اسم	مذكر	"فضيحة
قباحة
وصمة
خزي"		ϫⲁⲓⲟ (ⲡ)	(ⲡ)
ϫⲁⲓⲱⲟⲩ	ϫαιωου	gɑioː	gaiwou	gaiōü	صفة	صيغة ضميرية يأتي بعدها ضمير مفعول	"قبيح
بشع
مزري
سيء
هزيل
مشين
دنيء
مدان
محكوم عليه
مشجوب"		ϫⲁⲓⲱⲟⲩ	
ϫⲁⲗ	ϫαλ	gɑl	gal	gal	اسم	مذكر	"غصن
فرع
شعبة"		ϫⲁⲗ (ⲡ)	(ⲡ)
ϫⲁⲗ	ϫαλ	gɑl	gal	gal	اسم	مذكر	"مذراة
رفش
زهرة السوسن
زنبق"		ϫⲁⲗ (ⲡ)	(ⲡ)
ϫⲁⲗⲱ	ϫαλω	gɑloː	galw	galō	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يودع
بستأمن
يستودع
يستضيف
يثق
يتكل على
يعتمد على
يعين
يسلم
يكلف
يعهد إلى
يلقي السئولية على"		ϫⲁⲗⲱ	
ϫⲁⲗⲉ	ϫαλε	gɑle	gale	gale	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يودع
بستأمن
يستودع
يستضيف
يثق
يتكل على
يعتمد على
يعين
يسلم
يكلف
يعهد إلى
يلقي السئولية على"		ϫⲁⲗⲉ	
ϫⲁⲗⲏⲟⲩⲧ	ϫαληουτ	gɑljoːt	galyout	galïüt	صفة	صيغة وصفية – حال	"مودوع
معهود ب
لدى
مكلف
مسئول
ملتزم
ساكن
مقيم
نزيل
متغرب
ضيف"		ϫⲁⲗⲏⲟⲩⲧ	
ϫⲁⲗⲓⲗ	ϫαλιλ	gɑlil	galil	galil	اسم	مذكر	"عجلة كالمفرمة
(من أدوات التعذيب)
طارة"		ϫⲁⲗⲓⲗ (ⲡ)	(ⲡ)
ϫⲁⲗⲓⲙ	ϫαλιμ	gɑlim	galim	galim	اسم	مذكر ، مؤنث	"كتكوت
فروج
ديك
فرخة
دجاجة"		ϫⲁⲗⲓⲙ (ⲡ/ⲧ)	(ⲡ/ⲧ)
ϫⲁⲗⲟ	ϫαλο	gɑlο	galo	galo	اسم	مذكر	"مسئولية
تبعة
تكليف
ملزمية
إيداع
إلزام
تأمين
رهن
وديعة"		ϫⲁⲗⲟ (ⲡ)	(ⲡ)
ϫⲁⲗⲉ	ϫαλε	gɑle	gale	gale	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يودع
يستأمن
يستودع"		ϫⲁⲗⲉ	
ϫⲁⲗⲱ	ϫαλω	gɑloː	galw	galō	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يودع
يستأمن
يستودع"		ϫⲁⲗⲱ	
ϫⲁⲗϫⲟⲩ	ϫαλϫου	gɑlgoː	galgou	galgü	اسم	مذكر	"خفاش
وطواط"		ϫⲁⲗϫⲟⲩ (ⲡ)	(ⲡ)
ϫⲁⲗϫⲱⲟⲩ	ϫαλϫωου	gɑlgoː	galgwou	galgōü	اسم	مذكر	"خفاش
وطواط"		ϫⲁⲗϫⲱⲟⲩ (ⲡ)	(ⲡ)
ϫⲁⲙⲉⲗⲓ	ϫαμελι	gɑmeli	gameli	gameli	اسم	مؤنث	"ناقة
أنثى الجمل"		ϫⲁⲙⲉⲗⲓ (ⲧ)	(ⲧ)
ϫⲁⲙⲁⲩⲗⲓ	ϫαμαυλι	gɑmɑːli	gamauli	gamavli	اسم	مؤنث	"ناقة
أنثى الجمل"		ϫⲁⲙⲁⲩⲗⲓ (ⲧ)	(ⲧ)
ϫⲁⲙⲁⲩⲗⲓ	ϫαμαυλι	gɑmɑːli	gamauli	gamavli	اسم	جمع	جمال		ϫⲁⲙⲁⲩⲗⲓ (ⲛ)	(ⲛ)
ϫⲁⲙⲏ	ϫαμη	gɑmiː	gamy	gamï	اسم	مؤنث	"هدوء
سكون
هيبة
وقار
رصانة"		ϫⲁⲙⲏ (ⲧ)	(ⲧ)
ϫⲁⲙⲏ	ϫαμη	gɑmiː	gamy	gamï	اسم	مؤنث	"قبضة
حفنة
كبشة
ملء اليد"		ϫⲁⲙⲏ (ⲧ)	(ⲧ)
ϫⲁⲙⲟⲩⲗ	ϫαμουλ	gɑmoːl	gamoul	gamül	اسم	مذكر	جمل		ϫⲁⲙⲟⲩⲗ (ⲡ)	(ⲡ)
ϫⲁⲛⲉ	ϫανε	gɑne	gane	gane	اسم	مذكر	"فيضان
طوفان
طغيان
مد البحر"		ϫⲁⲛⲉ (ⲡ)	(ⲡ)
ϫⲁⲛⲏ	ϫανη	gɑniː	gany	ganï	اسم	مذكر	"مكان منخفض
نقرة
مطب
منخفض
تجويف
جحر
مغارة
منخفض
غائر
مجوف"		ϫⲁⲛⲏ (ⲡ)	(ⲡ)
ϫⲁⲛⲉ	ϫανε	gɑne	gane	gane	اسم	مذكر	"مكان منخفض
نقرة
مطب
منخفض
تجويف
جحر
مغارة
منخفض
غائر
مجوف"		ϫⲁⲛⲉ (ⲡ)	(ⲡ)
ϫⲁⲛⲉⲩ	ϫανευ	gɑnev	ganeu	ganev	اسم	جمع	"نقر
منخفضات
تجاويف
حفر
أسافل
سفلة
أدنياء"		ϫⲁⲛⲉⲩ (ⲛ)	(ⲛ)
ϫⲁⲛⲏ	ϫανη	gɑniː	gany	ganï	صفة		"هاديء
ساكن"		ϫⲁⲛⲏ (adj.)	(adj.)
ϫⲁⲛⲏ	ϫανη	gɑniː	gany	ganï	اسم	مذكر	"قطيفة
(نوع من القماش)"		ϫⲁⲛⲏ (ⲡ)	(ⲡ)
ϫⲁⲛⲏ	ϫανη	gɑniː	gany	ganï	اسم	مؤنث	"مجرفة
معزقة
فأس
طورية
ألة زراعية"		ϫⲁⲛⲏ (ⲧ)	(ⲧ)
ϫⲁⲛⲏϩⲓ	ϫανηϩι	gɑniːhi	ganyhi	ganïhi	اسم	مؤنث	"طارة
من أجزاء الساقية
حبل"		ϫⲁⲛⲏϩⲓ (ⲧ)	(ⲧ)
ϫⲁⲛⲓϫⲓ	ϫανιϫι	gɑnigi	ganigi	ganigi	اسم	مذكر	"ليف النخل
لصنع الحبال"		ϫⲁⲛⲓϫⲓ (ⲡ)	(ⲡ)
ϫⲁⲛⲟ	ϫανο	gɑnο	gano	gano	اسم	مذكر	"سلة
سبت
غلق
مقطف
قفة
سفط"		ϫⲁⲛⲟ (ⲡ)	(ⲡ)
ϫⲁⲛϫⲓⲛ	ϫανϫιν	gɑngin	gangin	gangin	اسم	مؤنث	نملة		ϫⲁⲛϫⲓⲛ (ⲧ)	(ⲧ)
ϫⲁⲡⲁϫⲓ	ϫαπαϫι	gɑpɑgi	gapagi	gapagi	اسم	مؤنث	"مقياس للحبوب
صاع
ثمنية"		ϫⲁⲡⲁϫⲓ (ⲧ)	(ⲧ)
ϭⲓϫⲁⲡⲓ	ϭιϫαπι	tshigɑpi	tschigapi	tshigapi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يسرد
يزيغ
يضل
يحيد عن الطريق
يتوه
يتأرجح
يتطوح
يترنح
يتردد
يتذبذب"		ϭⲓϫⲁⲡⲓ	
ϫⲁⲡⲓ	ϫαπι	gɑpi	gapi	gapi	اسم	مؤنث	"شرود
زيغان
ضلال
حيدان عن الطريق
توهان
تيه
تأرجح
تأرجح
تطوح
ترنح
تردد
تذبذب"		ϫⲁⲡⲓ (ⲧ)	(ⲧ)
ϫⲁⲡⲓϫⲓ	ϫαπιϫι	gɑpigi	gapigi	gapigi	اسم	مؤنث	"مكيال للحبوب
صاع
ثمنية"		ϫⲁⲡⲓϫⲓ (ⲧ)	(ⲧ)
ϫⲁⲡⲟⲣ	ϫαπορ	gɑpοr	gapor	gapor	اسم	مذكر	بامية		ϫⲁⲡⲟⲣ (ⲡ)	(ⲡ)
ϫⲁⲡⲟϫⲓ	ϫαποϫι	gɑpοgi	gapogi	gapogi	اسم	مذكر	"العامود الفقري
سلسلة الظهر"		ϫⲁⲡⲟϫⲓ (ⲡ)	(ⲡ)
ϫⲁⲡⲱⲣ	ϫαπωρ	gɑpoːr	gapwr	gapōr	اسم	مذكر	بامية		ϫⲁⲡⲱⲣ (ⲡ)	(ⲡ)
ϫⲁⲡϫⲉⲡ	ϫαπϫεπ	gɑpgep	gapgep	gapgep	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يهرول
يتلهف
يتسرع
يتعجل
يستعجل
يضطرب
ينشغل باله
يقلق"		ϫⲁⲡϫⲉⲡ	
ϫⲁⲡϫⲉⲡ	ϫαπϫεπ	gɑpgep	gapgep	gapgep	اسم	مذكر	"هرولة
تلهف
سرعة
عجلة
لهفة
استعجال
انحلال
استرخاء"		ϫⲁⲡϫⲉⲡ (ⲡ)	(ⲡ)
ϫⲁϥϫⲓϥ	ϫαϥϫιϥ	gɑfgif	gafgif	gafgif	اسم	مذكر ، مؤنث	نملة		ϫⲁϥϫⲓϥ (ⲡ/ⲧ)	(ⲡ/ⲧ)
ϫⲁⲡϫⲓⲡ	ϫαπϫιπ	gɑpgip	gapgip	gapgip	اسم	مذكر ، مؤنث	نملة		ϫⲁⲡϫⲓⲡ (ⲡ/ⲧ)	(ⲡ/ⲧ)
ϫⲁⲣⲁⲙⲡⲟ	ϫαραμπο	gɑrɑmpο	garampo	garampo	اسم	مذكر	كرنب		ϫⲁⲣⲁⲙⲡⲟ (ⲡ)	(ⲡ)
ϫⲁⲣⲃⲁⲗ	ϫαρβαλ	gɑrval	garbal	garval	صفة		"وقح
جسور
بجح
خبيث النظرات
عين جريئة
عين وقحة"		ϫⲁⲣⲃⲁⲗ (adj.)	(adj.)
ϫⲉⲣⲉⲃ	ϫερεβ	gereb	gereb	gereb	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يجرف
يكسح"		ϫⲉⲣⲉⲃ	
ϫⲁⲣⲉⲃ	ϫαρεβ	gɑreb	gareb	gareb	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يجرف
يكسح"		ϫⲁⲣⲉⲃ	
