Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲡⲁⲗⲓⲛ	παλιν	pɑlin	palin	palin	ظرف		"أيضا
مرة ثانية
دفعة أخرى
من جديد
وعلاوة على ذلك
وعليه
ومن ناحية أخرى"	يوناني	ⲡⲁⲗⲓⲛ (adv.)	(adv.)
ⲡⲁⲗⲗⲁⲕⲏ	παλλακη	pɑllɑkiː	pallaky	pallakï	اسم	مؤنث	"سرية
محظية"	يوناني	ⲡⲁⲗⲗⲁⲕⲏ (ⲧ)	(ⲧ)
ⲡⲁⲗⲁⲧⲓⲟⲛ	παλατιον	pɑlɑtion	palation	palation	اسم	مذكر	"بلاط
قصر
بيت ملوكي"	يوناني	ⲡⲁⲗⲁⲧⲓⲟⲛ (ⲡ)	(ⲡ)
ⲡⲁⲗⲗⲁⲧⲓⲟⲛ	παλλατιον	pɑllɑtion	pallation	pallation	اسم	مذكر	"بلاط
قصر
بيت ملوكي"	يوناني	ⲡⲁⲗⲗⲁⲧⲓⲟⲛ (ⲡ)	(ⲡ)
ⲡⲁⲗⲗⲓⲛ	παλλιν	pɑllin	pallin	pallin	اسم	مذكر	"منديل
غطاء الرأس"	يوناني	ⲡⲁⲗⲗⲓⲛ (ⲡ)	(ⲡ)
ⲡⲁⲛⲁϩⲟ	παναϩο	pɑnɑho	panaho	panaho	اسم		بنها ، عاصمة القليوبية ، شمال القاهرة ، مصر		ⲡⲁⲛⲁϩⲟ	
ⲡⲁⲙⲁϩⲟ	παμαϩο	pɑmɑho	pamaho	pamaho	اسم		بنها ، عاصمة القليوبية ، شمال القاهرة ، مصر		ⲡⲁⲙⲁϩⲟ	
ⲡⲁⲙⲱ	παμω	pɑmoː	pamw	pamō	اسم		بموا ، اسم شخص		ⲡⲁⲙⲱ	
ⲡⲁⲛⲁⲅⲓⲁ	παναγια	pɑnɑgiɑ	panajia	panagia	اسم	مؤنث	"كلية القداسة
قديسة"	يوناني	ⲡⲁⲛⲁⲅⲓⲁ (ⲧ)	(ⲧ)
ⲡⲁⲛⲁⲅⲓⲟⲥ	παναγιος	pɑnɑgios	panajios	panagios	اسم	مذكر	"كلي القداسة
قديس"	يوناني	ⲡⲁⲛⲁⲅⲓⲟⲥ (ⲡ)	(ⲡ)
ⲡⲁⲛⲇⲟⲭⲉⲩⲥ	πανδοχευς	pɑndoshevs	pandoqeus	pandoqevs	اسم	مذكر	صاحب فندق	يوناني	ⲡⲁⲛⲇⲟⲭⲉⲩⲥ (ⲡ)	(ⲡ)
ⲡⲁⲛⲇⲟⲭⲓⲟⲛ	πανδοχιον	pɑndoshion	pandoqion	pandoshion	اسم		"فندق صغير
خان
نزل
لوكاندة"	يوناني	ⲡⲁⲛⲇⲟⲭⲓⲟⲛ	
ⲡⲁⲛⲉⲥⲱϥ	πανεςωϥ	pɑnesoːf	paneswf	panesōf	اسم		بني سويف ، مدينة جنوب القاهرة		ⲡⲁⲛⲉⲥⲱϥ	
ⲡⲁⲛⲏⲅⲏⲣⲓⲍⲱ	πανηγηριζω	pɑniːgiːrizoː	panyjyrizw	panïgïrizō	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعيد
يحتفل"	يوناني	ⲡⲁⲛⲏⲅⲏⲣⲓⲍⲱ	
ⲡⲁⲛⲏⲅⲏⲣⲓⲥ	πανηγηρις	pɑniːgiːris	panyjyris	panïgïris	اسم		"عيد
احتفال
محفل
مهرجان
مولد"	يوناني	ⲡⲁⲛⲏⲅⲏⲣⲓⲥ	
ⲡⲁⲛⲏⲅⲩⲣⲓⲥ	πανηγυρις	pɑniːgiris	panyjuris	panïguris	اسم		"عيد
احتفال
محفل
مهرجان
مولد"	يوناني	ⲡⲁⲛⲏⲅⲩⲣⲓⲥ	
ⲡⲁⲛⲑⲏⲣ	πανθηρ	pɑntʰiːr	panthyr	panthïr	اسم	مذكر	"قط وحشي
فهد صغير
نمر"	يوناني	ⲡⲁⲛⲑⲏⲣ (ⲡ)	(ⲡ)
ⲕⲟⲩϫⲓ `ⲛϫⲉϫⲣⲏⲥ	κουϫι `νϫεϫρης	koːgi engegriːs	kougi `ngegrys	kügi engegrïs	اسم	مذكر	"قط وحشي
فهد صغير
نمر"		ⲕⲟⲩϫⲓ `ⲛϫⲉϫⲣⲏⲥ (ⲡ)	(ⲡ)
ⲡⲁⲛⲛⲓⲛ	παννιν	pɑnnin	pannin	pannin	اسم	مؤنث	"كيس
شنطة
صرة
محفظة"	يوناني	ⲡⲁⲛⲛⲓⲛ (ⲧ)	(ⲧ)
ⲡⲁⲛⲟⲡⲗⲓⲁ	πανοπλια	pɑnopliɑ	panoplia	panoplia	اسم	مؤنث	"سلاح كامل
درع واق"	يوناني	ⲡⲁⲛⲟⲡⲗⲓⲁ (ⲧ)	(ⲧ)
ⲡⲁⲛⲟⲣⲁⲙⲁ	πανοραμα	pɑnorɑmɑ	panorama	panorama	اسم	مذكر	"بانوراما
منظر شامل"	يوناني	ⲡⲁⲛⲟⲣⲁⲙⲁ (ⲡ)	(ⲡ)
ⲡⲁⲛⲟⲩⲣⲅⲓⲁ	πανουργια	pɑnoːrgiɑ	panourjia	panürgia	اسم	مؤنث	"براعة
مهارة
مكر
خداع
دهاء
احتيال
غش
خبيث"	يوناني	ⲡⲁⲛⲟⲩⲣⲅⲓⲁ (ⲧ)	(ⲧ)
ⲡⲁⲛⲟⲩⲣⲅⲟⲥ	πανουργος	pɑnoːrgos	panourjos	panürgos	اسم	مذكر	"بارع
ماهر
حاذق
ماكر
محتال
مخادع
غشاش
خبيث"	يوناني	ⲡⲁⲛⲟⲩⲣⲅⲟⲥ (ⲡ)	(ⲡ)
ⲡⲁⲛⲧⲟⲕⲓⲟⲛ	παντοκιον	pɑntokion	pantokion	pantokion	اسم	مؤنث	"خان
فندق صغير
نزل
لوكاندة"	يوناني	ⲡⲁⲛⲧⲟⲕⲓⲟⲛ (ⲧ)	(ⲧ)
ⲡⲁⲛⲧⲟⲕⲓ	παντοκι	pɑntoki	pantoki	pantoki	اسم	مذكر	بندق		ⲡⲁⲛⲧⲟⲕⲓ (ⲡ)	(ⲡ)
ⲡⲁⲛⲧⲟⲕⲣⲁⲧⲱⲣ	παντοκρατωρ	pɑntokrɑtoːr	pantokratwr	pantokratōr	صفة		"كلى القدرة
القادر على كل شيء
ذو سلطة غير محدودة
ضابط الكل"	يوناني	ⲡⲁⲛⲧⲟⲕⲣⲁⲧⲱⲣ (adj.)	(adj.)
ⲡⲁⲛⲧⲟⲧⲉ	παντοτε	pɑntote	pantote	pantote	ظرف		"دائما
في كل حين
كل وقت"	يوناني	ⲡⲁⲛⲧⲟⲧⲉ (adv.)	(adv.)
ⲡⲁⲛⲧⲟⲭⲉⲟⲥ	παντοχεος	pɑntosheos	pantoqeos	pantosheos	اسم	مذكر	صاحب فندق	يوناني	ⲡⲁⲛⲧⲟⲭⲉⲟⲥ (ⲡ)	(ⲡ)
ⲡⲁⲛⲧⲱⲥ	παντως	pɑntoːs	pantws	pantōs	ظرف		"تماما
كلية
على كل حال
بكل وسيلة
على الإطلاق
على الأقل
لابد
من المحتمل"	يوناني	ⲡⲁⲛⲧⲱⲥ (adv.)	(adv.)
ⲡⲁὸⲡⲓ	παὸπι	pɑ-oːpi	pa`opi / paopi	paòpi	اسم		"بابة
الشهر الثاني في السنة القبطية"		ⲡⲁὸⲡⲓ	
ⲡⲁⲡⲁ	παπα	pɑpɑ	papa	papa	اسم	مذكر	"البابا
أب الأباء"		ⲡⲁⲡⲁ (ⲡ)	(ⲡ)
ⲡⲁⲡⲩⲣⲟⲥ	παπυρος	pɑpiros	papuros	papuros	اسم	مذكر	ورق البردي	يوناني	ⲡⲁⲡⲩⲣⲟⲥ (ⲡ)	(ⲡ)
ⲡⲁⲣⲁ	παρα	pɑrɑ	para	para	حرف جر		"ضد
عكس
مقابل
تجاه
مخالف
دون
بجوار
بجانب
قرب
بمحازاة
فوق
أكثر
لولا"	يوناني	ⲡⲁⲣⲁ	
ⲡⲁⲣⲁ ⲕⲉⲕⲟⲩϫⲓ	παρα κεκουϫι	pɑrɑ kekoːgi	para kekougi	para kekügi	جملة		لولا قليل	يوناني	ⲡⲁⲣⲁ ⲕⲉⲕⲟⲩϫⲓ	
ⲡⲁⲣⲁⲃⲁⲥⲓⲥ	παραβαςις	pɑrɑvasis	parabasis	paravasis	اسم	مذكر	"تعدي
عصيان
مخالفة"	يوناني	ⲡⲁⲣⲁⲃⲁⲥⲓⲥ (ⲡ)	(ⲡ)
ⲡⲁⲣⲁⲃⲁⲧⲏⲥ	παραβατης	pɑrɑvatiːs	parabatys	paravatïs	صفة		"متعد
عاص
مخالف"	يوناني	ⲡⲁⲣⲁⲃⲁⲧⲏⲥ (adj.)	(adj.)
ⲡⲁⲣⲁⲃⲓⲟⲛ	παραβιον	pɑrɑvion	paravion	paravion	اسم	مذكر	"وصية
نصيحة"	يوناني	ⲡⲁⲣⲁⲃⲓⲟⲛ (ⲡ)	(ⲡ)
ⲡⲁⲣⲁⲃⲟⲗⲉⲩⲉⲥⲑⲁⲓ	παραβολευεςθαι	pɑrɑvolevestʰɑi	paraboleuesthai	paravolevesthai	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يخاطر
يغامر
يتعرض للمخاطر"	يوناني	ⲡⲁⲣⲁⲃⲟⲗⲉⲩⲉⲥⲑⲁⲓ	
ⲡⲁⲣⲁⲃⲟⲗⲏ	παραβολη	pɑrɑvoliː	paraboly	paravolï	اسم	مؤنث	"مثل
تشبيه
رمز
مثال توضيحي
كناية
نمط"	يوناني	ⲡⲁⲣⲁⲃⲟⲗⲏ (ⲧ)	(ⲧ)
ⲡⲁⲣⲁⲅⲅⲉⲗⲓⲛ	παραγγελιν	pɑrɑngelin	parajjelin	parangelin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يوصي
يأمر
ينذر
يوجه
يرشد
ينصح"	يوناني	ⲡⲁⲣⲁⲅⲅⲉⲗⲓⲛ	
ⲡⲁⲣⲁⲅⲅⲉⲗⲉⲓⲛ	παραγγελειν	pɑrɑngelein	parajjelein	parangelein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يوصي
يأمر
ينذر
يوجه
يرشد
ينصح"	يوناني	ⲡⲁⲣⲁⲅⲅⲉⲗⲉⲓⲛ	
ⲡⲁⲣⲁⲅⲅⲉⲗⲓⲁ	παραγγελια	pɑrɑngeliɑ	parajjelia	parangelia	اسم	مؤنث	"وصية
أمر
توجيه
تعليم
نصيحة"	يوناني	ⲡⲁⲣⲁⲅⲅⲉⲗⲓⲁ (ⲧ)	(ⲧ)
ⲡⲁⲣⲁⲅⲉⲓⲛ	παραγειν	pɑrɑgein	parajein	paragein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يجتاز
يعبر
يمر ب
يقود بمحازاة
يزول
يمضي"	يوناني	ⲡⲁⲣⲁⲅⲉⲓⲛ	
ⲡⲁⲣⲁⲇⲓⲥⲟⲥ	παραδιςος	pɑrɑdisos	paradisos	paradisos	اسم	مذكر	"فردوس
روضة
موضع النعيم والسعادة"	يوناني	ⲡⲁⲣⲁⲇⲓⲥⲟⲥ (ⲡ)	(ⲡ)
ⲡⲁⲣⲁⲇⲉⲓⲥⲟⲥ	παραδειςος	pɑrɑdeisos	paradeisos	paradeisos	اسم	مذكر	"فردوس
روضة
موضع النعيم والسعادة"	يوناني	ⲡⲁⲣⲁⲇⲉⲓⲥⲟⲥ (ⲡ)	(ⲡ)
ⲡⲁⲣⲁⲇⲓⲇⲟⲩ	παραδιδου	pɑrɑdidoː	paradidou	paradidü	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يسلم إلى
يستسلم إلى"	يوناني	ⲡⲁⲣⲁⲇⲓⲇⲟⲩ	
ⲡⲁⲣⲁⲇⲟⲝⲟⲥ	παραδοξος	pɑrɑdoxos	paradoxos	paradoxos	صفة		"عجيب
مدهش
معجز"	يوناني	ⲡⲁⲣⲁⲇⲟⲝⲟⲥ (adj.)	(adj.)
ⲡⲁⲣⲁⲇⲟⲥⲓⲥ	παραδοςις	pɑrɑdosis	paradosis	paradosis	اسم	مؤنث	"تقليد
عرف
تسليم
تعليم"	يوناني	ⲡⲁⲣⲁⲇⲟⲥⲓⲥ (ⲧ)	(ⲧ)
ⲡⲁⲣⲁⲑⲏⲕⲏ	παραθηκη	pɑrɑtʰiːkiː	parathyky	parathïkï	اسم	مؤنث	"وديعة
أمانة"	يوناني	ⲡⲁⲣⲁⲑⲏⲕⲏ (ⲧ)	(ⲧ)
ⲡⲁⲣⲁⲓⲧⲉⲓⲛ	παραιτειν	pɑrɑitein	paraitein	paraitein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعتذر
يلتمس العفو
يتوسل
يتضرع
يعفي عن
يصفح عن
يرفض
ينبذ
يتجنب"	يوناني	ⲡⲁⲣⲁⲓⲧⲉⲓⲛ	
ⲡⲁⲣⲁⲕⲁⲗⲓⲛ	παρακαλιν	pɑrɑkɑlin	parakalin	parakalin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يلتمس
يطلب
يترجى
يتضرع
يستعطف
ينصح
يوعظ
ينذر
يعزي
يشجع"	يوناني	ⲡⲁⲣⲁⲕⲁⲗⲓⲛ	
ⲡⲁⲣⲁⲕⲗⲏⲥⲓⲥ	παρακληςις	pɑrɑkliːsis	paraklysis	paraklïsis	اسم	مؤنث	"عزاء
تعزية
تشجيع
وعظ
نصيحة
حض"	يوناني	ⲡⲁⲣⲁⲕⲗⲏⲥⲓⲥ (ⲧ)	(ⲧ)
ⲡⲁⲣⲁⲕⲗⲏⲧⲟⲥ	παρακλητος	pɑrɑkliːtos	paraklytos	paraklïtos	اسم	مذكر	"باراقليط
محامي
شفيع
معزي
مشجع
معين
مقوي"	يوناني	ⲡⲁⲣⲁⲕⲗⲏⲧⲟⲥ (ⲡ)	(ⲡ)
ⲡⲁⲣⲁⲗⲁⲗⲏ	παραλαλη	pɑrɑlɑliː	paralaly	paralalï	اسم	مؤنث	"استهزاء
سخرية"	يوناني	ⲡⲁⲣⲁⲗⲁⲗⲏ (ⲧ)	(ⲧ)
