Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲉⲛⲉⲣⲅⲉⲓⲛ	ενεργειν	energein	enerjein	energein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يشتغل
يعمل ب
يؤثر في
ينجز
ينتج
يبرز نشاط وحيوية وفعالية"	يوناني	ⲉⲛⲉⲣⲅⲉⲓⲛ	
ⲉⲛⲉⲣⲅⲓⲛ	ενεργιν	energin	enerjin	energin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يشتغل
يعمل ب
يؤثر في
ينجز
ينتج
يبرز نشاط وحيوية وفعالية"	يوناني	ⲉⲛⲉⲣⲅⲓⲛ	
ὲⲛⲉⲥⲱ	ὲνεςω	enesoː	`enesw	ènesō	صفة	صيغة ضميرية يأتي بعدها ضمير مفعول	"جميل
حسن"		ὲⲛⲉⲥⲱ	
ὲⲛⲉⲥⲉ	ὲνεςε	enese	`enese	ènese	صفة	صيغة مركبة	"جميل
حسن"		ὲⲛⲉⲥⲉ	
ⲉⲛⲉⲥⲉⲱⲥ	ενεςεως	eneseoːs	enesews	eneseōs	اسم	مؤنث	"تسبيح
مديح"	يوناني	ⲉⲛⲉⲥⲉⲱⲥ (ⲧ)	(ⲧ)
ⲉⲛⲉⲭⲉⲣⲟⲛ	ενεχερον	enesheron	eneqeron	enesheron	اسم	مذكر	"عهد
وعد
اتفاق"		ⲉⲛⲉⲭⲉⲣⲟⲛ (ⲡ)	(ⲡ)
ⲉⲛⲉⲭⲩⲣⲟⲛ	ενεχυρον	eneshiron	enequron	eneshiron	اسم	مذكر	"عهد
وعد
اتفاق"		ⲉⲛⲉⲭⲩⲣⲟⲛ (ⲡ)	(ⲡ)
ὲⲛⲉϩ	ὲνεϩ	eneh	`eneh	èneh	اسم	مذكر	"أبد
دهر
أزل
أبدا
مدة زمنية طويلة"		ὲⲛⲉϩ (ⲡ)	(ⲡ)
ⲁⲓⲛⲓⲅⲙⲁ	αινιγμα	enigmɑ	ainijma	ainigma	اسم	مذكر	"لغز
غموض
عدم وضوح
مثل"	يوناني	ⲁⲓⲛⲓⲅⲙⲁ (ⲡ)	(ⲡ)
ⲉⲛⲓⲅⲙⲁ	ενιγμα	enigmɑ	enijma	enigma	اسم	مذكر	"لغز
غموض
عدم وضوح
مثل"	يوناني	ⲉⲛⲓⲅⲙⲁ (ⲡ)	(ⲡ)
ⲉⲛⲓⲱⲭⲟⲥ	ενιωχος	eni-oːkʰos	eniwqos	eniōkhos	اسم	مذكر	"قائد
رئيس"	يوناني	ⲉⲛⲓⲱⲭⲟⲥ (ⲡ)	(ⲡ)
ⲉⲛⲕⲁⲕⲉⲓⲛ	ενκακειν	enkɑkein	enkakein	enkakein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يضجر
يزهق
يتعب
ينهك
يرهق
يتعب
يمل
يسئم
يكل
ييئس"	يوناني	ⲉⲛⲕⲁⲕⲉⲓⲛ	
ⲉⲛⲕⲁⲕⲓⲛ	ενκακιν	enkɑkin	enkakin	enkakin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يضجر
يزهق
يتعب
ينهك
يرهق
يتعب
يمل
يسئم
يكل
ييئس"	يوناني	ⲉⲛⲕⲁⲕⲓⲛ	
ⲉⲛⲕⲟⲕⲓ	ενκοκι	enkoki	enkoki	enkoki	اسم	مذكر	"بنصر
إصبع الخاتم أو الدبلة"		ⲉⲛⲕⲟⲕⲓ (ⲡ)	(ⲡ)
ⲉⲛⲕⲟⲧ	ενκοτ	enkot	enkot	enkot	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينام
ينعس
يرقد
يضطجع
يموت
يتنيح"		ⲉⲛⲕⲟⲧ	
ⲉⲛⲕⲟⲧ	ενκοτ	enkot	enkot	enkot	اسم	مذكر	"نوم
نعاس
رقاد
موت
نياحة"		ⲉⲛⲕⲟⲧ (ⲡ)	(ⲡ)
ⲉⲅⲕⲣⲁⲧⲓⲁ	εγκρατια	enkrɑtiɑ	ejkratia	enkratia	اسم	مؤنث	"عفة
تعفف
ضبط النفس
نسك
زهد
امتناع عن"	يوناني	ⲉⲅⲕⲣⲁⲧⲓⲁ (ⲧ)	(ⲧ)
ⲉⲛⲕⲣⲁⲧⲓⲁ	ενκρατια	enkrɑtiɑ	enkratia	enkratia	اسم	مؤنث	"عفة
تعفف
ضبط النفس
نسك
زهد
امتناع عن"	يوناني	ⲉⲛⲕⲣⲁⲧⲓⲁ (ⲧ)	(ⲧ)
ⲉⲅⲕⲱⲙⲓⲟⲛ	εγκωμιον	enkoːmion	ejkwmion	enkōmion	اسم	مذكر	"مديح
ثناء
تمجيد"	يوناني	ⲉⲅⲕⲱⲙⲓⲟⲛ (ⲡ)	(ⲡ)
ⲉⲛⲕⲱⲙⲓⲟⲛ	ενκωμιον	enkoːmion	enkwmion	enkōmion	اسم	مذكر	"مديح
ثناء
تمجيد"	يوناني	ⲉⲛⲕⲱⲙⲓⲟⲛ (ⲡ)	(ⲡ)
ⲉⲛⲛⲟⲙⲟⲥ	εννομος	ennomos	ennomos	ennomos	صفة		"شرعي
قانوني
تحت الناموس"	يوناني	ⲉⲛⲛⲟⲙⲟⲥ (adj.)	(adj.)
ⲉⲛⲟⲓⲥ	ενοις	enois	enois	enois	أداة ربط		"إذا
ك
مثل"		ⲉⲛⲟⲓⲥ	
ⲉⲛⲟⲩⲕ	ενουκ	enoːk	enouk	enük	اسم	مذكر	"سوكران
نبات مخدر
مخدر"		ⲉⲛⲟⲩⲕ (ⲡ)	(ⲡ)
ⲉⲛⲟⲩⲟⲓ	ενουοι	enoːwoi	enouoi	enüoi	اسم	مذكر	"مركبة
عربة
اندفاع
إقدام
اقتحام
ثورة
مظاهرة"		ⲉⲛⲟⲩⲟⲓ (ⲡ)	(ⲡ)
ⲉⲛⲟⲭⲗⲓⲛ	ενοχλιν	enokʰlin	enoqlin	enokhlin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يثقل على
يضجر
يزهق
يزعج
يقلق
يضايق
يحدث جلبة"	يوناني	ⲉⲛⲟⲭⲗⲓⲛ	
ⲉⲛⲟⲭⲗⲉⲓⲛ	ενοχλειν	enokʰlein	enoqlein	enokhlein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يثقل على
يضجر
يزهق
يزعج
يقلق
يضايق
يحدث جلبة"	يوناني	ⲉⲛⲟⲭⲗⲉⲓⲛ	
ὲⲛⲟⲭⲟⲥ	ὲνοχος	enokʰos	`enoqos	ènokhos	صفة		"مستحق
مستوجب
مسئول عن
مقضي عليه
تحت سلطة
خاضع ل
معرض ل"	يوناني	ὲⲛⲟⲭⲟⲥ (adj.)	(adj.)
ⲉⲛⲣⲁⲥⲟⲩὶ	ενραςουὶ	enrɑsoːwì	enrasoui	enrasüì	اسم	مذكر	مسبب الأحلام		ⲉⲛⲣⲁⲥⲟⲩὶ (ⲡ)	(ⲡ)
ⲉⲣⲣⲁⲧⲧⲁⲣ	ερρατταρ	errɑttɑr	errattar	errattar	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتفرع
يتأصل"		ⲉⲣⲣⲁⲧⲧⲁⲣ	
ⲉⲛⲧⲏⲙⲁ	εντημα	entiːmɑ	entyma	entïma	اسم	مذكر	"قماش
نسيج
ثوب
كساء"	يوناني	ⲉⲛⲧⲏⲙⲁ (ⲡ)	(ⲡ)
ⲉⲛⲧⲏϫ	εντηϫ	entiːg	entyg	entïg	اسم	مذكر	"عشب ضار
زوان"		ⲉⲛⲧⲏϫ (ⲡ)	(ⲡ)
ⲉⲛⲧⲓⲙⲟⲥ	εντιμος	entimos	entimos	entimos	اسم	مذكر	"عزيز
كريم
مكرم
معتبر
ثمين
قيم
نفيس"	يوناني	ⲉⲛⲧⲓⲙⲟⲥ (ⲡ)	(ⲡ)
ⲉⲛⲧⲟⲗⲏ	εντολη	entoliː	entoly	entolï	اسم	مؤنث	"وصية
أمر
تعليم"	يوناني	ⲉⲛⲧⲟⲗⲏ (ⲧ)	(ⲧ)
ⲉⲛⲭⲁⲓ	ενχαι	enkɑi	enqai	enkai	اسم	مذكر	"شيء
شخص
أداة
ألة
وعاء
ما يقتنى من ممتلكلت"		ⲉⲛⲭⲁⲓ (ⲡ)	(ⲡ)
ⲉⲛⲭⲁⲓ	ενχαι	enkɑi	enqai	enkai	اسم	مذكر	"دين
قرض
سلفة
اقتراض"		ⲉⲛⲭⲁⲓ (ⲡ)	(ⲡ)
ⲉⲛⲭⲁⲓ ⲛⲓⲃⲉⲛ	ενχαι νιβεν	enkɑi niven	enqai niven	enkai niven	اسم	مذكر	"كل شيء
كل ما
كل شخص"		ⲉⲛⲭⲁⲓ ⲛⲓⲃⲉⲛ (ⲡ)	(ⲡ)
ⲉⲛⲭⲁⲓ `ⲛⲟⲩⲱⲙ	ενχαι `νουωμ	enkɑi enoː-oːm	enqai `nouwm	enkai enüōm	اسم	مذكر	"وجبة
أكلة"		ⲉⲛⲭⲁⲓ `ⲛⲟⲩⲱⲙ (ⲡ)	(ⲡ)
ⲉⲛ`ⲭⲣⲓⲁ	εν`χρια	enekʰriɑ	en`qria	enekhria	اسم	مؤنث	"حاجة
احتياج
عوز
نقص
افتقار
ضرورة
اضطرار
واجب"	يوناني	ⲉⲛ`ⲭⲣⲓⲁ (ⲧ)	(ⲧ)
ⲉⲛⲱⲡⲓⲟⲛ	ενωπιον	enoːpion	enwpion	enōpion	ظرف		"أمام
قدام
في حضور
لدى"	يوناني	ⲉⲛⲱⲡⲓⲟⲛ (adv.)	(adv.)
ⲉⲛⲱⲭⲗⲉⲓⲛ	ενωχλειν	enoːkʰlein	enwqlein	enōkhlein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يربك الفكر
يقلق
يضايق
يضجر
يزهق
يزعج
يحدث جلبة"	يوناني	ⲉⲛⲱⲭⲗⲉⲓⲛ	
ⲉⲛϣ	ενϣ	ensh	ensh	ensh	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يحير
يذهل
يدهش"		ⲉⲛϣ	
ⲉⲛϣⲁϣⲓ	ενϣαϣι	enshɑshi	enshashi	enshashi	اسم	مذكر	"مر
مرارة
المرارة ، عضو بالجسم"		ⲉⲛϣⲁϣⲓ (ⲡ)	(ⲡ)
ⲉⲛϣⲱⲧ	ενϣωτ	enshoːt	enshwt	enshōt	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتقسى
يتجبر
يصير قاسيا"		ⲉⲛϣⲱⲧ	
ⲉⲛϣⲟⲧ	ενϣοτ	enshot	enshot	enshot	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتقسى
يتجبر
يصير قاسيا"		ⲉⲛϣⲟⲧ	
ⲉⲛϩⲟⲧ	ενϩοτ	enhot	enhot	enhot	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"أمين
صادق
وفي
مؤمن
جدير بالثقة"		ⲉⲛϩⲟⲧ	
ⲉⲛϩⲟⲩⲣ	ενϩουρ	enhoːr	enhour	enhür	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يرتجف
يرجف
يخيف
يسبب الارتجاف"		ⲉⲛϩⲟⲩⲣ	
ⲉⲛϩⲟⲩⲣ	ενϩουρ	enhoːr	enhour	enhür	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"مريع
مرعب
مخيف
رهيب"		ⲉⲛϩⲟⲩⲣ	
ⲉⲛϩⲟⲩⲣ	ενϩουρ	enhoːr	enhour	enhür	اسم	مذكر	"رجفة
ارتجاف
ارتعاش"		ⲉⲛϩⲟⲩⲣ (ⲡ)	(ⲡ)
ⲉⲝⲁⲅⲉⲓⲛ	εξαγειν	exɑgein	exajein	exagein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحرر من قيود
يعتق
يخرج
يخرج ب"	يوناني	ⲉⲝⲁⲅⲉⲓⲛ	
ⲉⲝⲁⲅⲓⲟⲛ	εξαγιον	exɑgion	exajion	exagion	اسم	مذكر	"مثقال
سنجة الميزان"	يوناني	ⲉⲝⲁⲅⲓⲟⲛ (ⲡ)	(ⲡ)
ⲉⲝⲁⲡⲓⲛⲁ	εξαπινα	exɑpinɑ	exapina	exapina	ظرف		"فجأة
بغتة
على حين غرة
بدون توقع
بدون سابق إعلام"	يوناني	ⲉⲝⲁⲡⲓⲛⲁ (adv.)	(adv.)
ⲉⲝⲉⲇⲣⲁ	εξεδρα	exedrɑ	exedra	exedra	اسم	مؤنث	"صالة
غرفة استقبال"	يوناني	ⲉⲝⲉⲇⲣⲁ (ⲧ)	(ⲧ)
ⲉⲝⲉⲛⲓⲁ	εξενια	exeniɑ	exenia	exenia	اسم	مؤنث	"حجرة استقبال
ضيافة
نزل
مكان إضافة غرباء
موضع إقامة مؤقت
حسن ضيافة"	يوناني	ⲉⲝⲉⲛⲓⲁ (ⲧ)	(ⲧ)
ⲉⲝⲉⲥⲧⲓ	εξεςτι	exesti	exesti	exesti	صفة		"ضروري
واجب
لازم
شرعي"	يوناني	ⲉⲝⲉⲥⲧⲓ (adj.)	(adj.)
ⲉⲝⲉⲥⲧⲓ	εξεςτι	exesti	exesti	exesti	اسم	مذكر	"شريعة
قانون
فريضة
ناموس
سنة"	يوناني	ⲉⲝⲉⲥⲧⲓ (ⲡ)	(ⲡ)
ⲉⲝⲉⲥⲧⲓⲛ	εξεςτιν	exestin	exestin	exestin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينبغي
يلزم
يجب
يحل"	يوناني	ⲉⲝⲉⲥⲧⲓⲛ	
ⲉⲝⲉⲧⲁⲍⲉⲓⲛ	εξεταζειν	exetɑzein	exetazein	exetazein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يفتش بعناية
يفحص بتحقيق
يستجوب بالتفصيل"	يوناني	ⲉⲝⲉⲧⲁⲍⲉⲓⲛ	
ⲉⲝⲉⲧⲓⲍⲓⲛ	εξετιζιν	exetizin	exetizin	exetizin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يفحص
يحقق
يستجوب"	يوناني	ⲉⲝⲉⲧⲓⲍⲓⲛ	
ⲉⲝⲏⲅⲏⲥⲓⲥ	εξηγηςις	exiːgiːsis	exyjysis	exïgïsis	اسم	مؤنث	"شرح
إيضاح
تفسير
قصة
رواية
وصف"	يوناني	ⲉⲝⲏⲅⲏⲥⲓⲥ (ⲧ)	(ⲧ)
ⲉⲝⲟⲇⲟⲥ	εξοδος	exodos	exodos	exodos	اسم	مؤنث	"خروج
عبور
سفر الخروج"	يوناني	ⲉⲝⲟⲇⲟⲥ (ⲧ)	(ⲧ)
ⲉⲝⲟⲙⲟⲗⲟⲅⲓⲛ	εξομολογιν	exomologin	exomolojin	exomologin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعترف
يعد
يتعهد ب
يوافق على"	يوناني	ⲉⲝⲟⲙⲟⲗⲟⲅⲓⲛ	
ⲉⲝⲟⲙⲟⲗⲟⲅⲉⲓⲛ	εξομολογειν	exomologein	exomolojein	exomologein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعترف
يعد
يتعهد ب
يوافق على"	يوناني	ⲉⲝⲟⲙⲟⲗⲟⲅⲉⲓⲛ	
ⲉⲝⲟⲙⲟⲗⲟⲅⲏⲥⲓⲥ	εξομολογηςις	exomologiːsis	exomolojysis	exomologïsis	اسم	مؤنث	"اعتراف
حمد
شكر
تسبيح"	يوناني	ⲉⲝⲟⲙⲟⲗⲟⲅⲏⲥⲓⲥ (ⲧ)	(ⲧ)
ⲉⲝⲟⲣⲕⲓⲥⲧⲏⲥ	εξορκιςτης	exorkistiːs	exorkistys	exorkistïs	اسم	مذكر	"محلف
معزم
مشعوذ
عامل بالسحر"	يوناني	ⲉⲝⲟⲣⲕⲓⲥⲧⲏⲥ (ⲡ)	(ⲡ)
ⲉⲝⲟⲣⲅⲓⲥⲧⲏⲥ	εξοργιςτης	exorgistiːs	exorjistys	exorgistïs	اسم	مذكر	"محلف
معزم
مشعوذ
عامل بالسحر"	يوناني	ⲉⲝⲟⲣⲅⲓⲥⲧⲏⲥ (ⲡ)	(ⲡ)
ⲉⲝⲟⲣⲓⲁⲍⲉⲓⲛ	εξοριαζειν	exoriɑzein	exoriazein	exoriazein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينفي
يطرد
يبعد
يترك"	يوناني	ⲉⲝⲟⲣⲓⲁⲍⲉⲓⲛ	
ⲉⲝⲟⲣⲓⲥⲙⲉⲛⲟⲥ	εξοριςμενος	exorismenos	exorismenos	exorismenos	اسم	مذكر	"منفي
مبعد"	يوناني	ⲉⲝⲟⲣⲓⲥⲙⲉⲛⲟⲥ (ⲡ)	(ⲡ)
ⲉⲝⲟⲣⲓⲥⲧⲓⲁ	εξοριςτια	exoristiɑ	exoristia	exoristia	اسم	مؤنث	"نفي
طرد
إبعاد
منفى
ابتعاد"	يوناني	ⲉⲝⲟⲣⲓⲥⲧⲓⲁ (ⲧ)	(ⲧ)
ⲉⲝⲟⲩⲥⲓⲁ	εξουςια	exoisiɑ	exousia	exüsia	اسم	مؤنث	"سلطة
سلطان
استبداد"	يوناني	ⲉⲝⲟⲩⲥⲓⲁ (ⲧ)	(ⲧ)
ὲⲝⲟⲩⲥⲓὰ	ὲξουςιὰ	exoisiɑ	exousia	exüsia	اسم	مؤنث	"سلطة
سلطان
استبداد"	يوناني	ὲⲝⲟⲩⲥⲓὰ (ⲧ)	(ⲧ)
ⲉⲝⲟⲩⲥⲓⲁⲍⲉⲓⲛ	εξουςιαζειν	exoisiɑzein	exousiazein	exüsiazein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتسلط
يستبد"	يوناني	ⲉⲝⲟⲩⲥⲓⲁⲍⲉⲓⲛ	
ⲉⲝⲟⲩⲥⲓⲁⲥⲧⲏⲥ	εξουςιαςτης	exoisiɑstiːs	exousiastys	exüsiastïs	صفة		"متسلط
مستبد"	يوناني	ⲉⲝⲟⲩⲥⲓⲁⲥⲧⲏⲥ (adj.)	(adj.)
ⲉⲝⲱ	εξω	exoː	exw	exō	ظرف		"خارجا
خارجيا
في الخارج
بعيدا عن"	يوناني	ⲉⲝⲱ (adv.)	(adv.)
ⲉⲝⲱⲣⲓⲍⲉⲓⲛ	εξωριζειν	exoːrizein	exwrizein	exōrizein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينفي
يطرد
يترك
يبعد"	يوناني	ⲉⲝⲱⲣⲓⲍⲉⲓⲛ	
