Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲕⲩⲙⲃⲁⲗⲟⲛ	κυμβαλον	kimvalon	kumbalon	kimvalon	اسم	مذكر	"صنج ، ألة موسيقية
عزف
ناقوس ، صفيحة مستديرة من النحاس"	يوناني	ⲕⲩⲙⲃⲁⲗⲟⲛ (ⲡ)	(ⲡ)
ⲕⲩⲙⲓⲗⲗⲓⲟⲛ	κυμιλλιον	kimillion	kumillion	kimillion	اسم	مذكر	إناء	يوناني	ⲕⲩⲙⲓⲗⲗⲓⲟⲛ (ⲡ)	(ⲡ)
ⲕⲩⲛⲁⲙⲱⲛⲟⲛ	κυναμωνον	kinɑmoːnon	kunamwnon	kinamōnon	اسم	مذكر	"قرفة
سليخة
نبات هندي"	يوناني	ⲕⲩⲛⲁⲙⲱⲛⲟⲛ (ⲡ)	(ⲡ)
ⲕⲩⲛⲁⲙⲱⲛⲟⲛ	κυναμωνον	kinɑmoːnon	kunamwnon	kinamōnon	اسم	مذكر	"قرفة
سليخة
نبات هندي"	يوناني	ⲕⲩⲛⲁⲙⲱⲛⲟⲛ (ⲡ)	(ⲡ)
ⲕⲩⲛⲁⲣⲓ	κυναρι	kinɑri	kunari	kinari	اسم	مؤنث	"قلادة
عقد
طوق
كردان"	يوناني	ⲕⲩⲛⲁⲣⲓ (ⲧ)	(ⲧ)
ⲕⲩⲛⲇⲓⲛⲉⲩⲓⲛ	κυνδινευιν	kindinevin	kindineuin	kindinevin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	يخاطر	يوناني	ⲕⲩⲛⲇⲓⲛⲉⲩⲓⲛ	
ⲕⲩⲛⲇⲏⲛⲁⲣⲓⲟⲛ	κυνδηναριον	kindiːnɑrion	kundynarion	kindïnarion	اسم	مذكر	قنطار	يوناني	ⲕⲩⲛⲇⲏⲛⲁⲣⲓⲟⲛ (ⲡ)	(ⲡ)
ⲕⲩⲛⲇⲓⲛⲉⲩⲉⲓⲛ	κυνδινευειν	kindinevein	kundineuein	kindinevein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يخاطر
يجازف
يقع في خطر
يخوض أخطارا
صار في خطر
يتورط"	يوناني	ⲕⲩⲛⲇⲓⲛⲉⲩⲉⲓⲛ	
ⲕⲩⲛⲇⲩⲛⲟⲥ	κυνδυνος	kindinos	kundunos	kindinos	اسم	مذكر	"خطر
مجازفة
شدة"	يوناني	ⲕⲩⲛⲇⲩⲛⲟⲥ (ⲡ)	(ⲡ)
ⲕⲩⲛ`ⲇⲣⲓⲍⲉⲓⲛ	κυν`δριζειν	kinedrizein	kun`drizein	kinedrizein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يطعم
يلحم
يوحد"	يوناني	ⲕⲩⲛ`ⲇⲣⲓⲍⲉⲓⲛ	
ⲕⲩⲛⲱⲛⲓⲁ	κυνωνια	kinoːniɑ	kunwnia	kinōnia	اسم	مؤنث	"شركة
اشتراك
مشاركة
تناول الأسرار
العشاء الرباني
مقاسمة
إسهام
توزيع"	يوناني	ⲕⲩⲛⲱⲛⲓⲁ (ⲧ)	(ⲧ)
ⲕⲩⲡⲁⲣⲓⲥⲥⲟⲥ	κυπαριςςος	kipɑrissos	kuparissos	kiparissos	اسم	مؤنث	"سرو
شجرة السرو
شجر دائم الخضرة"	يوناني	ⲕⲩⲡⲁⲣⲓⲥⲥⲟⲥ (ⲧ)	(ⲧ)
ⲕⲩⲡⲟⲥ	κυπος	kipos	kupos	kipos	اسم	مذكر	وصلة	يوناني	ⲕⲩⲡⲟⲥ (ⲡ)	(ⲡ)
ⲕⲩⲡⲣⲟⲥ	κυπρος	kipros	kupros	kipros	اسم	مؤنث	"قبرص
جزيرة في البحر المتوسط"	يوناني	ⲕⲩⲡⲣⲟⲥ (ⲧ)	(ⲧ)
ⲕⲩⲣⲓⲁ	κυρια	kiriɑ	kuria	kiria	اسم	مؤنث	"سيدة
امرأة ذات سلطان"	يوناني	ⲕⲩⲣⲓⲁ (ⲧ)	(ⲧ)
ⲕⲩⲣⲓⲁⲕⲏ	κυριακη	kiriɑkiː	kuriaky	kiriakï	اسم	مؤنث	"يوم الرب
يوم الأحد"	يوناني	ⲕⲩⲣⲓⲁⲕⲏ (ⲧ)	(ⲧ)
ⲕⲩⲣⲓⲁⲕⲟⲥ	κυριακος	kiriɑkos	kuriakos	kiriakos	اسم	مذكر	"رباني
منسوب للرب"	يوناني	ⲕⲩⲣⲓⲁⲕⲟⲥ (ⲡ)	(ⲡ)
ⲕⲩⲣⲓⲉ	κυριε	kirie	kurie	kirie	اسم		"يارب
أيها الرب
أيها السيد"		ⲕⲩⲣⲓⲉ	
ⲕⲩⲣⲓⲉ ὲⲗⲉⲏⲥⲟⲛ	κυριε ὲλεηςον	kirie èleiːson	kurie `eleyson	kirie èleïson	جملة		يارب ارحم	يوناني	ⲕⲩⲣⲓⲉ ὲⲗⲉⲏⲥⲟⲛ	
ⲉⲣⲕⲓⲣⲓⲍⲓⲛ	ερκιριζιν	erkirizin	erkirizin	erkirizin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يكرز
يبشر
يعلن
ينادي
ينذر
يخبر
يبلغ"	يوناني	ⲉⲣⲕⲓⲣⲓⲍⲓⲛ	
ⲕⲩⲣⲓⲍⲉⲓⲛ	κυριζειν	kirizein	kurizein	kirizein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يكرز
يبشر
يعلن
ينادي
ينذر
يخبر
يبلغ"	يوناني	ⲕⲩⲣⲓⲍⲉⲓⲛ	
ⲕⲩⲣⲓⲗⲗⲟⲥ	κυριλλος	kirillos	kurillos	kirillos	اسم		"كيرلس
اسم معناه ، خاص بالرب lordly"		ⲕⲩⲣⲓⲗⲗⲟⲥ	
ⲕⲩⲣⲓⲛⲁⲓⲟⲥ	κυριναιος	kirinɑios	kurinaios	kirinaios	اسم	مذكر	"قيرواني
شخص من القيروان في شمال أفريقيا"	يوناني	ⲕⲩⲣⲓⲛⲁⲓⲟⲥ (ⲡ)	(ⲡ)
ⲕⲩⲣⲓⲛⲛⲉⲟⲥ	κυριννεος	kirinneos	kurinneos	kirinneos	اسم	مذكر	"قيرواني
شخص من القيروان في شمال أفريقيا"	يوناني	ⲕⲩⲣⲓⲛⲛⲉⲟⲥ (ⲡ)	(ⲡ)
ⲕⲏⲣⲓⲝ	κηριξ	kiːrix	kyrix	kïrix	اسم	مذكر	"كارز
منادي
مبشر"	يوناني	ⲕⲏⲣⲓⲝ (ⲡ)	(ⲡ)
ⲕⲩⲣⲓⲝ	κυριξ	kirix	kurix	kirix	اسم	مذكر	"كارز
منادي
مبشر"	يوناني	ⲕⲩⲣⲓⲝ (ⲡ)	(ⲡ)
ⲕⲩⲣⲓⲟⲥ	κυριος	kirios	kurios	kirios	اسم	مذكر	"رب
سيد
الرب"	يوناني	ⲕⲩⲣⲓⲟⲥ (ⲡ)	(ⲡ)
ⲕⲩⲣⲟⲥ	κυρος	kiros	kuros	kiros	اسم	مذكر	"قوة
سلطة
نفوذ"	يوناني	ⲕⲩⲣⲟⲥ (ⲡ)	(ⲡ)
ⲕⲏⲧⲟⲥ	κητος	kiːtos	kytos	kïtos	اسم	مذكر	"حوت
كائن بحري"	يوناني	ⲕⲏⲧⲟⲥ (ⲡ)	(ⲡ)
ⲕⲩⲧⲟⲥ	κυτος	kitos	kutos	kitos	اسم	مذكر	"حوت
كائن بحري"	يوناني	ⲕⲩⲧⲟⲥ (ⲡ)	(ⲡ)
ⲕⲟⲃ	κοβ	kob	kob	kob	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يتضاعف
يضاعف
يكرر"		ⲕⲟⲃ	
ⲕⲉⲃ	κεβ	keb	keb	keb	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يتضاعف
يضاعف
يكرر"		ⲕⲉⲃ	
ⲕⲱⲡ	κωπ	koːp	kwp	kōp	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتضاعف
يضاعف
يكرر"		ⲕⲱⲡ	
ⲕⲱⲃ	κωβ	koːb	kwb	kōb	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتضاعف
يضاعف
يكرر"		ⲕⲱⲃ	
ⲕⲱⲃ	κωβ	koːb	kwb	kōb	اسم	مذكر	"ضعف
مضاعفة
تكرار
ازدواج
مثنى"		ⲕⲱⲃ (ⲡ)	(ⲡ)
ⲕⲱⲃ	κωβ	koːb	kwb	kōb	اسم	مذكر	"خميرة
خمير"		ⲕⲱⲃ (ⲡ)	(ⲡ)
ⲕⲱⲃ	κωβ	koːb	kwb	kōb	اسم	مذكر	"عاهة
أفة
داء
علة
مرض
ضعف"		ⲕⲱⲃ (ⲡ)	(ⲡ)
ⲕⲱⲃϩ	κωβϩ	koːbh	kwbh	kōbh	اسم	مذكر	"عصب
وتر"		ⲕⲱⲃϩ (ⲡ)	(ⲡ)
ⲕⲱⲓ	κωι	koːi	kwi	kōi	اسم	مذكر	كوع		ⲕⲱⲓ (ⲡ)	(ⲡ)
ⲕⲱⲓϩ	κωιϩ	koːih	kwih	kōih	اسم	مذكر	"غمد السيف
جراب
غلاف الكتاب
حافظة للورق"		ⲕⲱⲓϩ (ⲡ)	(ⲡ)
ⲕⲟⲕ	κοκ	kok	kok	kok	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يقشر
يسلخ
يكشط
يعري
ينظف
ينسلخ
يتعرى"		ⲕⲟⲕ	
ⲕⲉⲕ	κεκ	kek	kek	kek	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يقشر
يسلخ
يكشط
يعري
ينظف
ينسلخ
يتعرى"		ⲕⲉⲕ	
ⲕⲱⲕ	κωκ	koːk	kwk	kōk	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يقشر
يسلخ
يكشط
يعري
ينظف
ينسلخ
يتعرى"		ⲕⲱⲕ	
