Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲥ	ς	s	s	s	رقم		مائتان		ⲥ (num.)	(num.)
ⲥ	ς	s	s	s	حرف		حرف زائد في أول الكلمة أو أخرها لتحسين النطق		ⲥ	
ⲥ	ς	s	s	s	حرف		علامة المؤنث المفرد ، يدل على الغائبة		ⲥ	
`ⲥ	`ς	es	`s	es	ضمير		"ضمير يدل على الغائبة ، هي ، زمن المضارع
ضمير لاشخصي للأفعال اللاشخصية"		`ⲥ (pron.)	(pron.)
ⲥⲁⲛ	ςαν	sɑn	san	san	اسم	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"رجل
صانع
فاعل
مختص بحرفة أو مهنة أو تجارة
بائع"		ⲥⲁⲛ	
ⲥⲁ	ςα	sɑ	sa	sa	اسم	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"رجل
صانع
فاعل
مختص بحرفة أو مهنة أو تجارة
بائع"		ⲥⲁ	
ⲥⲁ	ςα	sɑ	sa	sa	اسم	مذكر	"ناحية
صوب
جهة
نحو
إلى نحو
جانب"		ⲥⲁ (ⲡ)	(ⲡ)
ⲥⲁ	ςα	sɑ	sa	sa	اسم	مذكر	"هدف
غرض"		ⲥⲁ (ⲡ)	(ⲡ)
ⲥⲁ	ςα	sɑ	sa	sa	اسم	مذكر	"شريط ، يتحلى به في الملابس والشعر
فيونكة
الورود أو الزهور التي توضع على رؤوس الأعمدة لتزيينها"		ⲥⲁ (ⲡ)	(ⲡ)
ⲥⲁⲃⲁⲱⲑ	ςαβαωθ	sɑvaoːtʰ	sabawth	savaōth	اسم	جمع	"جنود
جيوش"	عبري	ⲥⲁⲃⲁⲱⲑ (ⲛ)	(ⲛ)
ⲥⲁⲃⲃⲁⲧⲟⲛ	ςαββατον	sɑbvaton	sabbaton	sabvaton	اسم	مذكر	"سبت
راحة
سكون
يوم السبت
أسبوع"	يوناني ، عبري	ⲥⲁⲃⲃⲁⲧⲟⲛ (ⲡ)	(ⲡ)
ⲥⲁⲃⲉ	ςαβε	sɑve	save	save	اسم	مذكر	"حكيم
عاقل
متبصر
فطن
فطين"		ⲥⲁⲃⲉ (ⲡ)	(ⲡ)
ⲥⲁⲃⲉⲩ	ςαβευ	sɑvei / sɑvev	saveu	savev / savei	اسم	جمع	"حكماء
عقلاء"		ⲥⲁⲃⲉⲩ (ⲛ)	(ⲛ)
ⲥⲁⲃⲏ	ςαβη	sɑviː	saby	savï	اسم	مؤنث	"حكيمة
عاقلة"		ⲥⲁⲃⲏ (ⲧ)	(ⲧ)
ⲥⲁⲃⲏⲟⲩⲧ	ςαβηουτ	sɑviːoːt	sabyout	savïüt	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"متعلم
مثقف
مهذب"		ⲥⲁⲃⲏⲟⲩⲧ	
ⲥⲁⲃⲟ	ςαβο	sɑvo	sabo	savo	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتعلم
يتثقف
يعلم
يثقف
يهذب
يؤدب
يربي"		ⲥⲁⲃⲟ	
ⲥⲁⲃⲟⲗ	ςαβολ	sɑvol	sabol	savol	ظرف		"خارج
خارجا عن
بعيدا عن
براني"		ⲥⲁⲃⲟⲗ (adv.)	(adv.)
ⲥⲁⲃⲟⲗ `ⲛ	ςαβολ `ν	sɑvol en	sabol `n	savol en	ظرف		"خارجا عن
ما عدا
سوى
بدون
بخلاف
غير
صادر عن"		ⲥⲁⲃⲟⲗ `ⲛ (adv.)	(adv.)
ⲥⲁⲅⲏⲛⲏ	ςαγηνη	sɑgiːniː	sajyny	sagïnï	اسم	مؤنث	"شبكة صيد
أحبولة"	يوناني	ⲥⲁⲅⲏⲛⲏ (ⲧ)	(ⲧ)
ⲥⲁⲇⲇⲟⲩⲕⲉⲟⲥ	ςαδδουκεος	sɑddoːkeos	saddoukeos	saddükeos	اسم	مذكر	"صدوقي
عضو في المجمع اليهودي"	يوناني	ⲥⲁⲇⲇⲟⲩⲕⲉⲟⲥ (ⲡ)	(ⲡ)
ⲥⲧⲁⲧⲏⲣ	ςτατηρ	stɑtiːr	statyr	statïr	اسم	مذكر	"دينار
إستار
عملة يونانية ، 4  دراخمة
نصف رطل ، وزن"		ⲥⲧⲁⲧⲏⲣ (ⲡ)	(ⲡ)
ⲥⲁⲑⲉⲣⲓ	ςαθερι	sɑtʰeri	satheri	satheri	اسم	مذكر	"دينار
إستار
عملة يونانية ، 4  دراخمة
نصف رطل ، وزن"		ⲥⲁⲑⲉⲣⲓ (ⲡ)	(ⲡ)
ⲥⲁⲑⲙⲓ	ςαθμι	sɑtʰmi	sathmi	sathmi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يجتر
يمضغ ثانية"		ⲥⲁⲑⲙⲓ	
ⲥⲁⲑⲙⲓ	ςαθμι	sɑtʰmi	sathmi	sathmi	اسم	مذكر	"اجترار
مضغ
مضغة"		ⲥⲁⲑⲙⲓ (ⲡ)	(ⲡ)
ⲥⲁⲓ	ςαι	sɑi	sai	sai	اسم	مذكر	"جمال
حسن
بهاء
ملاحة
كياسة
لطافة"		ⲥⲁⲓ (ⲡ)	(ⲡ)
ⲥⲁⲓ	ςαι	sɑi	sai	sai	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحلو
يصير جميلا
يحسن"		ⲥⲁⲓ	
ⲥⲁⲓὲ	ςαιὲ	sɑi`e	sai`e / saie	saiè	اسم	مذكر	"جميل
لطيف
بهي
حسن
مقبول"		ⲥⲁⲓὲ (ⲡ)	(ⲡ)
ⲥⲁⲓὲⲃⲁⲗ	ςαιὲβαλ	sɑievɑl / sɑieval	sai`ebal / saiebal	saièval	فعل		جميل العينين		ⲥⲁⲓὲⲃⲁⲗ (v.)	(v.)
ⲥⲁⲓὴ	ςαιὴ	sɑi-iː	sai`y / saiy	saieï	اسم	مؤنث	"جميلة
لطيفة
بهية
مقبولة"		ⲥⲁⲓὴ (ⲧ)	(ⲧ)
ⲥⲁⲓ`ⲛϩⲏⲧ	ςαι`νϩητ	sɑi-enhiːt	sai`nhyt / sainhyt	saienhït	صفة		"طيب القلب
جميل الروح"		ⲥⲁⲓ`ⲛϩⲏⲧ (adj.)	(adj.)
ⲥⲁⲓⲣⲉ	ςαιρε	sɑire	saire	saire	اسم	مذكر	"زبد
زبدة
دسم
قشدة"		ⲥⲁⲓⲣⲉ (ⲡ)	(ⲡ)
ⲥⲁⲓⲱⲟⲩ	ςαιωου	sɑioː	saiwou	saiōü	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"جميل
لطيف
مليح
بهي
حسن
لائق
مناسب
معقول
خفيف
سهل
هين"		ⲥⲁⲓⲱⲟⲩ	
ⲥⲁⲓⲱⲟⲩ	ςαιωου	sɑioː	saiwou	saiōü	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يخفف
يسهل
يهون
ينشط
يصغر له"		ⲥⲁⲓⲱⲟⲩ	
ⲥⲁⲕ	ςακ	sɑk	sak	sak	اسم	مذكر	"كفاءة
وسع
عزم
همة
إقدام
قوة
مقدرة
شجاعة
بسالة
نخوة
مروءة
صراحة
شكل
مظهر
هيئة
سمة
صيغة
تزين
تحلي
مهلة
فرصة
مناسبة"		ⲥⲁⲕ (ⲡ)	(ⲡ)
ⲥⲁⲕ	ςακ	sɑk	sak	sak	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتأمر
يتحكم في
يتقوى على
يضجر
يأمل"		ⲥⲁⲕ	
ⲥⲁⲗⲉⲥ	ςαλες	sɑles	sales	sales	اسم	مذكر	"أحمق
جاهل
غشيم
بليد
غبي
أبله
معتوه
عبيط"		ⲥⲁⲗⲉⲥ (ⲡ)	(ⲡ)
ⲥⲁⲗⲟ	ςαλο	sɑlo	salo	salo	اسم	مؤنث	سلة		ⲥⲁⲗⲟ (ⲧ)	(ⲧ)
ⲥⲁⲗⲟⲕⲓ	ςαλοκι	sɑloki	saloki	saloki	اسم	مذكر	ثعبان السمك		ⲥⲁⲗⲟⲕⲓ (ⲡ)	(ⲡ)
ⲥⲁⲗⲟⲩⲕⲓ	ςαλουκι	sɑloːki	salouki	salüki	اسم	جمع	ثعابين السمك		ⲥⲁⲗⲟⲩⲕⲓ (ⲛ)	(ⲛ)
ⲥⲁⲗⲟⲩⲡⲓⲛ	ςαλουπιν	sɑloːpin	saloupin	salüpin	اسم	مذكر	خنصر الأصبع الصغير		ⲥⲁⲗⲟⲩⲡⲓⲛ (ⲡ)	(ⲡ)
ⲥⲁⲗⲡⲓⲅⲅⲟⲥ	ςαλπιγγος	sɑlpingos	salpijjos	salpingos	اسم	مذكر	"بوق
نفير
صرخة مدوية"	يوناني	ⲥⲁⲗⲡⲓⲅⲅⲟⲥ (ⲡ)	(ⲡ)
ⲥⲁⲗⲡⲓⲅⲝ	ςαλπιγξ	sɑlpinx	salpijx	salpinx	اسم	مذكر	"بوق
نفير
صرخة مدوية"	يوناني	ⲥⲁⲗⲡⲓⲅⲝ (ⲡ)	(ⲡ)
ⲥⲁⲗⲡⲓⲍⲉⲓⲛ	ςαλπιζειν	sɑlpizein	salpizein	salpizein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يبوق
ينفخ بالبوق"	يوناني	ⲥⲁⲗⲡⲓⲍⲉⲓⲛ	
ⲥⲁⲗⲡⲓⲥⲧⲏⲥ	ςαλπιςτης	sɑlpistiːs	salpistys	salpistïs	اسم	مذكر	"مبوق
نافخ بالبوق"	يوناني	ⲥⲁⲗⲡⲓⲥⲧⲏⲥ (ⲡ)	(ⲡ)
ⲥⲁⲗⲱⲥ	ςαλως	sɑloːs	salws	salōs	صفة		"أصلع الرأس
أقرع
أجلح الرأس"		ⲥⲁⲗⲱⲥ (adj.)	(adj.)
ⲥⲉⲗϩⲟ	ςελϩο	selho	selho	selho	صفة		فاتر		ⲥⲉⲗϩⲟ (adj.)	(adj.)
ⲥⲁⲗϩⲟ	ςαλϩο	sɑlho	salho	salho	صفة		فاتر		ⲥⲁⲗϩⲟ (adj.)	(adj.)
ⲥⲁⲙ	ςαμ	sɑm	sam	sam	اسم	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"صانع
عامل"		ⲥⲁⲙ	
ⲥⲁⲙⲁⲣⲉⲓⲁ	ςαμαρεια	sɑmɑreiɑ	samareia	samareia	اسم	مؤنث	"السامرة
منطقة بين اليهودية والجليل"	يوناني	ⲥⲁⲙⲁⲣⲉⲓⲁ (ⲧ)	(ⲧ)
ⲥⲁⲙⲁⲣⲓⲁ	ςαμαρια	sɑmɑriɑ	samaria	samaria	اسم	مؤنث	"السامرة
منطقة بين اليهودية والجليل"	يوناني	ⲥⲁⲙⲁⲣⲓⲁ (ⲧ)	(ⲧ)
ⲥⲁⲙⲁⲣⲓⲧⲏⲥ	ςαμαριτης	sɑmɑritiːs	samaritys	samaritïs	اسم	مذكر	سامري	يوناني	ⲥⲁⲙⲁⲣⲓⲧⲏⲥ (ⲡ)	(ⲡ)
ⲥⲁⲙⲁⲣⲓⲧⲓⲥ	ςαμαριτις	sɑmɑritis	samaritis	samaritis	اسم	مؤنث	سامرية	يوناني	ⲥⲁⲙⲁⲣⲓⲧⲓⲥ (ⲧ)	(ⲧ)
ⲥⲁⲙⲁϩⲏⲣ	ςαμαϩηρ	sɑmɑhiːr	samahyr	samahïr	اسم	مذكر	سبانخ		ⲥⲁⲙⲁϩⲏⲣ (ⲡ)	(ⲡ)
ⲥⲁⲙⲃⲉϩⲓ	ςαμβεϩι	sɑmvehi	samvehi	samvehi	اسم	مؤنث	"صفارة
غاب
زمارة غاب
قصبة
ناي"		ⲥⲁⲙⲃⲉϩⲓ (ⲧ)	(ⲧ)
ⲥⲁⲙⲃⲓⲕⲏ	ςαμβικη	sɑmvikiː	samviky	samvikï	اسم	مؤنث	"صفارة
غاب
زمارة غاب
قصبة
ناي"		ⲥⲁⲙⲃⲓⲕⲏ (ⲧ)	(ⲧ)
ⲥⲁⲙⲉⲑⲛⲟⲩϫ	ςαμεθνουϫ	sɑmetʰnoːg	samethnoug	samethnüg	صفة		"كذاب
كذوب"		ⲥⲁⲙⲉⲑⲛⲟⲩϫ (adj.)	(adj.)
ⲥⲁⲙⲉⲛⲧ	ςαμεντ	sɑment	sament	sament	اسم	مؤنث	"خزان
صهريج"		ⲥⲁⲙⲉⲛⲧ (ⲧ)	(ⲧ)
ⲥⲁⲙⲉⲛϩⲉ	ςαμενϩε	sɑmenhe	samenhe	samenhe	ظرف	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"خلف
وراء"		ⲥⲁⲙⲉⲛϩⲉ	
ⲥⲁⲙⲉⲛϩⲏ	ςαμενϩη	sɑmenhiː	samenhy	samenhï	ظرف	صيغة ضميرية يأتي بعدها ضمير مفعول	"خلف
وراء"		ⲥⲁⲙⲉⲛϩⲏ	
ⲥⲁⲙⲓⲧ	ςαμιτ	sɑmit	samit	samit	اسم	مذكر	"سميط
سميذ
دقيق ناعم"		ⲥⲁⲙⲓⲧ (ⲡ)	(ⲡ)
ⲥⲁ`ⲙⲛⲁⲓ	ςα`μναι	sɑ-emnɑi	sa`mnai / samnai	saemnai	فعل		"من هنا
من هذه الجهة"		ⲥⲁ`ⲙⲛⲁⲓ (v.)	(v.)
ⲥⲁ`ⲙⲛⲏ	ςα`μνη	sɑ-emniː	sa`mny / samny	saemnï	ظرف		"من هناك
ما وراء
إلى الغاية"		ⲥⲁ`ⲙⲛⲏ (adv.)	(adv.)
ⲥⲁⲙⲟⲩⲏⲗ	ςαμουηλ	sɑmoːiːl	samouyl	samüïl	اسم		"صموئيل
معناه الله يسمع"	عبري	ⲥⲁⲙⲟⲩⲏⲗ	
ⲥⲁⲙⲡⲉⲑⲛⲁⲛⲉϥ	ςαμπεθνανεϥ	sɑmpetʰnɑnef	sampethnanef	sampethnanef	اسم		"صالح
بار
فاعل خير"		ⲥⲁⲙⲡⲉⲑⲛⲁⲛⲉϥ	
ⲥⲁⲙⲡⲉⲧϩⲱⲟⲩ	ςαμπετϩωου	sɑmpet-hoː	sampethwou	sampet-hōü	صفة		"شرير
فاعل شر
مؤذي
مسيء"		ⲥⲁⲙⲡⲉⲧϩⲱⲟⲩ (adj.)	(adj.)
ⲥⲁ`ⲙ`ⲫⲣⲏⲥ	ςα`μ`φρης	sɑemepʰriːs	sa`m`phrys / samphrys	saemephrïs	صفة		"جهة الجنوب
الجهة الجنوبية"		ⲥⲁ`ⲙ`ⲫⲣⲏⲥ (adj.)	(adj.)
ⲥⲁⲙⲯⲱⲛ	ςαμψων	sɑmpsoːn	sampswn	sampsōn	اسم		"شمشون
معناه ، ابن الشمس"	عبري	ⲥⲁⲙⲯⲱⲛ	
ⲥⲁ	ςα	sɑ	sa	sa	فعل		"sa, peasant, sa = man, male
صانع
عامل
مختص بمهنة أو تجارة"		ⲥⲁ (v.)	(v.)
ⲥⲁⲛ	ςαν	sɑn	san	san	فعل		"s-ari, to cause to make, s = pronoun passive form + a, ari = to make
صانع
عامل
مختص بمهنة أو تجارة
بائع"		ⲥⲁⲛ (v.)	(v.)
ⲥⲁⲛⲁⲃⲁϫⲏⲓⲛⲓ	ςαναβαϫηινι	sɑnɑvagiːini	sanabagyini	sanavagïini	اسم	مذكر	"صانع زجاج
صانع أواني زجاجية"		ⲥⲁⲛⲁⲃⲁϫⲏⲓⲛⲓ (ⲡ)	(ⲡ)
ⲥⲁ`ⲛⲁⲫⲟⲧ	ςα`ναφοτ	sɑenɑpʰot	sa`naphot / sanaphot	saenaphot	اسم	مذكر	"صانع الأكواب
صانع الكؤوس"		ⲥⲁ`ⲛⲁⲫⲟⲧ (ⲡ)	(ⲡ)
ⲥⲁⲛⲁϥ	ςαναϥ	sɑnɑf	sanaf	sanaf	اسم	مذكر	"لحام
جزار
قصاب
بائع اللحوم"		ⲥⲁⲛⲁϥ (ⲡ)	(ⲡ)
ⲥⲁⲛⲃⲉⲛⲓ	ςανβενι	sɑnveni	sanveni	sanveni	اسم	مذكر	"تاجر بلح
بائع بلح"		ⲥⲁⲛⲃⲉⲛⲓ (ⲡ)	(ⲡ)
ⲥⲁⲛⲇⲁⲗⲓⲟⲛ	ςανδαλιον	sɑndɑlion	sandalion	sandalion	فعل	مذكر	"صندل
نعل
خف"	يوناني	ⲥⲁⲛⲇⲁⲗⲓⲟⲛ (v. ⲡ)	(v. ⲡ)
ⲥⲁⲛὲⲃⲓⲱ	ςανὲβιω	sɑnevioː	san`eviw	sanèviō	اسم	مذكر	"عسال
مستخرج العسل
تاجر عسل"		ⲥⲁⲛὲⲃⲓⲱ (ⲡ)	(ⲡ)
ⲥⲁⲛὲⲣⲱϯ	ςανὲρωϯ	sɑneeroːti	san`erwti / sanerwti	sanèrōti	اسم	مذكر	"لبان
بائع اللبن"		ⲥⲁⲛὲⲣⲱϯ (ⲡ)	(ⲡ)
ⲥⲁⲛⲏⲣⲡ	ςανηρπ	sɑniːrp	sanyrp	sanïrp	اسم	مذكر	"بائع خمور
خمورجي
صانع الخمر"		ⲥⲁⲛⲏⲣⲡ (ⲡ)	(ⲡ)
ⲥⲁⲛⲑⲁⲡⲉⲛ	ςανθαπεν	sɑntʰɑpen	santhapen	santhapen	اسم	مذكر	بائع كمون		ⲥⲁⲛⲑⲁⲡⲉⲛ (ⲡ)	(ⲡ)
ⲥⲁⲛⲑⲱⲟⲩὶ	ςανθωουὶ	sɑntʰoːwi	santhwoui	santhōüì	اسم	مذكر	"إسكافي
صانع أحذية
جزماتي"		ⲥⲁⲛⲑⲱⲟⲩὶ (ⲡ)	(ⲡ)
ⲥⲁⲛⲓⲥ	ςανις	sɑnis	sanis	sanis	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يشك
يرتاب
يظن
يخمن
يتوسوس
يتوهم"		ⲥⲁⲛⲓⲥ	
ⲥⲁⲛⲓⲥ	ςανις	sɑnis	sanis	sanis	اسم	مؤنث	"لوح خشب ثقيل
فلقة"	يوناني	ⲥⲁⲛⲓⲥ (ⲧ)	(ⲧ)
ⲥⲁⲛⲕⲁⲡ	ςανκαπ	sɑnkɑp	sankap	sankap	اسم	مذكر	"صانع حبال
حبال
فتال
نساج
حباك"		ⲥⲁⲛⲕⲁⲡ (ⲡ)	(ⲡ)
ⲥⲁⲛⲕⲟⲧⲥ	ςανκοτς	sɑnkots	sankots	sankots	اسم	مذكر	"مخادع
محتال
مكار
خداع
حيلي"		ⲥⲁⲛⲕⲟⲧⲥ (ⲡ)	(ⲡ)
ⲥⲁ`ⲛⲗⲁⲕⲟⲛϫⲓ	ςα`νλακονϫι	sɑenlɑkongi	sa`nlakongi / sanlakongi	saenlakongi	اسم	مذكر	"حائك
نساج
حباك"		ⲥⲁ`ⲛⲗⲁⲕⲟⲛϫⲓ (ⲡ)	(ⲡ)
