Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
`ⲡ`ⲉϩⲟⲟⲩ `ⲙ`ⲡ`ⲥⲛⲁⲩ	`π`εϩοου `μ`π`ςναυ	ep-eho-oː  em-ep-esnav	`p`ehoou `m`p`snau	epèhoü emepesnav	اسم		يوم الأثنين		`ⲡ`ⲉϩⲟⲟⲩ `ⲙ`ⲡ`ⲥⲛⲁⲩ	
ⲁⲃⲓⲧ	αβιτ	ɑvit	avit	avit	اسم		يوم الأثنين		ⲁⲃⲓⲧ	
ⲁⲃⲟⲕⲓ	αβοκι	ɑvoki	aboki	avoki	اسم	جمع	غربان		ⲁⲃⲟⲕⲓ (ⲛ)	(ⲛ)
ⲁⲃⲟⲧ	αβοτ	ɑvot	abot	avot	اسم	مذكر	"شهر
هلال"		ⲁⲃⲟⲧ (ⲡ)	(ⲡ)
ⲁⲃⲣⲁⲁⲙ	αβρααμ	ɑbrɑɑm	abraam	abraam	اسم		"إبرام
اسم رجل
إبراهيم
اسم معناه أب لجمهور كبير"	عبري	ⲁⲃⲣⲁⲁⲙ	
ⲁⲃⲣⲁⲥⲓⲱⲛ	αβραςιων	ɑbrɑsioːn	abrasiwn	abrasiōn	اسم	مذكر	كثرة العشب والنبات	يوناني	ⲁⲃⲣⲁⲥⲓⲱⲛ (ⲡ)	(ⲡ)
ⲁⲃⲣⲁϩⲁⲙ	αβραϩαμ	ɑbrɑhɑm	abraham	abraham	اسم		"إبراهيم
اسم معناه أب لجمهور كبير"	عبري	ⲁⲃⲣⲁϩⲁⲙ	
ⲁⲃⲣⲉⲙ	αβρεμ	ɑbrem	abrem	abrem	صفة		"ناضج
مستوى
مخبوز
فطير
قرص فطير"		ⲁⲃⲣⲉⲙ (adj.)	(adj.)
ⲁⲃⲣⲓⲗⲗⲓⲟⲥ	αβριλλιος	ɑbrillios	abrillios	abrillios	اسم	مذكر	"أبريل
الشهر الميلادي الرابع"	يوناني	ⲁⲃⲣⲓⲗⲗⲓⲟⲥ (ⲡ)	(ⲡ)
ⲁⲃⲣⲟⲭⲓⲁ	αβροχια	ɑbroshiɑ	abroqia	abroshia	اسم	مؤنث	"نقص مياه
ندرة أمطار
عدم وجود أمطار
جفاف
قحط"	يوناني	ⲁⲃⲣⲟⲭⲓⲁ (ⲧ)	(ⲧ)
ⲁⲃⲥⲱⲛ	αβςων	ɑbsoːn	abswn	absōn	اسم	مذكر	"نعناع جبلي
نعناع بري"		ⲁⲃⲥⲱⲛ (ⲡ)	(ⲡ)
ⲁⲟⲩⲱ	αουω	ɑwoː	aouw	aüō	اسم	مذكر	"رهن
عربون
تأمين"		ⲁⲟⲩⲱ (ⲡ)	(ⲡ)
ⲁⲃⲱ	αβω	ɑvoː	abw	avō	اسم	مذكر	"رهن
عربون
تأمين"		ⲁⲃⲱ (ⲡ)	(ⲡ)
ⲁⲃⲱ	αβω	ɑvoː	abw	avō	اسم	مؤنث	"شبكة
أحبولة
فخ"		ⲁⲃⲱ (ⲧ)	(ⲧ)
ⲁⲃⲱⲕ	αβωκ	ɑvoːk	abwk	avōk	اسم	مذكر	"غراب
قاق"		ⲁⲃⲱⲕ (ⲡ)	(ⲡ)
ⲁⲅⲁⲑⲏ	αγαθη	ɑgɑtʰiː	ajathy	agathï	صفة		"صالحة
فاضلة
طيبة
خيرة"	يوناني	ⲁⲅⲁⲑⲏ (adj.)	(adj.)
ⲁⲅⲁⲑⲟⲛ	αγαθον	ɑgɑtʰon	ajathon	agathon	اسم	مذكر	"شيء خير
أمر صالح
شيء طيب
أمر فاضل"	يوناني	ⲁⲅⲁⲑⲟⲛ (ⲡ)	(ⲡ)
ⲁⲅⲁⲑⲟⲥ	αγαθος	ɑgɑtʰos	ajathos	agathos	اسم	مذكر	"صالح
فاضل
طيب
خير"	يوناني	ⲁⲅⲁⲑⲟⲥ (ⲡ)	(ⲡ)
ⲁⲅⲁⲗⲗⲓⲁⲥⲓⲥ	αγαλλιαςις	ɑgɑlliɑsis	ajalliasis	agalliasis	اسم	مؤنث	"فرح
بهجة
سرور
تهليل
ابتهاج"	يوناني	ⲁⲅⲁⲗⲗⲓⲁⲥⲓⲥ (ⲧ)	(ⲧ)
ⲁⲅⲁⲗⲗⲓⲗⲉⲟⲛ	αγαλλιλεον	ɑgɑllileon	ajallileon	agallileon	اسم	مذكر	"غاليليون
زيت الفرح"	يوناني	ⲁⲅⲁⲗⲗⲓⲗⲉⲟⲛ (ⲡ)	(ⲡ)
ⲁⲅⲁⲗⲗⲓⲉⲗⲁⲓⲛⲟⲛ	αγαλλιελαινον	ɑgɑllielɑinon	ajallielainon	agallielainon	اسم	مذكر	"غاليليون
زيت الفرح"	يوناني	ⲁⲅⲁⲗⲗⲓⲉⲗⲁⲓⲛⲟⲛ (ⲡ)	(ⲡ)
ⲁⲅⲁⲗⲙⲁ	αγαλμα	ɑgɑlmɑ	ajalma	agalma	اسم	مؤنث	تمثال	يوناني	ⲁⲅⲁⲗⲙⲁ (ⲧ)	(ⲧ)
ⲁⲅⲁⲙⲟⲥ	αγαμος	ɑgɑmos	ajamos	agamos	صفة		"غير متزوج
بلا زواج
أعزب"	يوناني	ⲁⲅⲁⲙⲟⲥ (adj.)	(adj.)
ⲁⲅⲁⲛⲁⲕⲧⲉⲓⲛ	αγανακτειν	ɑgɑnɑktein	ajanaktein	aganaktein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يغيظ
يغضب
يسخط
يغتاظ"	يوناني	ⲁⲅⲁⲛⲁⲕⲧⲉⲓⲛ	
ⲁⲅⲁⲛⲁⲕⲧⲏⲥⲓⲥ	αγανακτηςις	ɑgɑnɑkti:sis	ajanaktysis	aganaktïsis	اسم	مؤنث	"غيظ
حنق
غضب
سخط"	يوناني	ⲁⲅⲁⲛⲁⲕⲧⲏⲥⲓⲥ (ⲧ)	(ⲧ)
ⲁⲅⲁⲡⲁⲛ	αγαπαν	ɑgɑpɑn	ajapan	agapan	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحب
يود
يعز"	يوناني	ⲁⲅⲁⲡⲁⲛ	
ⲁⲅⲁⲡⲏ	αγαπη	ɑgɑpiː	ajapy	agapï	اسم	مؤنث	"محبة
وليمة محبة
حب
مودة"	يوناني	ⲁⲅⲁⲡⲏ (ⲧ)	(ⲧ)
ⲁⲅⲁⲡⲏⲧⲟⲥ	αγαπητος	ɑgɑpiːtos	ajapytos	agapïtos	اسم	مذكر	"حبيب
محبوب
محب
عزيز"	يوناني	ⲁⲅⲁⲡⲏⲧⲟⲥ (ⲡ)	(ⲡ)
ⲁⲅⲅⲉⲓⲟⲛ	αγγειον	ɑngeion	ajjeion	angeion	اسم	مذكر	"وعاء
إناء
دورق"	يوناني	ⲁⲅⲅⲉⲓⲟⲛ (ⲡ)	(ⲡ)
ⲁⲅⲅⲉⲗⲉⲓⲛ	αγγελειν	ɑngelein	ajjelein	angelein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يخبر
يعلن
يذيع
ينبيء"	يوناني	ⲁⲅⲅⲉⲗⲉⲓⲛ	
ⲁⲅⲅⲉⲗⲓⲁ	αγγελια	ɑngeliɑ	ajjelia	angelia	اسم	مؤنث	"خبر
إعلان
رسالة
نبأ"	يوناني	ⲁⲅⲅⲉⲗⲓⲁ (ⲧ)	(ⲧ)
ⲁⲅⲅⲉⲗⲓⲕⲉⲛⲟⲥ	αγγελικενος	ɑngelikenos	ajjelikenos	angelikenos	صفة		انجليزي	يوناني	ⲁⲅⲅⲉⲗⲓⲕⲉⲛⲟⲥ (adj.)	(adj.)
ⲁⲅⲅⲉⲗⲓⲕⲏ	αγγελικη	ɑngelikiː	ajjeliky	angelikï	اسم	مؤنث	ملائكية	يوناني	ⲁⲅⲅⲉⲗⲓⲕⲏ (ⲧ)	(ⲧ)
ⲁⲅⲅⲉⲗⲓⲕⲟⲛ	αγγελικον	ɑngelikon	ajjelikon	angelikon	اسم	مذكر	ملائكي	يوناني	ⲁⲅⲅⲉⲗⲓⲕⲟⲛ (ⲡ)	(ⲡ)
ⲁⲅⲅⲉⲗⲓⲕⲟⲥ	αγγελικος	ɑngelikos	ajjelikos	angelikos	اسم	مذكر	ملائكي	يوناني	ⲁⲅⲅⲉⲗⲓⲕⲟⲥ (ⲡ)	(ⲡ)
ⲁⲅⲅⲉⲗⲟⲥ	αγγελος	ɑngelos	ajjelos	angelos	اسم	مذكر	"ملاك
رسول"	يوناني	ⲁⲅⲅⲉⲗⲟⲥ (ⲡ)	(ⲡ)
ⲁⲅⲅⲏⲛ	αγγην	ɑngiːn	ajjyn	angïn	اسم	مذكر	"إناء
وعاء
قدرة"	يوناني	ⲁⲅⲅⲏⲛ (ⲡ)	(ⲡ)
ⲁⲅⲅⲉⲛ	αγγεν	ɑngen	ajjen	angen	اسم	مذكر	"إناء
وعاء
قدرة"	يوناني	ⲁⲅⲅⲉⲛ (ⲡ)	(ⲡ)
ⲁⲅⲅⲉⲟⲥ	αγγεος	ɑngeos	ajjeos	angeos	اسم		"حجي
نبوة حجي
أحد الأنبياء الصغار"	يوناني ، عبري	ⲁⲅⲅⲉⲟⲥ	
ⲁⲅⲅⲉⲓⲟⲛ	αγγειον	ɑngeion	ajjeion	angeion	اسم	مذكر	وعاء للزيت	يوناني	ⲁⲅⲅⲉⲓⲟⲛ (ⲡ)	(ⲡ)
ⲁⲅⲅⲓⲁ	αγγια	ɑngiɑ	ajjia	angia	اسم	مذكر	وعاء للزيت	يوناني	ⲁⲅⲅⲓⲁ (ⲡ)	(ⲡ)
ⲁⲅⲉ	αγε	ɑge	aje	age	فعل	أمر	"هيا
هلم
فعل أمر للمفرد"	يوناني	ⲁⲅⲉ (imp.)	(imp.)
ⲁⲅⲉⲗⲓ	αγελι	ɑgeli	ajeli	ageli	اسم	مؤنث	"قطيع خنازير
قطيع مواشي كبيرة
جماعة
لمة
جمعية"	يوناني	ⲁⲅⲉⲗⲓ (ⲧ)	(ⲧ)
ⲁⲅⲉⲗⲏ	αγελη	ɑgeliː	ajely	agelï	اسم	مؤنث	"قطيع خنازير
قطيع مواشي كبيرة
جماعة
لمة
جمعية"	يوناني	ⲁⲅⲉⲗⲏ (ⲧ)	(ⲧ)
ⲁⲅⲉⲧⲉ	αγετε	ɑgete	ajete	agete	فعل	أمر	"هيا
هلم
فعل أمر للجمع"	يوناني	ⲁⲅⲉⲧⲉ (imp.)	(imp.)
ⲁⲅⲓⲁ	αγια	ɑgiɑ	ajia	agia	اسم	مؤنث	"قديسة
مقدسة
نقية"	يوناني	ⲁⲅⲓⲁ (ⲧ)	(ⲧ)
ⲁⲅⲓⲁⲍⲓⲛ	αγιαζιν	ɑgiɑzin	ajiazin	agiazin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يقدس
يطهر
ينقي
يكرس"	يوناني	ⲁⲅⲓⲁⲍⲓⲛ	
ⲁⲅⲓⲁⲥⲙⲁ	αγιαςμα	ɑgiɑsmɑ	ajiasma	agiasma	اسم	مذكر	"معبد
مقدس
هيكل
موضع عبادة
شيء مقدس
قداسة"	يوناني	ⲁⲅⲓⲁⲥⲙⲁ (ⲡ)	(ⲡ)
ⲁⲅⲓⲁⲥⲙⲟⲥ	αγιαςμος	ɑgiɑsmos	ajiasmos	agiasmos	اسم	مذكر	"تقديس
تكريس
تدشين
تطهير
تنقية"	يوناني	ⲁⲅⲓⲁⲥⲙⲟⲥ (ⲡ)	(ⲡ)
ⲁⲅⲓⲟⲛ	αγιον	ɑgion	ajion	agion	اسم	مذكر	"قدوس
قديس
مقدس
نقي
طاهر"	يوناني	ⲁⲅⲓⲟⲛ (ⲡ)	(ⲡ)
ⲁⲅⲓⲟⲥ	αγιος	ɑgios	ajios	agios	اسم	مذكر	"قدوس
قديس
مقدس
نقي
طاهر"	يوناني	ⲁⲅⲓⲟⲥ (ⲡ)	(ⲡ)
ⲁⲅⲓⲟⲧⲏⲥ	αγιοτης	ɑgiotiːs	ajiotys	agiotïs	اسم	مؤنث	"قداسة
نقاوة
طهارة"	يوناني	ⲁⲅⲓⲟⲧⲏⲥ (ⲧ)	(ⲧ)
ⲁⲅⲓⲱⲥⲩⲛⲏ	αγιωςυνη	ɑgioːsini:	ajiwsuny	agiōsinï	اسم	مؤنث	"تقديس
تكريس
تنقية
تطهير
قداسة"	يوناني	ⲁⲅⲓⲱⲥⲩⲛⲏ (ⲧ)	(ⲧ)
ⲁⲅⲓⲱⲧⲁⲧⲟⲥ	αγιωτατος	ɑgioːtatos	ajiwtatos	agiōtatos	اسم	مذكر	كلى القداسة	يوناني	ⲁⲅⲓⲱⲧⲁⲧⲟⲥ (ⲡ)	(ⲡ)
ⲁⲅⲕⲩⲗⲏ	αγκυλη	ɑnkiliː	ajkuly	ankilï	اسم	مؤنث	عروة	يوناني	ⲁⲅⲕⲩⲗⲏ (ⲧ)	(ⲧ)
ⲁⲅⲕⲩⲣⲁ	αγκυρα	ɑnkirɑ	ajkura	ankira	اسم	مؤنث	"مرساة
هلب ، للسفينة"	يوناني	ⲁⲅⲕⲩⲣⲁ (ⲧ)	(ⲧ)
ⲁⲅⲛⲓⲁ	αγνια	ɑgniɑ	ajnia	agnia	اسم	مؤنث	"عفة
طهارة
براءة
نقاء
إخلاص"	يوناني	ⲁⲅⲛⲓⲁ (ⲧ)	(ⲧ)
ⲁⲅⲛⲉⲓⲁ	αγνεια	ɑgneiɑ	ajneia	agneia	اسم	مؤنث	"عفة
طهارة
براءة
نقاء
إخلاص"	يوناني	ⲁⲅⲛⲉⲓⲁ (ⲧ)	(ⲧ)
ⲁⲅⲛⲏ	αγνη	ɑgniː	ajny	agnï	اسم	مؤنث	"عفيفة
طاهرة
نقية
بريئة"	يوناني	ⲁⲅⲛⲏ (ⲧ)	(ⲧ)
ⲁⲅⲛⲟⲏⲙⲁ	αγνοημα	ɑgnoiːmɑ	ajnoyma	agnoïma	اسم	مؤنث	خطأ ناتج عن جهالة	يوناني	ⲁⲅⲛⲟⲏⲙⲁ (ⲧ)	(ⲧ)
ⲁⲅⲛⲟⲓⲁ	αγνοια	ɑgnoiɑ	ajnoia	agnoia	اسم	مؤنث	"جهالة
عدم إدراك
جهل"	يوناني	ⲁⲅⲛⲟⲓⲁ (ⲧ)	(ⲧ)
ⲁⲅⲛⲟⲥ	αγνος	ɑgnos	ajnos	agnos	اسم	مذكر	"عفيف
طاهر
بريء
نقي"	يوناني	ⲁⲅⲛⲟⲥ (ⲡ)	(ⲡ)
ⲁⲅⲛⲟⲧⲏⲥ	αγνοτης	ɑgnotiːs	ajnotys	agnotïs	اسم	مؤنث	"عفة
طهارة
نقاء
إخلاص
براءة"	يوناني	ⲁⲅⲛⲟⲧⲏⲥ (ⲧ)	(ⲧ)
ⲁⲅⲛⲱⲥ	αγνως	ɑgnoːs	ajnws	agnōs	ظرف		"بعفة
بطهارة
ببراءة
بإخلاص"	يوناني	ⲁⲅⲛⲱⲥ (adv.)	(adv.)
ⲁⲅⲟⲓⲛⲟⲑⲉⲧⲏⲥ	αγοινοθετης	ɑgoinotʰetiːs	ajoinothetys	agoinothetïs	اسم	مذكر	"واضع الجهاد
خبير النضال
مشرع الجهاد"	يوناني	ⲁⲅⲟⲓⲛⲟⲑⲉⲧⲏⲥ (ⲡ)	(ⲡ)
ⲁⲅⲟⲣⲁ	αγορα	ɑgorɑ	ajora	agora	اسم	مؤنث	"سوق
محل تجاري
ساحة عامة"	يوناني	ⲁⲅⲟⲣⲁ (ⲧ)	(ⲧ)
ⲁⲅⲟⲣⲉⲟⲥ	αγορεος	ɑgoreos	ajoreos	agoreos	صفة		"سوقي
من أهل السوق
متسكع
متبطل
من الغوغاء"	يوناني	ⲁⲅⲟⲣⲉⲟⲥ (adj.)	(adj.)
ⲁⲅⲟⲣⲁⲓⲟⲥ	αγοραιος	ɑgorɑios	ajoraios	agoraios	صفة		"سوقي
من أهل السوق
متسكع
متبطل
من الغوغاء"	يوناني	ⲁⲅⲟⲣⲁⲓⲟⲥ (adj.)	(adj.)
