key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
6438	721	0		99	intr :	intr :		380b	1	2010-07-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/6438.html					HEADER		intr :	intr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=380b											0
6439	721	6438	(S) ^^^ e-	0	 /$gk: [[katalegein]]$/	 /$gk: [[katalegein]]$/	katalegein	380b	2	2010-07-21	2010-07-21	vagrant	vagrant	https://pishoyg.github.io/crum/6439.html	(S) <i><b>c</b></i> ⲉ-	(S) <i><b>c</b></i> ⲉ-	ⲉ- (c)	(S) ⲉ- (c)	-	καταλεγειν	[καταλεγειν]		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=380b	ⲉ- (c)										1
6440	721	6438	(B) ^^^ eHrhi eJn-	0	reprove for	reprove for		380b	3	2010-07-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/6440.html	(B) <i><b>c</b></i> ⲉϩⲣⲏⲓ ⲉϫⲛ-	(B) <i><b>c</b></i> ⲉϩⲣⲏⲓ ⲉϫⲛ-	ⲉϩⲣⲏⲓ ⲉϫⲛ- (c)	(B) ⲉϩⲣⲏⲓ ⲉϫⲛ- (c)	-		reprove for	reprove for	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=380b						ⲉϩⲣⲏⲓ ⲉϫⲛ- (c)					1
6441	721	6438	(B) ^^^ nem-	0	dispute with	dispute with		380b	4	2010-07-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/6441.html	(B) <i><b>c</b></i> ⲛⲉⲙ-	(B) <i><b>c</b></i> ⲛⲉⲙ-	ⲛⲉⲙ- (c)	(B) ⲛⲉⲙ- (c)	-		dispute with	dispute with	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=380b						ⲛⲉⲙ- (c)					1
2092	721	0	(S,B,F) ^^	1	reproof, correction /$gk: [[elegxos]]$/	reproof, correction /$gk: [[elegxos]]$/	elegxos	381a	5	2010-02-19	1900-01-01	vagrant		https://pishoyg.github.io/crum/2092.html	(S, B, F) ―	(S, B, F) ―	―	(S, B, F) ― (ⲡ)	noun male	ελεγχοσ	reproof, correction [ελεγχοσ]	reproof, correction	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=381a	― (ⲡ)					― (ⲡ)	― (ⲡ)				0
2093	721	0	(S,B) reFs.	0	reprover	reprover		381a	6	2010-02-19	1900-01-01	vagrant		https://pishoyg.github.io/crum/2093.html	(S, B) ⲣⲉϥⲥ.	(S, B) ⲣⲉϥⲥ.	ⲣⲉϥⲥ.	(S, B) ⲣⲉϥⲥ.	-		reprover	reprover	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=381a	ⲣⲉϥⲥ.					ⲣⲉϥⲥ.					0
2094	721	0	(B) Jins.	0	reproval	reproval		381a	7	2010-02-19	1900-01-01	vagrant		https://pishoyg.github.io/crum/2094.html	(B) ϫⲓⲛⲥ.	(B) ϫⲓⲛⲥ.	ϫⲓⲛⲥ.	(B) ϫⲓⲛⲥ.	-		reproval	reproval	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=381a						ϫⲓⲛⲥ.					0
2095	721	0	(B) Gi s.	0	receive reproof	receive reproof		381a	8	2010-02-19	1900-01-01	vagrant		https://pishoyg.github.io/crum/2095.html	(B) ϭⲓ ⲥ.	(B) ϭⲓ ⲥ.	ϭⲓ ⲥ.	(B) ϭⲓ ⲥ.	-		receive reproof	receive reproof	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=381a						ϭⲓ ⲥ.					0
6080	725	0		99	intr :	intr :		311a	1	2010-07-08	1900-01-01	vagrant		https://pishoyg.github.io/crum/6080.html					HEADER		intr :	intr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=311a											0
6081	725	6080		99	With following preposition:	With following preposition:		311a	2	2010-07-08	1900-01-01	vagrant		https://pishoyg.github.io/crum/6081.html					HEADER		With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=311a											1
6082	725	6081	^^^ e-,^^^ eHrai e-	0	be struck to (earth &c)	be struck to (earth &c)		311a	3	2010-07-08	1900-01-01	vagrant		https://pishoyg.github.io/crum/6082.html	<i><b>c</b></i> ⲉ-, <i><b>c</b></i> ⲉϩⲣⲁⲓ ⲉ-	<i><b>c</b></i> ⲉ-, <i><b>c</b></i> ⲉϩⲣⲁⲓ ⲉ-	ⲉ-, ⲉϩⲣⲁⲓ ⲉ- (c)	ⲉ-, ⲉϩⲣⲁⲓ ⲉ- (c)	-		be struck to <i>earth &c</i>	be struck to <i>earth &c</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=311a	ⲉ-, ⲉϩⲣⲁⲓ ⲉ- (c)	ⲉ-, ⲉϩⲣⲁⲓ ⲉ- (c)	ⲉ-, ⲉϩⲣⲁⲓ ⲉ- (c)	ⲉ-, ⲉϩⲣⲁⲓ ⲉ- (c)	ⲉ-, ⲉϩⲣⲁⲓ ⲉ- (c)	ⲉ-, ⲉϩⲣⲁⲓ ⲉ- (c)	ⲉ-, ⲉϩⲣⲁⲓ ⲉ- (c)	ⲉ-, ⲉϩⲣⲁⲓ ⲉ- (c)	ⲉ-, ⲉϩⲣⲁⲓ ⲉ- (c)	ⲉ-, ⲉϩⲣⲁⲓ ⲉ- (c)	2
6083	725	6081	(S,A) ^^^ eJn-	0	strike upon	strike upon		311a	4	2010-07-08	1900-01-01	vagrant		https://pishoyg.github.io/crum/6083.html	(S, A) <i><b>c</b></i> ⲉϫⲛ-	(S, A) <i><b>c</b></i> ⲉϫⲛ-	ⲉϫⲛ- (c)	(S, A) ⲉϫⲛ- (c)	-		strike upon	strike upon	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=311a	ⲉϫⲛ- (c)			ⲉϫⲛ- (c)							2
6084	725	6081	^^^ eHrai eJn-	0				311a	5	2010-07-08	1900-01-01	vagrant		https://pishoyg.github.io/crum/6084.html	<i><b>c</b></i> ⲉϩⲣⲁⲓ ⲉϫⲛ-	<i><b>c</b></i> ⲉϩⲣⲁⲓ ⲉϫⲛ-	ⲉϩⲣⲁⲓ ⲉϫⲛ- (c)	ⲉϩⲣⲁⲓ ⲉϫⲛ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=311a	ⲉϩⲣⲁⲓ ⲉϫⲛ- (c)	ⲉϩⲣⲁⲓ ⲉϫⲛ- (c)	ⲉϩⲣⲁⲓ ⲉϫⲛ- (c)	ⲉϩⲣⲁⲓ ⲉϫⲛ- (c)	ⲉϩⲣⲁⲓ ⲉϫⲛ- (c)	ⲉϩⲣⲁⲓ ⲉϫⲛ- (c)	ⲉϩⲣⲁⲓ ⲉϫⲛ- (c)	ⲉϩⲣⲁⲓ ⲉϫⲛ- (c)	ⲉϩⲣⲁⲓ ⲉϫⲛ- (c)	ⲉϩⲣⲁⲓ ⲉϫⲛ- (c)	2
6085	725	6081	(B) ^^^ HiJen-	0				311a	6	2010-07-08	1900-01-01	vagrant		https://pishoyg.github.io/crum/6085.html	(B) <i><b>c</b></i> ϩⲓϫⲉⲛ-	(B) <i><b>c</b></i> ϩⲓϫⲉⲛ-	ϩⲓϫⲉⲛ- (c)	(B) ϩⲓϫⲉⲛ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=311a						ϩⲓϫⲉⲛ- (c)					2
6086	725	6081	(B) ^^^ nem-	0	lie with	lie with		311a	7	2010-07-08	1900-01-01	vagrant		https://pishoyg.github.io/crum/6086.html	(B) <i><b>c</b></i> ⲛⲉⲙ-	(B) <i><b>c</b></i> ⲛⲉⲙ-	ⲛⲉⲙ- (c)	(B) ⲛⲉⲙ- (c)	-		lie with	lie with	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=311a						ⲛⲉⲙ- (c)					2
6087	725	6081	^^^ Hn-,^^^ Ken-	0	cast upon, lie in	cast upon, lie in		311a	8	2010-07-08	1900-01-01	vagrant		https://pishoyg.github.io/crum/6087.html	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	-		cast upon, lie in	cast upon, lie in	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=311a	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	2
6088	725	6080		99	With following adverb:	With following adverb:		311b	9	2010-07-08	1900-01-01	vagrant		https://pishoyg.github.io/crum/6088.html					HEADER		With following adverb:	With following adverb:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=311b											1
6089	725	6088	^^^ epesht	0	be struck down	be struck down		311b	10	2010-07-08	1900-01-01	vagrant		https://pishoyg.github.io/crum/6089.html	<i><b>c</b></i> ⲉⲡⲉⲥⲏⲧ	<i><b>c</b></i> ⲉⲡⲉⲥⲏⲧ	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	-		be struck down	be struck down	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=311b	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	2
6090	725	6088	^^^ eHrai,^^^ eKrhi	0	(meaning same) | (as nn)	(meaning same) | (as nn)		311b	11	2010-07-08	1900-01-01	vagrant		https://pishoyg.github.io/crum/6090.html	<i><b>c</b></i> ⲉϩⲣⲁⲓ, <i><b>c</b></i> ⲉϧⲣⲏⲓ	<i><b>c</b></i> ⲉϩⲣⲁⲓ, <i><b>c</b></i> ⲉϧⲣⲏⲓ	ⲉϩⲣⲁⲓ, ⲉϧⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ, ⲉϧⲣⲏⲓ (c)	-		"<i>meaning same</i>
<i>as nn</i>"	"<i>meaning same</i>
<i>as nn</i>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=311b	ⲉϩⲣⲁⲓ, ⲉϧⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ, ⲉϧⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ, ⲉϧⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ, ⲉϧⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ, ⲉϧⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ, ⲉϧⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ, ⲉϧⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ, ⲉϧⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ, ⲉϧⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ, ⲉϧⲣⲏⲓ (c)	2
6091	725	0		99	tr :	tr :		311b	12	2010-07-08	1900-01-01	vagrant		https://pishoyg.github.io/crum/6091.html					HEADER		tr :	tr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=311b											0
6092	725	6091		99	With following preposition:	With following preposition:		311b	13	2010-07-08	1900-01-01	vagrant		https://pishoyg.github.io/crum/6092.html					HEADER		With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=311b											1
6093	725	6092	(S) ^^^ e-,^^^ eHoun e-	0	strike, throw upon /$gk: [[rhssein]]$/	strike, throw upon /$gk: [[rhssein]]$/	rhssein	311b	14	2010-07-08	1900-01-01	vagrant		https://pishoyg.github.io/crum/6093.html	(S) <i><b>c</b></i> ⲉ-, <i><b>c</b></i> ⲉϩⲟⲩⲛ ⲉ-	(S) <i><b>c</b></i> ⲉ-, <i><b>c</b></i> ⲉϩⲟⲩⲛ ⲉ-	ⲉ-, ⲉϩⲟⲩⲛ ⲉ- (c)	(S) ⲉ-, ⲉϩⲟⲩⲛ ⲉ- (c)	-	ρησσειν	strike, throw upon [ρησσειν]	strike, throw upon	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=311b	ⲉ-, ⲉϩⲟⲩⲛ ⲉ- (c)										2
6094	725	6092	^^^ eJn-	0	(meaning sim)	(meaning sim)		311b	15	2010-07-08	1900-01-01	vagrant		https://pishoyg.github.io/crum/6094.html	<i><b>c</b></i> ⲉϫⲛ-	<i><b>c</b></i> ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	-		<i>meaning sim</i>	<i>meaning sim</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=311b	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	2
6095	725	6092	^^^ n-	0	with (/*agent*/)	with (/*agent*/)		311b	16	2010-07-08	1900-01-01	vagrant		https://pishoyg.github.io/crum/6095.html	<i><b>c</b></i> ⲛ-	<i><b>c</b></i> ⲛ-	ⲛ- (c)	ⲛ- (c)	-		with <i>(agent)</i>	with <i>(agent)</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=311b	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	2
6096	725	6092	(S) ^^^ Hn-,^^^ Ken-	0	(meaning same)	(meaning same)		311b	17	2010-07-08	1900-01-01	vagrant		https://pishoyg.github.io/crum/6096.html	(S) <i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	(S) <i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	(S) ϩⲛ-, ϧⲉⲛ- (c)	-		<i>meaning same</i>	<i>meaning same</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=311b	ϩⲛ-, ϧⲉⲛ- (c)										2
6097	725	6092	(S) ^^^ eHoun Hn-	0	throw, smite upon	throw, smite upon		311b	18	2010-07-08	1900-01-01	vagrant		https://pishoyg.github.io/crum/6097.html	(S) <i><b>c</b></i> ⲉϩⲟⲩⲛ ϩⲛ-	(S) <i><b>c</b></i> ⲉϩⲟⲩⲛ ϩⲛ-	ⲉϩⲟⲩⲛ ϩⲛ- (c)	(S) ⲉϩⲟⲩⲛ ϩⲛ- (c)	-		throw, smite upon	throw, smite upon	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=311b	ⲉϩⲟⲩⲛ ϩⲛ- (c)										2
6098	725	6092	(B) ^^^ HiJen-	0	(meaning same)	(meaning same)		312a	19	2010-07-08	1900-01-01	vagrant		https://pishoyg.github.io/crum/6098.html	(B) <i><b>c</b></i> ϩⲓϫⲉⲛ-	(B) <i><b>c</b></i> ϩⲓϫⲉⲛ-	ϩⲓϫⲉⲛ- (c)	(B) ϩⲓϫⲉⲛ- (c)	-		<i>meaning same</i>	<i>meaning same</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=312a						ϩⲓϫⲉⲛ- (c)					2
6099	725	6091		99	With following adverb:	With following adverb:		312a	20	2010-07-08	1900-01-01	vagrant		https://pishoyg.github.io/crum/6099.html					HEADER		With following adverb:	With following adverb:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=312a											1
6100	725	6099	^^^ epesht	0	strike, throw down	strike, throw down		312a	21	2010-07-08	1900-01-01	vagrant		https://pishoyg.github.io/crum/6100.html	<i><b>c</b></i> ⲉⲡⲉⲥⲏⲧ	<i><b>c</b></i> ⲉⲡⲉⲥⲏⲧ	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	-		strike, throw down	strike, throw down	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=312a	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	2
6101	725	6099	^^^ eHrai *^once^*,^^^ eKrhi	0	(meaning same)	(meaning same)		312a	22	2010-07-08	1900-01-01	vagrant		https://pishoyg.github.io/crum/6101.html	<i><b>c</b></i> ⲉϩⲣⲁⲓ {once}, <i><b>c</b></i> ⲉϧⲣⲏⲓ	<i><b>c</b></i> ⲉϩⲣⲁⲓ {once}, <i><b>c</b></i> ⲉϧⲣⲏⲓ	ⲉϩⲣⲁⲓ {once}, ⲉϧⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ {once}, ⲉϧⲣⲏⲓ (c)	-		<i>meaning same</i>	<i>meaning same</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=312a	ⲉϩⲣⲁⲓ {once}, ⲉϧⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ {once}, ⲉϧⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ {once}, ⲉϧⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ {once}, ⲉϧⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ {once}, ⲉϧⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ {once}, ⲉϧⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ {once}, ⲉϧⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ {once}, ⲉϧⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ {once}, ⲉϧⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ {once}, ⲉϧⲣⲏⲓ (c)	2
1663	725	0	(B) reFr.	0	epileptic	epileptic		312a	23	2010-02-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/1663.html	(B) ⲣⲉϥⲣ.	(B) ⲣⲉϥⲣ.	ⲣⲉϥⲣ.	(B) ⲣⲉϥⲣ.	-		epileptic	epileptic	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=312a						ⲣⲉϥⲣ.					0
1664	725	0	(B) Jinr.	0	casting down	casting down		312a	24	2010-02-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/1664.html	(B) ϫⲓⲛⲣ.	(B) ϫⲓⲛⲣ.	ϫⲓⲛⲣ.	(B) ϫⲓⲛⲣ.	-		casting down	casting down	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=312a						ϫⲓⲛⲣ.					0
1665	725	0	(S,B) ^^	1	stroke, blow /$gk: [[kaqairesis]]$/	stroke, blow /$gk: [[kaqairesis]]$/	kaqairesis	312a	25	2010-02-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/1665.html	(S, B) ―	(S, B) ―	―	(S, B) ― (ⲡ)	noun male	καθαιρεσισ	stroke, blow [καθαιρεσισ]	stroke, blow	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=312a	― (ⲡ)					― (ⲡ)					0
