key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	word-parsed	word-parsed-classify	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
3571	336	0	(S) atH.	0	without weight	without weight		707a	9	2010-03-25	1900-01-01	vagrant		(S) ⲁⲧϩ.	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲁⲧϩ.</span></span>"	ⲁⲧϩ.	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲁⲧϩ.</span></span>"	-		without weight	without weight	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=707a	ⲁⲧϩ.										0
3572	336	0	(S) T H.	0	give, add weight	give, add weight		707a	10	2010-03-25	1900-01-01	vagrant		(S) ϯ ϩ.	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϯ ϩ.</span></span>"	ϯ ϩ.	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϯ ϩ.</span></span>"	-		give, add weight	give, add weight	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=707a	ϯ ϩ.										0
3573	336	0	(S,A,sA,F) H. nHht	0	be slow of heart, long-suffering /$gk: [[makroqumein]]$/	be slow of heart, long-suffering /$gk: [[makroqumein]]$/	makroqumein	707a	11	2010-03-25	1900-01-01	vagrant		(S, A, sA, F) ϩ. ⲛϩⲏⲧ	"<span class=""word S A sA F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A sA F"">ϩ. ⲛϩⲏⲧ</span></span>"	ϩ. ⲛϩⲏⲧ	"<span class=""word S A sA F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A sA F"">ϩ. ⲛϩⲏⲧ</span></span>"	-	μακροθυμειν	be slow of heart, long-suffering [μακροθυμειν]	be slow of heart, long-suffering	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=707a	ϩ. ⲛϩⲏⲧ			ϩ. ⲛϩⲏⲧ	ϩ. ⲛϩⲏⲧ		ϩ. ⲛϩⲏⲧ				0
8714	336	3573	^^^ e- *^vbal^*	0				707a	12	2010-08-16	1900-01-01	vagrant		<i><b>c</b></i> ⲉ- {vbal}	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ⲉ- {vbal}</span></span>"	ⲉ- {vbal}	"<span class=""word""><span class=""spelling"">ⲉ- {vbal}</span> <span class=""type"">(c)</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=707a	ⲉ- {vbal} (c)	ⲉ- {vbal} (c)	ⲉ- {vbal} (c)	ⲉ- {vbal} (c)	ⲉ- {vbal} (c)	ⲉ- {vbal} (c)	ⲉ- {vbal} (c)	ⲉ- {vbal} (c)	ⲉ- {vbal} (c)	ⲉ- {vbal} (c)	1
8715	336	3573	^^^ eJn-	0				707a	13	2010-08-16	1900-01-01	vagrant		<i><b>c</b></i> ⲉϫⲛ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ⲉϫⲛ-</span></span>"	ⲉϫⲛ-	"<span class=""word""><span class=""spelling"">ⲉϫⲛ-</span> <span class=""type"">(c)</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=707a	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	1
3574	336	0	(A) ^H. les	0	(p c), heavy-tongued /$gk: [[braduglwssos]]$/	(p c), heavy-tongued /$gk: [[braduglwssos]]$/	braduglwssos	707a	14	2010-03-25	2010-08-16	vagrant	vagrant	(A) <i>p c </i>ϩ. ⲗⲉⲥ	"<span class=""word A""><span class=""dialect-parenthesis"">(</span><span class=""dialect A"">A</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling A""><i>p c </i>ϩ. ⲗⲉⲥ</span></span>"	ϩ. ⲗⲉⲥ	"<span class=""word A""><span class=""dialect-parenthesis"">(</span><span class=""dialect A"">A</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling A"">ϩ. ⲗⲉⲥ</span> <span class=""type A"">(p.c.)</span></span>"	-	βραδυγλωσσοσ	<i>p.c.</i>, heavy-tongued [βραδυγλωσσοσ]	<i>p.c.</i>, heavy-tongued	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=707a				ϩ. ⲗⲉⲥ (p.c.)							0
8716	336	0	^H. Hht	0	long-suffering /$gk: [[makroqumos]]$/	long-suffering /$gk: [[makroqumos]]$/	makroqumos	707a	15	2010-08-16	2010-08-16	vagrant	vagrant	<i>p c </i>ϩ. ϩⲏⲧ	"<span class=""word""><span class=""spelling""><i>p c </i>ϩ. ϩⲏⲧ</span></span>"	ϩ. ϩⲏⲧ	"<span class=""word""><span class=""spelling"">ϩ. ϩⲏⲧ</span> <span class=""type"">(p.c.)</span></span>"	-	μακροθυμοσ	long-suffering [μακροθυμοσ]	long-suffering	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=707a	ϩ. ϩⲏⲧ (p.c.)	ϩ. ϩⲏⲧ (p.c.)	ϩ. ϩⲏⲧ (p.c.)	ϩ. ϩⲏⲧ (p.c.)	ϩ. ϩⲏⲧ (p.c.)	ϩ. ϩⲏⲧ (p.c.)	ϩ. ϩⲏⲧ (p.c.)	ϩ. ϩⲏⲧ (p.c.)	ϩ. ϩⲏⲧ (p.c.)	ϩ. ϩⲏⲧ (p.c.)	0
8717	336	8716	mntH.	0	patience /$gk: [[makroqumia]]$/	patience /$gk: [[makroqumia]]$/	makroqumia	707a	16	2010-08-16	1900-01-01	vagrant		ⲙⲛⲧϩ.	"<span class=""word""><span class=""spelling"">ⲙⲛⲧϩ.</span></span>"	ⲙⲛⲧϩ.	"<span class=""word""><span class=""spelling"">ⲙⲛⲧϩ.</span></span>"	-	μακροθυμια	patience [μακροθυμια]	patience	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=707a	ⲙⲛⲧϩ.	ⲙⲛⲧϩ.	ⲙⲛⲧϩ.	ⲙⲛⲧϩ.	ⲙⲛⲧϩ.	ⲙⲛⲧϩ.	ⲙⲛⲧϩ.	ⲙⲛⲧϩ.	ⲙⲛⲧϩ.	ⲙⲛⲧϩ.	1
8718	336	8716	r nH.,o nH.	0	be patient	be patient		707a	17	2010-08-16	1900-01-01	vagrant		ⲣ ⲛϩ., ⲟ ⲛϩ.	"<span class=""word""><span class=""spelling"">ⲣ ⲛϩ.</span><span class=""spelling-comma"">, </span><span class=""spelling"">ⲟ ⲛϩ.</span></span>"	ⲣ ⲛϩ., ⲟ ⲛϩ.	"<span class=""word""><span class=""spelling"">ⲣ ⲛϩ.</span><span class=""spelling-comma"">, </span><span class=""spelling"">ⲟ ⲛϩ.</span></span>"	-		be patient	be patient	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=707a	ⲣ ⲛϩ., ⲟ ⲛϩ.	ⲣ ⲛϩ., ⲟ ⲛϩ.	ⲣ ⲛϩ., ⲟ ⲛϩ.	ⲣ ⲛϩ., ⲟ ⲛϩ.	ⲣ ⲛϩ., ⲟ ⲛϩ.	ⲣ ⲛϩ., ⲟ ⲛϩ.	ⲣ ⲛϩ., ⲟ ⲛϩ.	ⲣ ⲛϩ., ⲟ ⲛϩ.	ⲣ ⲛϩ., ⲟ ⲛϩ.	ⲣ ⲛϩ., ⲟ ⲛϩ.	1
3575	336	0	(S,sA) HrhSe (S) HerSe (B) HrhSi,eHrhSi (S,B) HreSi	4	weight /$gk: [[baros]]$/	weight /$gk: [[baros]]$/	baros	707a	18	2010-03-25	1900-01-01	vagrant		"(S, sA) ϩⲣⲏϣⲉ
(S) ϩⲉⲣϣⲉ
(B) ϩⲣⲏϣⲓ, ⲉϩⲣⲏϣⲓ
(S, B) ϩⲣⲉϣⲓ"	"<span class=""word S sA""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S sA"">ϩⲣⲏϣⲉ</span></span>
<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϩⲉⲣϣⲉ</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϩⲣⲏϣⲓ</span><span class=""spelling-comma"">, </span><span class=""spelling B"">ⲉϩⲣⲏϣⲓ</span></span>
<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">ϩⲣⲉϣⲓ</span></span>"	ϩⲣⲏϣⲉ, ϩⲉⲣϣⲉ, ϩⲣⲏϣⲓ, ⲉϩⲣⲏϣⲓ, ϩⲣⲉϣⲓ	"<span class=""word S sA""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S sA"">ϩⲣⲏϣⲉ</span> <span class=""type S sA"">(ⲧ)</span></span>
<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϩⲉⲣϣⲉ</span> <span class=""type S"">(ⲧ)</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϩⲣⲏϣⲓ</span><span class=""spelling-comma"">, </span><span class=""spelling B"">ⲉϩⲣⲏϣⲓ</span> <span class=""type B"">(ⲧ)</span></span>
<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">ϩⲣⲉϣⲓ</span> <span class=""type S B"">(ⲧ)</span></span>"	noun female	βαροσ	weight [βαροσ]	weight	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=707a	"ϩⲣⲏϣⲉ (ⲧ)
ϩⲉⲣϣⲉ (ⲧ)
ϩⲣⲉϣⲓ (ⲧ)"				ϩⲣⲏϣⲉ (ⲧ)	"ϩⲣⲏϣⲓ, ⲉϩⲣⲏϣⲓ (ⲧ)
ϩⲣⲉϣⲓ (ⲧ)"					0
4935	337	0		99	be fixed, joined	be fixed, joined		464b	1	2010-04-27	1900-01-01	vagrant						HEADER		be fixed, joined	be fixed, joined	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=464b											0
4927	337	4935		99	With following preposition:	With following preposition:		464b	2	2010-04-27	2010-04-27	vagrant	vagrant					HEADER		With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=464b											1
4928	337	4927	^^ e-	0	be joined, cleave to, ascribe to	be joined, cleave to, ascribe to		464b	3	2010-04-27	1900-01-01	vagrant		― ⲉ-	"<span class=""word""><span class=""spelling"">― ⲉ-</span></span>"	― ⲉ-	"<span class=""word""><span class=""spelling"">― ⲉ-</span></span>"	-		be joined, cleave to, ascribe to	be joined, cleave to, ascribe to	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=464b	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	2
4929	337	4927	(S) ^^ eJn-	0	join to, fix upon	join to, fix upon		465a	4	2010-04-27	1900-01-01	vagrant		(S) ― ⲉϫⲛ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ⲉϫⲛ-</span></span>"	― ⲉϫⲛ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ⲉϫⲛ-</span></span>"	-		join to, fix upon	join to, fix upon	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=465a	― ⲉϫⲛ-										2
4930	337	4927	(S) ^^ nsa-	0	attribute to	attribute to		465a	5	2010-04-27	1900-01-01	vagrant		(S) ― ⲛⲥⲁ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ⲛⲥⲁ-</span></span>"	― ⲛⲥⲁ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ⲛⲥⲁ-</span></span>"	-		attribute to	attribute to	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=465a	― ⲛⲥⲁ-										2
4931	337	4935		99	With following adverb:	With following adverb:		465a	6	2010-04-27	2010-04-27	vagrant	vagrant					HEADER		With following adverb:	With following adverb:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=465a											1
4932	337	4931	(S,B,F) ^^ ebol	0	fix outwardly, set forth, publish /$gk: [[prografein, dogmatizein]]$/	fix outwardly, set forth, publish /$gk: [[prografein, dogmatizein]]$/	prografein, dogmatizein	465a	7	2010-04-27	1900-01-01	vagrant		(S, B, F) ― ⲉⲃⲟⲗ	"<span class=""word S B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B F"">― ⲉⲃⲟⲗ</span></span>"	― ⲉⲃⲟⲗ	"<span class=""word S B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B F"">― ⲉⲃⲟⲗ</span></span>"	-	προγραφειν, δογματιζειν	fix outwardly, set forth, publish [προγραφειν, δογματιζειν]	fix outwardly, set forth, publish	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=465a	― ⲉⲃⲟⲗ					― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ				2
4933	337	4931	(A) ^^ aQoun	0	join up with	join up with		465a	8	2010-04-27	1900-01-01	vagrant		(A) ― ⲁⳉⲟⲩⲛ	"<span class=""word A""><span class=""dialect-parenthesis"">(</span><span class=""dialect A"">A</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling A"">― ⲁⳉⲟⲩⲛ</span></span>"	― ⲁⳉⲟⲩⲛ	"<span class=""word A""><span class=""dialect-parenthesis"">(</span><span class=""dialect A"">A</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling A"">― ⲁⳉⲟⲩⲛ</span></span>"	-		join up with	join up with	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=465a				― ⲁⳉⲟⲩⲛ							2
4934	337	4931	(S) ^^ eHrai	0	(meaning uncertain)	(meaning uncertain)		465a	9	2010-04-27	1900-01-01	vagrant		(S) ― ⲉϩⲣⲁⲓ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ⲉϩⲣⲁⲓ</span></span>"	― ⲉϩⲣⲁⲓ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ⲉϩⲣⲁⲓ</span></span>"	-		<i>meaning uncertain</i>	<i>meaning uncertain</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=465a	― ⲉϩⲣⲁⲓ										2
2487	337	0		99	plant	plant		465a	10	2010-02-28	1900-01-01	vagrant						HEADER		plant	plant	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=465a											0
2488	337	2487	(S) reFt.	0	planter	planter		465b	11	2010-02-28	1900-01-01	vagrant		(S) ⲣⲉϥⲧ.	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲣⲉϥⲧ.</span></span>"	ⲣⲉϥⲧ.	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲣⲉϥⲧ.</span></span>"	-		planter	planter	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=465b	ⲣⲉϥⲧ.										1
6711	338	0		99	With following preposition:	With following preposition:		447a	1	2010-07-30	1900-01-01	vagrant						HEADER		With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=447a											0
6712	338	6711	^^^ eJn-	0	raise upon, incite against	raise upon, incite against		447a	2	2010-07-30	1900-01-01	vagrant		<i><b>c</b></i> ⲉϫⲛ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ⲉϫⲛ-</span></span>"	ⲉϫⲛ-	"<span class=""word""><span class=""spelling"">ⲉϫⲛ-</span> <span class=""type"">(c)</span></span>"	-		raise upon, incite against	raise upon, incite against	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=447a	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	1
6713	338	6711	(B) ^^^ ebol Ha-	0	from off	from off		447a	3	2010-07-30	1900-01-01	vagrant		(B) <i><b>c</b></i> ⲉⲃⲟⲗ ϩⲁ-	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B""><i><b>c</b></i> ⲉⲃⲟⲗ ϩⲁ-</span></span>"	ⲉⲃⲟⲗ ϩⲁ-	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲉⲃⲟⲗ ϩⲁ-</span> <span class=""type B"">(c)</span></span>"	-		from off	from off	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=447a						ⲉⲃⲟⲗ ϩⲁ- (c)					1
6714	338	6711	^^^ Hn-	0	from out	from out		447a	4	2010-07-30	1900-01-01	vagrant		<i><b>c</b></i> ϩⲛ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ϩⲛ-</span></span>"	ϩⲛ-	"<span class=""word""><span class=""spelling"">ϩⲛ-</span> <span class=""type"">(c)</span></span>"	-		from out	from out	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=447a	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	1
