key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	en-parsed-no-greek-no-html	crum-link	crum-page	crum-column	dialect-S	lemma-S	dialect-Sa	lemma-Sa	dialect-Sf	lemma-Sf	dialect-A	lemma-A	dialect-sA	lemma-sA	dialect-B	lemma-B	dialect-F	lemma-F	dialect-Fb	lemma-Fb	dialect-O	lemma-O	dialect-NH	lemma-NH	depth
2375	1655	2370	(B) Jinq. nHht	0	agreement, union	agreement, union		439a	14	2010-02-24	1900-01-01	vagrant		https://pishoyg.github.io/crum/2375.html	(B) ϫⲓⲛⲑ. ⲛϩⲏⲧ	(B) ϫⲓⲛⲑ. ⲛϩⲏⲧ	(B) ϫⲓⲛⲑ. ⲛϩⲏⲧ	(B) ϫⲓⲛⲑ. ⲛϩⲏⲧ	ϫⲓⲛⲑ. ⲛϩⲏⲧ	(B) ϫⲓⲛⲑ. ⲛϩⲏⲧ	-		agreement, union	agreement, union	agreement, union	agreement, union	agreement, union	agreement, union	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=439a	439	a											ϫⲓⲛⲑ. ⲛϩⲏⲧ	ϫⲓⲛⲑ. ⲛϩⲏⲧ									1
6687	1656	0		99	intr :	intr :		439a	1	2010-07-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/6687.html							HEADER		intr :	intr :	intr :	intr :	intr :	intr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=439a	439	a																					0
6688	1656	6687	^^^ n-	0	with	with		439a	2	2010-07-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/6688.html	<i><b>c</b></i> ⲛ-	<i><b>c</b></i> ⲛ-	c ⲛ-	c ⲛ-	ⲛ- (c)	ⲛ- (c)	-		with	with	with	with	with	with	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=439a	439	a	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	1
6689	1656	6687	^^^ ebol	0	shine forth, glow	shine forth, glow		439a	3	2010-07-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/6689.html	<i><b>c</b></i> ⲉⲃⲟⲗ	<i><b>c</b></i> ⲉⲃⲟⲗ	c ⲉⲃⲟⲗ	c ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	-		shine forth, glow	shine forth, glow	shine forth, glow	shine forth, glow	shine forth, glow	shine forth, glow	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=439a	439	a	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	1
6690	1656	6687	^^^ eHoun	0	shine into	shine into		439a	4	2010-07-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/6690.html	<i><b>c</b></i> ⲉϩⲟⲩⲛ	<i><b>c</b></i> ⲉϩⲟⲩⲛ	c ⲉϩⲟⲩⲛ	c ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ (c)	-		shine into	shine into	shine into	shine into	shine into	shine into	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=439a	439	a	ⲉϩⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ	1
6691	1660	0	Ji t.	0	have border, fringe	have border, fringe		439b	1	2010-07-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/6691.html	ϫⲓ ⲧ.	ϫⲓ ⲧ.	ϫⲓ ⲧ.	ϫⲓ ⲧ.	ϫⲓ ⲧ.	ϫⲓ ⲧ.	-		have border, fringe	have border, fringe	have border, fringe	have border, fringe	have border, fringe	have border, fringe	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=439b	439	b	ϫⲓ ⲧ.	ϫⲓ ⲧ.	ϫⲓ ⲧ.	ϫⲓ ⲧ.	ϫⲓ ⲧ.	ϫⲓ ⲧ.	ϫⲓ ⲧ.	ϫⲓ ⲧ.	ϫⲓ ⲧ.	ϫⲓ ⲧ.	ϫⲓ ⲧ.	ϫⲓ ⲧ.	ϫⲓ ⲧ.	ϫⲓ ⲧ.	ϫⲓ ⲧ.	ϫⲓ ⲧ.	ϫⲓ ⲧ.	ϫⲓ ⲧ.	ϫⲓ ⲧ.	ϫⲓ ⲧ.	0
8735	1664	0	"th (NH) the *^<a href=ext codex II - The Apocryphon of John;106;19;2;eueire nSmtSesethe"">Ext</a>^*"""	0	(in fifteen, twenty-five &c)	(in fifteen, twenty-five &c)		440b	1	2010-10-14	2010-11-02	vagrant	vagrant	https://pishoyg.github.io/crum/8735.html	"ⲧⲏ
(NH) ⲧⲏⲉ {ext codex II - The Apocryphon of John; 106; 19; 2; ⲉⲩⲉⲓⲣⲉ ⲛϣⲙⲧϣⲉⲥⲉⲧⲏⲉ; Ext}"	"ⲧⲏ
(NH) ⲧⲏⲉ"	"ⲧⲏ
(NH) ⲧⲏⲉ {ext codex II - The Apocryphon of John; 106; 19; 2; ⲉⲩⲉⲓⲣⲉ ⲛϣⲙⲧϣⲉⲥⲉⲧⲏⲉ; Ext}"	"ⲧⲏ
(NH) ⲧⲏⲉ"	ⲧⲏ, ⲧⲏⲉ	"ⲧⲏ
(NH) ⲧⲏⲉ"	-		<i>in fifteen, twenty-five &c</i>	in fifteen, twenty-five &c	<i>in fifteen, twenty-five &c</i>	<i>in fifteen, twenty-five &c</i>	<i>in fifteen, twenty-five &c</i>	in fifteen, twenty-five &c	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=440b	440	b	ⲧⲏ	ⲧⲏ	ⲧⲏ	ⲧⲏ	ⲧⲏ	ⲧⲏ	ⲧⲏ	ⲧⲏ	ⲧⲏ	ⲧⲏ	ⲧⲏ	ⲧⲏ	ⲧⲏ	ⲧⲏ	ⲧⲏ	ⲧⲏ	ⲧⲏ	ⲧⲏ	"ⲧⲏ
ⲧⲏⲉ"	ⲧⲏ	0
2390	1664	0	(S,sA) mnth (S) mnte (sA) mnteeie (A) mnT	0	fifteen	fifteen		440b	2	2010-02-26	1900-01-01	vagrant		https://pishoyg.github.io/crum/2390.html	"(S, sA) ⲙⲛⲧⲏ
(S) ⲙⲛⲧⲉ
(sA) ⲙⲛⲧⲉⲉⲓⲉ
(A) ⲙⲛϯ"	"(S, sA) ⲙⲛⲧⲏ
(S) ⲙⲛⲧⲉ
(sA) ⲙⲛⲧⲉⲉⲓⲉ
(A) ⲙⲛϯ"	"(S, sA) ⲙⲛⲧⲏ
(S) ⲙⲛⲧⲉ
(sA) ⲙⲛⲧⲉⲉⲓⲉ
(A) ⲙⲛϯ"	"(S, sA) ⲙⲛⲧⲏ
(S) ⲙⲛⲧⲉ
(sA) ⲙⲛⲧⲉⲉⲓⲉ
(A) ⲙⲛϯ"	ⲙⲛⲧⲏ, ⲙⲛⲧⲉ, ⲙⲛⲧⲉⲉⲓⲉ, ⲙⲛϯ	"(S, sA) ⲙⲛⲧⲏ
(S) ⲙⲛⲧⲉ
(sA) ⲙⲛⲧⲉⲉⲓⲉ
(A) ⲙⲛϯ"	-		fifteen	fifteen	fifteen	fifteen	fifteen	fifteen	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=440b	440	b	"ⲙⲛⲧⲏ
ⲙⲛⲧⲉ"	ⲙⲛⲧⲏ					ⲙⲛϯ	ⲙⲛϯ	"ⲙⲛⲧⲏ
ⲙⲛⲧⲉⲉⲓⲉ"	ⲙⲛⲧⲏ											0
2391	1664	0	(S,sA,B) ta$^e^$iou (A) teioue (B) tebi	0	fifty	fifty		440b	3	2010-02-26	1900-01-01	vagrant		https://pishoyg.github.io/crum/2391.html	"(S, sA, B) ⲧⲁ(ⲉ)ⲓⲟⲩ
(A) ⲧⲉⲓⲟⲩⲉ
(B) ⲧⲉⲃⲓ"	"(S, sA, B) ⲧⲁ(ⲉ)ⲓⲟⲩ
(A) ⲧⲉⲓⲟⲩⲉ
(B) ⲧⲉⲃⲓ"	"(S, sA, B) ⲧⲁ(ⲉ)ⲓⲟⲩ
(A) ⲧⲉⲓⲟⲩⲉ
(B) ⲧⲉⲃⲓ"	"(S, sA, B) ⲧⲁ(ⲉ)ⲓⲟⲩ
(A) ⲧⲉⲓⲟⲩⲉ
(B) ⲧⲉⲃⲓ"	ⲧⲁⲓⲟⲩ, ⲧⲁⲉⲓⲟⲩ, ⲧⲉⲓⲟⲩⲉ, ⲧⲉⲃⲓ	"(S, sA, B) ⲧⲁⲓⲟⲩ, ⲧⲁⲉⲓⲟⲩ
(A) ⲧⲉⲓⲟⲩⲉ
(B) ⲧⲉⲃⲓ"	-		fifty	fifty	fifty	fifty	fifty	fifty	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=440b	440	b	ⲧⲁⲓⲟⲩ, ⲧⲁⲉⲓⲟⲩ	ⲧⲁⲓⲟⲩ					ⲧⲉⲓⲟⲩⲉ	ⲧⲉⲓⲟⲩⲉ	ⲧⲁⲓⲟⲩ, ⲧⲁⲉⲓⲟⲩ	ⲧⲁⲓⲟⲩ	"ⲧⲁⲓⲟⲩ, ⲧⲁⲉⲓⲟⲩ
ⲧⲉⲃⲓ"	ⲧⲁⲓⲟⲩ									0
2392	1664	0	meHTou,meHTe	0	fifth	fifth		440b	4	2010-02-26	1900-01-01	vagrant		https://pishoyg.github.io/crum/2392.html	ⲙⲉϩϯⲟⲩ, ⲙⲉϩϯⲉ	ⲙⲉϩϯⲟⲩ, ⲙⲉϩϯⲉ	ⲙⲉϩϯⲟⲩ, ⲙⲉϩϯⲉ	ⲙⲉϩϯⲟⲩ, ⲙⲉϩϯⲉ	ⲙⲉϩϯⲟⲩ, ⲙⲉϩϯⲉ	ⲙⲉϩϯⲟⲩ, ⲙⲉϩϯⲉ	-		fifth	fifth	fifth	fifth	fifth	fifth	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=440b	440	b	ⲙⲉϩϯⲟⲩ, ⲙⲉϩϯⲉ	ⲙⲉϩϯⲟⲩ	ⲙⲉϩϯⲟⲩ, ⲙⲉϩϯⲉ	ⲙⲉϩϯⲟⲩ	ⲙⲉϩϯⲟⲩ, ⲙⲉϩϯⲉ	ⲙⲉϩϯⲟⲩ	ⲙⲉϩϯⲟⲩ, ⲙⲉϩϯⲉ	ⲙⲉϩϯⲟⲩ	ⲙⲉϩϯⲟⲩ, ⲙⲉϩϯⲉ	ⲙⲉϩϯⲟⲩ	ⲙⲉϩϯⲟⲩ, ⲙⲉϩϯⲉ	ⲙⲉϩϯⲟⲩ	ⲙⲉϩϯⲟⲩ, ⲙⲉϩϯⲉ	ⲙⲉϩϯⲟⲩ	ⲙⲉϩϯⲟⲩ, ⲙⲉϩϯⲉ	ⲙⲉϩϯⲟⲩ	ⲙⲉϩϯⲟⲩ, ⲙⲉϩϯⲉ	ⲙⲉϩϯⲟⲩ	ⲙⲉϩϯⲟⲩ, ⲙⲉϩϯⲉ	ⲙⲉϩϯⲟⲩ	0
8788	1665	0	"(NH) reFtoou *^<a href=ext codex II - The Gospel of Thomas;107;44;34;nreFtoou mn neSote senabwk an eHoun entopos mpaiwt"">Ext</a>^*"""	0	merchant	merchant		0a	1	2011-01-05	2011-01-05	vagrant	vagrant	https://pishoyg.github.io/crum/8788.html	(NH) ⲣⲉϥⲧⲟⲟⲩ {ext codex II - The Gospel of Thomas; 107; 44; 34; ⲛⲣⲉϥⲧⲟⲟⲩ ⲙⲛ ⲛⲉϣⲟⲧⲉ ⲥⲉⲛⲁⲃⲱⲕ ⲁⲛ ⲉϩⲟⲩⲛ ⲉⲛⲧⲟⲡⲟⲥ ⲙⲡⲁⲓⲱⲧ; Ext}	(NH) ⲣⲉϥⲧⲟⲟⲩ	(NH) ⲣⲉϥⲧⲟⲟⲩ {ext codex II - The Gospel of Thomas; 107; 44; 34; ⲛⲣⲉϥⲧⲟⲟⲩ ⲙⲛ ⲛⲉϣⲟⲧⲉ ⲥⲉⲛⲁⲃⲱⲕ ⲁⲛ ⲉϩⲟⲩⲛ ⲉⲛⲧⲟⲡⲟⲥ ⲙⲡⲁⲓⲱⲧ; Ext}	(NH) ⲣⲉϥⲧⲟⲟⲩ	ⲣⲉϥⲧⲟⲟⲩ	(NH) ⲣⲉϥⲧⲟⲟⲩ	-		merchant	merchant	merchant	merchant	merchant	merchant	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=0a	0	a																			ⲣⲉϥⲧⲟⲟⲩ	ⲣⲉϥⲧⲟⲟⲩ	0
2401	1667	0	(S) ^^	1	repayment /$gk: [[antapodosis]]$/	repayment /$gk: [[antapodosis]]$/	antapodosis	444a	1	2010-02-26	1900-01-01	vagrant		https://pishoyg.github.io/crum/2401.html	(S) ―	(S) ―	(S) ―	(S) ―	―	(S) ― (ⲡ)	noun male	ανταποδοσισ	repayment [ανταποδοσισ]	repayment [ανταποδοσισ]	repayment	"repayment <span style=""opacity:0.7"">[ανταποδοσισ]</span>"	"repayment <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CE%BD%CF%84%CE%B1%CF%80%CE%BF%CE%B4%CE%BF%CF%83%CE%B9%CF%83"">ανταποδοσισ</a>]</span>"	repayment	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=444a	444	a	― (ⲡ)	―																			0
