key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
3330	71	0	(S,A) HiHra=	0	on face of | (as nn)	on face of | (as nn)		650a	38	2010-03-20	2011-01-19	vagrant	vagrant	https://pishoyg.github.io/crum/3330.html	(S, A) ϩⲓϩⲣⲁ=	(S, A) ϩⲓϩⲣⲁ=	ϩⲓϩⲣⲁ=	(S, A) ϩⲓϩⲣⲁ=	-		"on face of
<i>as nn</i>"	"on face of
<i>as nn</i>"	"on face of
<i>as nn</i>"	"on face of
<i>as nn</i>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=650a	ϩⲓϩⲣⲁ=			ϩⲓϩⲣⲁ=							0
692	72	0	(S,F) atl.	6	without, lacking any	without, lacking any		146b	1	2010-02-02	1900-01-01	vagrant		https://pishoyg.github.io/crum/692.html	(S, F) ⲁⲧⲗ.	(S, F) ⲁⲧⲗ.	ⲁⲧⲗ.	(S, F) ⲁⲧⲗ. (adj.)	adjective		without, lacking any	without, lacking any	without, lacking any	without, lacking any	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=146b	ⲁⲧⲗ. (adj.)						ⲁⲧⲗ. (adj.)				0
693	72	0	(S) mntl.	4	nothingness, insignificance	nothingness, insignificance		147a	2	2010-02-02	1900-01-01	vagrant		https://pishoyg.github.io/crum/693.html	(S) ⲙⲛⲧⲗ.	(S) ⲙⲛⲧⲗ.	ⲙⲛⲧⲗ.	(S) ⲙⲛⲧⲗ. (ⲧ)	noun female		nothingness, insignificance	nothingness, insignificance	nothingness, insignificance	nothingness, insignificance	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=147a	ⲙⲛⲧⲗ. (ⲧ)										0
2611	73	0	(B) ^^	1	revelation, declaration	revelation, declaration		486a	1	2010-03-02	1900-01-01	vagrant		https://pishoyg.github.io/crum/2611.html	(B) ―	(B) ―	―	(B) ― (ⲡ)	noun male		revelation, declaration	revelation, declaration	revelation, declaration	revelation, declaration	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=486a						― (ⲡ)					0
2612	73	0	(B) aq..ou.	0	unshown, (with [er]), be invisible /$gk: [[afanhs ginesqai]]$/	unshown, (with [er]), be invisible /$gk: [[afanhs ginesqai]]$/	afanhs ginesqai	486a	2	2010-03-02	1900-01-01	vagrant		https://pishoyg.github.io/crum/2612.html	(B) ⲁⲑⲟⲩ.	(B) ⲁⲑⲟⲩ.	ⲁⲑⲟⲩ.	(B) ⲁⲑⲟⲩ.	-	αφανησ γινεσθαι	unshown, <i>with ⲉⲣ</i>, be invisible [αφανησ γινεσθαι]	unshown, <i>with ⲉⲣ</i>, be invisible	"unshown, <i>with ⲉⲣ</i>, be invisible <span style=""opacity:0.7"">[αφανησ γινεσθαι]</span>"	"unshown, <i>with ⲉⲣ</i>, be invisible <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CF%86%CE%B1%CE%BD%CE%B7%CF%83"">αφανησ</a> <a href=""https://logeion.uchicago.edu/%CE%B3%CE%B9%CE%BD%CE%B5%CF%83%CE%B8%CE%B1%CE%B9"">γινεσθαι</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=486a						ⲁⲑⲟⲩ.					0
2613	73	0	Gin..ou.,Jin..ou.	0	appearance /$gk: [[optasia]]$/	appearance /$gk: [[optasia]]$/	optasia	486a	3	2010-03-02	1900-01-01	vagrant		https://pishoyg.github.io/crum/2613.html	ϭⲓⲛⲟⲩ., ϫⲓⲛⲟⲩ.	ϭⲓⲛⲟⲩ., ϫⲓⲛⲟⲩ.	ϭⲓⲛⲟⲩ., ϫⲓⲛⲟⲩ.	ϭⲓⲛⲟⲩ., ϫⲓⲛⲟⲩ.	-	οπτασια	appearance [οπτασια]	appearance	"appearance <span style=""opacity:0.7"">[οπτασια]</span>"	"appearance <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BF%CF%80%CF%84%CE%B1%CF%83%CE%B9%CE%B1"">οπτασια</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=486a	ϭⲓⲛⲟⲩ., ϫⲓⲛⲟⲩ.	ϭⲓⲛⲟⲩ., ϫⲓⲛⲟⲩ.	ϭⲓⲛⲟⲩ., ϫⲓⲛⲟⲩ.	ϭⲓⲛⲟⲩ., ϫⲓⲛⲟⲩ.	ϭⲓⲛⲟⲩ., ϫⲓⲛⲟⲩ.	ϭⲓⲛⲟⲩ., ϫⲓⲛⲟⲩ.	ϭⲓⲛⲟⲩ., ϫⲓⲛⲟⲩ.	ϭⲓⲛⲟⲩ., ϫⲓⲛⲟⲩ.	ϭⲓⲛⲟⲩ., ϫⲓⲛⲟⲩ.	ϭⲓⲛⲟⲩ., ϫⲓⲛⲟⲩ.	0
4941	73	0		99	With following preposition:	With following preposition:		486a	4	2010-04-27	1900-01-01	vagrant		https://pishoyg.github.io/crum/4941.html					HEADER		With following preposition:	With following preposition:	With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=486a											0
4942	73	4941	^^ e-	0	appear to |$ {intr:}  /$gk: [[fainein, epifainein, oran, optazein]]$/ |$ {tr:} show to /$gk: [[gnwrizein, anaggellein]]$/	appear to |$ {intr:}  /$gk: [[fainein, epifainein, oran, optazein]]$/ |$ {tr:} show to /$gk: [[gnwrizein, anaggellein]]$/	fainein, epifainein, oran, optazein, gnwrizein, anaggellein	486a	5	2010-04-27	1900-01-01	vagrant		https://pishoyg.github.io/crum/4942.html	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	-	φαινειν, επιφαινειν, οραν, οπταζειν, γνωριζειν, αναγγελλειν	"appear to
― <b>intr:</b> [φαινειν, επιφαινειν, οραν, οπταζειν]
― <b>tr:</b> show to [γνωριζειν, αναγγελλειν]"	"appear to
― <b>intr:</b> 
― <b>tr:</b> show to"	"appear to
― <b>intr:</b> <span style=""opacity:0.7"">[φαινειν, επιφαινειν, οραν, οπταζειν]</span>
― <b>tr:</b> show to <span style=""opacity:0.7"">[γνωριζειν, αναγγελλειν]</span>"	"appear to
― <b>intr:</b> <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%86%CE%B1%CE%B9%CE%BD%CE%B5%CE%B9%CE%BD"">φαινειν</a>, <a href=""https://logeion.uchicago.edu/%CE%B5%CF%80%CE%B9%CF%86%CE%B1%CE%B9%CE%BD%CE%B5%CE%B9%CE%BD"">επιφαινειν</a>, <a href=""https://logeion.uchicago.edu/%CE%BF%CF%81%CE%B1%CE%BD"">οραν</a>, <a href=""https://logeion.uchicago.edu/%CE%BF%CF%80%CF%84%CE%B1%CE%B6%CE%B5%CE%B9%CE%BD"">οπταζειν</a>]</span>
― <b>tr:</b> show to <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B3%CE%BD%CF%89%CF%81%CE%B9%CE%B6%CE%B5%CE%B9%CE%BD"">γνωριζειν</a>, <a href=""https://logeion.uchicago.edu/%CE%B1%CE%BD%CE%B1%CE%B3%CE%B3%CE%B5%CE%BB%CE%BB%CE%B5%CE%B9%CE%BD"">αναγγελλειν</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=486a	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	1
4943	73	4941	(B) ^^ eJen-	0	for, on behalf of	for, on behalf of		486b	6	2010-04-27	1900-01-01	vagrant		https://pishoyg.github.io/crum/4943.html	(B) ― ⲉϫⲉⲛ-	(B) ― ⲉϫⲉⲛ-	― ⲉϫⲉⲛ-	(B) ― ⲉϫⲉⲛ-	-		for, on behalf of	for, on behalf of	for, on behalf of	for, on behalf of	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=486b						― ⲉϫⲉⲛ-					1
4944	73	4941	(B) ^^ HiJen-	0	upon	upon		486b	7	2010-04-27	1900-01-01	vagrant		https://pishoyg.github.io/crum/4944.html	(B) ― ϩⲓϫⲉⲛ-	(B) ― ϩⲓϫⲉⲛ-	― ϩⲓϫⲉⲛ-	(B) ― ϩⲓϫⲉⲛ-	-		upon	upon	upon	upon	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=486b						― ϩⲓϫⲉⲛ-					1
4945	73	4941	^^ n-	0	to	to		486b	8	2010-04-27	1900-01-01	vagrant		https://pishoyg.github.io/crum/4945.html	― ⲛ-	― ⲛ-	― ⲛ-	― ⲛ-	-		to	to	to	to	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=486b	― ⲛ-	― ⲛ-	― ⲛ-	― ⲛ-	― ⲛ-	― ⲛ-	― ⲛ-	― ⲛ-	― ⲛ-	― ⲛ-	1
4946	73	4941	(S,B) ^^ naHrn-	0	in presence of	in presence of		486b	9	2010-04-27	1900-01-01	vagrant		https://pishoyg.github.io/crum/4946.html	(S, B) ― ⲛⲁϩⲣⲛ-	(S, B) ― ⲛⲁϩⲣⲛ-	― ⲛⲁϩⲣⲛ-	(S, B) ― ⲛⲁϩⲣⲛ-	-		in presence of	in presence of	in presence of	in presence of	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=486b	― ⲛⲁϩⲣⲛ-					― ⲛⲁϩⲣⲛ-					1
4947	73	0		99	With following adverb:	With following adverb:		486b	10	2010-04-27	1900-01-01	vagrant		https://pishoyg.github.io/crum/4947.html					HEADER		With following adverb:	With following adverb:	With following adverb:	With following adverb:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=486b											0
