key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
4872	384	0		99	With following preposition:	With following preposition:		436a	1	2010-04-19	1900-01-01	vagrant		https://pishoyg.github.io/crum/4872.html					HEADER		With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=436a											0
4873	384	4872	^^ e-	0	return to	return to		436a	2	2010-04-19	1900-01-01	vagrant		https://pishoyg.github.io/crum/4873.html	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	-		return to	return to	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=436a	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	1
4874	384	4872	^^ eJn-	0	turn upon, toward	turn upon, toward		436b	3	2010-04-19	1900-01-01	vagrant		https://pishoyg.github.io/crum/4874.html	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	-		turn upon, toward	turn upon, toward	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=436b	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	1
4875	384	4872	(B) ^^ Sa-	0	return, turn to	return, turn to		436b	4	2010-04-19	1900-01-01	vagrant		https://pishoyg.github.io/crum/4875.html	(B) ― ϣⲁ-	(B) ― ϣⲁ-	― ϣⲁ-	(B) ― ϣⲁ-	-		return, turn to	return, turn to	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=436b						― ϣⲁ-					1
4876	384	4872	(B) ^^ Ha-	0	(as last)	(as last)		436b	5	2010-04-19	1900-01-01	vagrant		https://pishoyg.github.io/crum/4876.html	(B) ― ϩⲁ-	(B) ― ϩⲁ-	― ϩⲁ-	(B) ― ϩⲁ-	-		<i>as last</i>	<i>as last</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=436b						― ϩⲁ-					1
4877	384	4872	(B,F) ^^ HiJen-	0	turn upon, to	turn upon, to		436b	6	2010-04-19	1900-01-01	vagrant		https://pishoyg.github.io/crum/4877.html	(B, F) ― ϩⲓϫⲉⲛ-	(B, F) ― ϩⲓϫⲉⲛ-	― ϩⲓϫⲉⲛ-	(B, F) ― ϩⲓϫⲉⲛ-	-		turn upon, to	turn upon, to	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=436b						― ϩⲓϫⲉⲛ-	― ϩⲓϫⲉⲛ-				1
4878	384	0		99	With following adverb:	With following adverb:		436b	7	2010-04-19	1900-01-01	vagrant		https://pishoyg.github.io/crum/4878.html					HEADER		With following adverb:	With following adverb:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=436b											0
4879	384	4878	(S,A,B,F) ^^ ebol	2	turn out, reject, return |$ {tr:} /$gk: [[anastrefein, apodokimazein, ejouqenein, aqetein, akuroun, ekballein]]$/ |$ {qual:} /$gk: [[adokimos, apoblhtos]]$/ |$ (as nn m S,B), rejection /$gk: [[apostrofh, apobolh]]$/	turn out, reject, return |$ {tr:} /$gk: [[anastrefein, apodokimazein, ejouqenein, aqetein, akuroun, ekballein]]$/ |$ {qual:} /$gk: [[adokimos, apoblhtos]]$/ |$ (as nn m S,B), rejection /$gk: [[apostrofh, apobolh]]$/	anastrefein, apodokimazein, ejouqenein, aqetein, akuroun, ekballein, adokimos, apoblhtos, apostrofh, apobolh	436b	8	2010-04-19	2010-07-30	vagrant	vagrant	https://pishoyg.github.io/crum/4879.html	(S, A, B, F) ― ⲉⲃⲟⲗ	(S, A, B, F) ― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	(S, A, B, F) ― ⲉⲃⲟⲗ	verb	αναστρεφειν, αποδοκιμαζειν, εξουθενειν, αθετειν, ακυρουν, εκβαλλειν, αδοκιμοσ, αποβλητοσ, αποστροφη, αποβολη	"turn out, reject, return
― <b>tr:</b> [αναστρεφειν, αποδοκιμαζειν, εξουθενειν, αθετειν, ακυρουν, εκβαλλειν]
― <b>qual:</b> [αδοκιμοσ, αποβλητοσ]
― <i>as nn m S,B</i>, rejection [αποστροφη, αποβολη]"	"turn out, reject, return
― <b>tr:</b> 
― <b>qual:</b> 
― <i>as nn m S,B</i>, rejection"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=436b	― ⲉⲃⲟⲗ			― ⲉⲃⲟⲗ		― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ				1
6670	384	4879	(B) ^^^ *^[ebol]^* Ha-	0	away from	away from		437a	9	2010-07-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/6670.html	(B) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲁ-	(B) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲁ-	{ⲉⲃⲟⲗ} ϩⲁ- (c)	(B) {ⲉⲃⲟⲗ} ϩⲁ- (c)	-		away from	away from	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=437a						{ⲉⲃⲟⲗ} ϩⲁ- (c)					2
6671	384	4879	(B) ^^^ *^[ebol]^* Hi-	0	(sim)	(sim)		437a	10	2010-07-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/6671.html	(B) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲓ-	(B) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲓ-	{ⲉⲃⲟⲗ} ϩⲓ- (c)	(B) {ⲉⲃⲟⲗ} ϩⲓ- (c)	-		<i>sim</i>	<i>sim</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=437a						{ⲉⲃⲟⲗ} ϩⲓ- (c)					2
6672	384	4879	(B) ^^^ *^[ebol]^* Ken-	0	(sim)	(sim)		437a	11	2010-07-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/6672.html	(B) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϧⲉⲛ-	(B) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϧⲉⲛ-	{ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	(B) {ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	-		<i>sim</i>	<i>sim</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=437a						{ⲉⲃⲟⲗ} ϧⲉⲛ- (c)					2
6673	384	4879	(B) ^^^ *^[ebol]^* HiJen-	0	(sim)	(sim)		437a	12	2010-07-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/6673.html	(B) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲓϫⲉⲛ-	(B) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲓϫⲉⲛ-	{ⲉⲃⲟⲗ} ϩⲓϫⲉⲛ- (c)	(B) {ⲉⲃⲟⲗ} ϩⲓϫⲉⲛ- (c)	-		<i>sim</i>	<i>sim</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=437a						{ⲉⲃⲟⲗ} ϩⲓϫⲉⲛ- (c)					2
4880	384	4878	(B) ^^ sabol n-	0	turn away from	turn away from		437a	13	2010-04-19	1900-01-01	vagrant		https://pishoyg.github.io/crum/4880.html	(B) ― ⲥⲁⲃⲟⲗ ⲛ-	(B) ― ⲥⲁⲃⲟⲗ ⲛ-	― ⲥⲁⲃⲟⲗ ⲛ-	(B) ― ⲥⲁⲃⲟⲗ ⲛ-	-		turn away from	turn away from	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=437a						― ⲥⲁⲃⲟⲗ ⲛ-					1
4881	384	4878	(S,B,F) ^^ epaHou	0	turn backward	turn backward		437a	14	2010-04-19	1900-01-01	vagrant		https://pishoyg.github.io/crum/4881.html	(S, B, F) ― ⲉⲡⲁϩⲟⲩ	(S, B, F) ― ⲉⲡⲁϩⲟⲩ	― ⲉⲡⲁϩⲟⲩ	(S, B, F) ― ⲉⲡⲁϩⲟⲩ	-		turn backward	turn backward	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=437a	― ⲉⲡⲁϩⲟⲩ					― ⲉⲡⲁϩⲟⲩ	― ⲉⲡⲁϩⲟⲩ				1
2364	384	0	(S,B) ^^	3	sending back /$gk: [[epistrofh]]$/	sending back /$gk: [[epistrofh]]$/	epistrofh	437a	15	2010-02-24	1900-01-01	vagrant		https://pishoyg.github.io/crum/2364.html	(S, B) ―	(S, B) ―	―	(S, B) ― (noun)	noun	επιστροφη	sending back [επιστροφη]	sending back	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=437a	― (noun)					― (noun)					0
2365	384	0	(S) sqo (Sf) sqa *^in [ma ns.]^*	0	retreat, lodging /$gk: [[apostrofh]]$/	retreat, lodging /$gk: [[apostrofh]]$/	apostrofh	437a	16	2010-02-24	1900-01-01	vagrant		https://pishoyg.github.io/crum/2365.html	"(S) ⲥⲑⲟ
(Sf) ⲥⲑⲁ {in ⲙⲁ ⲛⲥ.}"	"(S) ⲥⲑⲟ
(Sf) ⲥⲑⲁ {in ⲙⲁ ⲛⲥ.}"	ⲥⲑⲟ, ⲥⲑⲁ {in ⲙⲁ ⲛⲥ.}	"(S) ⲥⲑⲟ
(Sf) ⲥⲑⲁ {in ⲙⲁ ⲛⲥ.}"	-	αποστροφη	retreat, lodging [αποστροφη]	retreat, lodging	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=437a	ⲥⲑⲟ		ⲥⲑⲁ {in ⲙⲁ ⲛⲥ.}								0
2366	384	0	(B) Jint.	0	return /$gk: [[apostrofh]]$/	return /$gk: [[apostrofh]]$/	apostrofh	437a	17	2010-02-24	1900-01-01	vagrant		https://pishoyg.github.io/crum/2366.html	(B) ϫⲓⲛⲧ.	(B) ϫⲓⲛⲧ.	ϫⲓⲛⲧ.	(B) ϫⲓⲛⲧ.	-	αποστροφη	return [αποστροφη]	return	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=437a						ϫⲓⲛⲧ.					0
6677	384	2366	J. ebol	0				437a	18	2010-07-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/6677.html	ϫ. ⲉⲃⲟⲗ	ϫ. ⲉⲃⲟⲗ	ϫ. ⲉⲃⲟⲗ	ϫ. ⲉⲃⲟⲗ	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=437a	ϫ. ⲉⲃⲟⲗ	ϫ. ⲉⲃⲟⲗ	ϫ. ⲉⲃⲟⲗ	ϫ. ⲉⲃⲟⲗ	ϫ. ⲉⲃⲟⲗ	ϫ. ⲉⲃⲟⲗ	ϫ. ⲉⲃⲟⲗ	ϫ. ⲉⲃⲟⲗ	ϫ. ⲉⲃⲟⲗ	ϫ. ⲉⲃⲟⲗ	1
6674	384	2366	J. efaHou	0				437a	19	2010-07-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/6674.html	ϫ. ⲉⲫⲁϩⲟⲩ	ϫ. ⲉⲫⲁϩⲟⲩ	ϫ. ⲉⲫⲁϩⲟⲩ	ϫ. ⲉⲫⲁϩⲟⲩ	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=437a	ϫ. ⲉⲫⲁϩⲟⲩ	ϫ. ⲉⲫⲁϩⲟⲩ	ϫ. ⲉⲫⲁϩⲟⲩ	ϫ. ⲉⲫⲁϩⲟⲩ	ϫ. ⲉⲫⲁϩⲟⲩ	ϫ. ⲉⲫⲁϩⲟⲩ	ϫ. ⲉⲫⲁϩⲟⲩ	ϫ. ⲉⲫⲁϩⲟⲩ	ϫ. ⲉⲫⲁϩⲟⲩ	ϫ. ⲉⲫⲁϩⲟⲩ	1
6675	384	2366	J. eHrhi	0				437a	20	2010-07-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/6675.html	ϫ. ⲉϩⲣⲏⲓ	ϫ. ⲉϩⲣⲏⲓ	ϫ. ⲉϩⲣⲏⲓ	ϫ. ⲉϩⲣⲏⲓ	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=437a	ϫ. ⲉϩⲣⲏⲓ	ϫ. ⲉϩⲣⲏⲓ	ϫ. ⲉϩⲣⲏⲓ	ϫ. ⲉϩⲣⲏⲓ	ϫ. ⲉϩⲣⲏⲓ	ϫ. ⲉϩⲣⲏⲓ	ϫ. ⲉϩⲣⲏⲓ	ϫ. ⲉϩⲣⲏⲓ	ϫ. ⲉϩⲣⲏⲓ	ϫ. ⲉϩⲣⲏⲓ	1
6676	384	2366	J. eHoun e-	0				437a	21	2010-07-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/6676.html	ϫ. ⲉϩⲟⲩⲛ ⲉ-	ϫ. ⲉϩⲟⲩⲛ ⲉ-	ϫ. ⲉϩⲟⲩⲛ ⲉ-	ϫ. ⲉϩⲟⲩⲛ ⲉ-	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=437a	ϫ. ⲉϩⲟⲩⲛ ⲉ-	ϫ. ⲉϩⲟⲩⲛ ⲉ-	ϫ. ⲉϩⲟⲩⲛ ⲉ-	ϫ. ⲉϩⲟⲩⲛ ⲉ-	ϫ. ⲉϩⲟⲩⲛ ⲉ-	ϫ. ⲉϩⲟⲩⲛ ⲉ-	ϫ. ⲉϩⲟⲩⲛ ⲉ-	ϫ. ⲉϩⲟⲩⲛ ⲉ-	ϫ. ⲉϩⲟⲩⲛ ⲉ-	ϫ. ⲉϩⲟⲩⲛ ⲉ-	1
1490	386	0	(S,A,sA,B) r p.,er f.	0	use drugs, heal /$gk: [[qerapeuein]]$/	use drugs, heal /$gk: [[qerapeuein]]$/	qerapeuein	282b	1	2010-02-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/1490.html	(S, A, sA, B) ⲣ ⲡ., ⲉⲣ ⲫ.	(S, A, sA, B) ⲣ ⲡ., ⲉⲣ ⲫ.	ⲣ ⲡ., ⲉⲣ ⲫ.	(S, A, sA, B) ⲣ ⲡ., ⲉⲣ ⲫ.	-	θεραπευειν	use drugs, heal [θεραπευειν]	use drugs, heal	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=282b	ⲣ ⲡ., ⲉⲣ ⲫ.			ⲣ ⲡ., ⲉⲣ ⲫ.	ⲣ ⲡ., ⲉⲣ ⲫ.	ⲣ ⲡ., ⲉⲣ ⲫ.					0
1491	386	1490	reF..r p.	0	drug-maker, magician /$gk: [[farmakos]]$/	drug-maker, magician /$gk: [[farmakos]]$/	farmakos	282b	2	2010-02-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/1491.html	ⲣⲉϥⲣ ⲡ.	ⲣⲉϥⲣ ⲡ.	ⲣⲉϥⲣ ⲡ.	ⲣⲉϥⲣ ⲡ.	-	φαρμακοσ	drug-maker, magician [φαρμακοσ]	drug-maker, magician	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=282b	ⲣⲉϥⲣ ⲡ.	ⲣⲉϥⲣ ⲡ.	ⲣⲉϥⲣ ⲡ.	ⲣⲉϥⲣ ⲡ.	ⲣⲉϥⲣ ⲡ.	ⲣⲉϥⲣ ⲡ.	ⲣⲉϥⲣ ⲡ.	ⲣⲉϥⲣ ⲡ.	ⲣⲉϥⲣ ⲡ.	ⲣⲉϥⲣ ⲡ.	1
1492	386	1490	mntreF..r p.	0	magic, wizardry /$gk: [[farmakon, farmakeia]]$/	magic, wizardry /$gk: [[farmakon, farmakeia]]$/	farmakon, farmakeia	282b	3	2010-02-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/1492.html	ⲙⲛⲧⲣⲉϥⲣ ⲡ.	ⲙⲛⲧⲣⲉϥⲣ ⲡ.	ⲙⲛⲧⲣⲉϥⲣ ⲡ.	ⲙⲛⲧⲣⲉϥⲣ ⲡ.	-	φαρμακον, φαρμακεια	magic, wizardry [φαρμακον, φαρμακεια]	magic, wizardry	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=282b	ⲙⲛⲧⲣⲉϥⲣ ⲡ.	ⲙⲛⲧⲣⲉϥⲣ ⲡ.	ⲙⲛⲧⲣⲉϥⲣ ⲡ.	ⲙⲛⲧⲣⲉϥⲣ ⲡ.	ⲙⲛⲧⲣⲉϥⲣ ⲡ.	ⲙⲛⲧⲣⲉϥⲣ ⲡ.	ⲙⲛⲧⲣⲉϥⲣ ⲡ.	ⲙⲛⲧⲣⲉϥⲣ ⲡ.	ⲙⲛⲧⲣⲉϥⲣ ⲡ.	ⲙⲛⲧⲣⲉϥⲣ ⲡ.	1
1493	386	0	(S,B) T p.,T f.	0	give drugs, heal	give drugs, heal		283a	4	2010-02-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/1493.html	(S, B) ϯ ⲡ., ϯ ⲫ.	(S, B) ϯ ⲡ., ϯ ⲫ.	ϯ ⲡ., ϯ ⲫ.	(S, B) ϯ ⲡ., ϯ ⲫ.	-		give drugs, heal	give drugs, heal	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=283a	ϯ ⲡ., ϯ ⲫ.					ϯ ⲡ., ϯ ⲫ.					0
1494	386	1493	(B) reF..T f.	0	drug-giver, magician /$gk: [[farmakos]]$/	drug-giver, magician /$gk: [[farmakos]]$/	farmakos	283a	5	2010-02-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/1494.html	(B) ⲣⲉϥϯ ⲫ.	(B) ⲣⲉϥϯ ⲫ.	ⲣⲉϥϯ ⲫ.	(B) ⲣⲉϥϯ ⲫ.	-	φαρμακοσ	drug-giver, magician [φαρμακοσ]	drug-giver, magician	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=283a						ⲣⲉϥϯ ⲫ.					1
1495	386	1493	(B) mntreF..T f.	0	 /$gk: [[farmakeia]]$/	 /$gk: [[farmakeia]]$/	farmakeia	283a	6	2010-02-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/1495.html	(B) ⲙⲛⲧⲣⲉϥϯ ⲫ.	(B) ⲙⲛⲧⲣⲉϥϯ ⲫ.	ⲙⲛⲧⲣⲉϥϯ ⲫ.	(B) ⲙⲛⲧⲣⲉϥϯ ⲫ.	-	φαρμακεια	[φαρμακεια]		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=283a						ⲙⲛⲧⲣⲉϥϯ ⲫ.					1
1496	386	0	(S,B) Ji p.,Gi f.	0	take drugs, be healed /$gk: [[iasqai]]$/ | take colour, be dyed	take drugs, be healed /$gk: [[iasqai]]$/ | take colour, be dyed	iasqai	283a	7	2010-02-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/1496.html	(S, B) ϫⲓ ⲡ., ϭⲓ ⲫ.	(S, B) ϫⲓ ⲡ., ϭⲓ ⲫ.	ϫⲓ ⲡ., ϭⲓ ⲫ.	(S, B) ϫⲓ ⲡ., ϭⲓ ⲫ.	-	ιασθαι	"take drugs, be healed [ιασθαι]
take colour, be dyed"	"take drugs, be healed 
take colour, be dyed"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=283a	ϫⲓ ⲡ., ϭⲓ ⲫ.					ϫⲓ ⲡ., ϭⲓ ⲫ.					0
1497	386	1496	ma n..Ji p.,ma n..Gi f.	0	place of healing	place of healing		283a	8	2010-02-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/1497.html	ⲙⲁ ⲛϫⲓ ⲡ., ⲙⲁ ⲛϭⲓ ⲫ.	ⲙⲁ ⲛϫⲓ ⲡ., ⲙⲁ ⲛϭⲓ ⲫ.	ⲙⲁ ⲛϫⲓ ⲡ., ⲙⲁ ⲛϭⲓ ⲫ.	ⲙⲁ ⲛϫⲓ ⲡ., ⲙⲁ ⲛϭⲓ ⲫ.	-		place of healing	place of healing	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=283a	ⲙⲁ ⲛϫⲓ ⲡ., ⲙⲁ ⲛϭⲓ ⲫ.	ⲙⲁ ⲛϫⲓ ⲡ., ⲙⲁ ⲛϭⲓ ⲫ.	ⲙⲁ ⲛϫⲓ ⲡ., ⲙⲁ ⲛϭⲓ ⲫ.	ⲙⲁ ⲛϫⲓ ⲡ., ⲙⲁ ⲛϭⲓ ⲫ.	ⲙⲁ ⲛϫⲓ ⲡ., ⲙⲁ ⲛϭⲓ ⲫ.	ⲙⲁ ⲛϫⲓ ⲡ., ⲙⲁ ⲛϭⲓ ⲫ.	ⲙⲁ ⲛϫⲓ ⲡ., ⲙⲁ ⲛϭⲓ ⲫ.	ⲙⲁ ⲛϫⲓ ⲡ., ⲙⲁ ⲛϭⲓ ⲫ.	ⲙⲁ ⲛϫⲓ ⲡ., ⲙⲁ ⲛϭⲓ ⲫ.	ⲙⲁ ⲛϫⲓ ⲡ., ⲙⲁ ⲛϭⲓ ⲫ.	1
4936	387	0		99	With following preposition:	With following preposition:		470b	1	2010-04-27	1900-01-01	vagrant		https://pishoyg.github.io/crum/4936.html					HEADER		With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=470b											0
4937	387	4936	(S,sA,B) ^^ e-	0	be far from	be far from		470b	2	2010-04-27	2010-04-27	vagrant	vagrant	https://pishoyg.github.io/crum/4937.html	(S, sA, B) ― ⲉ-	(S, sA, B) ― ⲉ-	― ⲉ-	(S, sA, B) ― ⲉ-	-		be far from	be far from	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=470b	― ⲉ-				― ⲉ-	― ⲉ-					1
