key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
6329	1477	6326	^^^ eJn-	0	let fall upon (/*?*/)	let fall upon (/*?*/)		357b	4	2010-07-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/6329.html	<i><b>c</b></i> ⲉϫⲛ-	<i><b>c</b></i> ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	-		let fall upon <i>(?)</i>	let fall upon <i>(?)</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=357b	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	1
6330	1477	6326	^^^ nsa-	0				357b	5	2010-07-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/6330.html	<i><b>c</b></i> ⲛⲥⲁ-	<i><b>c</b></i> ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=357b	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	1
1938	1477	0	^^	1	falling, withering	falling, withering		357b	6	2010-02-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/1938.html	―	―	―	― (ⲡ)	noun male		falling, withering	falling, withering	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=357b	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	0
1939	1477	0	ats. *^in [mntats.]^*	0	unwithered state	unwithered state		357b	7	2010-02-16	2010-07-16	vagrant	vagrant	https://pishoyg.github.io/crum/1939.html	ⲁⲧⲥ. {in ⲙⲛⲧⲁⲧⲥ.}	ⲁⲧⲥ. {in ⲙⲛⲧⲁⲧⲥ.}	ⲁⲧⲥ. {in ⲙⲛⲧⲁⲧⲥ.}	ⲁⲧⲥ. {in ⲙⲛⲧⲁⲧⲥ.}	-		unwithered state	unwithered state	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=357b	ⲁⲧⲥ. {in ⲙⲛⲧⲁⲧⲥ.}	ⲁⲧⲥ. {in ⲙⲛⲧⲁⲧⲥ.}	ⲁⲧⲥ. {in ⲙⲛⲧⲁⲧⲥ.}	ⲁⲧⲥ. {in ⲙⲛⲧⲁⲧⲥ.}	ⲁⲧⲥ. {in ⲙⲛⲧⲁⲧⲥ.}	ⲁⲧⲥ. {in ⲙⲛⲧⲁⲧⲥ.}	ⲁⲧⲥ. {in ⲙⲛⲧⲁⲧⲥ.}	ⲁⲧⲥ. {in ⲙⲛⲧⲁⲧⲥ.}	ⲁⲧⲥ. {in ⲙⲛⲧⲁⲧⲥ.}	ⲁⲧⲥ. {in ⲙⲛⲧⲁⲧⲥ.}	0
1940	1477	0	(S) *sr$^e^$FriFe,sr$^e^$Fribe	3	what falls, dropping	what falls, dropping		357b	8	2010-02-16	2010-02-16	vagrant	vagrant	https://pishoyg.github.io/crum/1940.html	(S) <i>plural: </i>ⲥⲣ(ⲉ)ϥⲣⲓϥⲉ, ⲥⲣ(ⲉ)ϥⲣⲓⲃⲉ	(S) <i>plural: </i>ⲥⲣ(ⲉ)ϥⲣⲓϥⲉ, ⲥⲣ(ⲉ)ϥⲣⲓⲃⲉ	ⲥⲣϥⲣⲓϥⲉ, ⲥⲣⲉϥⲣⲓϥⲉ, ⲥⲣϥⲣⲓⲃⲉ, ⲥⲣⲉϥⲣⲓⲃⲉ (ⲛ)	(S) ⲥⲣϥⲣⲓϥⲉ, ⲥⲣⲉϥⲣⲓϥⲉ, ⲥⲣϥⲣⲓⲃⲉ, ⲥⲣⲉϥⲣⲓⲃⲉ (ⲛ)	noun		what falls, dropping	what falls, dropping	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=357b	ⲥⲣϥⲣⲓϥⲉ, ⲥⲣⲉϥⲣⲓϥⲉ, ⲥⲣϥⲣⲓⲃⲉ, ⲥⲣⲉϥⲣⲓⲃⲉ (ⲛ)										0
1941	1477	0	(S) sreFreF	0	(sim)	(sim)		357b	9	2010-02-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/1941.html	(S) ⲥⲣⲉϥⲣⲉϥ	(S) ⲥⲣⲉϥⲣⲉϥ	ⲥⲣⲉϥⲣⲉϥ	(S) ⲥⲣⲉϥⲣⲉϥ	-		<i>sim</i>	<i>sim</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=357b	ⲥⲣⲉϥⲣⲉϥ										0
1942	1478	0	r s.,er s.,oi ns.	0	display as example, (put to shame) /$gk: [[deigmatizein]]$/	display as example, (put to shame) /$gk: [[deigmatizein]]$/	deigmatizein	358a	1	2010-02-16	2010-02-16	vagrant	vagrant	https://pishoyg.github.io/crum/1942.html	ⲣ ⲥ., ⲉⲣ ⲥ., ⲟⲓ ⲛⲥ.	ⲣ ⲥ., ⲉⲣ ⲥ., ⲟⲓ ⲛⲥ.	ⲣ ⲥ., ⲉⲣ ⲥ., ⲟⲓ ⲛⲥ.	ⲣ ⲥ., ⲉⲣ ⲥ., ⲟⲓ ⲛⲥ.	-	δειγματιζειν	display as example, <i>put to shame</i> [δειγματιζειν]	display as example, <i>put to shame</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=358a	ⲣ ⲥ., ⲉⲣ ⲥ., ⲟⲓ ⲛⲥ.	ⲣ ⲥ., ⲉⲣ ⲥ., ⲟⲓ ⲛⲥ.	ⲣ ⲥ., ⲉⲣ ⲥ., ⲟⲓ ⲛⲥ.	ⲣ ⲥ., ⲉⲣ ⲥ., ⲟⲓ ⲛⲥ.	ⲣ ⲥ., ⲉⲣ ⲥ., ⲟⲓ ⲛⲥ.	ⲣ ⲥ., ⲉⲣ ⲥ., ⲟⲓ ⲛⲥ.	ⲣ ⲥ., ⲉⲣ ⲥ., ⲟⲓ ⲛⲥ.	ⲣ ⲥ., ⲉⲣ ⲥ., ⲟⲓ ⲛⲥ.	ⲣ ⲥ., ⲉⲣ ⲥ., ⲟⲓ ⲛⲥ.	ⲣ ⲥ., ⲉⲣ ⲥ., ⲟⲓ ⲛⲥ.	0
1943	1483	0	(S) salpsht (B) sbok psht	0	dock-tailed /$gk: [[kolobokerkos]]$/	dock-tailed /$gk: [[kolobokerkos]]$/	kolobokerkos	359a	1	2010-02-16	2010-02-16	vagrant	vagrant	https://pishoyg.github.io/crum/1943.html	"(S) ⲥⲁⲗⲡⲥⲏⲧ
(B) ⲥⲃⲟⲕ ⲡⲥⲏⲧ"	"(S) ⲥⲁⲗⲡⲥⲏⲧ
(B) ⲥⲃⲟⲕ ⲡⲥⲏⲧ"	ⲥⲁⲗⲡⲥⲏⲧ, ⲥⲃⲟⲕ ⲡⲥⲏⲧ	"(S) ⲥⲁⲗⲡⲥⲏⲧ
(B) ⲥⲃⲟⲕ ⲡⲥⲏⲧ"	-	κολοβοκερκοσ	dock-tailed [κολοβοκερκοσ]	dock-tailed	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=359a	ⲥⲁⲗⲡⲥⲏⲧ					ⲥⲃⲟⲕ ⲡⲥⲏⲧ					0
1944	1483	0	(S,B) sht (S) seet	0	penis	penis		359a	2	2010-02-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/1944.html	"(S, B) ⲥⲏⲧ
(S) ⲥⲉⲉⲧ"	"(S, B) ⲥⲏⲧ
(S) ⲥⲉⲉⲧ"	ⲥⲏⲧ, ⲥⲉⲉⲧ	"(S, B) ⲥⲏⲧ
(S) ⲥⲉⲉⲧ"	-		penis	penis	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=359a	"ⲥⲏⲧ
ⲥⲉⲉⲧ"					ⲥⲏⲧ					0
8912	1487	0	(S) reFsht	0	spinner (f)	spinner (f)		359a	1	2012-04-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/8912.html	(S) ⲣⲉϥⲥⲏⲧ	(S) ⲣⲉϥⲥⲏⲧ	ⲣⲉϥⲥⲏⲧ	(S) ⲣⲉϥⲥⲏⲧ	-		spinner <i>f</i>	spinner <i>f</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=359a	ⲣⲉϥⲥⲏⲧ										0
1945	1487	0	(S) shte	4	spun (fabric)	spun (fabric)		359a	2	2010-02-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/1945.html	(S) ⲥⲏⲧⲉ	(S) ⲥⲏⲧⲉ	ⲥⲏⲧⲉ	(S) ⲥⲏⲧⲉ (ⲧ)	noun female		spun <i>fabric</i>	spun <i>fabric</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=359a	ⲥⲏⲧⲉ (ⲧ)										0
1946	1488	0	HoF psit	0	(lit) basilisk-snake	(lit) basilisk-snake		359a	1	2010-02-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/1946.html	ϩⲟϥ ⲡⲥⲓⲧ	ϩⲟϥ ⲡⲥⲓⲧ	ϩⲟϥ ⲡⲥⲓⲧ	ϩⲟϥ ⲡⲥⲓⲧ	-		<i>lit</i> basilisk-snake	<i>lit</i> basilisk-snake	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=359a	ϩⲟϥ ⲡⲥⲓⲧ	ϩⲟϥ ⲡⲥⲓⲧ	ϩⲟϥ ⲡⲥⲓⲧ	ϩⲟϥ ⲡⲥⲓⲧ	ϩⲟϥ ⲡⲥⲓⲧ	ϩⲟϥ ⲡⲥⲓⲧ	ϩⲟϥ ⲡⲥⲓⲧ	ϩⲟϥ ⲡⲥⲓⲧ	ϩⲟϥ ⲡⲥⲓⲧ	ϩⲟϥ ⲡⲥⲓⲧ	0
1947	1489	0	ouem s.	0	dung-eating	dung-eating		359a	1	2010-02-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/1947.html	ⲟⲩⲉⲙ ⲥ.	ⲟⲩⲉⲙ ⲥ.	ⲟⲩⲉⲙ ⲥ.	ⲟⲩⲉⲙ ⲥ.	-		dung-eating	dung-eating	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=359a	ⲟⲩⲉⲙ ⲥ.	ⲟⲩⲉⲙ ⲥ.	ⲟⲩⲉⲙ ⲥ.	ⲟⲩⲉⲙ ⲥ.	ⲟⲩⲉⲙ ⲥ.	ⲟⲩⲉⲙ ⲥ.	ⲟⲩⲉⲙ ⲥ.	ⲟⲩⲉⲙ ⲥ.	ⲟⲩⲉⲙ ⲥ.	ⲟⲩⲉⲙ ⲥ.	0
1948	1489	0	r s.	0	make, deposit dung	make, deposit dung		359a	2	2010-02-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/1948.html	ⲣ ⲥ.	ⲣ ⲥ.	ⲣ ⲥ.	ⲣ ⲥ.	-		make, deposit dung	make, deposit dung	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=359a	ⲣ ⲥ.	ⲣ ⲥ.	ⲣ ⲥ.	ⲣ ⲥ.	ⲣ ⲥ.	ⲣ ⲥ.	ⲣ ⲥ.	ⲣ ⲥ.	ⲣ ⲥ.	ⲣ ⲥ.	0
1953	1490	0	(S,A,sA) ^^	0	(stretch, reach)	(stretch, reach)		360a	1	2010-02-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/1953.html	(S, A, sA) ―	(S, A, sA) ―	―	(S, A, sA) ―	-		<i>stretch, reach</i>	<i>stretch, reach</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=360a	―			―	―						0
8888	1490	1953	^^^ e-	0				360a	2	2012-03-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/8888.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	ⲉ- (c)	ⲉ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=360a	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	1
8889	1490	1953	^^^ ebol,^^^ abal	0	 /$gk: [[ekteinein]]$/	 /$gk: [[ekteinein]]$/	ekteinein	360a	3	2012-03-09	2012-03-09	vagrant	vagrant	https://pishoyg.github.io/crum/8889.html	<i><b>c</b></i> ⲉⲃⲟⲗ, <i><b>c</b></i> ⲁⲃⲁⲗ	<i><b>c</b></i> ⲉⲃⲟⲗ, <i><b>c</b></i> ⲁⲃⲁⲗ	ⲉⲃⲟⲗ, ⲁⲃⲁⲗ (c)	ⲉⲃⲟⲗ, ⲁⲃⲁⲗ (c)	-	εκτεινειν	[εκτεινειν]		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=360a	ⲉⲃⲟⲗ, ⲁⲃⲁⲗ (c)	ⲉⲃⲟⲗ, ⲁⲃⲁⲗ (c)	ⲉⲃⲟⲗ, ⲁⲃⲁⲗ (c)	ⲉⲃⲟⲗ, ⲁⲃⲁⲗ (c)	ⲉⲃⲟⲗ, ⲁⲃⲁⲗ (c)	ⲉⲃⲟⲗ, ⲁⲃⲁⲗ (c)	ⲉⲃⲟⲗ, ⲁⲃⲁⲗ (c)	ⲉⲃⲟⲗ, ⲁⲃⲁⲗ (c)	ⲉⲃⲟⲗ, ⲁⲃⲁⲗ (c)	ⲉⲃⲟⲗ, ⲁⲃⲁⲗ (c)	1
8890	1490	1953	^^^ eHoun	0				360a	4	2012-03-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/8890.html	<i><b>c</b></i> ⲉϩⲟⲩⲛ	<i><b>c</b></i> ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=360a	ⲉϩⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ (c)	1
8891	1490	1953	^^^ eHrai	0				360a	5	2012-03-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/8891.html	<i><b>c</b></i> ⲉϩⲣⲁⲓ	<i><b>c</b></i> ⲉϩⲣⲁⲓ	ⲉϩⲣⲁⲓ (c)	ⲉϩⲣⲁⲓ (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=360a	ⲉϩⲣⲁⲓ (c)	ⲉϩⲣⲁⲓ (c)	ⲉϩⲣⲁⲓ (c)	ⲉϩⲣⲁⲓ (c)	ⲉϩⲣⲁⲓ (c)	ⲉϩⲣⲁⲓ (c)	ⲉϩⲣⲁⲓ (c)	ⲉϩⲣⲁⲓ (c)	ⲉϩⲣⲁⲓ (c)	ⲉϩⲣⲁⲓ (c)	1
1954	1491	0	(S) stwte	4	(same ?)	(same ?)		360a	1	2010-02-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/1954.html	(S) ⲥⲧⲱⲧⲉ	(S) ⲥⲧⲱⲧⲉ	ⲥⲧⲱⲧⲉ	(S) ⲥⲧⲱⲧⲉ (ⲧ)	noun female		<i>same ?</i>	<i>same ?</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=360a	ⲥⲧⲱⲧⲉ (ⲧ)										0
1955	1492	0	SaH ns.	0	flame of fire	flame of fire		360a	1	2010-02-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/1955.html	ϣⲁϩ ⲛⲥ.	ϣⲁϩ ⲛⲥ.	ϣⲁϩ ⲛⲥ.	ϣⲁϩ ⲛⲥ.	-		flame of fire	flame of fire	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=360a	ϣⲁϩ ⲛⲥ.	ϣⲁϩ ⲛⲥ.	ϣⲁϩ ⲛⲥ.	ϣⲁϩ ⲛⲥ.	ϣⲁϩ ⲛⲥ.	ϣⲁϩ ⲛⲥ.	ϣⲁϩ ⲛⲥ.	ϣⲁϩ ⲛⲥ.	ϣⲁϩ ⲛⲥ.	ϣⲁϩ ⲛⲥ.	0
1956	1492	0	(S) ma ns.	0	(oven /*?*/)	(oven /*?*/)		360a	2	2010-02-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/1956.html	(S) ⲙⲁ ⲛⲥ.	(S) ⲙⲁ ⲛⲥ.	ⲙⲁ ⲛⲥ.	(S) ⲙⲁ ⲛⲥ.	-		<i>oven (?)</i>	<i>oven (?)</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=360a	ⲙⲁ ⲛⲥ.										0
1957	1492	0	(S) r s.	0	be fiery	be fiery		360a	3	2010-02-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/1957.html	(S) ⲣ ⲥ.	(S) ⲣ ⲥ.	ⲣ ⲥ.	(S) ⲣ ⲥ.	-		be fiery	be fiery	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=360a	ⲣ ⲥ.										0
1958	1492	0	(B) Hi s.	0	throw fire, set on fire /$gk: [[empurizein]]$/	throw fire, set on fire /$gk: [[empurizein]]$/	empurizein	360a	4	2010-02-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/1958.html	(B) ϩⲓ ⲥ.	(B) ϩⲓ ⲥ.	ϩⲓ ⲥ.	(B) ϩⲓ ⲥ.	-	εμπυριζειν	throw fire, set on fire [εμπυριζειν]	throw fire, set on fire	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=360a						ϩⲓ ⲥ.					0
1959	1493	0	(S,B) satw,sato	4	fan /$gk: [[ripidion]]$/	fan /$gk: [[ripidion]]$/	ripidion	360a	1	2010-02-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/1959.html	(S, B) ⲥⲁⲧⲱ, ⲥⲁⲧⲟ	(S, B) ⲥⲁⲧⲱ, ⲥⲁⲧⲟ	ⲥⲁⲧⲱ, ⲥⲁⲧⲟ	(S, B) ⲥⲁⲧⲱ, ⲥⲁⲧⲟ (ⲧ)	noun female	ριπιδιον	fan [ριπιδιον]	fan	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=360a	ⲥⲁⲧⲱ, ⲥⲁⲧⲟ (ⲧ)					ⲥⲁⲧⲱ, ⲥⲁⲧⲟ (ⲧ)					0
8774	1495	0	n^^	0				362a	1	2010-12-07	1900-01-01	vagrant		https://pishoyg.github.io/crum/8774.html	ⲛ―	ⲛ―	ⲛ―	ⲛ―	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=362a	ⲛ―	ⲛ―	ⲛ―	ⲛ―	ⲛ―	ⲛ―	ⲛ―	ⲛ―	ⲛ―	ⲛ―	0
8775	1495	0	"(S,NH) e^^ *^<a href=ext codex II - The Gospel of Thomas;107;34;12;aFei nse esote auw SeJouwt esote"">Ext</a> ?^*"""	0				362a	2	2010-12-07	2010-12-07	vagrant	vagrant	https://pishoyg.github.io/crum/8775.html	(S, NH) ⲉ― {ext codex II - The Gospel of Thomas; 107; 34; 12; ⲁϥⲉⲓ ⲛⲥⲉ ⲉⲥⲟⲧⲉ ⲁⲩⲱ ϣⲉϫⲟⲩⲱⲧ ⲉⲥⲟⲧⲉ; Ext; ?}	(S, NH) ⲉ―	ⲉ―	(S, NH) ⲉ―	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=362a	ⲉ―									ⲉ―	0
1976	1496	0		99	smell	smell		362b	1	2010-02-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/1976.html					HEADER		smell	smell	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=362b											0
