key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	en-parsed-no-greek-no-html	crum-link	crum-page	crum-column	dialect-S	lemma-S	dialect-Sa	lemma-Sa	dialect-Sf	lemma-Sf	dialect-A	lemma-A	dialect-sA	lemma-sA	dialect-B	lemma-B	dialect-F	lemma-F	dialect-Fb	lemma-Fb	dialect-O	lemma-O	dialect-NH	lemma-NH	inflections-B	depth
8364	2425	0		99	try, test	try, test		775a	1	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8364.html						HEADER		try, test	try, test	try, test	try, test	try, test	try, test	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=775a	775	a																						0
8359	2425	8364		99	With following preposition:	With following preposition:		775b	2	2010-08-14	2010-08-14	vagrant	vagrant	https://pishoyg.github.io/crum/8359.html						HEADER		With following preposition:	With following preposition:	With following preposition:	With following preposition:	With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=775b	775	b																						1
8360	2425	8359	^^^ e-	0	(as obj)	(as obj)		775b	3	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8360.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	-		<i>as obj</i>	as obj	<i>as obj</i>	<i>as obj</i>	<i>as obj</i>	as obj	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=775b	775	b	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ	2
8361	2425	8359	^^^ eJn-	0				775b	4	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8361.html	<i><b>c</b></i> ⲉϫⲛ-	<i><b>c</b></i> ⲉϫⲛ-	c ⲉϫⲛ-	c ⲉϫⲛ-	ⲉϫⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=775b	775	b	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ	2
8362	2425	8359	^^^ mn-	0				775b	5	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8362.html	<i><b>c</b></i> ⲙⲛ-	<i><b>c</b></i> ⲙⲛ-	c ⲙⲛ-	c ⲙⲛ-	ⲙⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=775b	775	b	ⲙⲛ- (c)	ⲙⲛ-	ⲙⲛ- (c)	ⲙⲛ-	ⲙⲛ- (c)	ⲙⲛ-	ⲙⲛ- (c)	ⲙⲛ-	ⲙⲛ- (c)	ⲙⲛ-	ⲙⲛ- (c)	ⲙⲛ-	ⲙⲛ- (c)	ⲙⲛ-	ⲙⲛ- (c)	ⲙⲛ-	ⲙⲛ- (c)	ⲙⲛ-	ⲙⲛ- (c)	ⲙⲛ-	ⲙⲛ	2
8363	2425	8359	^^^ Hn-,^^^ Ken-	0				775b	6	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8363.html	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	c ϩⲛ-, c ϧⲉⲛ-	c ϩⲛ-, c ϧⲉⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=775b	775	b	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ,ϧⲉⲛ	2
8365	2425	0		99	begin	begin		775b	7	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8365.html						HEADER		begin	begin	begin	begin	begin	begin	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=775b	775	b																						0
8366	2425	8365	^^^ e-	0				775b	8	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8366.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=775b	775	b	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ	1
3861	2425	0	(S,B) ^^	3	trial /$gk: [[peirasmos]]$/	trial /$gk: [[peirasmos]]$/	peirasmos	775b	9	2010-03-29	1900-01-01	vagrant		https://pishoyg.github.io/crum/3861.html	(S, B) ―	(S, B) ―	(S, B) ―	(S, B) ―	(S, B) ― (noun)	noun	πειρασμοσ	trial [πειρασμοσ]	trial [πειρασμοσ]	trial	"trial <span style=""opacity:0.7"">[πειρασμοσ]</span>"	"trial <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%80%CE%B5%CE%B9%CF%81%CE%B1%CF%83%CE%BC%CE%BF%CF%83"">πειρασμοσ</a>]</span>"	trial	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=775b	775	b	― (noun)	―									― (noun)	―										0
3862	2425	0	(B) atG.	0	untried, untempted /$gk: [[apeirastos]]$/	untried, untempted /$gk: [[apeirastos]]$/	apeirastos	775b	10	2010-03-29	1900-01-01	vagrant		https://pishoyg.github.io/crum/3862.html	(B) ⲁⲧϭ.	(B) ⲁⲧϭ.	(B) ⲁⲧϭ.	(B) ⲁⲧϭ.	(B) ⲁⲧϭ.	-	απειραστοσ	untried, untempted [απειραστοσ]	untried, untempted [απειραστοσ]	untried, untempted	"untried, untempted <span style=""opacity:0.7"">[απειραστοσ]</span>"	"untried, untempted <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CF%80%CE%B5%CE%B9%CF%81%CE%B1%CF%83%CF%84%CE%BF%CF%83"">απειραστοσ</a>]</span>"	untried, untempted	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=775b	775	b											ⲁⲧϭ.	ⲁⲧϭ.									ⲁⲧϭ	0
3863	2425	0	(S,B) ma nJ.,ma nG.	0	place of trial /$gk: [[peirathrion, gumnasion]]$/	place of trial /$gk: [[peirathrion, gumnasion]]$/	peirathrion, gumnasion	775b	11	2010-03-29	1900-01-01	vagrant		https://pishoyg.github.io/crum/3863.html	(S, B) ⲙⲁ ⲛϫ., ⲙⲁ ⲛϭ.	(S, B) ⲙⲁ ⲛϫ., ⲙⲁ ⲛϭ.	(S, B) ⲙⲁ ⲛϫ., ⲙⲁ ⲛϭ.	(S, B) ⲙⲁ ⲛϫ., ⲙⲁ ⲛϭ.	(S, B) ⲙⲁ ⲛϫ., ⲙⲁ ⲛϭ.	-	πειρατηριον, γυμνασιον	place of trial [πειρατηριον, γυμνασιον]	place of trial [πειρατηριον, γυμνασιον]	place of trial	"place of trial <span style=""opacity:0.7"">[πειρατηριον, γυμνασιον]</span>"	"place of trial <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%80%CE%B5%CE%B9%CF%81%CE%B1%CF%84%CE%B7%CF%81%CE%B9%CE%BF%CE%BD"">πειρατηριον</a>, <a href=""https://logeion.uchicago.edu/%CE%B3%CF%85%CE%BC%CE%BD%CE%B1%CF%83%CE%B9%CE%BF%CE%BD"">γυμνασιον</a>]</span>"	place of trial	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=775b	775	b	ⲙⲁ ⲛϫ., ⲙⲁ ⲛϭ.	ⲙⲁ ⲛϫ.									ⲙⲁ ⲛϫ., ⲙⲁ ⲛϭ.	ⲙⲁ ⲛϫ.									ⲙⲁ	0
3864	2425	0	Jonts,Gonts	3	trial	trial		776a	12	2010-03-29	1900-01-01	vagrant		https://pishoyg.github.io/crum/3864.html	ϫⲟⲛⲧⲥ, ϭⲟⲛⲧⲥ	ϫⲟⲛⲧⲥ, ϭⲟⲛⲧⲥ	ϫⲟⲛⲧⲥ, ϭⲟⲛⲧⲥ	ϫⲟⲛⲧⲥ, ϭⲟⲛⲧⲥ	ϫⲟⲛⲧⲥ, ϭⲟⲛⲧⲥ (noun)	noun		trial	trial	trial	trial	trial	trial	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=776a	776	a	ϫⲟⲛⲧⲥ, ϭⲟⲛⲧⲥ (noun)	ϫⲟⲛⲧⲥ	ϫⲟⲛⲧⲥ, ϭⲟⲛⲧⲥ (noun)	ϫⲟⲛⲧⲥ	ϫⲟⲛⲧⲥ, ϭⲟⲛⲧⲥ (noun)	ϫⲟⲛⲧⲥ	ϫⲟⲛⲧⲥ, ϭⲟⲛⲧⲥ (noun)	ϫⲟⲛⲧⲥ	ϫⲟⲛⲧⲥ, ϭⲟⲛⲧⲥ (noun)	ϫⲟⲛⲧⲥ	ϫⲟⲛⲧⲥ, ϭⲟⲛⲧⲥ (noun)	ϫⲟⲛⲧⲥ	ϫⲟⲛⲧⲥ, ϭⲟⲛⲧⲥ (noun)	ϫⲟⲛⲧⲥ	ϫⲟⲛⲧⲥ, ϭⲟⲛⲧⲥ (noun)	ϫⲟⲛⲧⲥ	ϫⲟⲛⲧⲥ, ϭⲟⲛⲧⲥ (noun)	ϫⲟⲛⲧⲥ	ϫⲟⲛⲧⲥ, ϭⲟⲛⲧⲥ (noun)	ϫⲟⲛⲧⲥ	ϫⲟⲛⲧⲥ,ⲉ̀ϫⲟⲛⲧⲥ,ⲛ̀ϫⲟⲛⲧⲥ,ⲙ̀ϫⲟⲛⲧⲥ,ⲟⲩϫⲟⲛⲧⲥ,ϩⲁⲛϫⲟⲛⲧⲥ,ⲡ̀ϫⲟⲛⲧⲥ,ⲫ̀ϫⲟⲛⲧⲥ,ⲡⲁⲓϫⲟⲛⲧⲥ,ⲡⲁϫⲟⲛⲧⲥ,ⲡⲉⲛϫⲟⲛⲧⲥ,ⲡⲉⲕϫⲟⲛⲧⲥ,ⲡⲉϫⲟⲛⲧⲥ,ⲡⲉⲧⲉⲛϫⲟⲛⲧⲥ,ⲡⲉϥϫⲟⲛⲧⲥ,ⲡⲉⲥϫⲟⲛⲧⲥ,ⲡⲟⲩϫⲟⲛⲧⲥ,ⲧ̀ϫⲟⲛⲧⲥ,ⲑ̀ϫⲟⲛⲧⲥ,ⲧⲁⲓϫⲟⲛⲧⲥ,ⲧⲁϫⲟⲛⲧⲥ,ⲧⲉⲛϫⲟⲛⲧⲥ,ⲧⲉⲕϫⲟⲛⲧⲥ,ⲧⲉϫⲟⲛⲧⲥ,ⲧⲉⲧⲉⲛϫⲟⲛⲧⲥ,ⲧⲉϥϫⲟⲛⲧⲥ,ⲧⲉⲥϫⲟⲛⲧⲥ,ⲧⲟⲩϫⲟⲛⲧⲥ,ⲛⲓϫⲟⲛⲧⲥ,ⲛⲉⲛϫⲟⲛⲧⲥ,ⲛⲁⲓϫⲟⲛⲧⲥ,ⲛⲁϫⲟⲛⲧⲥ,ⲛⲉⲕϫⲟⲛⲧⲥ,ⲛⲉϫⲟⲛⲧⲥ,ⲛⲉⲧⲉⲛϫⲟⲛⲧⲥ,ⲛⲉϥϫⲟⲛⲧⲥ,ⲛⲉⲥϫⲟⲛⲧⲥ,ⲛⲟⲩϫⲟⲛⲧⲥ,ϭⲟⲛⲧⲥ,ⲉ̀ϭⲟⲛⲧⲥ,ⲛ̀ϭⲟⲛⲧⲥ,ⲙ̀ϭⲟⲛⲧⲥ,ⲟⲩϭⲟⲛⲧⲥ,ϩⲁⲛϭⲟⲛⲧⲥ,ⲡ̀ϭⲟⲛⲧⲥ,ⲫ̀ϭⲟⲛⲧⲥ,ⲡⲁⲓϭⲟⲛⲧⲥ,ⲡⲁϭⲟⲛⲧⲥ,ⲡⲉⲛϭⲟⲛⲧⲥ,ⲡⲉⲕϭⲟⲛⲧⲥ,ⲡⲉϭⲟⲛⲧⲥ,ⲡⲉⲧⲉⲛϭⲟⲛⲧⲥ,ⲡⲉϥϭⲟⲛⲧⲥ,ⲡⲉⲥϭⲟⲛⲧⲥ,ⲡⲟⲩϭⲟⲛⲧⲥ,ⲧ̀ϭⲟⲛⲧⲥ,ⲑ̀ϭⲟⲛⲧⲥ,ⲧⲁⲓϭⲟⲛⲧⲥ,ⲧⲁϭⲟⲛⲧⲥ,ⲧⲉⲛϭⲟⲛⲧⲥ,ⲧⲉⲕϭⲟⲛⲧⲥ,ⲧⲉϭⲟⲛⲧⲥ,ⲧⲉⲧⲉⲛϭⲟⲛⲧⲥ,ⲧⲉϥϭⲟⲛⲧⲥ,ⲧⲉⲥϭⲟⲛⲧⲥ,ⲧⲟⲩϭⲟⲛⲧⲥ,ⲛⲓϭⲟⲛⲧⲥ,ⲛⲉⲛϭⲟⲛⲧⲥ,ⲛⲁⲓϭⲟⲛⲧⲥ,ⲛⲁϭⲟⲛⲧⲥ,ⲛⲉⲕϭⲟⲛⲧⲥ,ⲛⲉϭⲟⲛⲧⲥ,ⲛⲉⲧⲉⲛϭⲟⲛⲧⲥ,ⲛⲉϥϭⲟⲛⲧⲥ,ⲛⲉⲥϭⲟⲛⲧⲥ,ⲛⲟⲩϭⲟⲛⲧⲥ	0
3865	2425	0	(S,A) Jnit	3	(with vb [Ji]), try |$ {tr:}  /$gk: [[peirazein]]$/ | (as nn m) /$gk: [[peirasmos, dokimasia]]$/	(with vb [Ji]), try |$ {tr:}  /$gk: [[peirazein]]$/ | (as nn m) /$gk: [[peirasmos, dokimasia]]$/	peirazein, peirasmos, dokimasia	776a	13	2010-03-29	1900-01-01	vagrant		https://pishoyg.github.io/crum/3865.html	(S, A) ϫⲛⲓⲧ	(S, A) ϫⲛⲓⲧ	(S, A) ϫⲛⲓⲧ	(S, A) ϫⲛⲓⲧ	(S, A) ϫⲛⲓⲧ (noun)	noun	πειραζειν, πειρασμοσ, δοκιμασια	"<i>with vb ϫⲓ</i>, try
― <b>tr:</b> [πειραζειν]
<i>as nn m</i> [πειρασμοσ, δοκιμασια]"	"with vb ϫⲓ, try
― tr: [πειραζειν]
as nn m [πειρασμοσ, δοκιμασια]"	"<i>with vb ϫⲓ</i>, try
― <b>tr:</b> 
<i>as nn m</i>"	"<i>with vb ϫⲓ</i>, try
― <b>tr:</b> <span style=""opacity:0.7"">[πειραζειν]</span>
<i>as nn m</i> <span style=""opacity:0.7"">[πειρασμοσ, δοκιμασια]</span>"	"<i>with vb ϫⲓ</i>, try
― <b>tr:</b> <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%80%CE%B5%CE%B9%CF%81%CE%B1%CE%B6%CE%B5%CE%B9%CE%BD"">πειραζειν</a>]</span>
<i>as nn m</i> <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%80%CE%B5%CE%B9%CF%81%CE%B1%CF%83%CE%BC%CE%BF%CF%83"">πειρασμοσ</a>, <a href=""https://logeion.uchicago.edu/%CE%B4%CE%BF%CE%BA%CE%B9%CE%BC%CE%B1%CF%83%CE%B9%CE%B1"">δοκιμασια</a>]</span>"	"with vb ϫⲓ, try
― tr: 
as nn m"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=776a	776	a	ϫⲛⲓⲧ (noun)	ϫⲛⲓⲧ					ϫⲛⲓⲧ (noun)	ϫⲛⲓⲧ														0
8367	2425	3865	^^^ e-	0				776a	14	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8367.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=776a	776	a	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ	1
8368	2425	3865	^^^ nsa-	0				776a	15	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8368.html	<i><b>c</b></i> ⲛⲥⲁ-	<i><b>c</b></i> ⲛⲥⲁ-	c ⲛⲥⲁ-	c ⲛⲥⲁ-	ⲛⲥⲁ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=776a	776	a	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ	1
3866	2425	3865	reFJi J.	0	 /$gk: [[peiraths]]$/	 /$gk: [[peiraths]]$/	peiraths	776a	16	2010-03-29	1900-01-01	vagrant		https://pishoyg.github.io/crum/3866.html	ⲣⲉϥϫⲓ ϫ.	ⲣⲉϥϫⲓ ϫ.	ⲣⲉϥϫⲓ ϫ.	ⲣⲉϥϫⲓ ϫ.	ⲣⲉϥϫⲓ ϫ.	-	πειρατησ	[πειρατησ]	[πειρατησ]		"<span style=""opacity:0.7"">[πειρατησ]</span>"	"<span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%80%CE%B5%CE%B9%CF%81%CE%B1%CF%84%CE%B7%CF%83"">πειρατησ</a>]</span>"		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=776a	776	a	ⲣⲉϥϫⲓ ϫ.	ⲣⲉϥϫⲓ ϫ.	ⲣⲉϥϫⲓ ϫ.	ⲣⲉϥϫⲓ ϫ.	ⲣⲉϥϫⲓ ϫ.	ⲣⲉϥϫⲓ ϫ.	ⲣⲉϥϫⲓ ϫ.	ⲣⲉϥϫⲓ ϫ.	ⲣⲉϥϫⲓ ϫ.	ⲣⲉϥϫⲓ ϫ.	ⲣⲉϥϫⲓ ϫ.	ⲣⲉϥϫⲓ ϫ.	ⲣⲉϥϫⲓ ϫ.	ⲣⲉϥϫⲓ ϫ.	ⲣⲉϥϫⲓ ϫ.	ⲣⲉϥϫⲓ ϫ.	ⲣⲉϥϫⲓ ϫ.	ⲣⲉϥϫⲓ ϫ.	ⲣⲉϥϫⲓ ϫ.	ⲣⲉϥϫⲓ ϫ.	ⲣⲉϥϫⲓ	1
