key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	word-parsed	word-parsed-classify	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
8356	60	0		99	tell, say	tell, say		775a	8	2010-08-14	1900-01-01	vagrant						HEADER		tell, say	tell, say	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=775a											0
8357	60	8356		99	intr :	intr :		775a	9	2010-08-14	1900-01-01	vagrant						HEADER		intr :	intr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=775a											1
8358	60	8357	^^^ e-	0				775a	10	2010-08-14	1900-01-01	vagrant		<i><b>c</b></i> ⲉ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ⲉ-</span></span>"	ⲉ-	"<span class=""word""><span class=""spelling"">ⲉ-</span> <span class=""type"">(c)</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=775a	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	2
432	61	0	(S,B,F) k. nHht	0	faint hearted, impatient person /$gk: [[oligocuxos]]$/	faint hearted, impatient person /$gk: [[oligocuxos]]$/	oligocuxos	93b	1	2010-01-30	2010-01-30	vagrant	vagrant	(S, B, F) ⲕ. ⲛϩⲏⲧ	"<span class=""word S B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B F"">ⲕ. ⲛϩⲏⲧ</span></span>"	ⲕ. ⲛϩⲏⲧ	"<span class=""word S B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B F"">ⲕ. ⲛϩⲏⲧ</span></span>"	-	ολιγοξυχοσ	faint hearted, impatient person [ολιγοξυχοσ]	faint hearted, impatient person	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=93b	ⲕ. ⲛϩⲏⲧ					ⲕ. ⲛϩⲏⲧ	ⲕ. ⲛϩⲏⲧ				0
433	61	0	(S,B,F) r k. nHht	0	 /$gk: [[oligocuxein]]$/	 /$gk: [[oligocuxein]]$/	oligocuxein	93b	2	2010-01-30	2010-01-30	vagrant	vagrant	(S, B, F) ⲣ ⲕ. ⲛϩⲏⲧ	"<span class=""word S B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B F"">ⲣ ⲕ. ⲛϩⲏⲧ</span></span>"	ⲣ ⲕ. ⲛϩⲏⲧ	"<span class=""word S B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B F"">ⲣ ⲕ. ⲛϩⲏⲧ</span></span>"	-	ολιγοξυχειν	[ολιγοξυχειν]		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=93b	ⲣ ⲕ. ⲛϩⲏⲧ					ⲣ ⲕ. ⲛϩⲏⲧ	ⲣ ⲕ. ⲛϩⲏⲧ				0
434	61	0	(S,B,F) mnt k. nHht	4	discouragement /$gk: [[oligocuxia]]$/	discouragement /$gk: [[oligocuxia]]$/	oligocuxia	93b	3	2010-01-30	2010-01-30	vagrant	vagrant	(S, B, F) ⲙⲛⲧ ⲕ. ⲛϩⲏⲧ	"<span class=""word S B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B F"">ⲙⲛⲧ ⲕ. ⲛϩⲏⲧ</span></span>"	ⲙⲛⲧ ⲕ. ⲛϩⲏⲧ	"<span class=""word S B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B F"">ⲙⲛⲧ ⲕ. ⲛϩⲏⲧ</span> <span class=""type S B F"">(ⲧ)</span></span>"	noun female	ολιγοξυχια	discouragement [ολιγοξυχια]	discouragement	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=93b	ⲙⲛⲧ ⲕ. ⲛϩⲏⲧ (ⲧ)					ⲙⲛⲧ ⲕ. ⲛϩⲏⲧ (ⲧ)	ⲙⲛⲧ ⲕ. ⲛϩⲏⲧ (ⲧ)				0
8790	61	0		99		advb		93b	4	2011-01-06	2011-01-06	vagrant	vagrant					HEADER		advb	advb	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=93b											0
8789	61	8790	nouk.	7	a little /$gk: [[mikron, oligon]]$/ |$ (without [n-]) | somewhat, rather	a little /$gk: [[mikron, oligon]]$/ |$ (without [n-]) | somewhat, rather	mikron, oligon	93b	5	2011-01-06	2011-01-06	vagrant	vagrant	ⲛⲟⲩⲕ.	"<span class=""word""><span class=""spelling"">ⲛⲟⲩⲕ.</span></span>"	ⲛⲟⲩⲕ.	"<span class=""word""><span class=""spelling"">ⲛⲟⲩⲕ.</span> <span class=""type"">(adv.)</span></span>"	adverb	μικρον, ολιγον	"a little [μικρον, ολιγον]
― <i>without ⲛ-</i>
somewhat, rather"	"a little 
― <i>without ⲛ-</i>
somewhat, rather"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=93b	ⲛⲟⲩⲕ. (adv.)	ⲛⲟⲩⲕ. (adv.)	ⲛⲟⲩⲕ. (adv.)	ⲛⲟⲩⲕ. (adv.)	ⲛⲟⲩⲕ. (adv.)	ⲛⲟⲩⲕ. (adv.)	ⲛⲟⲩⲕ. (adv.)	ⲛⲟⲩⲕ. (adv.)	ⲛⲟⲩⲕ. (adv.)	ⲛⲟⲩⲕ. (adv.)	1
8791	61	8790	nkek.,kek.	7	yet a little /$gk: [[eti mikron]]$/	yet a little /$gk: [[eti mikron]]$/	eti mikron	93b	6	2011-01-06	2011-01-06	vagrant	vagrant	ⲛⲕⲉⲕ., ⲕⲉⲕ.	"<span class=""word""><span class=""spelling"">ⲛⲕⲉⲕ.</span><span class=""spelling-comma"">, </span><span class=""spelling"">ⲕⲉⲕ.</span></span>"	ⲛⲕⲉⲕ., ⲕⲉⲕ.	"<span class=""word""><span class=""spelling"">ⲛⲕⲉⲕ.</span><span class=""spelling-comma"">, </span><span class=""spelling"">ⲕⲉⲕ.</span> <span class=""type"">(adv.)</span></span>"	adverb	ετι μικρον	yet a little [ετι μικρον]	yet a little	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=93b	ⲛⲕⲉⲕ., ⲕⲉⲕ. (adv.)	ⲛⲕⲉⲕ., ⲕⲉⲕ. (adv.)	ⲛⲕⲉⲕ., ⲕⲉⲕ. (adv.)	ⲛⲕⲉⲕ., ⲕⲉⲕ. (adv.)	ⲛⲕⲉⲕ., ⲕⲉⲕ. (adv.)	ⲛⲕⲉⲕ., ⲕⲉⲕ. (adv.)	ⲛⲕⲉⲕ., ⲕⲉⲕ. (adv.)	ⲛⲕⲉⲕ., ⲕⲉⲕ. (adv.)	ⲛⲕⲉⲕ., ⲕⲉⲕ. (adv.)	ⲛⲕⲉⲕ., ⲕⲉⲕ. (adv.)	1
8792	61	8790	mnnsaouk.,mnnsakek.	7	after a little	after a little		94a	7	2011-01-06	2011-01-06	vagrant	vagrant	ⲙⲛⲛⲥⲁⲟⲩⲕ., ⲙⲛⲛⲥⲁⲕⲉⲕ.	"<span class=""word""><span class=""spelling"">ⲙⲛⲛⲥⲁⲟⲩⲕ.</span><span class=""spelling-comma"">, </span><span class=""spelling"">ⲙⲛⲛⲥⲁⲕⲉⲕ.</span></span>"	ⲙⲛⲛⲥⲁⲟⲩⲕ., ⲙⲛⲛⲥⲁⲕⲉⲕ.	"<span class=""word""><span class=""spelling"">ⲙⲛⲛⲥⲁⲟⲩⲕ.</span><span class=""spelling-comma"">, </span><span class=""spelling"">ⲙⲛⲛⲥⲁⲕⲉⲕ.</span> <span class=""type"">(adv.)</span></span>"	adverb		after a little	after a little	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=94a	ⲙⲛⲛⲥⲁⲟⲩⲕ., ⲙⲛⲛⲥⲁⲕⲉⲕ. (adv.)	ⲙⲛⲛⲥⲁⲟⲩⲕ., ⲙⲛⲛⲥⲁⲕⲉⲕ. (adv.)	ⲙⲛⲛⲥⲁⲟⲩⲕ., ⲙⲛⲛⲥⲁⲕⲉⲕ. (adv.)	ⲙⲛⲛⲥⲁⲟⲩⲕ., ⲙⲛⲛⲥⲁⲕⲉⲕ. (adv.)	ⲙⲛⲛⲥⲁⲟⲩⲕ., ⲙⲛⲛⲥⲁⲕⲉⲕ. (adv.)	ⲙⲛⲛⲥⲁⲟⲩⲕ., ⲙⲛⲛⲥⲁⲕⲉⲕ. (adv.)	ⲙⲛⲛⲥⲁⲟⲩⲕ., ⲙⲛⲛⲥⲁⲕⲉⲕ. (adv.)	ⲙⲛⲛⲥⲁⲟⲩⲕ., ⲙⲛⲛⲥⲁⲕⲉⲕ. (adv.)	ⲙⲛⲛⲥⲁⲟⲩⲕ., ⲙⲛⲛⲥⲁⲕⲉⲕ. (adv.)	ⲙⲛⲛⲥⲁⲟⲩⲕ., ⲙⲛⲛⲥⲁⲕⲉⲕ. (adv.)	1
8793	61	8790	Hanouk.,Kanouk.,Hiqh nouk.	7	a little before	a little before		94a	8	2011-01-06	2011-01-06	vagrant	vagrant	ϩⲁⲛⲟⲩⲕ., ϧⲁⲛⲟⲩⲕ., ϩⲓⲑⲏ ⲛⲟⲩⲕ.	"<span class=""word""><span class=""spelling"">ϩⲁⲛⲟⲩⲕ.</span><span class=""spelling-comma"">, </span><span class=""spelling"">ϧⲁⲛⲟⲩⲕ.</span><span class=""spelling-comma"">, </span><span class=""spelling"">ϩⲓⲑⲏ ⲛⲟⲩⲕ.</span></span>"	ϩⲁⲛⲟⲩⲕ., ϧⲁⲛⲟⲩⲕ., ϩⲓⲑⲏ ⲛⲟⲩⲕ.	"<span class=""word""><span class=""spelling"">ϩⲁⲛⲟⲩⲕ.</span><span class=""spelling-comma"">, </span><span class=""spelling"">ϧⲁⲛⲟⲩⲕ.</span><span class=""spelling-comma"">, </span><span class=""spelling"">ϩⲓⲑⲏ ⲛⲟⲩⲕ.</span> <span class=""type"">(adv.)</span></span>"	adverb		a little before	a little before	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=94a	ϩⲁⲛⲟⲩⲕ., ϧⲁⲛⲟⲩⲕ., ϩⲓⲑⲏ ⲛⲟⲩⲕ. (adv.)	ϩⲁⲛⲟⲩⲕ., ϧⲁⲛⲟⲩⲕ., ϩⲓⲑⲏ ⲛⲟⲩⲕ. (adv.)	ϩⲁⲛⲟⲩⲕ., ϧⲁⲛⲟⲩⲕ., ϩⲓⲑⲏ ⲛⲟⲩⲕ. (adv.)	ϩⲁⲛⲟⲩⲕ., ϧⲁⲛⲟⲩⲕ., ϩⲓⲑⲏ ⲛⲟⲩⲕ. (adv.)	ϩⲁⲛⲟⲩⲕ., ϧⲁⲛⲟⲩⲕ., ϩⲓⲑⲏ ⲛⲟⲩⲕ. (adv.)	ϩⲁⲛⲟⲩⲕ., ϧⲁⲛⲟⲩⲕ., ϩⲓⲑⲏ ⲛⲟⲩⲕ. (adv.)	ϩⲁⲛⲟⲩⲕ., ϧⲁⲛⲟⲩⲕ., ϩⲓⲑⲏ ⲛⲟⲩⲕ. (adv.)	ϩⲁⲛⲟⲩⲕ., ϧⲁⲛⲟⲩⲕ., ϩⲓⲑⲏ ⲛⲟⲩⲕ. (adv.)	ϩⲁⲛⲟⲩⲕ., ϧⲁⲛⲟⲩⲕ., ϩⲓⲑⲏ ⲛⲟⲩⲕ. (adv.)	ϩⲁⲛⲟⲩⲕ., ϧⲁⲛⲟⲩⲕ., ϩⲓⲑⲏ ⲛⲟⲩⲕ. (adv.)	1
8794	61	8790	Satnouk.,Satnkek.	7	(S mostly [para]), almost	(S mostly [para]), almost		94a	9	2011-01-06	2011-01-06	vagrant	vagrant	ϣⲁⲧⲛⲟⲩⲕ., ϣⲁⲧⲛⲕⲉⲕ.	"<span class=""word""><span class=""spelling"">ϣⲁⲧⲛⲟⲩⲕ.</span><span class=""spelling-comma"">, </span><span class=""spelling"">ϣⲁⲧⲛⲕⲉⲕ.</span></span>"	ϣⲁⲧⲛⲟⲩⲕ., ϣⲁⲧⲛⲕⲉⲕ.	"<span class=""word""><span class=""spelling"">ϣⲁⲧⲛⲟⲩⲕ.</span><span class=""spelling-comma"">, </span><span class=""spelling"">ϣⲁⲧⲛⲕⲉⲕ.</span> <span class=""type"">(adv.)</span></span>"	adverb		<i>S mostly ⲡⲁⲣⲁ</i>, almost	<i>S mostly ⲡⲁⲣⲁ</i>, almost	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=94a	ϣⲁⲧⲛⲟⲩⲕ., ϣⲁⲧⲛⲕⲉⲕ. (adv.)	ϣⲁⲧⲛⲟⲩⲕ., ϣⲁⲧⲛⲕⲉⲕ. (adv.)	ϣⲁⲧⲛⲟⲩⲕ., ϣⲁⲧⲛⲕⲉⲕ. (adv.)	ϣⲁⲧⲛⲟⲩⲕ., ϣⲁⲧⲛⲕⲉⲕ. (adv.)	ϣⲁⲧⲛⲟⲩⲕ., ϣⲁⲧⲛⲕⲉⲕ. (adv.)	ϣⲁⲧⲛⲟⲩⲕ., ϣⲁⲧⲛⲕⲉⲕ. (adv.)	ϣⲁⲧⲛⲟⲩⲕ., ϣⲁⲧⲛⲕⲉⲕ. (adv.)	ϣⲁⲧⲛⲟⲩⲕ., ϣⲁⲧⲛⲕⲉⲕ. (adv.)	ϣⲁⲧⲛⲟⲩⲕ., ϣⲁⲧⲛⲕⲉⲕ. (adv.)	ϣⲁⲧⲛⲟⲩⲕ., ϣⲁⲧⲛⲕⲉⲕ. (adv.)	1
8795	61	8790	pros ouk.	7	for a little	for a little		94a	10	2011-01-06	2011-01-06	vagrant	vagrant	ⲡⲣⲟⲥ ⲟⲩⲕ.	"<span class=""word""><span class=""spelling"">ⲡⲣⲟⲥ ⲟⲩⲕ.</span></span>"	ⲡⲣⲟⲥ ⲟⲩⲕ.	"<span class=""word""><span class=""spelling"">ⲡⲣⲟⲥ ⲟⲩⲕ.</span> <span class=""type"">(adv.)</span></span>"	adverb		for a little	for a little	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=94a	ⲡⲣⲟⲥ ⲟⲩⲕ. (adv.)	ⲡⲣⲟⲥ ⲟⲩⲕ. (adv.)	ⲡⲣⲟⲥ ⲟⲩⲕ. (adv.)	ⲡⲣⲟⲥ ⲟⲩⲕ. (adv.)	ⲡⲣⲟⲥ ⲟⲩⲕ. (adv.)	ⲡⲣⲟⲥ ⲟⲩⲕ. (adv.)	ⲡⲣⲟⲥ ⲟⲩⲕ. (adv.)	ⲡⲣⲟⲥ ⲟⲩⲕ. (adv.)	ⲡⲣⲟⲥ ⲟⲩⲕ. (adv.)	ⲡⲣⲟⲥ ⲟⲩⲕ. (adv.)	1
8796	61	8790	kata k.	7	occasionally	occasionally		94a	11	2011-01-06	2011-01-06	vagrant	vagrant	ⲕⲁⲧⲁ ⲕ.	"<span class=""word""><span class=""spelling"">ⲕⲁⲧⲁ ⲕ.</span></span>"	ⲕⲁⲧⲁ ⲕ.	"<span class=""word""><span class=""spelling"">ⲕⲁⲧⲁ ⲕ.</span> <span class=""type"">(adv.)</span></span>"	adverb		occasionally	occasionally	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=94a	ⲕⲁⲧⲁ ⲕ. (adv.)	ⲕⲁⲧⲁ ⲕ. (adv.)	ⲕⲁⲧⲁ ⲕ. (adv.)	ⲕⲁⲧⲁ ⲕ. (adv.)	ⲕⲁⲧⲁ ⲕ. (adv.)	ⲕⲁⲧⲁ ⲕ. (adv.)	ⲕⲁⲧⲁ ⲕ. (adv.)	ⲕⲁⲧⲁ ⲕ. (adv.)	ⲕⲁⲧⲁ ⲕ. (adv.)	ⲕⲁⲧⲁ ⲕ. (adv.)	1
