key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
572	864	571	smot ntk.	0	effigy, imitation of body	effigy, imitation of body		121a	8	2010-01-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/572.html	ⲥⲙⲟⲧ ⲛⲧⲕ.	ⲥⲙⲟⲧ ⲛⲧⲕ.	ⲥⲙⲟⲧ ⲛⲧⲕ.	ⲥⲙⲟⲧ ⲛⲧⲕ.	-		effigy, imitation of body	effigy, imitation of body	effigy, imitation of body	effigy, imitation of body	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=121a	ⲥⲙⲟⲧ ⲛⲧⲕ.	ⲥⲙⲟⲧ ⲛⲧⲕ.	ⲥⲙⲟⲧ ⲛⲧⲕ.	ⲥⲙⲟⲧ ⲛⲧⲕ.	ⲥⲙⲟⲧ ⲛⲧⲕ.	ⲥⲙⲟⲧ ⲛⲧⲕ.	ⲥⲙⲟⲧ ⲛⲧⲕ.	ⲥⲙⲟⲧ ⲛⲧⲕ.	ⲥⲙⲟⲧ ⲛⲧⲕ.	ⲥⲙⲟⲧ ⲛⲧⲕ.	2
573	867	0	(S,A,B,F) ^^	1	whispering /$gk: [[citurismos]]$/	whispering /$gk: [[citurismos]]$/	citurismos	121b	1	2010-01-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/573.html	(S, A, B, F) ―	(S, A, B, F) ―	―	(S, A, B, F) ― (ⲡ)	noun male	ξιτυρισμοσ	whispering [ξιτυρισμοσ]	whispering	"whispering <span style=""opacity:0.7"">[ξιτυρισμοσ]</span>"	"whispering <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BE%CE%B9%CF%84%CF%85%CF%81%CE%B9%CF%83%CE%BC%CE%BF%CF%83"">ξιτυρισμοσ</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=121b	― (ⲡ)			― (ⲡ)		― (ⲡ)	― (ⲡ)				0
574	867	573	(S) reFk. (B) reFx.	0	whisperer /$gk: [[citurisths]]$/	whisperer /$gk: [[citurisths]]$/	citurisths	121b	2	2010-01-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/574.html	"(S) ⲣⲉϥⲕ.
(B) ⲣⲉϥⲭ."	"(S) ⲣⲉϥⲕ.
(B) ⲣⲉϥⲭ."	ⲣⲉϥⲕ., ⲣⲉϥⲭ.	"(S) ⲣⲉϥⲕ.
(B) ⲣⲉϥⲭ."	-	ξιτυριστησ	whisperer [ξιτυριστησ]	whisperer	"whisperer <span style=""opacity:0.7"">[ξιτυριστησ]</span>"	"whisperer <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BE%CE%B9%CF%84%CF%85%CF%81%CE%B9%CF%83%CF%84%CE%B7%CF%83"">ξιτυριστησ</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=121b	ⲣⲉϥⲕ.					ⲣⲉϥⲭ.					1
575	872	0	(B) ^^ ebol	0	build	build		122a	1	2010-01-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/575.html	(B) ― ⲉⲃⲟⲗ	(B) ― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	(B) ― ⲉⲃⲟⲗ	-		build	build	build	build	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=122a						― ⲉⲃⲟⲗ					0
576	872	0	(S,B,F) ^^	1	act of building | thing built | edification, (spiritual) | rule (for edification)	act of building | thing built | edification, (spiritual) | rule (for edification)		122b	2	2010-01-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/576.html	(S, B, F) ―	(S, B, F) ―	―	(S, B, F) ― (ⲡ)	noun male		"act of building
thing built
edification, <i>spiritual</i>
rule <i>for edification</i>"	"act of building
thing built
edification, <i>spiritual</i>
rule <i>for edification</i>"	"act of building
thing built
edification, <i>spiritual</i>
rule <i>for edification</i>"	"act of building
thing built
edification, <i>spiritual</i>
rule <i>for edification</i>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=122b	― (ⲡ)					― (ⲡ)	― (ⲡ)				0
577	872	0	(S,F) ma nk.	0	building place, builder's workshop	building place, builder's workshop		122b	3	2010-01-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/577.html	(S, F) ⲙⲁ ⲛⲕ.	(S, F) ⲙⲁ ⲛⲕ.	ⲙⲁ ⲛⲕ.	(S, F) ⲙⲁ ⲛⲕ.	-		building place, builder's workshop	building place, builder's workshop	building place, builder's workshop	building place, builder's workshop	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=122b	ⲙⲁ ⲛⲕ.						ⲙⲁ ⲛⲕ.				0
578	872	0	(B) metk.	4	building	building		122b	4	2010-01-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/578.html	(B) ⲙⲉⲧⲕ.	(B) ⲙⲉⲧⲕ.	ⲙⲉⲧⲕ.	(B) ⲙⲉⲧⲕ. (ⲧ)	noun female		building	building	building	building	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=122b						ⲙⲉⲧⲕ. (ⲧ)					0
579	872	0	(S) reFk.	1	builder	builder	oikdodomos	122b	5	2010-01-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/579.html	(S) ⲣⲉϥⲕ.	(S) ⲣⲉϥⲕ.	ⲣⲉϥⲕ.	(S) ⲣⲉϥⲕ. (ⲡ)	noun male	οικδοδομοσ	builder	builder	builder	builder	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=122b	ⲣⲉϥⲕ. (ⲡ)										0
580	872	0	(S,B) T k.	0	edify	edify		122b	6	2010-01-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/580.html	(S, B) ϯ ⲕ.	(S, B) ϯ ⲕ.	ϯ ⲕ.	(S, B) ϯ ⲕ.	-		edify	edify	edify	edify	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=122b	ϯ ⲕ.					ϯ ⲕ.					0
581	872	0	(S) Ji k. (B) Gi k.	0	receive edification	receive edification		122b	7	2010-01-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/581.html	"(S) ϫⲓ ⲕ.
(B) ϭⲓ ⲕ."	"(S) ϫⲓ ⲕ.
(B) ϭⲓ ⲕ."	ϫⲓ ⲕ., ϭⲓ ⲕ.	"(S) ϫⲓ ⲕ.
(B) ϭⲓ ⲕ."	-		receive edification	receive edification	receive edification	receive edification	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=122b	ϫⲓ ⲕ.					ϭⲓ ⲕ.					0
582	872	0	(S) Gink. (B) Jink.	1	building, (process, act of)	building, (process, act of)		122b	8	2010-01-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/582.html	"(S) ϭⲓⲛⲕ.
(B) ϫⲓⲛⲕ."	"(S) ϭⲓⲛⲕ.
(B) ϫⲓⲛⲕ."	ϭⲓⲛⲕ., ϫⲓⲛⲕ.	"(S) ϭⲓⲛⲕ. (ⲡ)
(B) ϫⲓⲛⲕ. (ⲡ)"	noun male		building, <i>process, act of</i>	building, <i>process, act of</i>	building, <i>process, act of</i>	building, <i>process, act of</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=122b	ϭⲓⲛⲕ. (ⲡ)					ϫⲓⲛⲕ. (ⲡ)					0
583	872	0	(S,B,F) ekwt (S) *ekote,ekate,ekatou (B) *ekoT	1	builder, mason /$gk: [[oikodomos]]$/	builder, mason /$gk: [[oikodomos]]$/	oikodomos	122b	9	2010-01-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/583.html	"(S, B, F) ⲉⲕⲱⲧ
(S) <i>plural: </i>ⲉⲕⲟⲧⲉ, ⲉⲕⲁⲧⲉ, ⲉⲕⲁⲧⲟⲩ
(B) <i>plural: </i>ⲉⲕⲟϯ"	"(S, B, F) ⲉⲕⲱⲧ
(S) <i>plural: </i>ⲉⲕⲟⲧⲉ, ⲉⲕⲁⲧⲉ, ⲉⲕⲁⲧⲟⲩ
(B) <i>plural: </i>ⲉⲕⲟϯ"	ⲉⲕⲱⲧ, ⲉⲕⲟⲧⲉ, ⲉⲕⲁⲧⲉ, ⲉⲕⲁⲧⲟⲩ (ⲛ), ⲉⲕⲟϯ (ⲛ)	"(S, B, F) ⲉⲕⲱⲧ (ⲡ)
(S) ⲉⲕⲟⲧⲉ, ⲉⲕⲁⲧⲉ, ⲉⲕⲁⲧⲟⲩ (ⲛ)
(B) ⲉⲕⲟϯ (ⲛ)"	noun male	οικοδομοσ	builder, mason [οικοδομοσ]	builder, mason	"builder, mason <span style=""opacity:0.7"">[οικοδομοσ]</span>"	"builder, mason <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BF%CE%B9%CE%BA%CE%BF%CE%B4%CE%BF%CE%BC%CE%BF%CF%83"">οικοδομοσ</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=122b	"ⲉⲕⲱⲧ (ⲡ)
ⲉⲕⲟⲧⲉ, ⲉⲕⲁⲧⲉ, ⲉⲕⲁⲧⲟⲩ (ⲛ)"					"ⲉⲕⲱⲧ (ⲡ)
ⲉⲕⲟϯ (ⲛ)"	ⲉⲕⲱⲧ (ⲡ)				0
584	872	0	(S) sekwt,sikwt	4	potter's place, workshop	potter's place, workshop		123a	10	2010-01-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/584.html	(S) ⲥⲉⲕⲱⲧ, ⲥⲓⲕⲱⲧ	(S) ⲥⲉⲕⲱⲧ, ⲥⲓⲕⲱⲧ	ⲥⲉⲕⲱⲧ, ⲥⲓⲕⲱⲧ	(S) ⲥⲉⲕⲱⲧ, ⲥⲓⲕⲱⲧ (ⲧ)	noun female		potter's place, workshop	potter's place, workshop	potter's place, workshop	potter's place, workshop	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=123a	ⲥⲉⲕⲱⲧ, ⲥⲓⲕⲱⲧ (ⲧ)										0
596	876	0	(S) Gisk. (B) Jesk.	0	(B f), half a [k.] = 1 drachma /$gk: [[draxmh]]$/	(B f), half a [k.] = 1 drachma /$gk: [[draxmh]]$/	draxmh	124a	1	2010-01-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/596.html	"(S) ϭⲓⲥⲕ.
(B) ϫⲉⲥⲕ."	"(S) ϭⲓⲥⲕ.
(B) ϫⲉⲥⲕ."	ϭⲓⲥⲕ., ϫⲉⲥⲕ.	"(S) ϭⲓⲥⲕ.
(B) ϫⲉⲥⲕ."	-	δραχμη	<i>B f</i>, half a ⲕ. = 1 drachma [δραχμη]	<i>B f</i>, half a ⲕ. = 1 drachma	"<i>B f</i>, half a ⲕ. = 1 drachma <span style=""opacity:0.7"">[δραχμη]</span>"	"<i>B f</i>, half a ⲕ. = 1 drachma <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B4%CF%81%CE%B1%CF%87%CE%BC%CE%B7"">δραχμη</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=124a	ϭⲓⲥⲕ.					ϫⲉⲥⲕ.					0
5571	883	0		99	intr :	intr :		129b	1	2010-06-05	1900-01-01	vagrant		https://pishoyg.github.io/crum/5571.html					HEADER		intr :	intr :	intr :	intr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=129b											0
5572	883	5571	k. ebol	0				129b	2	2010-06-05	1900-01-01	vagrant		https://pishoyg.github.io/crum/5572.html	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=129b	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	1
8523	887	0		99	With following preposition or adverb:	With following preposition or adverb:		798b	1	2010-08-15	2010-08-15	vagrant	vagrant	https://pishoyg.github.io/crum/8523.html					HEADER		With following preposition or adverb:	With following preposition or adverb:	With following preposition or adverb:	With following preposition or adverb:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=798b											0
8524	887	8523	^^^ e-	0				798b	2	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8524.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	ⲉ- (c)	ⲉ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=798b	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	1
8525	887	8523	^^^ eJn-	0				798b	3	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8525.html	<i><b>c</b></i> ⲉϫⲛ-	<i><b>c</b></i> ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=798b	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	1
8526	887	8523	^^^ HiJn-	0				798b	4	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8526.html	<i><b>c</b></i> ϩⲓϫⲛ-	<i><b>c</b></i> ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=798b	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	1
8527	887	8523	^^^ Hn-	0				798b	5	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8527.html	<i><b>c</b></i> ϩⲛ-	<i><b>c</b></i> ϩⲛ-	ϩⲛ- (c)	ϩⲛ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=798b	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	1
8528	887	8523	^^^ ebol	0				798b	6	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8528.html	<i><b>c</b></i> ⲉⲃⲟⲗ	<i><b>c</b></i> ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=798b	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	1
3941	887	0	^^	1	beating, gnashing | (as adj), beaten /$gk: [[elatos]]$/ | (hence) refixed, pure	beating, gnashing | (as adj), beaten /$gk: [[elatos]]$/ | (hence) refixed, pure	elasma, brugmos, elatos	798b	7	2010-03-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/3941.html	―	―	―	― (ⲡ)	noun male	ελασμα, βρυγμοσ, ελατοσ	"beating, gnashing
<i>as adj</i>, beaten [ελατοσ]
<i>hence</i> refixed, pure"	"beating, gnashing
<i>as adj</i>, beaten 
<i>hence</i> refixed, pure"	"beating, gnashing
<i>as adj</i>, beaten <span style=""opacity:0.7"">[ελατοσ]</span>
<i>hence</i> refixed, pure"	"beating, gnashing
<i>as adj</i>, beaten <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B5%CE%BB%CE%B1%CF%84%CE%BF%CF%83"">ελατοσ</a>]</span>
<i>hence</i> refixed, pure"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=798b	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	0
