key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	word-parsed	word-parsed-classify	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
6200	1422	6190	^^^ oube-	0	appeal against	appeal against		337a	11	2010-07-12	1900-01-01	vagrant		<i><b>c</b></i> ⲟⲩⲃⲉ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ⲟⲩⲃⲉ-</span></span>"	ⲟⲩⲃⲉ-	"<span class=""word""><span class=""spelling"">ⲟⲩⲃⲉ-</span> <span class=""type"">(c)</span></span>"	-		appeal against	appeal against	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=337a	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ- (c)	1
1802	1422	0	(S,B) ^^	1	petition, accusation /$gk: [[enteujis]]$/	petition, accusation /$gk: [[enteujis]]$/	enteujis	337a	12	2010-02-13	1900-01-01	vagrant		(S, B) ―	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">―</span></span>"	―	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">―</span> <span class=""type S B"">(ⲡ)</span></span>"	noun male	εντευξισ	petition, accusation [εντευξισ]	petition, accusation	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=337a	― (ⲡ)					― (ⲡ)					0
1803	1422	0	(S,A) ansmme	3	ordinance /$gk: [[qesmos]]$/	ordinance /$gk: [[qesmos]]$/	qesmos	337a	13	2010-02-13	1900-01-01	vagrant		(S, A) ⲁⲛⲥⲙⲙⲉ	"<span class=""word S A""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A"">ⲁⲛⲥⲙⲙⲉ</span></span>"	ⲁⲛⲥⲙⲙⲉ	"<span class=""word S A""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A"">ⲁⲛⲥⲙⲙⲉ</span> <span class=""type S A"">(noun)</span></span>"	noun	θεσμοσ	ordinance [θεσμοσ]	ordinance	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=337a	ⲁⲛⲥⲙⲙⲉ (noun)			ⲁⲛⲥⲙⲙⲉ (noun)							0
1804	1422	0	(B) reFs.	0	advocate, accuser	advocate, accuser		337a	14	2010-02-13	1900-01-01	vagrant		(B) ⲣⲉϥⲥ.	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲣⲉϥⲥ.</span></span>"	ⲣⲉϥⲥ.	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲣⲉϥⲥ.</span></span>"	-		advocate, accuser	advocate, accuser	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=337a						ⲣⲉϥⲥ.					0
1805	1422	0	(S) Gins.	0	accusation	accusation		337a	15	2010-02-13	1900-01-01	vagrant		(S) ϭⲓⲛⲥ.	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲓⲛⲥ.</span></span>"	ϭⲓⲛⲥ.	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲓⲛⲥ.</span></span>"	-		accusation	accusation	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=337a	ϭⲓⲛⲥ.										0
6203	1427	0		99	With following preposition:	With following preposition:		339b	1	2010-07-12	2013-05-05	vagrant	vagrant					HEADER		With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=339b											0
6204	1427	6203	^^^ e-	0	look at, consider	look at, consider		339b	2	2010-07-12	1900-01-01	vagrant		<i><b>c</b></i> ⲉ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ⲉ-</span></span>"	ⲉ-	"<span class=""word""><span class=""spelling"">ⲉ-</span> <span class=""type"">(c)</span></span>"	-		look at, consider	look at, consider	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=339b	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	1
6205	1427	6203	(S,B) ^^^ eJn-	0	look upon, at	look upon, at		340a	3	2010-07-12	1900-01-01	vagrant		(S, B) <i><b>c</b></i> ⲉϫⲛ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B""><i><b>c</b></i> ⲉϫⲛ-</span></span>"	ⲉϫⲛ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">ⲉϫⲛ-</span> <span class=""type S B"">(c)</span></span>"	-		look upon, at	look upon, at	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=340a	ⲉϫⲛ- (c)					ⲉϫⲛ- (c)					1
6206	1427	6203	(S,B) ^^^ eKrhi eJn-	0				340a	4	2010-07-12	1900-01-01	vagrant		(S, B) <i><b>c</b></i> ⲉϧⲣⲏⲓ ⲉϫⲛ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B""><i><b>c</b></i> ⲉϧⲣⲏⲓ ⲉϫⲛ-</span></span>"	ⲉϧⲣⲏⲓ ⲉϫⲛ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">ⲉϧⲣⲏⲓ ⲉϫⲛ-</span> <span class=""type S B"">(c)</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=340a	ⲉϧⲣⲏⲓ ⲉϫⲛ- (c)					ⲉϧⲣⲏⲓ ⲉϫⲛ- (c)					1
6207	1427	6203	(B,F) ^^^ nsa-	0	look after, at	look after, at		340a	5	2010-07-12	1900-01-01	vagrant		(B, F) <i><b>c</b></i> ⲛⲥⲁ-	"<span class=""word B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B F""><i><b>c</b></i> ⲛⲥⲁ-</span></span>"	ⲛⲥⲁ-	"<span class=""word B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B F"">ⲛⲥⲁ-</span> <span class=""type B F"">(c)</span></span>"	-		look after, at	look after, at	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=340a						ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)				1
6208	1427	6203	^^^ KaJen-	0	look toward	look toward		340a	6	2010-07-12	1900-01-01	vagrant		<i><b>c</b></i> ϧⲁϫⲉⲛ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ϧⲁϫⲉⲛ-</span></span>"	ϧⲁϫⲉⲛ-	"<span class=""word""><span class=""spelling"">ϧⲁϫⲉⲛ-</span> <span class=""type"">(c)</span></span>"	-		look toward	look toward	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=340a	ϧⲁϫⲉⲛ- (c)	ϧⲁϫⲉⲛ- (c)	ϧⲁϫⲉⲛ- (c)	ϧⲁϫⲉⲛ- (c)	ϧⲁϫⲉⲛ- (c)	ϧⲁϫⲉⲛ- (c)	ϧⲁϫⲉⲛ- (c)	ϧⲁϫⲉⲛ- (c)	ϧⲁϫⲉⲛ- (c)	ϧⲁϫⲉⲛ- (c)	1
6209	1427	6203	(F) ^^^ HatHh	0	(meaning sim)	(meaning sim)		340a	7	2010-07-12	1900-01-01	vagrant		(F) <i><b>c</b></i> ϩⲁⲧϩⲏ	"<span class=""word F""><span class=""dialect-parenthesis"">(</span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling F""><i><b>c</b></i> ϩⲁⲧϩⲏ</span></span>"	ϩⲁⲧϩⲏ	"<span class=""word F""><span class=""dialect-parenthesis"">(</span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling F"">ϩⲁⲧϩⲏ</span> <span class=""type F"">(c)</span></span>"	-		<i>meaning sim</i>	<i>meaning sim</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=340a							ϩⲁⲧϩⲏ (c)				1
6210	1427	6203	(Sf) ^^^ Hiqe	0	look in front	look in front		340a	8	2010-07-12	1900-01-01	vagrant		(Sf) <i><b>c</b></i> ϩⲓⲑⲉ	"<span class=""word Sf""><span class=""dialect-parenthesis"">(</span><span class=""dialect Sf"">Sf</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling Sf""><i><b>c</b></i> ϩⲓⲑⲉ</span></span>"	ϩⲓⲑⲉ	"<span class=""word Sf""><span class=""dialect-parenthesis"">(</span><span class=""dialect Sf"">Sf</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling Sf"">ϩⲓⲑⲉ</span> <span class=""type Sf"">(c)</span></span>"	-		look in front	look in front	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=340a			ϩⲓⲑⲉ (c)								1
6211	1427	0		99	With following adverb:	With following adverb:		340a	9	2010-07-12	1900-01-01	vagrant						HEADER		With following adverb:	With following adverb:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=340a											0
6212	1427	6211	(B,F) ^^^ ebol	0	look forth, expect	look forth, expect		340a	10	2010-07-12	1900-01-01	vagrant		(B, F) <i><b>c</b></i> ⲉⲃⲟⲗ	"<span class=""word B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B F""><i><b>c</b></i> ⲉⲃⲟⲗ</span></span>"	ⲉⲃⲟⲗ	"<span class=""word B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B F"">ⲉⲃⲟⲗ</span> <span class=""type B F"">(c)</span></span>"	-		look forth, expect	look forth, expect	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=340a						ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)				1
6213	1427	6212	^^^ *^[ebol]^* Ken-	0	look forth from	look forth from		340a	11	2010-07-12	1900-01-01	vagrant		<i><b>c</b></i> {ⲉⲃⲟⲗ} ϧⲉⲛ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> {ⲉⲃⲟⲗ} ϧⲉⲛ-</span></span>"	{ⲉⲃⲟⲗ} ϧⲉⲛ-	"<span class=""word""><span class=""spelling"">{ⲉⲃⲟⲗ} ϧⲉⲛ-</span> <span class=""type"">(c)</span></span>"	-		look forth from	look forth from	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=340a	{ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	{ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	{ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	{ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	{ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	{ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	{ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	{ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	{ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	{ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	2
6214	1427	6212	^^^ *^[ebol]^* Ha-	0	beware of	beware of		340a	12	2010-07-12	1900-01-01	vagrant		<i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲁ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲁ-</span></span>"	{ⲉⲃⲟⲗ} ϩⲁ-	"<span class=""word""><span class=""spelling"">{ⲉⲃⲟⲗ} ϩⲁ-</span> <span class=""type"">(c)</span></span>"	-		beware of	beware of	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=340a	{ⲉⲃⲟⲗ} ϩⲁ- (c)	{ⲉⲃⲟⲗ} ϩⲁ- (c)	{ⲉⲃⲟⲗ} ϩⲁ- (c)	{ⲉⲃⲟⲗ} ϩⲁ- (c)	{ⲉⲃⲟⲗ} ϩⲁ- (c)	{ⲉⲃⲟⲗ} ϩⲁ- (c)	{ⲉⲃⲟⲗ} ϩⲁ- (c)	{ⲉⲃⲟⲗ} ϩⲁ- (c)	{ⲉⲃⲟⲗ} ϩⲁ- (c)	{ⲉⲃⲟⲗ} ϩⲁ- (c)	2
6215	1427	6212	(F) ^^^ *^[ebol]^* HiJn-	0	look forth upon	look forth upon		340a	13	2010-07-12	1900-01-01	vagrant		(F) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲓϫⲛ-	"<span class=""word F""><span class=""dialect-parenthesis"">(</span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling F""><i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲓϫⲛ-</span></span>"	{ⲉⲃⲟⲗ} ϩⲓϫⲛ-	"<span class=""word F""><span class=""dialect-parenthesis"">(</span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling F"">{ⲉⲃⲟⲗ} ϩⲓϫⲛ-</span> <span class=""type F"">(c)</span></span>"	-		look forth upon	look forth upon	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=340a							{ⲉⲃⲟⲗ} ϩⲓϫⲛ- (c)				2
6216	1427	6211	(F) ^^^ Habal	0				340a	14	2010-07-12	1900-01-01	vagrant		(F) <i><b>c</b></i> ϩⲁⲃⲁⲗ	"<span class=""word F""><span class=""dialect-parenthesis"">(</span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling F""><i><b>c</b></i> ϩⲁⲃⲁⲗ</span></span>"	ϩⲁⲃⲁⲗ	"<span class=""word F""><span class=""dialect-parenthesis"">(</span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling F"">ϩⲁⲃⲁⲗ</span> <span class=""type F"">(c)</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=340a							ϩⲁⲃⲁⲗ (c)				1
6217	1427	6211	^^^ epesht	0	look down	look down		340a	15	2010-07-12	1900-01-01	vagrant		<i><b>c</b></i> ⲉⲡⲉⲥⲏⲧ	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ⲉⲡⲉⲥⲏⲧ</span></span>"	ⲉⲡⲉⲥⲏⲧ	"<span class=""word""><span class=""spelling"">ⲉⲡⲉⲥⲏⲧ</span> <span class=""type"">(c)</span></span>"	-		look down	look down	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=340a	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	1
6218	1427	6211	^^^ epSwi	0	look up	look up		340a	16	2010-07-12	1900-01-01	vagrant		<i><b>c</b></i> ⲉⲡϣⲱⲓ	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ⲉⲡϣⲱⲓ</span></span>"	ⲉⲡϣⲱⲓ	"<span class=""word""><span class=""spelling"">ⲉⲡϣⲱⲓ</span> <span class=""type"">(c)</span></span>"	-		look up	look up	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=340a	ⲉⲡϣⲱⲓ (c)	ⲉⲡϣⲱⲓ (c)	ⲉⲡϣⲱⲓ (c)	ⲉⲡϣⲱⲓ (c)	ⲉⲡϣⲱⲓ (c)	ⲉⲡϣⲱⲓ (c)	ⲉⲡϣⲱⲓ (c)	ⲉⲡϣⲱⲓ (c)	ⲉⲡϣⲱⲓ (c)	ⲉⲡϣⲱⲓ (c)	1
