key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
1231	210	0	(B) kouJi nn.	0	little time	little time		235a	3	2010-02-06	1900-01-01	vagrant		https://pishoyg.github.io/crum/1231.html	(B) ⲕⲟⲩϫⲓ ⲛⲛ.	(B) ⲕⲟⲩϫⲓ ⲛⲛ.	ⲕⲟⲩϫⲓ ⲛⲛ.	(B) ⲕⲟⲩϫⲓ ⲛⲛ.	-		little time	little time	little time	little time	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=235a						ⲕⲟⲩϫⲓ ⲛⲛ.					0
1232	210	0	(S) r n.	0	be time	be time		235b	4	2010-02-06	1900-01-01	vagrant		https://pishoyg.github.io/crum/1232.html	(S) ⲣ ⲛ.	(S) ⲣ ⲛ.	ⲣ ⲛ.	(S) ⲣ ⲛ.	-		be time	be time	be time	be time	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=235b	ⲣ ⲛ.										0
1233	210	0	(S,F) tn. (S) tnnau (B) nqn. (S,F) ntn.	0	when? /$gk: [[pote;]]$/	when? /$gk: [[pote;]]$/	pote;	235b	5	2010-02-06	1900-01-01	vagrant		https://pishoyg.github.io/crum/1233.html	"(S, F) ⲧⲛ.
(S) ⲧⲛⲛⲁⲩ
(B) ⲛⲑⲛ.
(S, F) ⲛⲧⲛ."	"(S, F) ⲧⲛ.
(S) ⲧⲛⲛⲁⲩ
(B) ⲛⲑⲛ.
(S, F) ⲛⲧⲛ."	ⲧⲛ., ⲧⲛⲛⲁⲩ, ⲛⲑⲛ., ⲛⲧⲛ.	"(S, F) ⲧⲛ.
(S) ⲧⲛⲛⲁⲩ
(B) ⲛⲑⲛ.
(S, F) ⲛⲧⲛ."	-	ποτε;	when? [ποτε;]	when?	"when? <span style=""opacity:0.7"">[ποτε;]</span>"	"when? <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%80%CE%BF%CF%84%CE%B5"">ποτε</a>;]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=235b	"ⲧⲛ.
ⲧⲛⲛⲁⲩ
ⲛⲧⲛ."					ⲛⲑⲛ.	"ⲧⲛ.
ⲛⲧⲛ."				0
2592	211	0	(S) Gis ..ou.	0	half-hour /$gk: [[hmiwrion]]$/	half-hour /$gk: [[hmiwrion]]$/	hmiwrion	484b	1	2010-03-02	1900-01-01	vagrant		https://pishoyg.github.io/crum/2592.html	(S) ϭⲓⲥ ⲟⲩ.	(S) ϭⲓⲥ ⲟⲩ.	ϭⲓⲥ ⲟⲩ.	(S) ϭⲓⲥ ⲟⲩ.	-	ημιωριον	half-hour [ημιωριον]	half-hour	"half-hour <span style=""opacity:0.7"">[ημιωριον]</span>"	"half-hour <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B7%CE%BC%CE%B9%CF%89%CF%81%CE%B9%CE%BF%CE%BD"">ημιωριον</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=484b	ϭⲓⲥ ⲟⲩ.										0
2593	211	0	(S,F) nte..ou.,nteunou (sA) nt..ou. (B) nT..ou.	0	on the instant, forthwith /$gk: [[paraxrhma, parautika, euqews]]$/	on the instant, forthwith /$gk: [[paraxrhma, parautika, euqews]]$/	paraxrhma, parautika, euqews	484b	2	2010-03-02	2010-04-02	vagrant	vagrant	https://pishoyg.github.io/crum/2593.html	"(S, F) ⲛⲧⲉⲟⲩ., ⲛⲧⲉⲩⲛⲟⲩ
(sA) ⲛⲧⲟⲩ.
(B) ⲛϯⲟⲩ."	"(S, F) ⲛⲧⲉⲟⲩ., ⲛⲧⲉⲩⲛⲟⲩ
(sA) ⲛⲧⲟⲩ.
(B) ⲛϯⲟⲩ."	ⲛⲧⲉⲟⲩ., ⲛⲧⲉⲩⲛⲟⲩ, ⲛⲧⲟⲩ., ⲛϯⲟⲩ.	"(S, F) ⲛⲧⲉⲟⲩ., ⲛⲧⲉⲩⲛⲟⲩ
(sA) ⲛⲧⲟⲩ.
(B) ⲛϯⲟⲩ."	-	παραχρημα, παραυτικα, ευθεωσ	on the instant, forthwith [παραχρημα, παραυτικα, ευθεωσ]	on the instant, forthwith	"on the instant, forthwith <span style=""opacity:0.7"">[παραχρημα, παραυτικα, ευθεωσ]</span>"	"on the instant, forthwith <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%80%CE%B1%CF%81%CE%B1%CF%87%CF%81%CE%B7%CE%BC%CE%B1"">παραχρημα</a>, <a href=""https://logeion.uchicago.edu/%CF%80%CE%B1%CF%81%CE%B1%CF%85%CF%84%CE%B9%CE%BA%CE%B1"">παραυτικα</a>, <a href=""https://logeion.uchicago.edu/%CE%B5%CF%85%CE%B8%CE%B5%CF%89%CF%83"">ευθεωσ</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=484b	ⲛⲧⲉⲟⲩ., ⲛⲧⲉⲩⲛⲟⲩ				ⲛⲧⲟⲩ.	ⲛϯⲟⲩ.	ⲛⲧⲉⲟⲩ., ⲛⲧⲉⲩⲛⲟⲩ				0
2594	211	0	(S) Hnte..ou.,Hnteunou (A) Qnt..ou. (sA) Hnt..ou. (B) KenT..ou. (O) exenti..ou.	0	(as last)	(as last)		484b	3	2010-03-02	2010-04-02	vagrant	vagrant	https://pishoyg.github.io/crum/2594.html	"(S) ϩⲛⲧⲉⲟⲩ., ϩⲛⲧⲉⲩⲛⲟⲩ
(A) ⳉⲛⲧⲟⲩ.
(sA) ϩⲛⲧⲟⲩ.
(B) ϧⲉⲛϯⲟⲩ.
(O) ⲉⲭⲉⲛⲧⲓⲟⲩ."	"(S) ϩⲛⲧⲉⲟⲩ., ϩⲛⲧⲉⲩⲛⲟⲩ
(A) ⳉⲛⲧⲟⲩ.
(sA) ϩⲛⲧⲟⲩ.
(B) ϧⲉⲛϯⲟⲩ.
(O) ⲉⲭⲉⲛⲧⲓⲟⲩ."	ϩⲛⲧⲉⲟⲩ., ϩⲛⲧⲉⲩⲛⲟⲩ, ⳉⲛⲧⲟⲩ., ϩⲛⲧⲟⲩ., ϧⲉⲛϯⲟⲩ., ⲉⲭⲉⲛⲧⲓⲟⲩ.	"(S) ϩⲛⲧⲉⲟⲩ., ϩⲛⲧⲉⲩⲛⲟⲩ
(A) ⳉⲛⲧⲟⲩ.
(sA) ϩⲛⲧⲟⲩ.
(B) ϧⲉⲛϯⲟⲩ.
(O) ⲉⲭⲉⲛⲧⲓⲟⲩ."	-		<i>as last</i>	<i>as last</i>	<i>as last</i>	<i>as last</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=484b	ϩⲛⲧⲉⲟⲩ., ϩⲛⲧⲉⲩⲛⲟⲩ			ⳉⲛⲧⲟⲩ.	ϩⲛⲧⲟⲩ.	ϧⲉⲛϯⲟⲩ.			ⲉⲭⲉⲛⲧⲓⲟⲩ.		0
2595	211	0	(S) pros te..ou. (A) pros t..ou. (B) pros ou..ou.	0	for an hour	for an hour		484b	4	2010-03-02	1900-01-01	vagrant		https://pishoyg.github.io/crum/2595.html	"(S) ⲡⲣⲟⲥ ⲧⲉⲟⲩ.
(A) ⲡⲣⲟⲥ ⲧⲟⲩ.
(B) ⲡⲣⲟⲥ ⲟⲩⲟⲩ."	"(S) ⲡⲣⲟⲥ ⲧⲉⲟⲩ.
(A) ⲡⲣⲟⲥ ⲧⲟⲩ.
(B) ⲡⲣⲟⲥ ⲟⲩⲟⲩ."	ⲡⲣⲟⲥ ⲧⲉⲟⲩ., ⲡⲣⲟⲥ ⲧⲟⲩ., ⲡⲣⲟⲥ ⲟⲩⲟⲩ.	"(S) ⲡⲣⲟⲥ ⲧⲉⲟⲩ.
(A) ⲡⲣⲟⲥ ⲧⲟⲩ.
(B) ⲡⲣⲟⲥ ⲟⲩⲟⲩ."	-		for an hour	for an hour	for an hour	for an hour	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=484b	ⲡⲣⲟⲥ ⲧⲉⲟⲩ.			ⲡⲣⲟⲥ ⲧⲟⲩ.		ⲡⲣⲟⲥ ⲟⲩⲟⲩ.					0
2596	211	0	(S,sA) reFka ..ou. (B) reFxa ..ou.	0	astrologer, caster of horoscopes /$gk: [[astrologos]]$/	astrologer, caster of horoscopes /$gk: [[astrologos]]$/	astrologos	485a	5	2010-03-02	1900-01-01	vagrant		https://pishoyg.github.io/crum/2596.html	"(S, sA) ⲣⲉϥⲕⲁ ⲟⲩ.
(B) ⲣⲉϥⲭⲁ ⲟⲩ."	"(S, sA) ⲣⲉϥⲕⲁ ⲟⲩ.
(B) ⲣⲉϥⲭⲁ ⲟⲩ."	ⲣⲉϥⲕⲁ ⲟⲩ., ⲣⲉϥⲭⲁ ⲟⲩ.	"(S, sA) ⲣⲉϥⲕⲁ ⲟⲩ.
(B) ⲣⲉϥⲭⲁ ⲟⲩ."	-	αστρολογοσ	astrologer, caster of horoscopes [αστρολογοσ]	astrologer, caster of horoscopes	"astrologer, caster of horoscopes <span style=""opacity:0.7"">[αστρολογοσ]</span>"	"astrologer, caster of horoscopes <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CF%83%CF%84%CF%81%CE%BF%CE%BB%CE%BF%CE%B3%CE%BF%CF%83"">αστρολογοσ</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=485a	ⲣⲉϥⲕⲁ ⲟⲩ.				ⲣⲉϥⲕⲁ ⲟⲩ.	ⲣⲉϥⲭⲁ ⲟⲩ.					0
2597	211	2596	mntr.,metr.	0	diviner's art	diviner's art		485a	6	2010-03-02	1900-01-01	vagrant		https://pishoyg.github.io/crum/2597.html	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	-		diviner's art	diviner's art	diviner's art	diviner's art	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=485a	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	1
2598	211	0	(S,F) tenou (S,A,sA,B,F) Tnou	0	now /$gk: [[nun]]$/	now /$gk: [[nun]]$/	nun	485a	7	2010-03-02	1900-01-01	vagrant		https://pishoyg.github.io/crum/2598.html	"(S, F) ⲧⲉⲛⲟⲩ
(S, A, sA, B, F) ϯⲛⲟⲩ"	"(S, F) ⲧⲉⲛⲟⲩ
(S, A, sA, B, F) ϯⲛⲟⲩ"	ⲧⲉⲛⲟⲩ, ϯⲛⲟⲩ	"(S, F) ⲧⲉⲛⲟⲩ
(S, A, sA, B, F) ϯⲛⲟⲩ"	-	νυν	now [νυν]	now	"now <span style=""opacity:0.7"">[νυν]</span>"	"now <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BD%CF%85%CE%BD"">νυν</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=485a	"ⲧⲉⲛⲟⲩ
ϯⲛⲟⲩ"			ϯⲛⲟⲩ	ϯⲛⲟⲩ	ϯⲛⲟⲩ	"ⲧⲉⲛⲟⲩ
ϯⲛⲟⲩ"				0
2599	211	2598	(S,A,sA,F) t. Ge,T. Ge	0	so now /$gk: [[kai nun, nun oun]]$/	so now /$gk: [[kai nun, nun oun]]$/	kai nun, nun oun	485a	8	2010-03-02	1900-01-01	vagrant		https://pishoyg.github.io/crum/2599.html	(S, A, sA, F) ⲧ. ϭⲉ, ϯ. ϭⲉ	(S, A, sA, F) ⲧ. ϭⲉ, ϯ. ϭⲉ	ⲧ. ϭⲉ, ϯ. ϭⲉ	(S, A, sA, F) ⲧ. ϭⲉ, ϯ. ϭⲉ	-	και νυν, νυν ουν	so now [και νυν, νυν ουν]	so now	"so now <span style=""opacity:0.7"">[και νυν, νυν ουν]</span>"	"so now <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BA%CE%B1%CE%B9"">και</a> <a href=""https://logeion.uchicago.edu/%CE%BD%CF%85%CE%BD"">νυν</a>, <a href=""https://logeion.uchicago.edu/%CE%BD%CF%85%CE%BD"">νυν</a> <a href=""https://logeion.uchicago.edu/%CE%BF%CF%85%CE%BD"">ουν</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=485a	ⲧ. ϭⲉ, ϯ. ϭⲉ			ⲧ. ϭⲉ, ϯ. ϭⲉ	ⲧ. ϭⲉ, ϯ. ϭⲉ		ⲧ. ϭⲉ, ϯ. ϭⲉ				1
2600	211	2598	(S) et.,nt.	0	(as [t.])	(as [t.])		485a	9	2010-03-02	1900-01-01	vagrant		https://pishoyg.github.io/crum/2600.html	(S) ⲉⲧ., ⲛⲧ.	(S) ⲉⲧ., ⲛⲧ.	ⲉⲧ., ⲛⲧ.	(S) ⲉⲧ., ⲛⲧ.	-		<i>as ⲧ.</i>	<i>as ⲧ.</i>	<i>as ⲧ.</i>	<i>as ⲧ.</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=485a	ⲉⲧ., ⲛⲧ.										1
2601	211	2598	(S,F) Sat., (B) SaT.	0	till now, at present /$gk: [[axri nun]]$/	till now, at present /$gk: [[axri nun]]$/	axri nun	485a	10	2010-03-02	1900-01-01	vagrant		https://pishoyg.github.io/crum/2601.html	"(S, F) ϣⲁⲧ., 
(B) ϣⲁϯ."	"(S, F) ϣⲁⲧ., 
(B) ϣⲁϯ."	ϣⲁⲧ., , ϣⲁϯ.	"(S, F) ϣⲁⲧ., 
(B) ϣⲁϯ."	-	αχρι νυν	till now, at present [αχρι νυν]	till now, at present	"till now, at present <span style=""opacity:0.7"">[αχρι νυν]</span>"	"till now, at present <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CF%87%CF%81%CE%B9"">αχρι</a> <a href=""https://logeion.uchicago.edu/%CE%BD%CF%85%CE%BD"">νυν</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=485a	ϣⲁⲧ., 					ϣⲁϯ.	ϣⲁⲧ., 				1
2602	211	2598	(S) Jint.,nJint. (A) Jnt. (sA) JnnT. (B) isJenT.	0	from now /$gk: [[hdh, eti]]$/	from now /$gk: [[hdh, eti]]$/	hdh, eti	485a	11	2010-03-02	1900-01-01	vagrant		https://pishoyg.github.io/crum/2602.html	"(S) ϫⲓⲛⲧ., ⲛϫⲓⲛⲧ.
(A) ϫⲛⲧ.
(sA) ϫⲛⲛϯ.
(B) ⲓⲥϫⲉⲛϯ."	"(S) ϫⲓⲛⲧ., ⲛϫⲓⲛⲧ.
(A) ϫⲛⲧ.
(sA) ϫⲛⲛϯ.
(B) ⲓⲥϫⲉⲛϯ."	ϫⲓⲛⲧ., ⲛϫⲓⲛⲧ., ϫⲛⲧ., ϫⲛⲛϯ., ⲓⲥϫⲉⲛϯ.	"(S) ϫⲓⲛⲧ., ⲛϫⲓⲛⲧ.
(A) ϫⲛⲧ.
(sA) ϫⲛⲛϯ.
(B) ⲓⲥϫⲉⲛϯ."	-	ηδη, ετι	from now [ηδη, ετι]	from now	"from now <span style=""opacity:0.7"">[ηδη, ετι]</span>"	"from now <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B7%CE%B4%CE%B7"">ηδη</a>, <a href=""https://logeion.uchicago.edu/%CE%B5%CF%84%CE%B9"">ετι</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=485a	ϫⲓⲛⲧ., ⲛϫⲓⲛⲧ.			ϫⲛⲧ.	ϫⲛⲛϯ.	ⲓⲥϫⲉⲛϯ.					1
422	212	0	(S) epitn	3	(as nn)	(as nn)		88a	1	2010-01-29	1900-01-01	vagrant		https://pishoyg.github.io/crum/422.html	(S) ⲉⲡⲓⲧⲛ	(S) ⲉⲡⲓⲧⲛ	ⲉⲡⲓⲧⲛ	(S) ⲉⲡⲓⲧⲛ (noun)	noun		<i>as nn</i>	<i>as nn</i>	<i>as nn</i>	<i>as nn</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=88a	ⲉⲡⲓⲧⲛ (noun)										0
4265	213	0		99	intr :	intr :		108a	1	2010-04-06	1900-01-01	vagrant		https://pishoyg.github.io/crum/4265.html					HEADER		intr :	intr :	intr :	intr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=108a											0
4266	213	4265		99	With following preposition:	With following preposition:		108b	2	2010-04-06	1900-01-01	vagrant		https://pishoyg.github.io/crum/4266.html					HEADER		With following preposition:	With following preposition:	With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=108b											1
4267	213	4266	(S,B) ^^ e-	0				108b	3	2010-04-06	1900-01-01	vagrant		https://pishoyg.github.io/crum/4267.html	(S, B) ― ⲉ-	(S, B) ― ⲉ-	― ⲉ-	(S, B) ― ⲉ-	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=108b	― ⲉ-					― ⲉ-					2
4268	213	4266	(S,A,B) ^^ Hn-,^^ Ken-	0				108b	4	2010-04-06	1900-01-01	vagrant		https://pishoyg.github.io/crum/4268.html	(S, A, B) ― ϩⲛ-, ― ϧⲉⲛ-	(S, A, B) ― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	(S, A, B) ― ϩⲛ-, ― ϧⲉⲛ-	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=108b	― ϩⲛ-, ― ϧⲉⲛ-			― ϩⲛ-, ― ϧⲉⲛ-		― ϩⲛ-, ― ϧⲉⲛ-					2
4269	213	4266	(S) ^^ eJn-	0				108b	5	2010-04-06	1900-01-01	vagrant		https://pishoyg.github.io/crum/4269.html	(S) ― ⲉϫⲛ-	(S) ― ⲉϫⲛ-	― ⲉϫⲛ-	(S) ― ⲉϫⲛ-	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=108b	― ⲉϫⲛ-										2
4270	213	4266	(B) ^^ nsa-	0				108b	6	2010-04-06	1900-01-01	vagrant		https://pishoyg.github.io/crum/4270.html	(B) ― ⲛⲥⲁ-	(B) ― ⲛⲥⲁ-	― ⲛⲥⲁ-	(B) ― ⲛⲥⲁ-	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=108b						― ⲛⲥⲁ-					2
4271	213	4266	(S,B) ^^ HiJn-	0				108b	7	2010-04-06	1900-01-01	vagrant		https://pishoyg.github.io/crum/4271.html	(S, B) ― ϩⲓϫⲛ-	(S, B) ― ϩⲓϫⲛ-	― ϩⲓϫⲛ-	(S, B) ― ϩⲓϫⲛ-	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=108b	― ϩⲓϫⲛ-					― ϩⲓϫⲛ-					2
