key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	word-parsed	word-parsed-classify	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
152	28	0	saik nb.	0				31b	10	2010-01-24	2010-01-30	vagrant	vagrant	ⲥⲁⲓⲕ ⲛⲃ.	"<span class=""word""><span class=""spelling"">ⲥⲁⲓⲕ ⲛⲃ.</span></span>"	ⲥⲁⲓⲕ ⲛⲃ.	"<span class=""word""><span class=""spelling"">ⲥⲁⲓⲕ ⲛⲃ.</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=31b	ⲥⲁⲓⲕ ⲛⲃ.	ⲥⲁⲓⲕ ⲛⲃ.	ⲥⲁⲓⲕ ⲛⲃ.	ⲥⲁⲓⲕ ⲛⲃ.	ⲥⲁⲓⲕ ⲛⲃ.	ⲥⲁⲓⲕ ⲛⲃ.	ⲥⲁⲓⲕ ⲛⲃ.	ⲥⲁⲓⲕ ⲛⲃ.	ⲥⲁⲓⲕ ⲛⲃ.	ⲥⲁⲓⲕ ⲛⲃ.	0
153	28	0	T wou nb.	0	 /$gk: [[makarizein]]$/	 /$gk: [[makarizein]]$/	makarizein	31b	11	2010-01-24	2010-01-30	vagrant	vagrant	ϯ ⲱⲟⲩ ⲛⲃ.	"<span class=""word""><span class=""spelling"">ϯ ⲱⲟⲩ ⲛⲃ.</span></span>"	ϯ ⲱⲟⲩ ⲛⲃ.	"<span class=""word""><span class=""spelling"">ϯ ⲱⲟⲩ ⲛⲃ.</span></span>"	-	μακαριζειν	[μακαριζειν]		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=31b	ϯ ⲱⲟⲩ ⲛⲃ.	ϯ ⲱⲟⲩ ⲛⲃ.	ϯ ⲱⲟⲩ ⲛⲃ.	ϯ ⲱⲟⲩ ⲛⲃ.	ϯ ⲱⲟⲩ ⲛⲃ.	ϯ ⲱⲟⲩ ⲛⲃ.	ϯ ⲱⲟⲩ ⲛⲃ.	ϯ ⲱⲟⲩ ⲛⲃ.	ϯ ⲱⲟⲩ ⲛⲃ.	ϯ ⲱⲟⲩ ⲛⲃ.	0
154	28	0	(B) Fai b. epSwi	0	 /$gk: [[airein ofq.]]$/	 /$gk: [[airein ofq.]]$/	airein ofq.	31b	12	2010-01-24	2010-01-30	vagrant	vagrant	(B) ϥⲁⲓ ⲃ. ⲉⲡϣⲱⲓ	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϥⲁⲓ ⲃ. ⲉⲡϣⲱⲓ</span></span>"	ϥⲁⲓ ⲃ. ⲉⲡϣⲱⲓ	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϥⲁⲓ ⲃ. ⲉⲡϣⲱⲓ</span></span>"	-	αιρειν οφθ.	[αιρειν οφθ.]	[αιρειν οφθ.]	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=31b						ϥⲁⲓ ⲃ. ⲉⲡϣⲱⲓ					0
155	28	0	Hi noub.	0	cast a glance	cast a glance		31b	13	2010-01-24	2010-01-30	vagrant	vagrant	ϩⲓ ⲛⲟⲩⲃ.	"<span class=""word""><span class=""spelling"">ϩⲓ ⲛⲟⲩⲃ.</span></span>"	ϩⲓ ⲛⲟⲩⲃ.	"<span class=""word""><span class=""spelling"">ϩⲓ ⲛⲟⲩⲃ.</span></span>"	-		cast a glance	cast a glance	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=31b	ϩⲓ ⲛⲟⲩⲃ.	ϩⲓ ⲛⲟⲩⲃ.	ϩⲓ ⲛⲟⲩⲃ.	ϩⲓ ⲛⲟⲩⲃ.	ϩⲓ ⲛⲟⲩⲃ.	ϩⲓ ⲛⲟⲩⲃ.	ϩⲓ ⲛⲟⲩⲃ.	ϩⲓ ⲛⲟⲩⲃ.	ϩⲓ ⲛⲟⲩⲃ.	ϩⲓ ⲛⲟⲩⲃ.	0
156	28	0	(S) tasb.	0				32a	14	2010-01-24	2010-01-30	vagrant	vagrant	(S) ⲧⲁⲥⲃ.	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲧⲁⲥⲃ.</span></span>"	ⲧⲁⲥⲃ.	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲧⲁⲥⲃ.</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=32a	ⲧⲁⲥⲃ.										0
157	28	0	Jarb.	0				32a	15	2010-01-24	2010-01-30	vagrant	vagrant	ϫⲁⲣⲃ.	"<span class=""word""><span class=""spelling"">ϫⲁⲣⲃ.</span></span>"	ϫⲁⲣⲃ.	"<span class=""word""><span class=""spelling"">ϫⲁⲣⲃ.</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=32a	ϫⲁⲣⲃ.	ϫⲁⲣⲃ.	ϫⲁⲣⲃ.	ϫⲁⲣⲃ.	ϫⲁⲣⲃ.	ϫⲁⲣⲃ.	ϫⲁⲣⲃ.	ϫⲁⲣⲃ.	ϫⲁⲣⲃ.	ϫⲁⲣⲃ.	0
158	28	0	atb.	0	 /$gk: [[anaidhs]]$/	 /$gk: [[anaidhs]]$/	anaidhs	32a	16	2010-01-24	2010-01-30	vagrant	vagrant	ⲁⲧⲃ.	"<span class=""word""><span class=""spelling"">ⲁⲧⲃ.</span></span>"	ⲁⲧⲃ.	"<span class=""word""><span class=""spelling"">ⲁⲧⲃ.</span></span>"	-	αναιδησ	[αναιδησ]		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=32a	ⲁⲧⲃ.	ⲁⲧⲃ.	ⲁⲧⲃ.	ⲁⲧⲃ.	ⲁⲧⲃ.	ⲁⲧⲃ.	ⲁⲧⲃ.	ⲁⲧⲃ.	ⲁⲧⲃ.	ⲁⲧⲃ.	0
159	28	0	etmeH mb.	0	 /$gk: [[poluommatos]]$/	 /$gk: [[poluommatos]]$/	poluommatos	32a	17	2010-01-24	2010-01-30	vagrant	vagrant	ⲉⲧⲙⲉϩ ⲙⲃ.	"<span class=""word""><span class=""spelling"">ⲉⲧⲙⲉϩ ⲙⲃ.</span></span>"	ⲉⲧⲙⲉϩ ⲙⲃ.	"<span class=""word""><span class=""spelling"">ⲉⲧⲙⲉϩ ⲙⲃ.</span></span>"	-	πολυομματοσ	[πολυομματοσ]		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=32a	ⲉⲧⲙⲉϩ ⲙⲃ.	ⲉⲧⲙⲉϩ ⲙⲃ.	ⲉⲧⲙⲉϩ ⲙⲃ.	ⲉⲧⲙⲉϩ ⲙⲃ.	ⲉⲧⲙⲉϩ ⲙⲃ.	ⲉⲧⲙⲉϩ ⲙⲃ.	ⲉⲧⲙⲉϩ ⲙⲃ.	ⲉⲧⲙⲉϩ ⲙⲃ.	ⲉⲧⲙⲉϩ ⲙⲃ.	ⲉⲧⲙⲉϩ ⲙⲃ.	0
1093	29	0	GaJe nm.	0	 /$gk: [[wtotmhtos]]$/	 /$gk: [[wtotmhtos]]$/	wtotmhtos	212b	1	2010-02-05	1900-01-01	vagrant		ϭⲁϫⲉ ⲛⲙ.	"<span class=""word""><span class=""spelling"">ϭⲁϫⲉ ⲛⲙ.</span></span>"	ϭⲁϫⲉ ⲛⲙ.	"<span class=""word""><span class=""spelling"">ϭⲁϫⲉ ⲛⲙ.</span></span>"	-	ωτοτμητοσ	[ωτοτμητοσ]		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=212b	ϭⲁϫⲉ ⲛⲙ.	ϭⲁϫⲉ ⲛⲙ.	ϭⲁϫⲉ ⲛⲙ.	ϭⲁϫⲉ ⲛⲙ.	ϭⲁϫⲉ ⲛⲙ.	ϭⲁϫⲉ ⲛⲙ.	ϭⲁϫⲉ ⲛⲙ.	ϭⲁϫⲉ ⲛⲙ.	ϭⲁϫⲉ ⲛⲙ.	ϭⲁϫⲉ ⲛⲙ.	0
1094	29	0	rike mpm.	0	incline ear	incline ear		212b	2	2010-02-05	1900-01-01	vagrant		ⲣⲓⲕⲉ ⲙⲡⲙ.	"<span class=""word""><span class=""spelling"">ⲣⲓⲕⲉ ⲙⲡⲙ.</span></span>"	ⲣⲓⲕⲉ ⲙⲡⲙ.	"<span class=""word""><span class=""spelling"">ⲣⲓⲕⲉ ⲙⲡⲙ.</span></span>"	-		incline ear	incline ear	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=212b	ⲣⲓⲕⲉ ⲙⲡⲙ.	ⲣⲓⲕⲉ ⲙⲡⲙ.	ⲣⲓⲕⲉ ⲙⲡⲙ.	ⲣⲓⲕⲉ ⲙⲡⲙ.	ⲣⲓⲕⲉ ⲙⲡⲙ.	ⲣⲓⲕⲉ ⲙⲡⲙ.	ⲣⲓⲕⲉ ⲙⲡⲙ.	ⲣⲓⲕⲉ ⲙⲡⲙ.	ⲣⲓⲕⲉ ⲙⲡⲙ.	ⲣⲓⲕⲉ ⲙⲡⲙ.	0
1095	29	0	atm.	0	without handle	without handle		213a	3	2010-02-05	1900-01-01	vagrant		ⲁⲧⲙ.	"<span class=""word""><span class=""spelling"">ⲁⲧⲙ.</span></span>"	ⲁⲧⲙ.	"<span class=""word""><span class=""spelling"">ⲁⲧⲙ.</span></span>"	-		without handle	without handle	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=213a	ⲁⲧⲙ.	ⲁⲧⲙ.	ⲁⲧⲙ.	ⲁⲧⲙ.	ⲁⲧⲙ.	ⲁⲧⲙ.	ⲁⲧⲙ.	ⲁⲧⲙ.	ⲁⲧⲙ.	ⲁⲧⲙ.	0
1096	29	0	^^ nklh	0	cat's ear	cat's ear		213a	4	2010-02-05	2010-02-05	vagrant	vagrant	― ⲛⲕⲗⲏ	"<span class=""word""><span class=""spelling"">― ⲛⲕⲗⲏ</span></span>"	― ⲛⲕⲗⲏ	"<span class=""word""><span class=""spelling"">― ⲛⲕⲗⲏ</span></span>"	-		cat's ear	cat's ear	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=213a	― ⲛⲕⲗⲏ	― ⲛⲕⲗⲏ	― ⲛⲕⲗⲏ	― ⲛⲕⲗⲏ	― ⲛⲕⲗⲏ	― ⲛⲕⲗⲏ	― ⲛⲕⲗⲏ	― ⲛⲕⲗⲏ	― ⲛⲕⲗⲏ	― ⲛⲕⲗⲏ	0
1097	29	0	(S) ^^ mpin	0	mouse's ear, myosotis	mouse's ear, myosotis		213a	5	2010-02-05	1900-01-01	vagrant		(S) ― ⲙⲡⲓⲛ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ⲙⲡⲓⲛ</span></span>"	― ⲙⲡⲓⲛ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ⲙⲡⲓⲛ</span></span>"	-		mouse's ear, myosotis	mouse's ear, myosotis	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=213a	― ⲙⲡⲓⲛ										0
4505	30	0	(S,A,sA,B,F) ^^ ebol	0	(/*oftener [mb.] B*/), see (opp not see, be blind) /$gk: [[blepein, oran]]$/	(/*oftener [mb.] B*/), see (opp not see, be blind) /$gk: [[blepein, oran]]$/	blepein, oran	234a	1	2010-04-07	2010-04-07	vagrant	vagrant	(S, A, sA, B, F) ― ⲉⲃⲟⲗ	"<span class=""word S A sA B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A sA B F"">― ⲉⲃⲟⲗ</span></span>"	― ⲉⲃⲟⲗ	"<span class=""word S A sA B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A sA B F"">― ⲉⲃⲟⲗ</span></span>"	-	βλεπειν, οραν	<i>(oftener ⲙⲃ. B)</i>, see <i>opp not see, be blind</i> [βλεπειν, οραν]	<i>(oftener ⲙⲃ. B)</i>, see <i>opp not see, be blind</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=234a	― ⲉⲃⲟⲗ			― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ				0
4506	30	4505	(S) reFn. *^[ebol]^*	0	seer	seer		234a	2	2010-04-07	2010-04-07	vagrant	vagrant	(S) ⲣⲉϥⲛ. {ⲉⲃⲟⲗ}	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲣⲉϥⲛ. {ⲉⲃⲟⲗ}</span></span>"	ⲣⲉϥⲛ. {ⲉⲃⲟⲗ}	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲣⲉϥⲛ. {ⲉⲃⲟⲗ}</span></span>"	-		seer	seer	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=234a	ⲣⲉϥⲛ. {ⲉⲃⲟⲗ}										1
4507	30	0	(B) ^^ mbol	0	(meaning as last)	(meaning as last)		234a	3	2010-04-07	1900-01-01	vagrant		(B) ― ⲙⲃⲟⲗ	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">― ⲙⲃⲟⲗ</span></span>"	― ⲙⲃⲟⲗ	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">― ⲙⲃⲟⲗ</span></span>"	-		<i>meaning as last</i>	<i>meaning as last</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=234a						― ⲙⲃⲟⲗ					0
