key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	word-parsed	word-parsed-classify	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
3363	79	3362	r H.	0	be clothing	be clothing		660a	16	2010-03-21	1900-01-01	vagrant		ⲣ ϩ.	"<span class=""word""><span class=""spelling"">ⲣ ϩ.</span></span>"	ⲣ ϩ.	"<span class=""word""><span class=""spelling"">ⲣ ϩ.</span></span>"	-		be clothing	be clothing	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=660a	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	1
5389	80	0		99	With following preposition:	With following preposition:		803b	1	2010-06-01	1900-01-01	vagrant						HEADER		With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=803b											0
5390	80	5389	^^ e-	0	wait for | (vbal)	wait for | (vbal)		803b	2	2010-06-01	1900-01-01	vagrant		― ⲉ-	"<span class=""word""><span class=""spelling"">― ⲉ-</span></span>"	― ⲉ-	"<span class=""word""><span class=""spelling"">― ⲉ-</span></span>"	-		"wait for
<i>vbal</i>"	"wait for
<i>vbal</i>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=803b	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	1
5391	80	5389	^^ eJn-	0				803b	3	2010-06-01	1900-01-01	vagrant		― ⲉϫⲛ-	"<span class=""word""><span class=""spelling"">― ⲉϫⲛ-</span></span>"	― ⲉϫⲛ-	"<span class=""word""><span class=""spelling"">― ⲉϫⲛ-</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=803b	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	1
5392	80	5389	^^ mn-	0				803b	4	2010-06-01	1900-01-01	vagrant		― ⲙⲛ-	"<span class=""word""><span class=""spelling"">― ⲙⲛ-</span></span>"	― ⲙⲛ-	"<span class=""word""><span class=""spelling"">― ⲙⲛ-</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=803b	― ⲙⲛ-	― ⲙⲛ-	― ⲙⲛ-	― ⲙⲛ-	― ⲙⲛ-	― ⲙⲛ-	― ⲙⲛ-	― ⲙⲛ-	― ⲙⲛ-	― ⲙⲛ-	1
5393	80	5389	^^ n-	0	(dat) | for, during &c | in	(dat) | for, during &c | in		803b	5	2010-06-01	2010-06-01	vagrant	vagrant	― ⲛ-	"<span class=""word""><span class=""spelling"">― ⲛ-</span></span>"	― ⲛ-	"<span class=""word""><span class=""spelling"">― ⲛ-</span></span>"	-		"<i>dat</i>
for, during &c
in"	"<i>dat</i>
for, during &c
in"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=803b	― ⲛ-	― ⲛ-	― ⲛ-	― ⲛ-	― ⲛ-	― ⲛ-	― ⲛ-	― ⲛ-	― ⲛ-	― ⲛ-	1
5394	80	5389	^^ ntn-	0				804a	6	2010-06-01	1900-01-01	vagrant		― ⲛⲧⲛ-	"<span class=""word""><span class=""spelling"">― ⲛⲧⲛ-</span></span>"	― ⲛⲧⲛ-	"<span class=""word""><span class=""spelling"">― ⲛⲧⲛ-</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=804a	― ⲛⲧⲛ-	― ⲛⲧⲛ-	― ⲛⲧⲛ-	― ⲛⲧⲛ-	― ⲛⲧⲛ-	― ⲛⲧⲛ-	― ⲛⲧⲛ-	― ⲛⲧⲛ-	― ⲛⲧⲛ-	― ⲛⲧⲛ-	1
5395	80	5389	^^ Sa-	0				804a	7	2010-06-01	1900-01-01	vagrant		― ϣⲁ-	"<span class=""word""><span class=""spelling"">― ϣⲁ-</span></span>"	― ϣⲁ-	"<span class=""word""><span class=""spelling"">― ϣⲁ-</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=804a	― ϣⲁ-	― ϣⲁ-	― ϣⲁ-	― ϣⲁ-	― ϣⲁ-	― ϣⲁ-	― ϣⲁ-	― ϣⲁ-	― ϣⲁ-	― ϣⲁ-	1
5396	80	5389	^^ Ha-	0				804a	8	2010-06-01	1900-01-01	vagrant		― ϩⲁ-	"<span class=""word""><span class=""spelling"">― ϩⲁ-</span></span>"	― ϩⲁ-	"<span class=""word""><span class=""spelling"">― ϩⲁ-</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=804a	― ϩⲁ-	― ϩⲁ-	― ϩⲁ-	― ϩⲁ-	― ϩⲁ-	― ϩⲁ-	― ϩⲁ-	― ϩⲁ-	― ϩⲁ-	― ϩⲁ-	1
5397	80	5389	^^ Hi-	0				804a	9	2010-06-01	1900-01-01	vagrant		― ϩⲓ-	"<span class=""word""><span class=""spelling"">― ϩⲓ-</span></span>"	― ϩⲓ-	"<span class=""word""><span class=""spelling"">― ϩⲓ-</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=804a	― ϩⲓ-	― ϩⲓ-	― ϩⲓ-	― ϩⲓ-	― ϩⲓ-	― ϩⲓ-	― ϩⲓ-	― ϩⲓ-	― ϩⲓ-	― ϩⲓ-	1
5398	80	5389	^^ Hn-	0				804a	10	2010-06-01	1900-01-01	vagrant		― ϩⲛ-	"<span class=""word""><span class=""spelling"">― ϩⲛ-</span></span>"	― ϩⲛ-	"<span class=""word""><span class=""spelling"">― ϩⲛ-</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=804a	― ϩⲛ-	― ϩⲛ-	― ϩⲛ-	― ϩⲛ-	― ϩⲛ-	― ϩⲛ-	― ϩⲛ-	― ϩⲛ-	― ϩⲛ-	― ϩⲛ-	1
5399	80	5389	^^ Hirn-	0				804a	11	2010-06-01	1900-01-01	vagrant		― ϩⲓⲣⲛ-	"<span class=""word""><span class=""spelling"">― ϩⲓⲣⲛ-</span></span>"	― ϩⲓⲣⲛ-	"<span class=""word""><span class=""spelling"">― ϩⲓⲣⲛ-</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=804a	― ϩⲓⲣⲛ-	― ϩⲓⲣⲛ-	― ϩⲓⲣⲛ-	― ϩⲓⲣⲛ-	― ϩⲓⲣⲛ-	― ϩⲓⲣⲛ-	― ϩⲓⲣⲛ-	― ϩⲓⲣⲛ-	― ϩⲓⲣⲛ-	― ϩⲓⲣⲛ-	1
