key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	word-parsed	word-parsed-classify	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
4364	926	0		99	intr :	intr :		136b	1	2010-04-06	1900-01-01	vagrant						HEADER		intr :	intr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=136b											0
647	926	4364	(S,A,B) ^^	1	madness /$gk: [[mania]]$/	madness /$gk: [[mania]]$/	mania	136b	2	2010-02-01	2010-06-05	vagrant	vagrant	(S, A, B) ―	"<span class=""word S A B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A B"">―</span></span>"	―	"<span class=""word S A B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A B"">―</span> <span class=""type S A B"">(ⲡ)</span></span>"	noun male	μανια	madness [μανια]	madness	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=136b	― (ⲡ)			― (ⲡ)		― (ⲡ)					1
4355	926	4364		99	With following preposition:	With following preposition:		136b	3	2010-04-06	2010-04-06	vagrant	vagrant					HEADER		With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=136b											1
4356	926	4355	(S,B) ^^ eHoun e-,^^ eKoun e-	0	be mad toward, concerning	be mad toward, concerning		136b	4	2010-04-06	1900-01-01	vagrant		(S, B) ― ⲉϩⲟⲩⲛ ⲉ-, ― ⲉϧⲟⲩⲛ ⲉ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">― ⲉϩⲟⲩⲛ ⲉ-</span><span class=""spelling-comma"">, </span><span class=""spelling S B"">― ⲉϧⲟⲩⲛ ⲉ-</span></span>"	― ⲉϩⲟⲩⲛ ⲉ-, ― ⲉϧⲟⲩⲛ ⲉ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">― ⲉϩⲟⲩⲛ ⲉ-</span><span class=""spelling-comma"">, </span><span class=""spelling S B"">― ⲉϧⲟⲩⲛ ⲉ-</span></span>"	-		be mad toward, concerning	be mad toward, concerning	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=136b	― ⲉϩⲟⲩⲛ ⲉ-, ― ⲉϧⲟⲩⲛ ⲉ-					― ⲉϩⲟⲩⲛ ⲉ-, ― ⲉϧⲟⲩⲛ ⲉ-					2
4357	926	4355	(B) ^^ eJen-	0	be mad after	be mad after		137a	5	2010-04-06	1900-01-01	vagrant		(B) ― ⲉϫⲉⲛ-	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">― ⲉϫⲉⲛ-</span></span>"	― ⲉϫⲉⲛ-	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">― ⲉϫⲉⲛ-</span></span>"	-		be mad after	be mad after	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=137a						― ⲉϫⲉⲛ-					2
4358	926	4355	(B) ^^ nem-	0	(meaning same)	(meaning same)		137a	6	2010-04-06	1900-01-01	vagrant		(B) ― ⲛⲉⲙ-	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">― ⲛⲉⲙ-</span></span>"	― ⲛⲉⲙ-	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">― ⲛⲉⲙ-</span></span>"	-		<i>meaning same</i>	<i>meaning same</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=137a						― ⲛⲉⲙ-					2
4359	926	4355	(S,B) ^^ nsa-	0	(meaning same)	(meaning same)		137a	7	2010-04-06	1900-01-01	vagrant		(S, B) ― ⲛⲥⲁ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">― ⲛⲥⲁ-</span></span>"	― ⲛⲥⲁ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">― ⲛⲥⲁ-</span></span>"	-		<i>meaning same</i>	<i>meaning same</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=137a	― ⲛⲥⲁ-					― ⲛⲥⲁ-					2
4360	926	4355	(S) ^^ ntn-	0	be mad through, made mad by	be mad through, made mad by		137a	8	2010-04-06	1900-01-01	vagrant		(S) ― ⲛⲧⲛ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ⲛⲧⲛ-</span></span>"	― ⲛⲧⲛ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ⲛⲧⲛ-</span></span>"	-		be mad through, made mad by	be mad through, made mad by	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=137a	― ⲛⲧⲛ-										2
4361	926	4355	(S) ^^ Ha-	0	(meaning same)	(meaning same)		137a	9	2010-04-06	1900-01-01	vagrant		(S) ― ϩⲁ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ϩⲁ-</span></span>"	― ϩⲁ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ϩⲁ-</span></span>"	-		<i>meaning same</i>	<i>meaning same</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=137a	― ϩⲁ-										2
4362	926	4355	(S,B) ^^ Hn-,^^ Ken-	0	(meaning same)	(meaning same)		137a	10	2010-04-06	1900-01-01	vagrant		(S, B) ― ϩⲛ-, ― ϧⲉⲛ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">― ϩⲛ-</span><span class=""spelling-comma"">, </span><span class=""spelling S B"">― ϧⲉⲛ-</span></span>"	― ϩⲛ-, ― ϧⲉⲛ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">― ϩⲛ-</span><span class=""spelling-comma"">, </span><span class=""spelling S B"">― ϧⲉⲛ-</span></span>"	-		<i>meaning same</i>	<i>meaning same</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=137a	― ϩⲛ-, ― ϧⲉⲛ-					― ϩⲛ-, ― ϧⲉⲛ-					2
4363	926	4355	(S) ^^ Hitn-	0	(meaning same)	(meaning same)		137a	11	2010-04-06	1900-01-01	vagrant		(S) ― ϩⲓⲧⲛ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ϩⲓⲧⲛ-</span></span>"	― ϩⲓⲧⲛ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ϩⲓⲧⲛ-</span></span>"	-		<i>meaning same</i>	<i>meaning same</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=137a	― ϩⲓⲧⲛ-										2
648	926	0	(B) reFl.	3	madman	madman		137a	12	2010-02-01	1900-01-01	vagrant		(B) ⲣⲉϥⲗ.	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲣⲉϥⲗ.</span></span>"	ⲣⲉϥⲗ.	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲣⲉϥⲗ.</span> <span class=""type B"">(noun)</span></span>"	noun		madman	madman	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=137a						ⲣⲉϥⲗ. (noun)					0
649	926	0	(S) Ginl.	4	madness	madness		137a	13	2010-02-01	1900-01-01	vagrant		(S) ϭⲓⲛⲗ.	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲓⲛⲗ.</span></span>"	ϭⲓⲛⲗ.	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲓⲛⲗ.</span> <span class=""type S"">(ⲧ)</span></span>"	noun female		madness	madness	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=137a	ϭⲓⲛⲗ. (ⲧ)										0
650	926	0	(S) labmaHt,lamaHt (B) lamaKt	6	belly-mad, gluttonous /$gk: [[gastrimargos]]$/	belly-mad, gluttonous /$gk: [[gastrimargos]]$/	gastrimargos	137a	14	2010-02-01	1900-01-01	vagrant		"(S) ⲗⲁⲃⲙⲁϩⲧ, ⲗⲁⲙⲁϩⲧ
(B) ⲗⲁⲙⲁϧⲧ"	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲗⲁⲃⲙⲁϩⲧ</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ⲗⲁⲙⲁϩⲧ</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲗⲁⲙⲁϧⲧ</span></span>"	ⲗⲁⲃⲙⲁϩⲧ, ⲗⲁⲙⲁϩⲧ, ⲗⲁⲙⲁϧⲧ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲗⲁⲃⲙⲁϩⲧ</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ⲗⲁⲙⲁϩⲧ</span> <span class=""type S"">(adj.)</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲗⲁⲙⲁϧⲧ</span> <span class=""type B"">(adj.)</span></span>"	adjective	γαστριμαργοσ	belly-mad, gluttonous [γαστριμαργοσ]	belly-mad, gluttonous	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=137a	ⲗⲁⲃⲙⲁϩⲧ, ⲗⲁⲙⲁϩⲧ (adj.)					ⲗⲁⲙⲁϧⲧ (adj.)					0
5579	926	0	(B) lamaxiths,lamaKiths *^once^*	0	glutton	glutton		137a	15	2010-06-05	1900-01-01	vagrant		(B) ⲗⲁⲙⲁⲭⲓⲧⲏⲥ, ⲗⲁⲙⲁϧⲓⲧⲏⲥ {once}	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲗⲁⲙⲁⲭⲓⲧⲏⲥ</span><span class=""spelling-comma"">, </span><span class=""spelling B"">ⲗⲁⲙⲁϧⲓⲧⲏⲥ {once}</span></span>"	ⲗⲁⲙⲁⲭⲓⲧⲏⲥ, ⲗⲁⲙⲁϧⲓⲧⲏⲥ {once}	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲗⲁⲙⲁⲭⲓⲧⲏⲥ</span><span class=""spelling-comma"">, </span><span class=""spelling B"">ⲗⲁⲙⲁϧⲓⲧⲏⲥ {once}</span></span>"	-		glutton	glutton	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=137a						ⲗⲁⲙⲁⲭⲓⲧⲏⲥ, ⲗⲁⲙⲁϧⲓⲧⲏⲥ {once}					0
651	926	0	(S) labiHime (B) laFeHimi	6	woman-mad, lecherous /$gk: [[qhlumanhs]]$/	woman-mad, lecherous /$gk: [[qhlumanhs]]$/	qhlumanhs	137a	16	2010-02-01	1900-01-01	vagrant		"(S) ⲗⲁⲃⲓϩⲓⲙⲉ
(B) ⲗⲁϥⲉϩⲓⲙⲓ"	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲗⲁⲃⲓϩⲓⲙⲉ</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲗⲁϥⲉϩⲓⲙⲓ</span></span>"	ⲗⲁⲃⲓϩⲓⲙⲉ, ⲗⲁϥⲉϩⲓⲙⲓ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲗⲁⲃⲓϩⲓⲙⲉ</span> <span class=""type S"">(adj.)</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲗⲁϥⲉϩⲓⲙⲓ</span> <span class=""type B"">(adj.)</span></span>"	adjective	θηλυμανησ	woman-mad, lecherous [θηλυμανησ]	woman-mad, lecherous	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=137a	ⲗⲁⲃⲓϩⲓⲙⲉ (adj.)					ⲗⲁϥⲉϩⲓⲙⲓ (adj.)					0
652	926	0	(S) labHh,laHe (B) laKhtF	3	belly-mad, greedy person	belly-mad, greedy person		137a	17	2010-02-01	1900-01-01	vagrant		"(S) ⲗⲁⲃϩⲏ, ⲗⲁϩⲉ
(B) ⲗⲁϧⲏⲧϥ"	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲗⲁⲃϩⲏ</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ⲗⲁϩⲉ</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲗⲁϧⲏⲧϥ</span></span>"	ⲗⲁⲃϩⲏ, ⲗⲁϩⲉ, ⲗⲁϧⲏⲧϥ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲗⲁⲃϩⲏ</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ⲗⲁϩⲉ</span> <span class=""type S"">(noun)</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲗⲁϧⲏⲧϥ</span> <span class=""type B"">(noun)</span></span>"	noun		belly-mad, greedy person	belly-mad, greedy person	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=137a	ⲗⲁⲃϩⲏ, ⲗⲁϩⲉ (noun)					ⲗⲁϧⲏⲧϥ (noun)					0
653	926	652	mntl.,metl.	0	greed, hunger	greed, hunger		137a	18	2010-02-01	1900-01-01	vagrant		ⲙⲛⲧⲗ., ⲙⲉⲧⲗ.	"<span class=""word""><span class=""spelling"">ⲙⲛⲧⲗ.</span><span class=""spelling-comma"">, </span><span class=""spelling"">ⲙⲉⲧⲗ.</span></span>"	ⲙⲛⲧⲗ., ⲙⲉⲧⲗ.	"<span class=""word""><span class=""spelling"">ⲙⲛⲧⲗ.</span><span class=""spelling-comma"">, </span><span class=""spelling"">ⲙⲉⲧⲗ.</span></span>"	-		greed, hunger	greed, hunger	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=137a	ⲙⲛⲧⲗ., ⲙⲉⲧⲗ.	ⲙⲛⲧⲗ., ⲙⲉⲧⲗ.	ⲙⲛⲧⲗ., ⲙⲉⲧⲗ.	ⲙⲛⲧⲗ., ⲙⲉⲧⲗ.	ⲙⲛⲧⲗ., ⲙⲉⲧⲗ.	ⲙⲛⲧⲗ., ⲙⲉⲧⲗ.	ⲙⲛⲧⲗ., ⲙⲉⲧⲗ.	ⲙⲛⲧⲗ., ⲙⲉⲧⲗ.	ⲙⲛⲧⲗ., ⲙⲉⲧⲗ.	ⲙⲛⲧⲗ., ⲙⲉⲧⲗ.	1
