key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
7017	1759	7011	^^^ naHrn-	0	before	before		503a	7	2010-08-07	1900-01-01	vagrant		https://pishoyg.github.io/crum/7017.html	<i><b>c</b></i> ⲛⲁϩⲣⲛ-	<i><b>c</b></i> ⲛⲁϩⲣⲛ-	ⲛⲁϩⲣⲛ- (c)	ⲛⲁϩⲣⲛ- (c)	-		before	before	before	before	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=503a	ⲛⲁϩⲣⲛ- (c)	ⲛⲁϩⲣⲛ- (c)	ⲛⲁϩⲣⲛ- (c)	ⲛⲁϩⲣⲛ- (c)	ⲛⲁϩⲣⲛ- (c)	ⲛⲁϩⲣⲛ- (c)	ⲛⲁϩⲣⲛ- (c)	ⲛⲁϩⲣⲛ- (c)	ⲛⲁϩⲣⲛ- (c)	ⲛⲁϩⲣⲛ- (c)	1
7018	1759	7011	^^^ oube-	0	against	against		503a	8	2010-08-07	1900-01-01	vagrant		https://pishoyg.github.io/crum/7018.html	<i><b>c</b></i> ⲟⲩⲃⲉ-	<i><b>c</b></i> ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ- (c)	-		against	against	against	against	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=503a	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ- (c)	1
2698	1759	0	(S) ^^	1	answer /$gk: [[fqegma]]$/	answer /$gk: [[fqegma]]$/	fqegma	503a	9	2010-03-03	1900-01-01	vagrant		https://pishoyg.github.io/crum/2698.html	(S) ―	(S) ―	―	(S) ― (ⲡ)	noun male	φθεγμα	answer [φθεγμα]	answer	"answer <span style=""opacity:0.7"">[φθεγμα]</span>"	"answer <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%86%CE%B8%CE%B5%CE%B3%CE%BC%CE%B1"">φθεγμα</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=503a	― (ⲡ)										0
2699	1759	0	(S) Gin..ou.	0	answering	answering		503a	10	2010-03-03	1900-01-01	vagrant		https://pishoyg.github.io/crum/2699.html	(S) ϭⲓⲛⲟⲩ.	(S) ϭⲓⲛⲟⲩ.	ϭⲓⲛⲟⲩ.	(S) ϭⲓⲛⲟⲩ.	-		answering	answering	answering	answering	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=503a	ϭⲓⲛⲟⲩ.										0
2700	1760	0	(S,A,B,F) ^^	1	what is kneaded, dough /$gk: [[furama]]$/	what is kneaded, dough /$gk: [[furama]]$/	furama	503a	1	2010-03-03	1900-01-01	vagrant		https://pishoyg.github.io/crum/2700.html	(S, A, B, F) ―	(S, A, B, F) ―	―	(S, A, B, F) ― (ⲡ)	noun male	φυραμα	what is kneaded, dough [φυραμα]	what is kneaded, dough	"what is kneaded, dough <span style=""opacity:0.7"">[φυραμα]</span>"	"what is kneaded, dough <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%86%CF%85%CF%81%CE%B1%CE%BC%CE%B1"">φυραμα</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=503a	― (ⲡ)			― (ⲡ)		― (ⲡ)	― (ⲡ)				0
2701	1760	0	(S,B) ma n..ou.	0	kneading place /$gk: [[artokopeion]]$/	kneading place /$gk: [[artokopeion]]$/	artokopeion	503a	2	2010-03-03	1900-01-01	vagrant		https://pishoyg.github.io/crum/2701.html	(S, B) ⲙⲁ ⲛⲟⲩ.	(S, B) ⲙⲁ ⲛⲟⲩ.	ⲙⲁ ⲛⲟⲩ.	(S, B) ⲙⲁ ⲛⲟⲩ.	-	αρτοκοπειον	kneading place [αρτοκοπειον]	kneading place	"kneading place <span style=""opacity:0.7"">[αρτοκοπειον]</span>"	"kneading place <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CF%81%CF%84%CE%BF%CE%BA%CE%BF%CF%80%CE%B5%CE%B9%CE%BF%CE%BD"">αρτοκοπειον</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=503a	ⲙⲁ ⲛⲟⲩ.					ⲙⲁ ⲛⲟⲩ.					0
4967	1761	0	(S,A,B,F) ^^ ebol	0	spread forth |$ {intr:} |$ {tr:} (S,A,B,F)	spread forth |$ {intr:} |$ {tr:} (S,A,B,F)		503b	1	2010-04-27	1900-01-01	vagrant		https://pishoyg.github.io/crum/4967.html	(S, A, B, F) ― ⲉⲃⲟⲗ	(S, A, B, F) ― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	(S, A, B, F) ― ⲉⲃⲟⲗ	-		"spread forth
― <b>intr:</b>
― <b>tr:</b> <i>S,A,B,F</i>"	"spread forth
― <b>intr:</b>
― <b>tr:</b> <i>S,A,B,F</i>"	"spread forth
― <b>intr:</b>
― <b>tr:</b> <i>S,A,B,F</i>"	"spread forth
― <b>intr:</b>
― <b>tr:</b> <i>S,A,B,F</i>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=503b	― ⲉⲃⲟⲗ			― ⲉⲃⲟⲗ		― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ				0
7019	1761	4967	(S) ^^^ *^[ebol]^* eHoun e-	0				504a	2	2010-08-07	1900-01-01	vagrant		https://pishoyg.github.io/crum/7019.html	(S) <i><b>c</b></i> {ⲉⲃⲟⲗ} ⲉϩⲟⲩⲛ ⲉ-	(S) <i><b>c</b></i> {ⲉⲃⲟⲗ} ⲉϩⲟⲩⲛ ⲉ-	{ⲉⲃⲟⲗ} ⲉϩⲟⲩⲛ ⲉ- (c)	(S) {ⲉⲃⲟⲗ} ⲉϩⲟⲩⲛ ⲉ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=504a	{ⲉⲃⲟⲗ} ⲉϩⲟⲩⲛ ⲉ- (c)										1
7020	1761	4967	(S) ^^^ *^[ebol]^* eJn-	0				504a	3	2010-08-07	1900-01-01	vagrant		https://pishoyg.github.io/crum/7020.html	(S) <i><b>c</b></i> {ⲉⲃⲟⲗ} ⲉϫⲛ-	(S) <i><b>c</b></i> {ⲉⲃⲟⲗ} ⲉϫⲛ-	{ⲉⲃⲟⲗ} ⲉϫⲛ- (c)	(S) {ⲉⲃⲟⲗ} ⲉϫⲛ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=504a	{ⲉⲃⲟⲗ} ⲉϫⲛ- (c)										1
7021	1761	4967	(S) ^^^ *^[ebol]^* n-	0	(dat)	(dat)		504a	4	2010-08-07	1900-01-01	vagrant		https://pishoyg.github.io/crum/7021.html	(S) <i><b>c</b></i> {ⲉⲃⲟⲗ} ⲛ-	(S) <i><b>c</b></i> {ⲉⲃⲟⲗ} ⲛ-	{ⲉⲃⲟⲗ} ⲛ- (c)	(S) {ⲉⲃⲟⲗ} ⲛ- (c)	-		<i>dat</i>	<i>dat</i>	<i>dat</i>	<i>dat</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=504a	{ⲉⲃⲟⲗ} ⲛ- (c)										1
7022	1761	4967	(S) ^^^ *^[ebol]^* ntn-	0				504a	5	2010-08-07	1900-01-01	vagrant		https://pishoyg.github.io/crum/7022.html	(S) <i><b>c</b></i> {ⲉⲃⲟⲗ} ⲛⲧⲛ-	(S) <i><b>c</b></i> {ⲉⲃⲟⲗ} ⲛⲧⲛ-	{ⲉⲃⲟⲗ} ⲛⲧⲛ- (c)	(S) {ⲉⲃⲟⲗ} ⲛⲧⲛ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=504a	{ⲉⲃⲟⲗ} ⲛⲧⲛ- (c)										1
7023	1761	4967	(S,F) ^^^ *^[ebol]^* Hn-	0	in	in		504a	6	2010-08-07	1900-01-01	vagrant		https://pishoyg.github.io/crum/7023.html	(S, F) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲛ-	(S, F) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲛ-	{ⲉⲃⲟⲗ} ϩⲛ- (c)	(S, F) {ⲉⲃⲟⲗ} ϩⲛ- (c)	-		in	in	in	in	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=504a	{ⲉⲃⲟⲗ} ϩⲛ- (c)						{ⲉⲃⲟⲗ} ϩⲛ- (c)				1
4968	1761	0	(S,B) ..ou. ebol	1	breadth, extent, ease /$gk: [[platusmos]]$/	breadth, extent, ease /$gk: [[platusmos]]$/	platusmos	504a	7	2010-04-27	1900-01-01	vagrant		https://pishoyg.github.io/crum/4968.html	(S, B) ⲟⲩ. ⲉⲃⲟⲗ	(S, B) ⲟⲩ. ⲉⲃⲟⲗ	ⲟⲩ. ⲉⲃⲟⲗ	(S, B) ⲟⲩ. ⲉⲃⲟⲗ (ⲡ)	noun male	πλατυσμοσ	breadth, extent, ease [πλατυσμοσ]	breadth, extent, ease	"breadth, extent, ease <span style=""opacity:0.7"">[πλατυσμοσ]</span>"	"breadth, extent, ease <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%80%CE%BB%CE%B1%CF%84%CF%85%CF%83%CE%BC%CE%BF%CF%83"">πλατυσμοσ</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=504a	ⲟⲩ. ⲉⲃⲟⲗ (ⲡ)					ⲟⲩ. ⲉⲃⲟⲗ (ⲡ)					0
4969	1761	0	(S) ^^ eHrai	0				504a	8	2010-04-27	1900-01-01	vagrant		https://pishoyg.github.io/crum/4969.html	(S) ― ⲉϩⲣⲁⲓ	(S) ― ⲉϩⲣⲁⲓ	― ⲉϩⲣⲁⲓ	(S) ― ⲉϩⲣⲁⲓ	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=504a	― ⲉϩⲣⲁⲓ										0
2704	1761	0	(S,A,B) ^^	1	breadth /$gk: [[platos, platusmos]]$/	breadth /$gk: [[platos, platusmos]]$/	platos, platusmos	503b	9	2010-03-03	1900-01-01	vagrant		https://pishoyg.github.io/crum/2704.html	(S, A, B) ―	(S, A, B) ―	―	(S, A, B) ― (ⲡ)	noun male	πλατοσ, πλατυσμοσ	breadth [πλατοσ, πλατυσμοσ]	breadth	"breadth <span style=""opacity:0.7"">[πλατοσ, πλατυσμοσ]</span>"	"breadth <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%80%CE%BB%CE%B1%CF%84%CE%BF%CF%83"">πλατοσ</a>, <a href=""https://logeion.uchicago.edu/%CF%80%CE%BB%CE%B1%CF%84%CF%85%CF%83%CE%BC%CE%BF%CF%83"">πλατυσμοσ</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=503b	― (ⲡ)			― (ⲡ)		― (ⲡ)					0
2705	1761	0	(S) ouaSse,ouoSse,oueSse (B) ouhSsi (B,F) oueSsi	4	breadth /$gk: [[platos, euros]]$/	breadth /$gk: [[platos, euros]]$/	platos, euros	504a	10	2010-03-03	1900-01-01	vagrant		https://pishoyg.github.io/crum/2705.html	"(S) ⲟⲩⲁϣⲥⲉ, ⲟⲩⲟϣⲥⲉ, ⲟⲩⲉϣⲥⲉ
(B) ⲟⲩⲏϣⲥⲓ
(B, F) ⲟⲩⲉϣⲥⲓ"	"(S) ⲟⲩⲁϣⲥⲉ, ⲟⲩⲟϣⲥⲉ, ⲟⲩⲉϣⲥⲉ
(B) ⲟⲩⲏϣⲥⲓ
(B, F) ⲟⲩⲉϣⲥⲓ"	ⲟⲩⲁϣⲥⲉ, ⲟⲩⲟϣⲥⲉ, ⲟⲩⲉϣⲥⲉ, ⲟⲩⲏϣⲥⲓ, ⲟⲩⲉϣⲥⲓ	"(S) ⲟⲩⲁϣⲥⲉ, ⲟⲩⲟϣⲥⲉ, ⲟⲩⲉϣⲥⲉ (ⲧ)
(B) ⲟⲩⲏϣⲥⲓ (ⲧ)
(B, F) ⲟⲩⲉϣⲥⲓ (ⲧ)"	noun female	πλατοσ, ευροσ	breadth [πλατοσ, ευροσ]	breadth	"breadth <span style=""opacity:0.7"">[πλατοσ, ευροσ]</span>"	"breadth <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%80%CE%BB%CE%B1%CF%84%CE%BF%CF%83"">πλατοσ</a>, <a href=""https://logeion.uchicago.edu/%CE%B5%CF%85%CF%81%CE%BF%CF%83"">ευροσ</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=504a	ⲟⲩⲁϣⲥⲉ, ⲟⲩⲟϣⲥⲉ, ⲟⲩⲉϣⲥⲉ (ⲧ)					"ⲟⲩⲏϣⲥⲓ (ⲧ)
ⲟⲩⲉϣⲥⲓ (ⲧ)"	ⲟⲩⲉϣⲥⲓ (ⲧ)				0
2710	1763	0	(S,F) ^^	1	breakage, destruction /$gk: [[suntrimma, suntribh, qrausis]]$/	breakage, destruction /$gk: [[suntrimma, suntribh, qrausis]]$/	suntrimma, suntribh, qrausis	505a	1	2010-03-04	1900-01-01	vagrant		https://pishoyg.github.io/crum/2710.html	(S, F) ―	(S, F) ―	―	(S, F) ― (ⲡ)	noun male	συντριμμα, συντριβη, θραυσισ	breakage, destruction [συντριμμα, συντριβη, θραυσισ]	breakage, destruction	"breakage, destruction <span style=""opacity:0.7"">[συντριμμα, συντριβη, θραυσισ]</span>"	"breakage, destruction <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%83%CF%85%CE%BD%CF%84%CF%81%CE%B9%CE%BC%CE%BC%CE%B1"">συντριμμα</a>, <a href=""https://logeion.uchicago.edu/%CF%83%CF%85%CE%BD%CF%84%CF%81%CE%B9%CE%B2%CE%B7"">συντριβη</a>, <a href=""https://logeion.uchicago.edu/%CE%B8%CF%81%CE%B1%CF%85%CF%83%CE%B9%CF%83"">θραυσισ</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=505a	― (ⲡ)						― (ⲡ)				0
2719	1767	0	(S,A) ^ouaHiHht (S,sA) ouaH$^e^$iht	0	bitter-heartened, cruel /$gk: [[aspondos]]$/	bitter-heartened, cruel /$gk: [[aspondos]]$/	aspondos	508b	1	2010-03-04	1900-01-01	vagrant		https://pishoyg.github.io/crum/2719.html	"(S, A) <i>p c </i>ⲟⲩⲁϩⲓϩⲏⲧ
(S, sA) ⲟⲩⲁϩ(ⲉ)ⲓⲏⲧ"	"(S, A) <i>p c </i>ⲟⲩⲁϩⲓϩⲏⲧ
(S, sA) ⲟⲩⲁϩ(ⲉ)ⲓⲏⲧ"	ⲟⲩⲁϩⲓϩⲏⲧ (p.c.), ⲟⲩⲁϩⲓⲏⲧ, ⲟⲩⲁϩⲉⲓⲏⲧ	"(S, A) ⲟⲩⲁϩⲓϩⲏⲧ (p.c.)
(S, sA) ⲟⲩⲁϩⲓⲏⲧ, ⲟⲩⲁϩⲉⲓⲏⲧ"	-	ασπονδοσ	bitter-heartened, cruel [ασπονδοσ]	bitter-heartened, cruel	"bitter-heartened, cruel <span style=""opacity:0.7"">[ασπονδοσ]</span>"	"bitter-heartened, cruel <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CF%83%CF%80%CE%BF%CE%BD%CE%B4%CE%BF%CF%83"">ασπονδοσ</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=508b	"ⲟⲩⲁϩⲓϩⲏⲧ (p.c.)
ⲟⲩⲁϩⲓⲏⲧ, ⲟⲩⲁϩⲉⲓⲏⲧ"			ⲟⲩⲁϩⲓϩⲏⲧ (p.c.)	ⲟⲩⲁϩⲓⲏⲧ, ⲟⲩⲁϩⲉⲓⲏⲧ						0
2720	1767	2719	mnt..ou.	0	cruelty	cruelty		508b	2	2010-03-04	1900-01-01	vagrant		https://pishoyg.github.io/crum/2720.html	ⲙⲛⲧⲟⲩ.	ⲙⲛⲧⲟⲩ.	ⲙⲛⲧⲟⲩ.	ⲙⲛⲧⲟⲩ.	-		cruelty	cruelty	cruelty	cruelty	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=508b	ⲙⲛⲧⲟⲩ.	ⲙⲛⲧⲟⲩ.	ⲙⲛⲧⲟⲩ.	ⲙⲛⲧⲟⲩ.	ⲙⲛⲧⲟⲩ.	ⲙⲛⲧⲟⲩ.	ⲙⲛⲧⲟⲩ.	ⲙⲛⲧⲟⲩ.	ⲙⲛⲧⲟⲩ.	ⲙⲛⲧⲟⲩ.	1
2721	1767	2719	r n..ou.,o n..ou.	0				509a	3	2010-03-04	1900-01-01	vagrant		https://pishoyg.github.io/crum/2721.html	ⲣ ⲛⲟⲩ., ⲟ ⲛⲟⲩ.	ⲣ ⲛⲟⲩ., ⲟ ⲛⲟⲩ.	ⲣ ⲛⲟⲩ., ⲟ ⲛⲟⲩ.	ⲣ ⲛⲟⲩ., ⲟ ⲛⲟⲩ.	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=509a	ⲣ ⲛⲟⲩ., ⲟ ⲛⲟⲩ.	ⲣ ⲛⲟⲩ., ⲟ ⲛⲟⲩ.	ⲣ ⲛⲟⲩ., ⲟ ⲛⲟⲩ.	ⲣ ⲛⲟⲩ., ⲟ ⲛⲟⲩ.	ⲣ ⲛⲟⲩ., ⲟ ⲛⲟⲩ.	ⲣ ⲛⲟⲩ., ⲟ ⲛⲟⲩ.	ⲣ ⲛⲟⲩ., ⲟ ⲛⲟⲩ.	ⲣ ⲛⲟⲩ., ⲟ ⲛⲟⲩ.	ⲣ ⲛⲟⲩ., ⲟ ⲛⲟⲩ.	ⲣ ⲛⲟⲩ., ⲟ ⲛⲟⲩ.	1
2722	1767	0	(S,A) ouooHe (S) ouoHe,ouwHe (B) ouoHi (F) ouaaHi	4	scorpion /$gk: [[skorpios]]$/	scorpion /$gk: [[skorpios]]$/	skorpios	509a	4	2010-03-04	1900-01-01	vagrant		https://pishoyg.github.io/crum/2722.html	"(S, A) ⲟⲩⲟⲟϩⲉ
(S) ⲟⲩⲟϩⲉ, ⲟⲩⲱϩⲉ
(B) ⲟⲩⲟϩⲓ
(F) ⲟⲩⲁⲁϩⲓ"	"(S, A) ⲟⲩⲟⲟϩⲉ
(S) ⲟⲩⲟϩⲉ, ⲟⲩⲱϩⲉ
(B) ⲟⲩⲟϩⲓ
(F) ⲟⲩⲁⲁϩⲓ"	ⲟⲩⲟⲟϩⲉ, ⲟⲩⲟϩⲉ, ⲟⲩⲱϩⲉ, ⲟⲩⲟϩⲓ, ⲟⲩⲁⲁϩⲓ	"(S, A) ⲟⲩⲟⲟϩⲉ (ⲧ)
(S) ⲟⲩⲟϩⲉ, ⲟⲩⲱϩⲉ (ⲧ)
(B) ⲟⲩⲟϩⲓ (ⲧ)
(F) ⲟⲩⲁⲁϩⲓ (ⲧ)"	noun female	σκορπιοσ	scorpion [σκορπιοσ]	scorpion	"scorpion <span style=""opacity:0.7"">[σκορπιοσ]</span>"	"scorpion <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%83%CE%BA%CE%BF%CF%81%CF%80%CE%B9%CE%BF%CF%83"">σκορπιοσ</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=509a	"ⲟⲩⲟⲟϩⲉ (ⲧ)
ⲟⲩⲟϩⲉ, ⲟⲩⲱϩⲉ (ⲧ)"			ⲟⲩⲟⲟϩⲉ (ⲧ)		ⲟⲩⲟϩⲓ (ⲧ)	ⲟⲩⲁⲁϩⲓ (ⲧ)				0
2735	1770	0	(S) Gin..ou.	0	cutting	cutting		511a	1	2010-03-04	1900-01-01	vagrant		https://pishoyg.github.io/crum/2735.html	(S) ϭⲓⲛⲟⲩ.	(S) ϭⲓⲛⲟⲩ.	ϭⲓⲛⲟⲩ.	(S) ϭⲓⲛⲟⲩ.	-		cutting	cutting	cutting	cutting	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=511a	ϭⲓⲛⲟⲩ.										0
