key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
7597	134	5201	^^^ *^[ebol]^* Hn-	0				622a	18	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7597.html	<i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲛ-	<i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲛ-	{ⲉⲃⲟⲗ} ϩⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=622a	{ⲉⲃⲟⲗ} ϩⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ- (c)	2
7598	134	5201	(S) ^^^ *^[ebol]^* Hirn-	0				622a	19	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7598.html	(S) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲓⲣⲛ-	(S) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲓⲣⲛ-	{ⲉⲃⲟⲗ} ϩⲓⲣⲛ- (c)	(S) {ⲉⲃⲟⲗ} ϩⲓⲣⲛ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=622a	{ⲉⲃⲟⲗ} ϩⲓⲣⲛ- (c)										2
7599	134	5201	(B) ^^^ *^[ebol]^* Hiten-	0				622a	20	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7599.html	(B) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲓⲧⲉⲛ-	(B) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲓⲧⲉⲛ-	{ⲉⲃⲟⲗ} ϩⲓⲧⲉⲛ- (c)	(B) {ⲉⲃⲟⲗ} ϩⲓⲧⲉⲛ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=622a						{ⲉⲃⲟⲗ} ϩⲓⲧⲉⲛ- (c)					2
7600	134	5201	^^^ *^[ebol]^* HiJn-	0				622a	21	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7600.html	<i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲓϫⲛ-	<i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲓϫⲛ-	{ⲉⲃⲟⲗ} ϩⲓϫⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲓϫⲛ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=622a	{ⲉⲃⲟⲗ} ϩⲓϫⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲓϫⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲓϫⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲓϫⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲓϫⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲓϫⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲓϫⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲓϫⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲓϫⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲓϫⲛ- (c)	2
7601	134	5201	(S) ^^^ *^[ebol]^* nsabol n-	0	out of	out of		622a	22	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7601.html	(S) <i><b>c</b></i> {ⲉⲃⲟⲗ} ⲛⲥⲁⲃⲟⲗ ⲛ-	(S) <i><b>c</b></i> {ⲉⲃⲟⲗ} ⲛⲥⲁⲃⲟⲗ ⲛ-	{ⲉⲃⲟⲗ} ⲛⲥⲁⲃⲟⲗ ⲛ- (c)	(S) {ⲉⲃⲟⲗ} ⲛⲥⲁⲃⲟⲗ ⲛ- (c)	-		out of	out of	out of	out of	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=622a	{ⲉⲃⲟⲗ} ⲛⲥⲁⲃⲟⲗ ⲛ- (c)										2
7602	134	5201	(F) ^^^ *^[ebol]^* Habal n-	0				622a	23	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7602.html	(F) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲁⲃⲁⲗ ⲛ-	(F) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲁⲃⲁⲗ ⲛ-	{ⲉⲃⲟⲗ} ϩⲁⲃⲁⲗ ⲛ- (c)	(F) {ⲉⲃⲟⲗ} ϩⲁⲃⲁⲗ ⲛ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=622a							{ⲉⲃⲟⲗ} ϩⲁⲃⲁⲗ ⲛ- (c)				2
5202	134	5200	(B) ^^ epSwi	0	up	up		622a	24	2010-05-05	1900-01-01	vagrant		https://pishoyg.github.io/crum/5202.html	(B) ― ⲉⲡϣⲱⲓ	(B) ― ⲉⲡϣⲱⲓ	― ⲉⲡϣⲱⲓ	(B) ― ⲉⲡϣⲱⲓ	-		up	up	up	up	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=622a						― ⲉⲡϣⲱⲓ					1
7603	134	5202	^^^ *^[epSwi]^* e-	0				622a	25	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7603.html	<i><b>c</b></i> {ⲉⲡϣⲱⲓ} ⲉ-	<i><b>c</b></i> {ⲉⲡϣⲱⲓ} ⲉ-	{ⲉⲡϣⲱⲓ} ⲉ- (c)	{ⲉⲡϣⲱⲓ} ⲉ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=622a	{ⲉⲡϣⲱⲓ} ⲉ- (c)	{ⲉⲡϣⲱⲓ} ⲉ- (c)	{ⲉⲡϣⲱⲓ} ⲉ- (c)	{ⲉⲡϣⲱⲓ} ⲉ- (c)	{ⲉⲡϣⲱⲓ} ⲉ- (c)	{ⲉⲡϣⲱⲓ} ⲉ- (c)	{ⲉⲡϣⲱⲓ} ⲉ- (c)	{ⲉⲡϣⲱⲓ} ⲉ- (c)	{ⲉⲡϣⲱⲓ} ⲉ- (c)	{ⲉⲡϣⲱⲓ} ⲉ- (c)	2
7604	134	5202	^^^ *^[epSwi]^* oube-	0				622a	26	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7604.html	<i><b>c</b></i> {ⲉⲡϣⲱⲓ} ⲟⲩⲃⲉ-	<i><b>c</b></i> {ⲉⲡϣⲱⲓ} ⲟⲩⲃⲉ-	{ⲉⲡϣⲱⲓ} ⲟⲩⲃⲉ- (c)	{ⲉⲡϣⲱⲓ} ⲟⲩⲃⲉ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=622a	{ⲉⲡϣⲱⲓ} ⲟⲩⲃⲉ- (c)	{ⲉⲡϣⲱⲓ} ⲟⲩⲃⲉ- (c)	{ⲉⲡϣⲱⲓ} ⲟⲩⲃⲉ- (c)	{ⲉⲡϣⲱⲓ} ⲟⲩⲃⲉ- (c)	{ⲉⲡϣⲱⲓ} ⲟⲩⲃⲉ- (c)	{ⲉⲡϣⲱⲓ} ⲟⲩⲃⲉ- (c)	{ⲉⲡϣⲱⲓ} ⲟⲩⲃⲉ- (c)	{ⲉⲡϣⲱⲓ} ⲟⲩⲃⲉ- (c)	{ⲉⲡϣⲱⲓ} ⲟⲩⲃⲉ- (c)	{ⲉⲡϣⲱⲓ} ⲟⲩⲃⲉ- (c)	2
7605	134	5202	^^^ *^[epSwi]^* Ka-	0				622a	27	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7605.html	<i><b>c</b></i> {ⲉⲡϣⲱⲓ} ϧⲁ-	<i><b>c</b></i> {ⲉⲡϣⲱⲓ} ϧⲁ-	{ⲉⲡϣⲱⲓ} ϧⲁ- (c)	{ⲉⲡϣⲱⲓ} ϧⲁ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=622a	{ⲉⲡϣⲱⲓ} ϧⲁ- (c)	{ⲉⲡϣⲱⲓ} ϧⲁ- (c)	{ⲉⲡϣⲱⲓ} ϧⲁ- (c)	{ⲉⲡϣⲱⲓ} ϧⲁ- (c)	{ⲉⲡϣⲱⲓ} ϧⲁ- (c)	{ⲉⲡϣⲱⲓ} ϧⲁ- (c)	{ⲉⲡϣⲱⲓ} ϧⲁ- (c)	{ⲉⲡϣⲱⲓ} ϧⲁ- (c)	{ⲉⲡϣⲱⲓ} ϧⲁ- (c)	{ⲉⲡϣⲱⲓ} ϧⲁ- (c)	2
7606	134	5202	^^^ *^[epSwi]^* Ha-	0				622a	28	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7606.html	<i><b>c</b></i> {ⲉⲡϣⲱⲓ} ϩⲁ-	<i><b>c</b></i> {ⲉⲡϣⲱⲓ} ϩⲁ-	{ⲉⲡϣⲱⲓ} ϩⲁ- (c)	{ⲉⲡϣⲱⲓ} ϩⲁ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=622a	{ⲉⲡϣⲱⲓ} ϩⲁ- (c)	{ⲉⲡϣⲱⲓ} ϩⲁ- (c)	{ⲉⲡϣⲱⲓ} ϩⲁ- (c)	{ⲉⲡϣⲱⲓ} ϩⲁ- (c)	{ⲉⲡϣⲱⲓ} ϩⲁ- (c)	{ⲉⲡϣⲱⲓ} ϩⲁ- (c)	{ⲉⲡϣⲱⲓ} ϩⲁ- (c)	{ⲉⲡϣⲱⲓ} ϩⲁ- (c)	{ⲉⲡϣⲱⲓ} ϩⲁ- (c)	{ⲉⲡϣⲱⲓ} ϩⲁ- (c)	2
5203	134	5200	(S) ^^ epaHou	0	backward	backward		622a	29	2010-05-05	1900-01-01	vagrant		https://pishoyg.github.io/crum/5203.html	(S) ― ⲉⲡⲁϩⲟⲩ	(S) ― ⲉⲡⲁϩⲟⲩ	― ⲉⲡⲁϩⲟⲩ	(S) ― ⲉⲡⲁϩⲟⲩ	-		backward	backward	backward	backward	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=622a	― ⲉⲡⲁϩⲟⲩ										1
5204	134	5200	(S,A,sA,B,F) ^^ eHrai	0	up | (as nn) | down | {qual:} 	up | (as nn) | down | {qual:} 		622a	30	2010-05-05	1900-01-01	vagrant		https://pishoyg.github.io/crum/5204.html	(S, A, sA, B, F) ― ⲉϩⲣⲁⲓ	(S, A, sA, B, F) ― ⲉϩⲣⲁⲓ	― ⲉϩⲣⲁⲓ	(S, A, sA, B, F) ― ⲉϩⲣⲁⲓ	-		"up
<i>as nn</i>
down
<b>qual:</b>"	"up
<i>as nn</i>
down
<b>qual:</b>"	"up
<i>as nn</i>
down
<b>qual:</b>"	"up
<i>as nn</i>
down
<b>qual:</b>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=622a	― ⲉϩⲣⲁⲓ			― ⲉϩⲣⲁⲓ	― ⲉϩⲣⲁⲓ	― ⲉϩⲣⲁⲓ	― ⲉϩⲣⲁⲓ				1
7607	134	5204	^^^ *^[eHrai]^* e-	0				622a	31	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7607.html	<i><b>c</b></i> {ⲉϩⲣⲁⲓ} ⲉ-	<i><b>c</b></i> {ⲉϩⲣⲁⲓ} ⲉ-	{ⲉϩⲣⲁⲓ} ⲉ- (c)	{ⲉϩⲣⲁⲓ} ⲉ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=622a	{ⲉϩⲣⲁⲓ} ⲉ- (c)	{ⲉϩⲣⲁⲓ} ⲉ- (c)	{ⲉϩⲣⲁⲓ} ⲉ- (c)	{ⲉϩⲣⲁⲓ} ⲉ- (c)	{ⲉϩⲣⲁⲓ} ⲉ- (c)	{ⲉϩⲣⲁⲓ} ⲉ- (c)	{ⲉϩⲣⲁⲓ} ⲉ- (c)	{ⲉϩⲣⲁⲓ} ⲉ- (c)	{ⲉϩⲣⲁⲓ} ⲉ- (c)	{ⲉϩⲣⲁⲓ} ⲉ- (c)	2
7608	134	5204	^^^ *^[eHrai]^* eJn-	0				622a	32	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7608.html	<i><b>c</b></i> {ⲉϩⲣⲁⲓ} ⲉϫⲛ-	<i><b>c</b></i> {ⲉϩⲣⲁⲓ} ⲉϫⲛ-	{ⲉϩⲣⲁⲓ} ⲉϫⲛ- (c)	{ⲉϩⲣⲁⲓ} ⲉϫⲛ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=622a	{ⲉϩⲣⲁⲓ} ⲉϫⲛ- (c)	{ⲉϩⲣⲁⲓ} ⲉϫⲛ- (c)	{ⲉϩⲣⲁⲓ} ⲉϫⲛ- (c)	{ⲉϩⲣⲁⲓ} ⲉϫⲛ- (c)	{ⲉϩⲣⲁⲓ} ⲉϫⲛ- (c)	{ⲉϩⲣⲁⲓ} ⲉϫⲛ- (c)	{ⲉϩⲣⲁⲓ} ⲉϫⲛ- (c)	{ⲉϩⲣⲁⲓ} ⲉϫⲛ- (c)	{ⲉϩⲣⲁⲓ} ⲉϫⲛ- (c)	{ⲉϩⲣⲁⲓ} ⲉϫⲛ- (c)	2
7609	134	5204	^^^ *^[eHrai]^* ntn-	0				622b	33	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7609.html	<i><b>c</b></i> {ⲉϩⲣⲁⲓ} ⲛⲧⲛ-	<i><b>c</b></i> {ⲉϩⲣⲁⲓ} ⲛⲧⲛ-	{ⲉϩⲣⲁⲓ} ⲛⲧⲛ- (c)	{ⲉϩⲣⲁⲓ} ⲛⲧⲛ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=622b	{ⲉϩⲣⲁⲓ} ⲛⲧⲛ- (c)	{ⲉϩⲣⲁⲓ} ⲛⲧⲛ- (c)	{ⲉϩⲣⲁⲓ} ⲛⲧⲛ- (c)	{ⲉϩⲣⲁⲓ} ⲛⲧⲛ- (c)	{ⲉϩⲣⲁⲓ} ⲛⲧⲛ- (c)	{ⲉϩⲣⲁⲓ} ⲛⲧⲛ- (c)	{ⲉϩⲣⲁⲓ} ⲛⲧⲛ- (c)	{ⲉϩⲣⲁⲓ} ⲛⲧⲛ- (c)	{ⲉϩⲣⲁⲓ} ⲛⲧⲛ- (c)	{ⲉϩⲣⲁⲓ} ⲛⲧⲛ- (c)	2
7610	134	5204	^^^ *^[eHrai]^* Ha-,^^^ *^[eHrai]^* Ka-	0				622b	34	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7610.html	<i><b>c</b></i> {ⲉϩⲣⲁⲓ} ϩⲁ-, <i><b>c</b></i> {ⲉϩⲣⲁⲓ} ϧⲁ-	<i><b>c</b></i> {ⲉϩⲣⲁⲓ} ϩⲁ-, <i><b>c</b></i> {ⲉϩⲣⲁⲓ} ϧⲁ-	{ⲉϩⲣⲁⲓ} ϩⲁ-, {ⲉϩⲣⲁⲓ} ϧⲁ- (c)	{ⲉϩⲣⲁⲓ} ϩⲁ-, {ⲉϩⲣⲁⲓ} ϧⲁ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=622b	{ⲉϩⲣⲁⲓ} ϩⲁ-, {ⲉϩⲣⲁⲓ} ϧⲁ- (c)	{ⲉϩⲣⲁⲓ} ϩⲁ-, {ⲉϩⲣⲁⲓ} ϧⲁ- (c)	{ⲉϩⲣⲁⲓ} ϩⲁ-, {ⲉϩⲣⲁⲓ} ϧⲁ- (c)	{ⲉϩⲣⲁⲓ} ϩⲁ-, {ⲉϩⲣⲁⲓ} ϧⲁ- (c)	{ⲉϩⲣⲁⲓ} ϩⲁ-, {ⲉϩⲣⲁⲓ} ϧⲁ- (c)	{ⲉϩⲣⲁⲓ} ϩⲁ-, {ⲉϩⲣⲁⲓ} ϧⲁ- (c)	{ⲉϩⲣⲁⲓ} ϩⲁ-, {ⲉϩⲣⲁⲓ} ϧⲁ- (c)	{ⲉϩⲣⲁⲓ} ϩⲁ-, {ⲉϩⲣⲁⲓ} ϧⲁ- (c)	{ⲉϩⲣⲁⲓ} ϩⲁ-, {ⲉϩⲣⲁⲓ} ϧⲁ- (c)	{ⲉϩⲣⲁⲓ} ϩⲁ-, {ⲉϩⲣⲁⲓ} ϧⲁ- (c)	2
5205	134	5200	(S,A,F) ^^ mmau	0	thence |$ {tr:} |$ {intr:} |$ (as nn m)	thence |$ {tr:} |$ {intr:} |$ (as nn m)		622b	35	2010-05-05	1900-01-01	vagrant		https://pishoyg.github.io/crum/5205.html	(S, A, F) ― ⲙⲙⲁⲩ	(S, A, F) ― ⲙⲙⲁⲩ	― ⲙⲙⲁⲩ	(S, A, F) ― ⲙⲙⲁⲩ	-		"thence
― <b>tr:</b>
― <b>intr:</b>
― <i>as nn m</i>"	"thence
― <b>tr:</b>
― <b>intr:</b>
― <i>as nn m</i>"	"thence
― <b>tr:</b>
― <b>intr:</b>
― <i>as nn m</i>"	"thence
― <b>tr:</b>
― <b>intr:</b>
― <i>as nn m</i>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=622b	― ⲙⲙⲁⲩ			― ⲙⲙⲁⲩ			― ⲙⲙⲁⲩ				1
7611	134	5205	(F) ^^^ *^[mmau]^* Habal	0				622b	36	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7611.html	(F) <i><b>c</b></i> {ⲙⲙⲁⲩ} ϩⲁⲃⲁⲗ	(F) <i><b>c</b></i> {ⲙⲙⲁⲩ} ϩⲁⲃⲁⲗ	{ⲙⲙⲁⲩ} ϩⲁⲃⲁⲗ (c)	(F) {ⲙⲙⲁⲩ} ϩⲁⲃⲁⲗ (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=622b							{ⲙⲙⲁⲩ} ϩⲁⲃⲁⲗ (c)				2
7612	134	5205	(S) ^^^ *^[mmau]^* Hn-	0	from	from		622b	37	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7612.html	(S) <i><b>c</b></i> {ⲙⲙⲁⲩ} ϩⲛ-	(S) <i><b>c</b></i> {ⲙⲙⲁⲩ} ϩⲛ-	{ⲙⲙⲁⲩ} ϩⲛ- (c)	(S) {ⲙⲙⲁⲩ} ϩⲛ- (c)	-		from	from	from	from	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=622b	{ⲙⲙⲁⲩ} ϩⲛ- (c)										2
7613	134	5205	(S) ^^^ *^[mmau]^* Hirn-	0				622b	38	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7613.html	(S) <i><b>c</b></i> {ⲙⲙⲁⲩ} ϩⲓⲣⲛ-	(S) <i><b>c</b></i> {ⲙⲙⲁⲩ} ϩⲓⲣⲛ-	{ⲙⲙⲁⲩ} ϩⲓⲣⲛ- (c)	(S) {ⲙⲙⲁⲩ} ϩⲓⲣⲛ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=622b	{ⲙⲙⲁⲩ} ϩⲓⲣⲛ- (c)										2
