key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	word-parsed	word-parsed-classify	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
2439	270	2438	mnt..reFt.	0	confusion, disturbance (esp of doctrine)	confusion, disturbance (esp of doctrine)		454b	15	2010-02-27	1900-01-01	vagrant		ⲙⲛⲧⲣⲉϥⲧ.	"<span class=""word""><span class=""spelling"">ⲙⲛⲧⲣⲉϥⲧ.</span></span>"	ⲙⲛⲧⲣⲉϥⲧ.	"<span class=""word""><span class=""spelling"">ⲙⲛⲧⲣⲉϥⲧ.</span></span>"	-		confusion, disturbance <i>esp of doctrine</i>	confusion, disturbance <i>esp of doctrine</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=454b	ⲙⲛⲧⲣⲉϥⲧ.	ⲙⲛⲧⲣⲉϥⲧ.	ⲙⲛⲧⲣⲉϥⲧ.	ⲙⲛⲧⲣⲉϥⲧ.	ⲙⲛⲧⲣⲉϥⲧ.	ⲙⲛⲧⲣⲉϥⲧ.	ⲙⲛⲧⲣⲉϥⲧ.	ⲙⲛⲧⲣⲉϥⲧ.	ⲙⲛⲧⲣⲉϥⲧ.	ⲙⲛⲧⲣⲉϥⲧ.	1
3677	271	0	(S,A,B) ^^	1	darkness, mist /$gk: [[omixlh, zofos]]$/	darkness, mist /$gk: [[omixlh, zofos]]$/	omixlh, zofos	724b	1	2010-03-26	1900-01-01	vagrant		(S, A, B) ―	"<span class=""word S A B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A B"">―</span></span>"	―	"<span class=""word S A B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A B"">―</span> <span class=""type S A B"">(ⲡ)</span></span>"	noun male	ομιχλη, ζοφοσ	darkness, mist [ομιχλη, ζοφοσ]	darkness, mist	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=724b	― (ⲡ)			― (ⲡ)		― (ⲡ)					0
7365	272	0		99	With following preposition:	With following preposition:		571b	1	2010-08-10	1900-01-01	vagrant						HEADER		With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=571b											0
7366	272	7365	^^^ e-	0	from, of	from, of		571b	2	2010-08-10	1900-01-01	vagrant		<i><b>c</b></i> ⲉ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ⲉ-</span></span>"	ⲉ-	"<span class=""word""><span class=""spelling"">ⲉ-</span> <span class=""type"">(c)</span></span>"	-		from, of	from, of	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=571b	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	1
7367	272	7365	^^^ ebol Ha-	0	(sim)	(sim)		571b	3	2010-08-10	1900-01-01	vagrant		<i><b>c</b></i> ⲉⲃⲟⲗ ϩⲁ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ⲉⲃⲟⲗ ϩⲁ-</span></span>"	ⲉⲃⲟⲗ ϩⲁ-	"<span class=""word""><span class=""spelling"">ⲉⲃⲟⲗ ϩⲁ-</span> <span class=""type"">(c)</span></span>"	-		<i>sim</i>	<i>sim</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=571b	ⲉⲃⲟⲗ ϩⲁ- (c)	ⲉⲃⲟⲗ ϩⲁ- (c)	ⲉⲃⲟⲗ ϩⲁ- (c)	ⲉⲃⲟⲗ ϩⲁ- (c)	ⲉⲃⲟⲗ ϩⲁ- (c)	ⲉⲃⲟⲗ ϩⲁ- (c)	ⲉⲃⲟⲗ ϩⲁ- (c)	ⲉⲃⲟⲗ ϩⲁ- (c)	ⲉⲃⲟⲗ ϩⲁ- (c)	ⲉⲃⲟⲗ ϩⲁ- (c)	1
7368	272	7365	^^^ nsa-	0				571b	4	2010-08-10	1900-01-01	vagrant		<i><b>c</b></i> ⲛⲥⲁ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ⲛⲥⲁ-</span></span>"	ⲛⲥⲁ-	"<span class=""word""><span class=""spelling"">ⲛⲥⲁ-</span> <span class=""type"">(c)</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=571b	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	1
7542	273	0		99	With following preposition:	With following preposition:		611a	1	2010-08-11	1900-01-01	vagrant						HEADER		With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=611a											0
7543	273	7542	^^^ e-	0	in, as to	in, as to		611a	2	2010-08-11	1900-01-01	vagrant		<i><b>c</b></i> ⲉ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ⲉ-</span></span>"	ⲉ-	"<span class=""word""><span class=""spelling"">ⲉ-</span> <span class=""type"">(c)</span></span>"	-		in, as to	in, as to	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=611a	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	1
7544	273	7542	^^^ abal n-	0	away from	away from		611a	3	2010-08-11	1900-01-01	vagrant		<i><b>c</b></i> ⲁⲃⲁⲗ ⲛ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ⲁⲃⲁⲗ ⲛ-</span></span>"	ⲁⲃⲁⲗ ⲛ-	"<span class=""word""><span class=""spelling"">ⲁⲃⲁⲗ ⲛ-</span> <span class=""type"">(c)</span></span>"	-		away from	away from	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=611a	ⲁⲃⲁⲗ ⲛ- (c)	ⲁⲃⲁⲗ ⲛ- (c)	ⲁⲃⲁⲗ ⲛ- (c)	ⲁⲃⲁⲗ ⲛ- (c)	ⲁⲃⲁⲗ ⲛ- (c)	ⲁⲃⲁⲗ ⲛ- (c)	ⲁⲃⲁⲗ ⲛ- (c)	ⲁⲃⲁⲗ ⲛ- (c)	ⲁⲃⲁⲗ ⲛ- (c)	ⲁⲃⲁⲗ ⲛ- (c)	1
7545	273	7542	^^^ Hn-,^^^ Ken-	0	in	in		611a	4	2010-08-11	1900-01-01	vagrant		<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ϩⲛ-</span><span class=""spelling-comma"">, </span><span class=""spelling""><i><b>c</b></i> ϧⲉⲛ-</span></span>"	ϩⲛ-, ϧⲉⲛ-	"<span class=""word""><span class=""spelling"">ϩⲛ-</span><span class=""spelling-comma"">, </span><span class=""spelling"">ϧⲉⲛ-</span> <span class=""type"">(c)</span></span>"	-		in	in	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=611a	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	1
7546	273	7542	^^^ HiJen-	0				611b	5	2010-08-11	1900-01-01	vagrant		<i><b>c</b></i> ϩⲓϫⲉⲛ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ϩⲓϫⲉⲛ-</span></span>"	ϩⲓϫⲉⲛ-	"<span class=""word""><span class=""spelling"">ϩⲓϫⲉⲛ-</span> <span class=""type"">(c)</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=611b	ϩⲓϫⲉⲛ- (c)	ϩⲓϫⲉⲛ- (c)	ϩⲓϫⲉⲛ- (c)	ϩⲓϫⲉⲛ- (c)	ϩⲓϫⲉⲛ- (c)	ϩⲓϫⲉⲛ- (c)	ϩⲓϫⲉⲛ- (c)	ϩⲓϫⲉⲛ- (c)	ϩⲓϫⲉⲛ- (c)	ϩⲓϫⲉⲛ- (c)	1
3182	273	0	(S,B) ^^,SoFt	1	error, fault /$gk: [[amarthma, plhmmeleia]]$/	error, fault /$gk: [[amarthma, plhmmeleia]]$/	amarthma, plhmmeleia	611b	6	2010-03-18	1900-01-01	vagrant		(S, B) ―, ϣⲟϥⲧ	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">―</span><span class=""spelling-comma"">, </span><span class=""spelling S B"">ϣⲟϥⲧ</span></span>"	―, ϣⲟϥⲧ	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">―</span><span class=""spelling-comma"">, </span><span class=""spelling S B"">ϣⲟϥⲧ</span> <span class=""type S B"">(ⲡ)</span></span>"	noun male	αμαρτημα, πλημμελεια	error, fault [αμαρτημα, πλημμελεια]	error, fault	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=611b	―, ϣⲟϥⲧ (ⲡ)					―, ϣⲟϥⲧ (ⲡ)					0
3183	273	0	atS.	0	unerring /$gk: [[asfalhs]]$/	unerring /$gk: [[asfalhs]]$/	asfalhs	611b	7	2010-03-18	1900-01-01	vagrant		ⲁⲧϣ.	"<span class=""word""><span class=""spelling"">ⲁⲧϣ.</span></span>"	ⲁⲧϣ.	"<span class=""word""><span class=""spelling"">ⲁⲧϣ.</span></span>"	-	ασφαλησ	unerring [ασφαλησ]	unerring	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=611b	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	0
3184	273	0	reFS.	0	erring person	erring person		611b	8	2010-03-18	1900-01-01	vagrant		ⲣⲉϥϣ.	"<span class=""word""><span class=""spelling"">ⲣⲉϥϣ.</span></span>"	ⲣⲉϥϣ.	"<span class=""word""><span class=""spelling"">ⲣⲉϥϣ.</span></span>"	-		erring person	erring person	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=611b	ⲣⲉϥϣ.	ⲣⲉϥϣ.	ⲣⲉϥϣ.	ⲣⲉϥϣ.	ⲣⲉϥϣ.	ⲣⲉϥϣ.	ⲣⲉϥϣ.	ⲣⲉϥϣ.	ⲣⲉϥϣ.	ⲣⲉϥϣ.	0
3185	273	0	(S) SaFte (S,B) SaFt (A) QeFt,QeFte (B) SaFT,SaFq (F) SeFT	1	iniquitous, impious person (or) thing /$gk: [[asebhs]]$/	iniquitous, impious person (or) thing /$gk: [[asebhs]]$/	asebhs	611b	9	2010-03-18	1900-01-01	vagrant		"(S) ϣⲁϥⲧⲉ
(S, B) ϣⲁϥⲧ
(A) ⳉⲉϥⲧ, ⳉⲉϥⲧⲉ
(B) ϣⲁϥϯ, ϣⲁϥⲑ
(F) ϣⲉϥϯ"	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϣⲁϥⲧⲉ</span></span>
<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">ϣⲁϥⲧ</span></span>
<span class=""word A""><span class=""dialect-parenthesis"">(</span><span class=""dialect A"">A</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling A"">ⳉⲉϥⲧ</span><span class=""spelling-comma"">, </span><span class=""spelling A"">ⳉⲉϥⲧⲉ</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϣⲁϥϯ</span><span class=""spelling-comma"">, </span><span class=""spelling B"">ϣⲁϥⲑ</span></span>
<span class=""word F""><span class=""dialect-parenthesis"">(</span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling F"">ϣⲉϥϯ</span></span>"	ϣⲁϥⲧⲉ, ϣⲁϥⲧ, ⳉⲉϥⲧ, ⳉⲉϥⲧⲉ, ϣⲁϥϯ, ϣⲁϥⲑ, ϣⲉϥϯ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϣⲁϥⲧⲉ</span> <span class=""type S"">(ⲡ)</span></span>
<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">ϣⲁϥⲧ</span> <span class=""type S B"">(ⲡ)</span></span>
<span class=""word A""><span class=""dialect-parenthesis"">(</span><span class=""dialect A"">A</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling A"">ⳉⲉϥⲧ</span><span class=""spelling-comma"">, </span><span class=""spelling A"">ⳉⲉϥⲧⲉ</span> <span class=""type A"">(ⲡ)</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϣⲁϥϯ</span><span class=""spelling-comma"">, </span><span class=""spelling B"">ϣⲁϥⲑ</span> <span class=""type B"">(ⲡ)</span></span>
<span class=""word F""><span class=""dialect-parenthesis"">(</span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling F"">ϣⲉϥϯ</span> <span class=""type F"">(ⲡ)</span></span>"	noun male	ασεβησ	iniquitous, impious person <i>or</i> thing [ασεβησ]	iniquitous, impious person <i>or</i> thing	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=611b	"ϣⲁϥⲧⲉ (ⲡ)
ϣⲁϥⲧ (ⲡ)"			ⳉⲉϥⲧ, ⳉⲉϥⲧⲉ (ⲡ)		"ϣⲁϥⲧ (ⲡ)
ϣⲁϥϯ, ϣⲁϥⲑ (ⲡ)"	ϣⲉϥϯ (ⲡ)				0
7548	273	3185	mntS.,mntQ.	0	iniquity /$gk: [[asebeia]]$/	iniquity /$gk: [[asebeia]]$/	asebeia	611b	10	2010-08-11	1900-01-01	vagrant		ⲙⲛⲧϣ., ⲙⲛⲧⳉ.	"<span class=""word""><span class=""spelling"">ⲙⲛⲧϣ.</span><span class=""spelling-comma"">, </span><span class=""spelling"">ⲙⲛⲧⳉ.</span></span>"	ⲙⲛⲧϣ., ⲙⲛⲧⳉ.	"<span class=""word""><span class=""spelling"">ⲙⲛⲧϣ.</span><span class=""spelling-comma"">, </span><span class=""spelling"">ⲙⲛⲧⳉ.</span></span>"	-	ασεβεια	iniquity [ασεβεια]	iniquity	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=611b	ⲙⲛⲧϣ., ⲙⲛⲧⳉ.	ⲙⲛⲧϣ., ⲙⲛⲧⳉ.	ⲙⲛⲧϣ., ⲙⲛⲧⳉ.	ⲙⲛⲧϣ., ⲙⲛⲧⳉ.	ⲙⲛⲧϣ., ⲙⲛⲧⳉ.	ⲙⲛⲧϣ., ⲙⲛⲧⳉ.	ⲙⲛⲧϣ., ⲙⲛⲧⳉ.	ⲙⲛⲧϣ., ⲙⲛⲧⳉ.	ⲙⲛⲧϣ., ⲙⲛⲧⳉ.	ⲙⲛⲧϣ., ⲙⲛⲧⳉ.	1
7547	273	3185	r S.	0	do iniquity	do iniquity		611b	11	2010-08-11	1900-01-01	vagrant		ⲣ ϣ.	"<span class=""word""><span class=""spelling"">ⲣ ϣ.</span></span>"	ⲣ ϣ.	"<span class=""word""><span class=""spelling"">ⲣ ϣ.</span></span>"	-		do iniquity	do iniquity	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=611b	ⲣ ϣ.	ⲣ ϣ.	ⲣ ϣ.	ⲣ ϣ.	ⲣ ϣ.	ⲣ ϣ.	ⲣ ϣ.	ⲣ ϣ.	ⲣ ϣ.	ⲣ ϣ.	1
7549	273	7547	^^^ e-	0				611b	12	2010-08-11	2010-08-11	vagrant	vagrant	<i><b>c</b></i> ⲉ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ⲉ-</span></span>"	ⲉ-	"<span class=""word""><span class=""spelling"">ⲉ-</span> <span class=""type"">(c)</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=611b	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	2
7550	273	7547	(S) ^^^ Hn-	0				611b	13	2010-08-11	2010-08-11	vagrant	vagrant	(S) <i><b>c</b></i> ϩⲛ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S""><i><b>c</b></i> ϩⲛ-</span></span>"	ϩⲛ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϩⲛ-</span> <span class=""type S"">(c)</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=611b	ϩⲛ- (c)										2
