key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
1850	284	0	(B) mais.	0	loving offspring /*?*/	loving offspring /*?*/		345b	3	2010-02-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/1850.html	(B) ⲙⲁⲓⲥ.	(B) ⲙⲁⲓⲥ.	ⲙⲁⲓⲥ.	(B) ⲙⲁⲓⲥ.	-		loving offspring (?)	loving offspring (?)	loving offspring (?)	loving offspring (?)	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=345b						ⲙⲁⲓⲥ.					0
1851	284	0	(S,B) reFs.	0	creator /$gk: [[ktisths, ktizwn, texniths]]$/	creator /$gk: [[ktisths, ktizwn, texniths]]$/	ktisths, ktizwn, texniths	345b	4	2010-02-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/1851.html	(S, B) ⲣⲉϥⲥ.	(S, B) ⲣⲉϥⲥ.	ⲣⲉϥⲥ.	(S, B) ⲣⲉϥⲥ.	-	κτιστησ, κτιζων, τεχνιτησ	creator [κτιστησ, κτιζων, τεχνιτησ]	creator	"creator <span style=""opacity:0.7"">[κτιστησ, κτιζων, τεχνιτησ]</span>"	"creator <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BA%CF%84%CE%B9%CF%83%CF%84%CE%B7%CF%83"">κτιστησ</a>, <a href=""https://logeion.uchicago.edu/%CE%BA%CF%84%CE%B9%CE%B6%CF%89%CE%BD"">κτιζων</a>, <a href=""https://logeion.uchicago.edu/%CF%84%CE%B5%CF%87%CE%BD%CE%B9%CF%84%CE%B7%CF%83"">τεχνιτησ</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=345b	ⲣⲉϥⲥ.					ⲣⲉϥⲥ.					0
1852	284	0	(B) ouaHms.	0	re-creation /$gk: [[palingenesia]]$/	re-creation /$gk: [[palingenesia]]$/	palingenesia	345b	5	2010-02-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/1852.html	(B) ⲟⲩⲁϩⲙⲥ.	(B) ⲟⲩⲁϩⲙⲥ.	ⲟⲩⲁϩⲙⲥ.	(B) ⲟⲩⲁϩⲙⲥ.	-	παλινγενεσια	re-creation [παλινγενεσια]	re-creation	"re-creation <span style=""opacity:0.7"">[παλινγενεσια]</span>"	"re-creation <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%80%CE%B1%CE%BB%CE%B9%CE%BD%CE%B3%CE%B5%CE%BD%CE%B5%CF%83%CE%B9%CE%B1"">παλινγενεσια</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=345b						ⲟⲩⲁϩⲙⲥ.					0
1853	284	0	(S) Sas. (F) Sa ns.	0	first creation /$gk: [[katabolh]]$/	first creation /$gk: [[katabolh]]$/	katabolh	345b	6	2010-02-14	2010-02-14	vagrant	vagrant	https://pishoyg.github.io/crum/1853.html	"(S) ϣⲁⲥ.
(F) ϣⲁ ⲛⲥ."	"(S) ϣⲁⲥ.
(F) ϣⲁ ⲛⲥ."	ϣⲁⲥ., ϣⲁ ⲛⲥ.	"(S) ϣⲁⲥ.
(F) ϣⲁ ⲛⲥ."	-	καταβολη	first creation [καταβολη]	first creation	"first creation <span style=""opacity:0.7"">[καταβολη]</span>"	"first creation <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BA%CE%B1%CF%84%CE%B1%CE%B2%CE%BF%CE%BB%CE%B7"">καταβολη</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=345b	ϣⲁⲥ.						ϣⲁ ⲛⲥ.				0
1855	284	0	(S,B) Gins.,Jins.	0	creation	creation		345b	7	2010-02-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/1855.html	(S, B) ϭⲓⲛⲥ., ϫⲓⲛⲥ.	(S, B) ϭⲓⲛⲥ., ϫⲓⲛⲥ.	ϭⲓⲛⲥ., ϫⲓⲛⲥ.	(S, B) ϭⲓⲛⲥ., ϫⲓⲛⲥ.	-		creation	creation	creation	creation	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=345b	ϭⲓⲛⲥ., ϫⲓⲛⲥ.					ϭⲓⲛⲥ., ϫⲓⲛⲥ.					0
1854	284	0	"(S,A,sA) snte (S) sinti *^place-name^* (S,B) senT *^<a href=ext Life of Bishop Pisentius;1053;17;7;a tsenT Swpe n oureFr ouoein"">Ext</a>^* (F) shnT"""	4	foundation /$gk: [[qemelion, basis, riza, fatnwma]]$/	foundation /$gk: [[qemelion, basis, riza, fatnwma]]$/	qemelion, basis, riza, fatnwma	345b	8	2010-02-14	2012-10-07	vagrant	vagrant	https://pishoyg.github.io/crum/1854.html	"(S, A, sA) ⲥⲛⲧⲉ
(S) ⲥⲓⲛⲧⲓ {place-name}
(S, B) ⲥⲉⲛϯ {ext Life of Bishop Pisentius; 1053; 17; 7; ⲁ ⲧⲥⲉⲛϯ ϣⲱⲡⲉ ⲛ ⲟⲩⲣⲉϥⲣ ⲟⲩⲟⲉⲓⲛ; Ext}
(F) ⲥⲏⲛϯ"	"(S, A, sA) ⲥⲛⲧⲉ
(S) ⲥⲓⲛⲧⲓ {place-name}
(S, B) ⲥⲉⲛϯ
(F) ⲥⲏⲛϯ"	ⲥⲛⲧⲉ, ⲥⲓⲛⲧⲓ {place-name}, ⲥⲉⲛϯ, ⲥⲏⲛϯ	"(S, A, sA) ⲥⲛⲧⲉ (ⲧ)
(S) ⲥⲓⲛⲧⲓ {place-name} (ⲧ)
(S, B) ⲥⲉⲛϯ (ⲧ)
(F) ⲥⲏⲛϯ (ⲧ)"	noun female	θεμελιον, βασισ, ριζα, φατνωμα	foundation [θεμελιον, βασισ, ριζα, φατνωμα]	foundation	"foundation <span style=""opacity:0.7"">[θεμελιον, βασισ, ριζα, φατνωμα]</span>"	"foundation <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B8%CE%B5%CE%BC%CE%B5%CE%BB%CE%B9%CE%BF%CE%BD"">θεμελιον</a>, <a href=""https://logeion.uchicago.edu/%CE%B2%CE%B1%CF%83%CE%B9%CF%83"">βασισ</a>, <a href=""https://logeion.uchicago.edu/%CF%81%CE%B9%CE%B6%CE%B1"">ριζα</a>, <a href=""https://logeion.uchicago.edu/%CF%86%CE%B1%CF%84%CE%BD%CF%89%CE%BC%CE%B1"">φατνωμα</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=345b	"ⲥⲛⲧⲉ (ⲧ)
ⲥⲓⲛⲧⲓ {place-name} (ⲧ)
ⲥⲉⲛϯ (ⲧ)"			ⲥⲛⲧⲉ (ⲧ)	ⲥⲛⲧⲉ (ⲧ)	ⲥⲉⲛϯ (ⲧ)	ⲥⲏⲛϯ (ⲧ)				0
1856	284	1854	(S,B,F) kw s.,xw s.	0	lay found	lay found		345b	9	2010-02-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/1856.html	(S, B, F) ⲕⲱ ⲥ., ⲭⲱ ⲥ.	(S, B, F) ⲕⲱ ⲥ., ⲭⲱ ⲥ.	ⲕⲱ ⲥ., ⲭⲱ ⲥ.	(S, B, F) ⲕⲱ ⲥ., ⲭⲱ ⲥ.	-		lay found	lay found	lay found	lay found	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=345b	ⲕⲱ ⲥ., ⲭⲱ ⲥ.					ⲕⲱ ⲥ., ⲭⲱ ⲥ.	ⲕⲱ ⲥ., ⲭⲱ ⲥ.				1
1857	284	1854	Ginka s.,Jinxa s.	0	laying found	laying found		345b	10	2010-02-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/1857.html	ϭⲓⲛⲕⲁ ⲥ., ϫⲓⲛⲭⲁ ⲥ.	ϭⲓⲛⲕⲁ ⲥ., ϫⲓⲛⲭⲁ ⲥ.	ϭⲓⲛⲕⲁ ⲥ., ϫⲓⲛⲭⲁ ⲥ.	ϭⲓⲛⲕⲁ ⲥ., ϫⲓⲛⲭⲁ ⲥ.	-		laying found	laying found	laying found	laying found	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=345b	ϭⲓⲛⲕⲁ ⲥ., ϫⲓⲛⲭⲁ ⲥ.	ϭⲓⲛⲕⲁ ⲥ., ϫⲓⲛⲭⲁ ⲥ.	ϭⲓⲛⲕⲁ ⲥ., ϫⲓⲛⲭⲁ ⲥ.	ϭⲓⲛⲕⲁ ⲥ., ϫⲓⲛⲭⲁ ⲥ.	ϭⲓⲛⲕⲁ ⲥ., ϫⲓⲛⲭⲁ ⲥ.	ϭⲓⲛⲕⲁ ⲥ., ϫⲓⲛⲭⲁ ⲥ.	ϭⲓⲛⲕⲁ ⲥ., ϫⲓⲛⲭⲁ ⲥ.	ϭⲓⲛⲕⲁ ⲥ., ϫⲓⲛⲭⲁ ⲥ.	ϭⲓⲛⲕⲁ ⲥ., ϫⲓⲛⲭⲁ ⲥ.	ϭⲓⲛⲕⲁ ⲥ., ϫⲓⲛⲭⲁ ⲥ.	1
1858	284	1854	(S) r s.	0	be a found	be a found		345b	11	2010-02-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/1858.html	(S) ⲣ ⲥ.	(S) ⲣ ⲥ.	ⲣ ⲥ.	(S) ⲣ ⲥ.	-		be a found	be a found	be a found	be a found	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=345b	ⲣ ⲥ.										1
1859	284	1854	(S,A) smn s.	0	lay found, (mostly c acc) /$gk: [[qemelioun]]$/	lay found, (mostly c acc) /$gk: [[qemelioun]]$/	qemelioun	346a	12	2010-02-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/1859.html	(S, A) ⲥⲙⲛ ⲥ.	(S, A) ⲥⲙⲛ ⲥ.	ⲥⲙⲛ ⲥ.	(S, A) ⲥⲙⲛ ⲥ.	-	θεμελιουν	lay found, <i>mostly c acc</i> [θεμελιουν]	lay found, <i>mostly c acc</i>	"lay found, <i>mostly c acc</i> <span style=""opacity:0.7"">[θεμελιουν]</span>"	"lay found, <i>mostly c acc</i> <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B8%CE%B5%CE%BC%CE%B5%CE%BB%CE%B9%CE%BF%CF%85%CE%BD"">θεμελιουν</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=346a	ⲥⲙⲛ ⲥ.			ⲥⲙⲛ ⲥ.							1
1860	284	1854	(S) T s.	0	(meaning same)	(meaning same)		346a	13	2010-02-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/1860.html	(S) ϯ ⲥ.	(S) ϯ ⲥ.	ϯ ⲥ.	(S) ϯ ⲥ.	-		<i>meaning same</i>	<i>meaning same</i>	<i>meaning same</i>	<i>meaning same</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=346a	ϯ ⲥ.										1
1861	284	1854	(S) oueH ts.	0	(meaning same)	(meaning same)		346a	14	2010-02-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/1861.html	(S) ⲟⲩⲉϩ ⲧⲥ.	(S) ⲟⲩⲉϩ ⲧⲥ.	ⲟⲩⲉϩ ⲧⲥ.	(S) ⲟⲩⲉϩ ⲧⲥ.	-		<i>meaning same</i>	<i>meaning same</i>	<i>meaning same</i>	<i>meaning same</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=346a	ⲟⲩⲉϩ ⲧⲥ.										1
1862	284	1854	(B,F) Hi s.	0	(meaning same)	(meaning same)		346a	15	2010-02-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/1862.html	(B, F) ϩⲓ ⲥ.	(B, F) ϩⲓ ⲥ.	ϩⲓ ⲥ.	(B, F) ϩⲓ ⲥ.	-		<i>meaning same</i>	<i>meaning same</i>	<i>meaning same</i>	<i>meaning same</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=346a						ϩⲓ ⲥ.	ϩⲓ ⲥ.				1
1863	284	1854	(B) reFHi s.	0	founder	founder		346a	16	2010-02-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/1863.html	(B) ⲣⲉϥϩⲓ ⲥ.	(B) ⲣⲉϥϩⲓ ⲥ.	ⲣⲉϥϩⲓ ⲥ.	(B) ⲣⲉϥϩⲓ ⲥ.	-		founder	founder	founder	founder	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=346a						ⲣⲉϥϩⲓ ⲥ.					1
806	285	0	(B) atm.	6	without mark	without mark		171a	1	2010-02-03	1900-01-01	vagrant		https://pishoyg.github.io/crum/806.html	(B) ⲁⲧⲙ.	(B) ⲁⲧⲙ.	ⲁⲧⲙ.	(B) ⲁⲧⲙ. (adj.)	adjective		without mark	without mark	without mark	without mark	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=171a						ⲁⲧⲙ. (adj.)					0
807	285	0	(S,B) r m.,er m.	0	be marked, remarkable | indicate	be marked, remarkable | indicate		171a	2	2010-02-03	1900-01-01	vagrant		https://pishoyg.github.io/crum/807.html	(S, B) ⲣ ⲙ., ⲉⲣ ⲙ.	(S, B) ⲣ ⲙ., ⲉⲣ ⲙ.	ⲣ ⲙ., ⲉⲣ ⲙ.	(S, B) ⲣ ⲙ., ⲉⲣ ⲙ.	-		"be marked, remarkable
indicate"	"be marked, remarkable
indicate"	"be marked, remarkable
indicate"	"be marked, remarkable
indicate"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=171a	ⲣ ⲙ., ⲉⲣ ⲙ.					ⲣ ⲙ., ⲉⲣ ⲙ.					0
808	285	0	(S) reFeire mpm.	0	wonder-doer /$gk: [[shmeioforos]]$/	wonder-doer /$gk: [[shmeioforos]]$/	shmeioforos	171a	3	2010-02-03	1900-01-01	vagrant		https://pishoyg.github.io/crum/808.html	(S) ⲣⲉϥⲉⲓⲣⲉ ⲙⲡⲙ.	(S) ⲣⲉϥⲉⲓⲣⲉ ⲙⲡⲙ.	ⲣⲉϥⲉⲓⲣⲉ ⲙⲡⲙ.	(S) ⲣⲉϥⲉⲓⲣⲉ ⲙⲡⲙ.	-	σημειοφοροσ	wonder-doer [σημειοφοροσ]	wonder-doer	"wonder-doer <span style=""opacity:0.7"">[σημειοφοροσ]</span>"	"wonder-doer <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%83%CE%B7%CE%BC%CE%B5%CE%B9%CE%BF%CF%86%CE%BF%CF%81%CE%BF%CF%83"">σημειοφοροσ</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=171a	ⲣⲉϥⲉⲓⲣⲉ ⲙⲡⲙ.										0
809	285	0	(S,A,B) T m.	0	give sign, signify /$gk: [[shmainein]]$/	give sign, signify /$gk: [[shmainein]]$/	shmainein	171a	4	2010-02-03	2010-06-06	vagrant	vagrant	https://pishoyg.github.io/crum/809.html	(S, A, B) ϯ ⲙ.	(S, A, B) ϯ ⲙ.	ϯ ⲙ.	(S, A, B) ϯ ⲙ.	-	σημαινειν	give sign, signify [σημαινειν]	give sign, signify	"give sign, signify <span style=""opacity:0.7"">[σημαινειν]</span>"	"give sign, signify <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%83%CE%B7%CE%BC%CE%B1%CE%B9%CE%BD%CE%B5%CE%B9%CE%BD"">σημαινειν</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=171a	ϯ ⲙ.			ϯ ⲙ.		ϯ ⲙ.					0
5593	285	809	^^^ e-	0	(of what is indicated) /$gk: [[shmainein]]$/	(of what is indicated) /$gk: [[shmainein]]$/	shmainein	171a	5	2010-06-06	1900-01-01	vagrant		https://pishoyg.github.io/crum/5593.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	ⲉ- (c)	ⲉ- (c)	-	σημαινειν	<i>of what is indicated</i> [σημαινειν]	<i>of what is indicated</i>	"<i>of what is indicated</i> <span style=""opacity:0.7"">[σημαινειν]</span>"	"<i>of what is indicated</i> <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%83%CE%B7%CE%BC%CE%B1%CE%B9%CE%BD%CE%B5%CE%B9%CE%BD"">σημαινειν</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=171a	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	1
5594	285	809	^^^ n-	0	(of person to whom indicated) /$gk: [[shmainein]]$/	(of person to whom indicated) /$gk: [[shmainein]]$/	shmainein	171a	6	2010-06-06	1900-01-01	vagrant		https://pishoyg.github.io/crum/5594.html	<i><b>c</b></i> ⲛ-	<i><b>c</b></i> ⲛ-	ⲛ- (c)	ⲛ- (c)	-	σημαινειν	<i>of person to whom indicated</i> [σημαινειν]	<i>of person to whom indicated</i>	"<i>of person to whom indicated</i> <span style=""opacity:0.7"">[σημαινειν]</span>"	"<i>of person to whom indicated</i> <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%83%CE%B7%CE%BC%CE%B1%CE%B9%CE%BD%CE%B5%CE%B9%CE%BD"">σημαινειν</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=171a	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	1
810	285	809	(S) reF..T m.	0	one, who points out, gives augury	one, who points out, gives augury		171a	7	2010-02-03	1900-01-01	vagrant		https://pishoyg.github.io/crum/810.html	(S) ⲣⲉϥϯ ⲙ.	(S) ⲣⲉϥϯ ⲙ.	ⲣⲉϥϯ ⲙ.	(S) ⲣⲉϥϯ ⲙ.	-		one, who points out, gives augury	one, who points out, gives augury	one, who points out, gives augury	one, who points out, gives augury	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=171a	ⲣⲉϥϯ ⲙ.										1
5595	285	809	(S) mntreF..T m.	0	making of signs	making of signs		171a	8	2010-06-06	1900-01-01	vagrant		https://pishoyg.github.io/crum/5595.html	(S) ⲙⲛⲧⲣⲉϥϯ ⲙ.	(S) ⲙⲛⲧⲣⲉϥϯ ⲙ.	ⲙⲛⲧⲣⲉϥϯ ⲙ.	(S) ⲙⲛⲧⲣⲉϥϯ ⲙ.	-		making of signs	making of signs	making of signs	making of signs	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=171a	ⲙⲛⲧⲣⲉϥϯ ⲙ.										1
